"X","Y","H30_Lusit (TWT)"
533780.01,2264561.01,361.274826
533780.01,2264661.01,361.771576
533780.01,2264761.01,361.567352
533780.01,2264861.01,363.042816
533780.01,2264961.01,365.085457
533780.01,2265061.01,366.032822
533780.01,2265161.01,365.88224
533780.01,2265261.01,366.507065
533780.01,2265361.01,369.819977
533780.01,2265461.01,370.734528
533780.01,2265561.01,369.171326
533780.01,2265661.01,367.567833
533780.01,2265761.01,364.931915
533780.01,2265861.01,365.725258
533780.01,2265961.01,366.415527
533780.01,2266061.01,368.462067
533780.01,2266161.01,374.298096
533780.01,2266261.01,376.431923
533780.01,2266361.01,380.347198
533780.01,2266461.01,383.307549
533780.01,2266561.01,387.204041
533780.01,2266661.01,394.19812
533780.01,2266761.01,398.610184
533780.01,2266861.01,402.347824
533780.01,2266961.01,404.980827
533780.01,2267061.01,404.716156
533780.01,2267161.01,405.356361
533780.01,2267261.01,404.560364
533780.01,2267361.01,404.259628
533780.01,2267461.01,403.9841
533780.01,2267561.01,401.884125
533780.01,2267661.01,397.967392
533780.01,2267761.01,397.360664
533780.01,2267861.01,397.454254
533780.01,2267961.01,399.868317
533780.01,2268061.01,402.210541
533780.01,2268161.01,400.432083
533780.01,2268261.01,399.999069
533780.01,2268361.01,399.94194
533780.01,2268461.01,400.04895
533780.01,2268561.01,400.327393
533780.01,2268661.01,398.387161
533780.01,2268761.01,396.653534
533780.01,2268861.01,395.576775
533780.01,2268961.01,393.336014
533780.01,2269061.01,390.725327
533780.01,2269161.01,390.942657
533780.01,2269261.01,-9999
533780.01,2269361.01,-9999
533880.01,2261061.01,-9999
533880.01,2261161.01,430.63266
533880.01,2261261.01,432.531586
533880.01,2261361.01,435.158325
533880.01,2261461.01,434.427689
533880.01,2261561.01,434.226013
533880.01,2261661.01,434.133301
533880.01,2261761.01,432.293579
533880.01,2261861.01,425.652771
533880.01,2261961.01,423.823318
533880.01,2262061.01,423.258087
533880.01,2262161.01,421.460869
533880.01,2262261.01,419.813599
533880.01,2262361.01,420.152573
533880.01,2262461.01,419.236053
533880.01,2262561.01,415.871658
533880.01,2262661.01,409.863647
533880.01,2262761.01,407.02919
533880.01,2262861.01,404.532913
533880.01,2262961.01,401.987595
533880.01,2263061.01,400.479858
533880.01,2263161.01,396.66983
533880.01,2263261.01,393.664429
533880.01,2263361.01,391.648315
533880.01,2263461.01,388.987526
533880.01,2263561.01,386.155457
533880.01,2263661.01,383.961029
533880.01,2263761.01,382.596283
533880.01,2263861.01,379.641953
533880.01,2263961.01,375.65387
533880.01,2264061.01,371.694016
533880.01,2264161.01,366.179276
533880.01,2264261.01,362.750755
533880.01,2264361.01,361.277649
533880.01,2264461.01,359.890503
533880.01,2264561.01,360.753372
533880.01,2264661.01,361.249802
533880.01,2264761.01,362.591621
533880.01,2264861.01,365.912979
533880.01,2264961.01,368.67337
533880.01,2265061.01,369.681366
533880.01,2265161.01,368.600586
533880.01,2265261.01,368.751709
533880.01,2265361.01,370.48848
533880.01,2265461.01,371.302063
533880.01,2265561.01,369.835297
533880.01,2265661.01,369.529755
533880.01,2265761.01,368.384094
533880.01,2265861.01,366.698273
533880.01,2265961.01,368.238693
533880.01,2266061.01,371.097656
533880.01,2266161.01,374.256592
533880.01,2266261.01,378.942673
533880.01,2266361.01,385.814789
533880.01,2266461.01,390.609955
533880.01,2266561.01,392.754272
533880.01,2266661.01,396.427368
533880.01,2266761.01,400.687805
533880.01,2266861.01,402.682587
533880.01,2266961.01,403.517822
533880.01,2267061.01,403.793091
533880.01,2267161.01,403.424126
533880.01,2267261.01,403.378555
533880.01,2267361.01,404.851471
533880.01,2267461.01,402.939835
533880.01,2267561.01,400.707474
533880.01,2267661.01,396.605591
533880.01,2267761.01,398.251236
533880.01,2267861.01,398.5009
533880.01,2267961.01,400.908508
533880.01,2268061.01,401.272919
533880.01,2268161.01,399.283386
533880.01,2268261.01,399.971405
533880.01,2268361.01,401.645477
533880.01,2268461.01,403.030075
533880.01,2268561.01,401.309738
533880.01,2268661.01,398.509537
533880.01,2268761.01,398.482727
533880.01,2268861.01,396.612976
533880.01,2268961.01,397.052216
533880.01,2269061.01,397.016418
533880.01,2269161.01,396.717712
533880.01,2269261.01,396.232994
533880.01,2269361.01,-9999
533880.01,2269461.01,-9999
533980.01,2260961.01,-9999
533980.01,2261061.01,429.518982
533980.01,2261161.01,429.850983
533980.01,2261261.01,432.842606
533980.01,2261361.01,432.458252
533980.01,2261461.01,430.127716
533980.01,2261561.01,427.587921
533980.01,2261661.01,426.808075
533980.01,2261761.01,424.459244
533980.01,2261861.01,422.352608
533980.01,2261961.01,420.960587
533980.01,2262061.01,419.911041
533980.01,2262161.01,419.764893
533980.01,2262261.01,415.170044
533980.01,2262361.01,413.171951
533980.01,2262461.01,411.169815
533980.01,2262561.01,408.078209
533980.01,2262661.01,404.128342
533980.01,2262761.01,402.621826
533980.01,2262861.01,401.823792
533980.01,2262961.01,399.061417
533980.01,2263061.01,397.226318
533980.01,2263161.01,395.279579
533980.01,2263261.01,392.053894
533980.01,2263361.01,390.700241
533980.01,2263461.01,388.109924
533980.01,2263561.01,385.245941
533980.01,2263661.01,384.206367
533980.01,2263761.01,382.598663
533980.01,2263861.01,379.854355
533980.01,2263961.01,377.092621
533980.01,2264061.01,372.931061
533980.01,2264161.01,367.541901
533980.01,2264261.01,363.462708
533980.01,2264361.01,362.351318
533980.01,2264461.01,360.556511
533980.01,2264561.01,360.500977
533980.01,2264661.01,360.853928
533980.01,2264761.01,362.994629
533980.01,2264861.01,369.577209
533980.01,2264961.01,371.775871
533980.01,2265061.01,374.376892
533980.01,2265161.01,372.518188
533980.01,2265261.01,371.896179
533980.01,2265361.01,372.544601
533980.01,2265461.01,373.0448
533980.01,2265561.01,372.327301
533980.01,2265661.01,372.444092
533980.01,2265761.01,371.312225
533980.01,2265861.01,372.413208
533980.01,2265961.01,374.938782
533980.01,2266061.01,377.977814
533980.01,2266161.01,382.337006
533980.01,2266261.01,383.596413
533980.01,2266361.01,389.101196
533980.01,2266461.01,393.393478
533980.01,2266561.01,394.634949
533980.01,2266661.01,397.404739
533980.01,2266761.01,400.152069
533980.01,2266861.01,400.070793
533980.01,2266961.01,401.377167
533980.01,2267061.01,402.681625
533980.01,2267161.01,402.529388
533980.01,2267261.01,402.335602
533980.01,2267361.01,403.489227
533980.01,2267461.01,406.641907
533980.01,2267561.01,404.280228
533980.01,2267661.01,397.001968
533980.01,2267761.01,399.124916
533980.01,2267861.01,401.170776
533980.01,2267961.01,404.427444
533980.01,2268061.01,404.386505
533980.01,2268161.01,404.157181
533980.01,2268261.01,402.398575
533980.01,2268361.01,402.950806
533980.01,2268461.01,403.936188
533980.01,2268561.01,402.7659
533980.01,2268661.01,400.25882
533980.01,2268761.01,403.798676
533980.01,2268861.01,402.346199
533980.01,2268961.01,400.983582
533980.01,2269061.01,398.88913
533980.01,2269161.01,397.324036
533980.01,2269261.01,398.102554
533980.01,2269361.01,397.36554
533980.01,2269461.01,-9999
534080.01,2260961.01,-9999
534080.01,2261061.01,428.849182
534080.01,2261161.01,428.346909
534080.01,2261261.01,430.675659
534080.01,2261361.01,430.310837
534080.01,2261461.01,425.964127
534080.01,2261561.01,423.228638
534080.01,2261661.01,422.59314
534080.01,2261761.01,421.360352
534080.01,2261861.01,419.563812
534080.01,2261961.01,418.646423
534080.01,2262061.01,417.124283
534080.01,2262161.01,414.08168
534080.01,2262261.01,411.681557
534080.01,2262361.01,408.532715
534080.01,2262461.01,406.736923
534080.01,2262561.01,404.225677
534080.01,2262661.01,401.405464
534080.01,2262761.01,398.304008
534080.01,2262861.01,397.124527
534080.01,2262961.01,394.934662
534080.01,2263061.01,393.478851
534080.01,2263161.01,392.791199
534080.01,2263261.01,390.903412
534080.01,2263361.01,389.767082
534080.01,2263461.01,387.302139
534080.01,2263561.01,385.613342
534080.01,2263661.01,384.310333
534080.01,2263761.01,382.624878
534080.01,2263861.01,380.319
534080.01,2263961.01,378.03331
534080.01,2264061.01,376.382843
534080.01,2264161.01,373.822464
534080.01,2264261.01,371.380569
534080.01,2264361.01,365.482117
534080.01,2264461.01,361.304855
534080.01,2264561.01,360.395996
534080.01,2264661.01,360.220947
534080.01,2264761.01,364.658173
534080.01,2264861.01,366.398972
534080.01,2264961.01,365.984314
534080.01,2265061.01,370.973694
534080.01,2265161.01,372.625549
534080.01,2265261.01,367.119614
534080.01,2265361.01,372.703194
534080.01,2265461.01,373.485764
534080.01,2265561.01,371.535843
534080.01,2265661.01,369.231812
534080.01,2265761.01,370.748444
534080.01,2265861.01,373.551178
534080.01,2265961.01,377.312714
534080.01,2266061.01,379.660507
534080.01,2266161.01,381.147079
534080.01,2266261.01,381.930237
534080.01,2266361.01,385.944122
534080.01,2266461.01,391.201599
534080.01,2266561.01,393.037491
534080.01,2266661.01,393.138115
534080.01,2266761.01,395.959351
534080.01,2266861.01,398.188889
534080.01,2266961.01,400.479645
534080.01,2267061.01,402.355164
534080.01,2267161.01,402.466248
534080.01,2267261.01,402.000641
534080.01,2267361.01,402.731903
534080.01,2267461.01,404.09903
534080.01,2267561.01,404.416473
534080.01,2267661.01,395.5849
534080.01,2267761.01,396.712067
534080.01,2267861.01,401.210434
534080.01,2267961.01,403.621056
534080.01,2268061.01,406.202332
534080.01,2268161.01,407.030884
534080.01,2268261.01,404.322601
534080.01,2268361.01,404.575912
534080.01,2268461.01,403.916122
534080.01,2268561.01,403.965431
534080.01,2268661.01,404.816589
534080.01,2268761.01,405.292892
534080.01,2268861.01,404.761047
534080.01,2268961.01,401.746613
534080.01,2269061.01,399.956726
534080.01,2269161.01,398.428223
534080.01,2269261.01,396.844566
534080.01,2269361.01,395.998077
534080.01,2269461.01,-9999
534080.01,2269561.01,-9999
534180.01,2260961.01,-9999
534180.01,2261061.01,429.218185
534180.01,2261161.01,428.682755
534180.01,2261261.01,428.467896
534180.01,2261361.01,427.78054
534180.01,2261461.01,426.305359
534180.01,2261561.01,422.41571
534180.01,2261661.01,422.151947
534180.01,2261761.01,420.978951
534180.01,2261861.01,412.559517
534180.01,2261961.01,407.085556
534180.01,2262061.01,402.837723
534180.01,2262161.01,403.543091
534180.01,2262261.01,404.763931
534180.01,2262361.01,402.33519
534180.01,2262461.01,400.720604
534180.01,2262561.01,398.040665
534180.01,2262661.01,396.464172
534180.01,2262761.01,396.141724
534180.01,2262861.01,395.321182
534180.01,2262961.01,393.485138
534180.01,2263061.01,392.335587
534180.01,2263161.01,392.364815
534180.01,2263261.01,392.586578
534180.01,2263361.01,392.27739
534180.01,2263461.01,388.421021
534180.01,2263561.01,385.667496
534180.01,2263661.01,384.107132
534180.01,2263761.01,382.598396
534180.01,2263861.01,380.074265
534180.01,2263961.01,378.480179
534180.01,2264061.01,376.509155
534180.01,2264161.01,375.345306
534180.01,2264261.01,374.981918
534180.01,2264361.01,373.35907
534180.01,2264461.01,364.652313
534180.01,2264561.01,356.910461
534180.01,2264661.01,351.725311
534180.01,2264761.01,354.362549
534180.01,2264861.01,351.80072
534180.01,2264961.01,348.298538
534180.01,2265061.01,340.750832
534180.01,2265161.01,340.442673
534180.01,2265261.01,338.113007
534180.01,2265361.01,350.421936
534180.01,2265461.01,365.358063
534180.01,2265561.01,364.199219
534180.01,2265661.01,369.879204
534180.01,2265761.01,369.698898
534180.01,2265861.01,371.043518
534180.01,2265961.01,372.124283
534180.01,2266061.01,372.954041
534180.01,2266161.01,373.647919
534180.01,2266261.01,374.922424
534180.01,2266361.01,380.746109
534180.01,2266461.01,386.375397
534180.01,2266561.01,392.070099
534180.01,2266661.01,393.016205
534180.01,2266761.01,393.129257
534180.01,2266861.01,396.611252
534180.01,2266961.01,400.381256
534180.01,2267061.01,402.043396
534180.01,2267161.01,401.621765
534180.01,2267261.01,401.035202
534180.01,2267361.01,402.258209
534180.01,2267461.01,402.52787
534180.01,2267561.01,400.932495
534180.01,2267661.01,392.360794
534180.01,2267761.01,393.800598
534180.01,2267861.01,399.815018
534180.01,2267961.01,404.182373
534180.01,2268061.01,406.299622
534180.01,2268161.01,408.176437
534180.01,2268261.01,404.568939
534180.01,2268361.01,403.644272
534180.01,2268461.01,403.929626
534180.01,2268561.01,404.946625
534180.01,2268661.01,406.046753
534180.01,2268761.01,407.483498
534180.01,2268861.01,406.182327
534180.01,2268961.01,404.101143
534180.01,2269061.01,402.339355
534180.01,2269161.01,399.676346
534180.01,2269261.01,397.436493
534180.01,2269361.01,397.405212
534180.01,2269461.01,396.918716
534180.01,2269561.01,-9999
534280.01,2260861.01,-9999
534280.01,2260961.01,429.263794
534280.01,2261061.01,429.122986
534280.01,2261161.01,428.727142
534280.01,2261261.01,428.358063
534280.01,2261361.01,427.241982
534280.01,2261461.01,426.119888
534280.01,2261561.01,420.971596
534280.01,2261661.01,416.574341
534280.01,2261761.01,412.863358
534280.01,2261861.01,405.01593
534280.01,2261961.01,399.659332
534280.01,2262061.01,397.768478
534280.01,2262161.01,399.745544
534280.01,2262261.01,399.261185
534280.01,2262361.01,397.651306
534280.01,2262461.01,395.708725
534280.01,2262561.01,395.241333
534280.01,2262661.01,395.284027
534280.01,2262761.01,394.994843
534280.01,2262861.01,396.125
534280.01,2262961.01,397.336273
534280.01,2263061.01,395.766998
534280.01,2263161.01,394.706177
534280.01,2263261.01,396.078041
534280.01,2263361.01,394.631378
534280.01,2263461.01,390.174767
534280.01,2263561.01,387.071686
534280.01,2263661.01,383.36203
534280.01,2263761.01,380.172089
534280.01,2263861.01,378.200256
534280.01,2263961.01,375.321365
534280.01,2264061.01,375.149582
534280.01,2264161.01,377.806297
534280.01,2264261.01,377.309174
534280.01,2264361.01,374.404678
534280.01,2264461.01,365.233704
534280.01,2264561.01,351.551727
534280.01,2264661.01,341.460724
534280.01,2264761.01,342.301346
534280.01,2264861.01,332.908585
534280.01,2264961.01,329.800751
534280.01,2265061.01,326.289551
534280.01,2265161.01,325.760742
534280.01,2265261.01,325.132568
534280.01,2265361.01,325.94545
534280.01,2265461.01,326.837578
534280.01,2265561.01,326.786896
534280.01,2265661.01,337.428711
534280.01,2265761.01,359.080719
534280.01,2265861.01,363.282768
534280.01,2265961.01,370.007919
534280.01,2266061.01,370.230492
534280.01,2266161.01,369.830368
534280.01,2266261.01,372.055756
534280.01,2266361.01,378.268829
534280.01,2266461.01,384.353592
534280.01,2266561.01,389.82695
534280.01,2266661.01,392.650848
534280.01,2266761.01,392.373566
534280.01,2266861.01,395.203033
534280.01,2266961.01,398.678375
534280.01,2267061.01,399.613602
534280.01,2267161.01,400.821381
534280.01,2267261.01,400.907898
534280.01,2267361.01,402.305244
534280.01,2267461.01,402.873444
534280.01,2267561.01,402.647247
534280.01,2267661.01,392.616196
534280.01,2267761.01,394.056488
534280.01,2267861.01,400.337906
534280.01,2267961.01,403.076416
534280.01,2268061.01,402.819
534280.01,2268161.01,405.675079
534280.01,2268261.01,405.308167
534280.01,2268361.01,404.457336
534280.01,2268461.01,404.419212
534280.01,2268561.01,405.242981
534280.01,2268661.01,404.387924
534280.01,2268761.01,406.989441
534280.01,2268861.01,406.216766
534280.01,2268961.01,405.417656
534280.01,2269061.01,403.319672
534280.01,2269161.01,402.24395
534280.01,2269261.01,400.251266
534280.01,2269361.01,400.182571
534280.01,2269461.01,400.14798
534280.01,2269561.01,400.660286
534280.01,2269661.01,-9999
534280.01,2270861.01,-9999
534380.01,2260861.01,-9999
534380.01,2260961.01,427.251038
534380.01,2261061.01,427.255333
534380.01,2261161.01,427.628983
534380.01,2261261.01,426.103798
534380.01,2261361.01,411.998596
534380.01,2261461.01,409.444153
534380.01,2261561.01,406.783554
534380.01,2261661.01,402.122238
534380.01,2261761.01,399.802559
534380.01,2261861.01,397.390305
534380.01,2261961.01,393.889603
534380.01,2262061.01,393.010223
534380.01,2262161.01,395.199677
534380.01,2262261.01,395.924164
534380.01,2262361.01,394.589188
534380.01,2262461.01,394.018661
534380.01,2262561.01,394.051598
534380.01,2262661.01,393.99382
534380.01,2262761.01,395.420563
534380.01,2262861.01,396.109009
534380.01,2262961.01,396.931534
534380.01,2263061.01,399.57151
534380.01,2263161.01,396.438416
534380.01,2263261.01,393.591858
534380.01,2263361.01,391.836365
534380.01,2263461.01,386.913239
534380.01,2263561.01,377.426376
534380.01,2263661.01,367.777107
534380.01,2263761.01,361.338486
534380.01,2263861.01,349.500748
534380.01,2263961.01,339.404465
534380.01,2264061.01,345.482483
534380.01,2264161.01,357.46431
534380.01,2264261.01,356.351761
534380.01,2264361.01,355.6922
534380.01,2264461.01,343.654144
534380.01,2264561.01,331.375519
534380.01,2264661.01,326.532776
534380.01,2264761.01,327.45607
534380.01,2264861.01,327.064606
534380.01,2264961.01,325.549416
534380.01,2265061.01,326.000092
534380.01,2265161.01,327.15947
534380.01,2265261.01,328.378159
534380.01,2265361.01,329.122131
534380.01,2265461.01,327.808418
534380.01,2265561.01,325.216614
534380.01,2265661.01,326.067184
534380.01,2265761.01,326.76886
534380.01,2265861.01,332.414795
534380.01,2265961.01,348.565979
534380.01,2266061.01,361.108932
534380.01,2266161.01,361.81604
534380.01,2266261.01,371.404449
534380.01,2266361.01,377.966629
534380.01,2266461.01,383.884674
534380.01,2266561.01,387.478073
534380.01,2266661.01,389.782318
