"X","Y","H20_Kimm (TWT)"
538480.01,2266161.01,272.776367
538480.01,2266261.01,285.153412
538480.01,2266361.01,286.969269
538480.01,2266461.01,287.784653
538480.01,2266561.01,288.42746
538480.01,2266661.01,289.71608
538480.01,2266761.01,291.471725
538480.01,2266861.01,290.967712
538480.01,2266961.01,289.542465
538480.01,2267061.01,288.745758
538480.01,2267161.01,289.040802
538480.01,2267261.01,291.453308
538480.01,2267361.01,292.488388
538480.01,2267461.01,294.773407
538480.01,2267561.01,306.188263
538480.01,2267661.01,311.401306
538480.01,2267761.01,313.0858
538480.01,2267861.01,312.080078
538480.01,2267961.01,310.673706
538480.01,2268061.01,306.333267
538480.01,2268161.01,294.096916
538480.01,2268261.01,289.340332
538480.01,2268361.01,288.284332
538480.01,2268461.01,291.138153
538480.01,2268561.01,294.201797
538480.01,2268661.01,294.927002
538480.01,2268761.01,295.995819
538480.01,2268861.01,295.964355
538480.01,2268961.01,297.785431
538480.01,2269061.01,298.431702
538480.01,2269161.01,300.495697
538480.01,2269261.01,303.688828
538480.01,2269361.01,306.976303
538480.01,2269461.01,309.810181
538480.01,2269561.01,310.832184
538480.01,2269661.01,310.567352
538480.01,2269761.01,307.000885
538480.01,2269861.01,305.249954
538480.01,2269961.01,306.431152
538480.01,2270061.01,309.150238
538480.01,2270161.01,311.067413
538480.01,2270261.01,315.0867
538480.01,2270361.01,317.762222
538480.01,2270461.01,319.934845
538480.01,2270561.01,320.93354
538480.01,2270661.01,323.201202
538480.01,2270761.01,325.996857
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,287.511154
538580.01,2263061.01,290.872498
538580.01,2263161.01,290.945953
538580.01,2263261.01,288.857193
538580.01,2263361.01,287.258156
538580.01,2263461.01,286.687378
538580.01,2263561.01,286.083237
538580.01,2263661.01,288.731445
538580.01,2263761.01,290.704163
538580.01,2263861.01,290.128235
538580.01,2263961.01,289.073463
538580.01,2264061.01,286.161972
538580.01,2264161.01,284.993546
538580.01,2264261.01,283.200043
538580.01,2264361.01,281.80127
538580.01,2264461.01,280.947502
538580.01,2264561.01,278.163589
538580.01,2264661.01,276.378105
538580.01,2264761.01,276.07959
538580.01,2264861.01,274.660858
538580.01,2264961.01,273.315674
538580.01,2265061.01,273.444801
538580.01,2265161.01,272.653519
538580.01,2265261.01,270.556625
538580.01,2265361.01,267.560287
538580.01,2265461.01,266.951645
538580.01,2265561.01,264.03653
538580.01,2265661.01,261.184143
538580.01,2265761.01,260.16555
538580.01,2265861.01,260.620453
538580.01,2265961.01,263.084122
538580.01,2266061.01,266.418091
538580.01,2266161.01,280.691864
538580.01,2266261.01,284.298279
538580.01,2266361.01,285.400604
538580.01,2266461.01,286.460403
538580.01,2266561.01,287.520515
538580.01,2266661.01,288.978882
538580.01,2266761.01,290.832809
538580.01,2266861.01,290.060867
538580.01,2266961.01,289.090958
538580.01,2267061.01,288.705849
538580.01,2267161.01,289.884857
538580.01,2267261.01,292.393517
538580.01,2267361.01,293.395966
538580.01,2267461.01,297.695465
538580.01,2267561.01,308.373657
538580.01,2267661.01,310.826897
538580.01,2267761.01,313.253555
538580.01,2267861.01,311.837692
538580.01,2267961.01,309.540192
538580.01,2268061.01,304.003326
538580.01,2268161.01,290.729172
538580.01,2268261.01,288.353607
538580.01,2268361.01,287.63356
538580.01,2268461.01,289.28302
538580.01,2268561.01,290.458923
538580.01,2268661.01,293.094299
538580.01,2268761.01,294.296616
538580.01,2268861.01,294.996155
538580.01,2268961.01,296.910599
538580.01,2269061.01,298.540771
538580.01,2269161.01,300.642281
538580.01,2269261.01,303.376312
538580.01,2269361.01,306.127899
538580.01,2269461.01,310.011856
538580.01,2269561.01,310.592834
538580.01,2269661.01,307.264374
538580.01,2269761.01,303.689438
538580.01,2269861.01,303.598984
538580.01,2269961.01,306.2117
538580.01,2270061.01,309.134613
538580.01,2270161.01,311.072647
538580.01,2270261.01,314.416504
538580.01,2270361.01,317.001678
538580.01,2270461.01,317.697708
538580.01,2270561.01,318.567139
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,292.777283
538680.01,2263161.01,293.434174
538680.01,2263261.01,291.670914
538680.01,2263361.01,291.471786
538680.01,2263461.01,290.425461
538680.01,2263561.01,287.514343
538680.01,2263661.01,286.798752
538680.01,2263761.01,286.391525
538680.01,2263861.01,286.429382
538680.01,2263961.01,286.649155
538680.01,2264061.01,286.034088
538680.01,2264161.01,285.35582
538680.01,2264261.01,284.564346
538680.01,2264361.01,284.149147
538680.01,2264461.01,283.484894
538680.01,2264561.01,280.798462
538680.01,2264661.01,280.174591
538680.01,2264761.01,280.188644
538680.01,2264861.01,278.849495
538680.01,2264961.01,277.829285
538680.01,2265061.01,279.508316
538680.01,2265161.01,279.863525
538680.01,2265261.01,277.96756
538680.01,2265361.01,278.161804
538680.01,2265461.01,273.58432
538680.01,2265561.01,266.166199
538680.01,2265661.01,262.812256
538680.01,2265761.01,259.806091
538680.01,2265861.01,259.726578
538680.01,2265961.01,265.35054
538680.01,2266061.01,275.057053
538680.01,2266161.01,280.947121
538680.01,2266261.01,282.563736
538680.01,2266361.01,283.177856
538680.01,2266461.01,285.16568
538680.01,2266561.01,287.33667
538680.01,2266661.01,288.753296
538680.01,2266761.01,289.377037
538680.01,2266861.01,288.506409
538680.01,2266961.01,287.944656
538680.01,2267061.01,288.617279
538680.01,2267161.01,289.646088
538680.01,2267261.01,291.005463
538680.01,2267361.01,293.915985
538680.01,2267461.01,302.333664
538680.01,2267561.01,309.305862
538680.01,2267661.01,310.634949
538680.01,2267761.01,310.012512
538680.01,2267861.01,307.141342
538680.01,2267961.01,304.008926
538680.01,2268061.01,298.883087
538680.01,2268161.01,292.465714
538680.01,2268261.01,289.78746
538680.01,2268361.01,287.53479
538680.01,2268461.01,288.085907
538680.01,2268561.01,288.005257
538680.01,2268661.01,290.242706
538680.01,2268761.01,293.164009
538680.01,2268861.01,295.118561
538680.01,2268961.01,297.824875
538680.01,2269061.01,300.053192
538680.01,2269161.01,301.285004
538680.01,2269261.01,303.280396
538680.01,2269361.01,305.907433
538680.01,2269461.01,309.59639
538680.01,2269561.01,310.669998
538680.01,2269661.01,306.671967
538680.01,2269761.01,303.050323
538680.01,2269861.01,303.996254
538680.01,2269961.01,306.661407
538680.01,2270061.01,308.63723
538680.01,2270161.01,310.459045
538680.01,2270261.01,313.62941
538680.01,2270361.01,315.59848
538680.01,2270461.01,315.475039
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,295.32077
538780.01,2263261.01,295.646957
538780.01,2263361.01,293.754135
538780.01,2263461.01,292.397583
538780.01,2263561.01,289.733704
538780.01,2263661.01,288.050476
538780.01,2263761.01,288.036934
538780.01,2263861.01,285.701324
538780.01,2263961.01,285.255714
538780.01,2264061.01,285.518127
538780.01,2264161.01,285.004944
538780.01,2264261.01,284.727112
538780.01,2264361.01,284.968842
538780.01,2264461.01,285.033447
538780.01,2264561.01,284.125656
538780.01,2264661.01,282.780502
538780.01,2264761.01,283.061081
538780.01,2264861.01,282.691956
538780.01,2264961.01,282.326172
538780.01,2265061.01,286.552956
538780.01,2265161.01,286.481186
538780.01,2265261.01,284.145981
538780.01,2265361.01,281.774933
538780.01,2265461.01,277.898148
538780.01,2265561.01,273.125
538780.01,2265661.01,270.739136
538780.01,2265761.01,265.115158
538780.01,2265861.01,265.124817
538780.01,2265961.01,268.292816
538780.01,2266061.01,277.95871
538780.01,2266161.01,281.725616
538780.01,2266261.01,282.458237
538780.01,2266361.01,283.862038
538780.01,2266461.01,284.998123
538780.01,2266561.01,286.806885
538780.01,2266661.01,287.279297
538780.01,2266761.01,287.170792
538780.01,2266861.01,286.308044
538780.01,2266961.01,286.607864
538780.01,2267061.01,288.121353
538780.01,2267161.01,289.793816
538780.01,2267261.01,290.926697
538780.01,2267361.01,293.455948
538780.01,2267461.01,301.842804
538780.01,2267561.01,306.851494
538780.01,2267661.01,310.491081
538780.01,2267761.01,308.186432
538780.01,2267861.01,305.724609
538780.01,2267961.01,302.322357
538780.01,2268061.01,298.51889
538780.01,2268161.01,293.68576
538780.01,2268261.01,288.612373
538780.01,2268361.01,286.14357
538780.01,2268461.01,286.883812
538780.01,2268561.01,286.948212
538780.01,2268661.01,288.613174
538780.01,2268761.01,291.990265
538780.01,2268861.01,294.975624
538780.01,2268961.01,299.837273
538780.01,2269061.01,301.505768
538780.01,2269161.01,302.205032
538780.01,2269261.01,304.127228
538780.01,2269361.01,307.238541
538780.01,2269461.01,309.19014
538780.01,2269561.01,309.019653
538780.01,2269661.01,303.536118
538780.01,2269761.01,301.456299
538780.01,2269861.01,303.137299
538780.01,2269961.01,305.934982
538780.01,2270061.01,308.496124
538780.01,2270161.01,309.873619
538780.01,2270261.01,311.717171
538780.01,2270361.01,311.847977
538780.01,2270461.01,312.325272
538780.01,2270561.01,-9999
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,298.341858
538880.01,2263361.01,295.776855
538880.01,2263461.01,294.401314
538880.01,2263561.01,292.297775
538880.01,2263661.01,290.926552
538880.01,2263761.01,290.362091
538880.01,2263861.01,287.405563
538880.01,2263961.01,286.157196
538880.01,2264061.01,286.384384
538880.01,2264161.01,286.091782
538880.01,2264261.01,285.909393
538880.01,2264361.01,285.91275
538880.01,2264461.01,285.190308
538880.01,2264561.01,285.301666
538880.01,2264661.01,286.206421
538880.01,2264761.01,287.663193
538880.01,2264861.01,288.68959
538880.01,2264961.01,288.357101
538880.01,2265061.01,287.751312
538880.01,2265161.01,285.943863
538880.01,2265261.01,283.547424
538880.01,2265361.01,281.416771
538880.01,2265461.01,277.508476
538880.01,2265561.01,274.875595
538880.01,2265661.01,274.561203
538880.01,2265761.01,274.051544
538880.01,2265861.01,275.70845
538880.01,2265961.01,279.615631
538880.01,2266061.01,284.087112
538880.01,2266161.01,284.160721
538880.01,2266261.01,283.608749
538880.01,2266361.01,283.671478
538880.01,2266461.01,284.445114
538880.01,2266561.01,284.923203
538880.01,2266661.01,286.585304
538880.01,2266761.01,286.501289
538880.01,2266861.01,285.503021
538880.01,2266961.01,285.943314
538880.01,2267061.01,287.584259
538880.01,2267161.01,290.031769
538880.01,2267261.01,291.465912
538880.01,2267361.01,295.221245
538880.01,2267461.01,302.946945
538880.01,2267561.01,307.599945
538880.01,2267661.01,310.578552
538880.01,2267761.01,308.55484
538880.01,2267861.01,306.446228
538880.01,2267961.01,302.679642
538880.01,2268061.01,299.107315
538880.01,2268161.01,297.660736
538880.01,2268261.01,285.606628
538880.01,2268361.01,283.846375
538880.01,2268461.01,285.355942
538880.01,2268561.01,286.16333
538880.01,2268661.01,288.034706
538880.01,2268761.01,292.256714
538880.01,2268861.01,295.996735
538880.01,2268961.01,299.754608
538880.01,2269061.01,301.48381
538880.01,2269161.01,302.455231
538880.01,2269261.01,304.393311
538880.01,2269361.01,308.667099
538880.01,2269461.01,309.68512
538880.01,2269561.01,305.570663
538880.01,2269661.01,301.19162
538880.01,2269761.01,299.977425
538880.01,2269861.01,302.240158
538880.01,2269961.01,305.704605
538880.01,2270061.01,307.228363
538880.01,2270161.01,309.00502
538880.01,2270261.01,310.190735
538880.01,2270361.01,310.799393
538880.01,2270461.01,312.075485
538880.01,2270561.01,316.663666
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,298.448486
538980.01,2263461.01,296.589432
538980.01,2263561.01,294.131378
538980.01,2263661.01,293.566299
538980.01,2263761.01,293.627213
538980.01,2263861.01,291.436058
538980.01,2263961.01,289.202728
538980.01,2264061.01,288.657471
538980.01,2264161.01,286.779022
538980.01,2264261.01,286.277954
538980.01,2264361.01,286.578232
538980.01,2264461.01,286.131927
538980.01,2264561.01,287.146538
538980.01,2264661.01,288.747467
538980.01,2264761.01,289.050507
538980.01,2264861.01,288.785156
538980.01,2264961.01,287.496346
538980.01,2265061.01,285.854156
538980.01,2265161.01,283.676376
538980.01,2265261.01,281.643417
538980.01,2265361.01,280.778061
538980.01,2265461.01,278.69342
538980.01,2265561.01,276.134598
538980.01,2265661.01,276.368546
538980.01,2265761.01,276.546791
538980.01,2265861.01,281.37851
538980.01,2265961.01,283.055023
538980.01,2266061.01,282.992935
538980.01,2266161.01,281.617523
538980.01,2266261.01,280.198868
538980.01,2266361.01,280.689011
538980.01,2266461.01,282.649872
538980.01,2266561.01,283.995422
538980.01,2266661.01,286.6091
538980.01,2266761.01,286.515839
538980.01,2266861.01,284.702835
538980.01,2266961.01,284.802856
538980.01,2267061.01,286.622475
538980.01,2267161.01,289.170555
538980.01,2267261.01,290.929596
538980.01,2267361.01,296.737808
538980.01,2267461.01,304.767914
538980.01,2267561.01,309.360184
538980.01,2267661.01,312.973206
538980.01,2267761.01,308.536156
538980.01,2267861.01,304.047302
538980.01,2267961.01,301.872925
538980.01,2268061.01,300.894104
538980.01,2268161.01,299.762192
538980.01,2268261.01,285.670761
538980.01,2268361.01,283.35778
538980.01,2268461.01,284.455276
538980.01,2268561.01,285.300171
538980.01,2268661.01,287.728485
538980.01,2268761.01,291.111084
538980.01,2268861.01,297.148262
538980.01,2268961.01,300.820007
538980.01,2269061.01,302.681641
538980.01,2269161.01,303.496796
538980.01,2269261.01,305.773041
538980.01,2269361.01,308.862762
538980.01,2269461.01,309.276299
538980.01,2269561.01,304.028427
538980.01,2269661.01,300.224281
538980.01,2269761.01,300.133316
538980.01,2269861.01,302.524353
538980.01,2269961.01,304.544128
538980.01,2270061.01,305.434723
538980.01,2270161.01,306.108871
538980.01,2270261.01,306.814667
538980.01,2270361.01,306.612106
538980.01,2270461.01,312.825287
538980.01,2270561.01,322.401382
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,298.392654
539080.01,2263461.01,298.283722
539080.01,2263561.01,295.866798
539080.01,2263661.01,296.968521
539080.01,2263761.01,297.003662
539080.01,2263861.01,295.744919
539080.01,2263961.01,293.733887
539080.01,2264061.01,293.112473
539080.01,2264161.01,289.595474
539080.01,2264261.01,287.5019
539080.01,2264361.01,288.317963
539080.01,2264461.01,289.482651
539080.01,2264561.01,289.472137
539080.01,2264661.01,289.416214
539080.01,2264761.01,288.172073
539080.01,2264861.01,286.585358
539080.01,2264961.01,283.262573
539080.01,2265061.01,281.270996
539080.01,2265161.01,280.104126
539080.01,2265261.01,279.490356
539080.01,2265361.01,278.910789
539080.01,2265461.01,278.413574
539080.01,2265561.01,278.010788
539080.01,2265661.01,279.143555
539080.01,2265761.01,281.243866
539080.01,2265861.01,282.621124
539080.01,2265961.01,283.047318
539080.01,2266061.01,281.112793
539080.01,2266161.01,278.781845
539080.01,2266261.01,276.662109
539080.01,2266361.01,278.668762
539080.01,2266461.01,282.031738
539080.01,2266561.01,284.057632
539080.01,2266661.01,286.049126
539080.01,2266761.01,284.082626
539080.01,2266861.01,281.793869
539080.01,2266961.01,282.911774
539080.01,2267061.01,285.47905
539080.01,2267161.01,287.160614
539080.01,2267261.01,290.005501
539080.01,2267361.01,294.928574
539080.01,2267461.01,303.191826
539080.01,2267561.01,305.326599
539080.01,2267661.01,305.492981
539080.01,2267761.01,302.851212
539080.01,2267861.01,302.166336
539080.01,2267961.01,303.383667
539080.01,2268061.01,303.597549
539080.01,2268161.01,300.647812
539080.01,2268261.01,284.161804
539080.01,2268361.01,283.285843
539080.01,2268461.01,284.504761
539080.01,2268561.01,285.59687
539080.01,2268661.01,287.540985
539080.01,2268761.01,291.457626
539080.01,2268861.01,298.755356
539080.01,2268961.01,300.91394
539080.01,2269061.01,302.142006
539080.01,2269161.01,303.552017
539080.01,2269261.01,306.346619
539080.01,2269361.01,308.491531
539080.01,2269461.01,306.965012
539080.01,2269561.01,301.331757
539080.01,2269661.01,299.037262
539080.01,2269761.01,299.629333
539080.01,2269861.01,300.554176
539080.01,2269961.01,301.79335
539080.01,2270061.01,302.011993
539080.01,2270161.01,305.093536
539080.01,2270261.01,307.485931
539080.01,2270361.01,308.791061
539080.01,2270461.01,317.124756
539080.01,2270561.01,326.24157
539080.01,2270661.01,328.728333
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,300.654572
539180.01,2263561.01,298.725967
539180.01,2263661.01,298.704697
539180.01,2263761.01,299.039391
539180.01,2263861.01,298.386703
539180.01,2263961.01,298.63562
539180.01,2264061.01,295.040955
539180.01,2264161.01,290.079803
539180.01,2264261.01,288.597366
539180.01,2264361.01,288.090225
539180.01,2264461.01,288.57943
539180.01,2264561.01,288.945679
539180.01,2264661.01,288.108047
539180.01,2264761.01,287.336212
539180.01,2264861.01,285.047348
539180.01,2264961.01,283.650009
539180.01,2265061.01,281.531769
539180.01,2265161.01,279.876801
539180.01,2265261.01,279.619766
539180.01,2265361.01,278.305145
539180.01,2265461.01,276.748352
539180.01,2265561.01,276.743042
539180.01,2265661.01,279.842361
539180.01,2265761.01,283.407539
539180.01,2265861.01,283.309601
539180.01,2265961.01,281.249466
539180.01,2266061.01,278.145203
539180.01,2266161.01,276.157394
539180.01,2266261.01,276.683884
539180.01,2266361.01,278.704659
539180.01,2266461.01,281.882889
539180.01,2266561.01,283.993195
539180.01,2266661.01,285.0327
539180.01,2266761.01,280.972717
539180.01,2266861.01,279.336617
539180.01,2266961.01,281.650848
539180.01,2267061.01,285.294418
539180.01,2267161.01,287.043121
539180.01,2267261.01,289.924789
539180.01,2267361.01,292.798615
539180.01,2267461.01,294.938942
539180.01,2267561.01,299.213394
539180.01,2267661.01,300.901466
539180.01,2267761.01,300.629913
539180.01,2267861.01,302.136749
539180.01,2267961.01,304.768829
539180.01,2268061.01,305.412048
539180.01,2268161.01,298.489151
539180.01,2268261.01,284.88916
539180.01,2268361.01,284.382309
539180.01,2268461.01,285.773926
539180.01,2268561.01,287.947571
539180.01,2268661.01,291.321442
539180.01,2268761.01,295.690193
539180.01,2268861.01,299.866486
539180.01,2268961.01,301.162308
539180.01,2269061.01,301.599731
539180.01,2269161.01,302.762421
539180.01,2269261.01,306.972015
539180.01,2269361.01,308.552551
539180.01,2269461.01,306.038605
539180.01,2269561.01,301.376816
539180.01,2269661.01,299.429459
539180.01,2269761.01,298.918152
539180.01,2269861.01,298.350418
539180.01,2269961.01,301.021667
539180.01,2270061.01,303.588928
539180.01,2270161.01,305.981216
539180.01,2270261.01,309.581535
539180.01,2270361.01,312.155579
539180.01,2270461.01,318.232193
539180.01,2270561.01,325.835709
539180.01,2270661.01,327.43811
539180.01,2270761.01,-9999
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,300.978401
539280.01,2263661.01,300.057281
539280.01,2263761.01,299.26123
539280.01,2263861.01,299.017456
539280.01,2263961.01,295.907234
539280.01,2264061.01,291.650375
539280.01,2264161.01,287.869102
539280.01,2264261.01,285.584351
539280.01,2264361.01,284.204056
539280.01,2264461.01,282.274368
539280.01,2264561.01,283.002579
539280.01,2264661.01,285.440193
539280.01,2264761.01,286.358902
539280.01,2264861.01,285.640297
539280.01,2264961.01,283.838684
539280.01,2265061.01,282.579163
539280.01,2265161.01,281.74292
539280.01,2265261.01,280.503586
539280.01,2265361.01,277.295151
539280.01,2265461.01,274.887215
539280.01,2265561.01,274.708252
539280.01,2265661.01,277.009811
539280.01,2265761.01,279.871552
539280.01,2265861.01,279.890335
539280.01,2265961.01,278.867996
539280.01,2266061.01,277.216492
539280.01,2266161.01,276.968719
539280.01,2266261.01,278.537964
539280.01,2266361.01,280.943375
539280.01,2266461.01,283.71347
539280.01,2266561.01,285.452171
539280.01,2266661.01,285.456161
539280.01,2266761.01,280.160263
539280.01,2266861.01,278.290405
539280.01,2266961.01,280.316193
539280.01,2267061.01,284.595642
539280.01,2267161.01,286.51329
539280.01,2267261.01,288.893768
539280.01,2267361.01,289.695602
539280.01,2267461.01,290.207977
539280.01,2267561.01,293.484314
539280.01,2267661.01,297.994675
539280.01,2267761.01,300.422989
539280.01,2267861.01,303.62101
539280.01,2267961.01,305.31015
539280.01,2268061.01,306.532303
539280.01,2268161.01,300.512329
539280.01,2268261.01,286.314972
539280.01,2268361.01,287.570892
539280.01,2268461.01,289.002441
539280.01,2268561.01,291.374504
539280.01,2268661.01,296.021744
539280.01,2268761.01,300.25621
539280.01,2268861.01,302.886414
539280.01,2268961.01,303.375763
539280.01,2269061.01,303.692429
539280.01,2269161.01,303.79834
539280.01,2269261.01,307.11409
539280.01,2269361.01,309.049789
539280.01,2269461.01,306.995728
539280.01,2269561.01,302.675842
539280.01,2269661.01,301.693954
539280.01,2269761.01,301.079681
539280.01,2269861.01,302.15522
539280.01,2269961.01,303.767517
539280.01,2270061.01,306.325562
539280.01,2270161.01,309.509735
539280.01,2270261.01,312.901642
539280.01,2270361.01,316.204773
539280.01,2270461.01,320.935936
539280.01,2270561.01,325.275177
539280.01,2270661.01,327.043549
539280.01,2270761.01,325.48761
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,301.007233
539380.01,2263661.01,294.668045
539380.01,2263761.01,293.055923
539380.01,2263861.01,292.451736
539380.01,2263961.01,290.156097
539380.01,2264061.01,287.588562
539380.01,2264161.01,286.129547
539380.01,2264261.01,285.700836
539380.01,2264361.01,284.115952
539380.01,2264461.01,282.597549
539380.01,2264561.01,283.00032
539380.01,2264661.01,283.82843
539380.01,2264761.01,283.511414
539380.01,2264861.01,279.208618
539380.01,2264961.01,276.215607
539380.01,2265061.01,274.819839
539380.01,2265161.01,273.792892
539380.01,2265261.01,272.418198
539380.01,2265361.01,271.284485
539380.01,2265461.01,273.039001
539380.01,2265561.01,276.447174
539380.01,2265661.01,279.283569
539380.01,2265761.01,280.282578
539380.01,2265861.01,280.413025
539380.01,2265961.01,279.176361
539380.01,2266061.01,277.674484
539380.01,2266161.01,278.852043
539380.01,2266261.01,280.471298
539380.01,2266361.01,282.699997
539380.01,2266461.01,284.476929
539380.01,2266561.01,286.156784
539380.01,2266661.01,285.500122
539380.01,2266761.01,280.04657
539380.01,2266861.01,277.3862
539380.01,2266961.01,280.001213
539380.01,2267061.01,284.126617
539380.01,2267161.01,286.085373
539380.01,2267261.01,287.378296
539380.01,2267361.01,288.091461
539380.01,2267461.01,288.654419
539380.01,2267561.01,292.946762
539380.01,2267661.01,297.809799
539380.01,2267761.01,300.596375
539380.01,2267861.01,304.435089
539380.01,2267961.01,306.828064
539380.01,2268061.01,308.073616
539380.01,2268161.01,295.042343
539380.01,2268261.01,287.080078
539380.01,2268361.01,288.788452
539380.01,2268461.01,291.313522
539380.01,2268561.01,293.90152
539380.01,2268661.01,297.803955
539380.01,2268761.01,304.249458
539380.01,2268861.01,305.940063
539380.01,2268961.01,306.08252
539380.01,2269061.01,306.7099
539380.01,2269161.01,306.682724
539380.01,2269261.01,308.955872
539380.01,2269361.01,309.809143
539380.01,2269461.01,307.327454
539380.01,2269561.01,304.118484
539380.01,2269661.01,303.655457
539380.01,2269761.01,303.175613
539380.01,2269861.01,303.964294
539380.01,2269961.01,305.604706
539380.01,2270061.01,310.464653
539380.01,2270161.01,313.640625
539380.01,2270261.01,316.940216
539380.01,2270361.01,321.036011
539380.01,2270461.01,325.297455
539380.01,2270561.01,328.158356
539380.01,2270661.01,328.814308
539380.01,2270761.01,323.567078
539380.01,2270861.01,319.56311
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,-9999
539480.01,2263761.01,290.449066
539480.01,2263861.01,290.224503
539480.01,2263961.01,289.837402
539480.01,2264061.01,288.441299
539480.01,2264161.01,287.49337
539480.01,2264261.01,287.074432
539480.01,2264361.01,286.209427
539480.01,2264461.01,284.716583
539480.01,2264561.01,283.745102
539480.01,2264661.01,282.447418
539480.01,2264761.01,280.536957
539480.01,2264861.01,278.504089
539480.01,2264961.01,275.152008
539480.01,2265061.01,273.292358
539480.01,2265161.01,272.811424
539480.01,2265261.01,271.725708
539480.01,2265361.01,272.520416
539480.01,2265461.01,275.739838
539480.01,2265561.01,281.106812
539480.01,2265661.01,283.42662
539480.01,2265761.01,283.338959
539480.01,2265861.01,282.866531
539480.01,2265961.01,280.664749
539480.01,2266061.01,279.121841
539480.01,2266161.01,280.001892
539480.01,2266261.01,281.486038
539480.01,2266361.01,283.292999
539480.01,2266461.01,284.724617
539480.01,2266561.01,286.751968
539480.01,2266661.01,283.883972
539480.01,2266761.01,278.562515
539480.01,2266861.01,279.198334
539480.01,2266961.01,282.916641
539480.01,2267061.01,285.18541
539480.01,2267161.01,284.80764
539480.01,2267261.01,283.715164
539480.01,2267361.01,285.430748
539480.01,2267461.01,287.713348
539480.01,2267561.01,292.718597
539480.01,2267661.01,297.21521
539480.01,2267761.01,299.414986
539480.01,2267861.01,303.434471
539480.01,2267961.01,306.240356
539480.01,2268061.01,306.297852
539480.01,2268161.01,290.7547
539480.01,2268261.01,290.147186
539480.01,2268361.01,292.858932
539480.01,2268461.01,296.42411
539480.01,2268561.01,300.419662
539480.01,2268661.01,303.862457
539480.01,2268761.01,306.148651
539480.01,2268861.01,307.523712
539480.01,2268961.01,308.369537
539480.01,2269061.01,308.347961
539480.01,2269161.01,309.77166
539480.01,2269261.01,310.647293
539480.01,2269361.01,310.890457
539480.01,2269461.01,308.622955
539480.01,2269561.01,306.457855
539480.01,2269661.01,306.685181
539480.01,2269761.01,306.930801
539480.01,2269861.01,308.148788
539480.01,2269961.01,309.940369
539480.01,2270061.01,312.530029
539480.01,2270161.01,315.415955
539480.01,2270261.01,318.478607
539480.01,2270361.01,322.4916
539480.01,2270461.01,329.033035
539480.01,2270561.01,330.838623
539480.01,2270661.01,329.588684
539480.01,2270761.01,323.410553
539480.01,2270861.01,321.022263
539480.01,2270961.01,-9999
539480.01,2271061.01,-9999
539580.01,2263761.01,287.680557
