"X","Y","H02_TBeauce (TWT)"
528280.01,2265961.01,-41.40353775
528280.01,2266061.01,-41.349452972
528280.01,2266161.01,-41.296730042
528280.01,2266261.01,-41.228488922
528280.01,2266361.01,-41.14931488
528280.01,2266461.01,-41.069805145
528380.01,2260861.01,-25.836923599
528380.01,2260961.01,-26.675853729
528380.01,2261061.01,-28.200586319
528380.01,2261161.01,-28.011632919
528380.01,2261261.01,-29.181980133
528380.01,2261361.01,-30.884149551
528380.01,2261461.01,-31.739931107
528380.01,2261561.01,-32.065090179
528380.01,2261661.01,-33.32579422
528380.01,2261761.01,-33.555366516
528380.01,2261861.01,-33.994773865
528380.01,2261961.01,-35.365814209
528380.01,2262061.01,-36.314090729
528380.01,2262161.01,-36.01593399
528380.01,2262261.01,-36.364128113
528380.01,2262361.01,-37.470283508
528380.01,2262461.01,-37.657238007
528380.01,2262561.01,-38.773010254
528380.01,2262661.01,-38.368228912
528380.01,2262761.01,-38.093200684
528380.01,2262861.01,-38.991695404
528380.01,2262961.01,-38.00201416
528380.01,2263061.01,-37.940944672
528380.01,2263161.01,-38.90026474
528380.01,2263261.01,-39.138332367
528380.01,2263361.01,-38.876556396
528380.01,2263461.01,-37.599731445
528380.01,2263561.01,-36.956478119
528380.01,2263661.01,-35.629295349
528380.01,2263761.01,-33.990608215
528380.01,2263861.01,-33.515625
528380.01,2263961.01,-32.998340607
528380.01,2264061.01,-31.901863098
528380.01,2264161.01,-33.849380493
528380.01,2264261.01,-36.320777893
528380.01,2264361.01,-39.30973053
528380.01,2264461.01,-41.303138733
528380.01,2264561.01,-42.750091553
528380.01,2264661.01,-42.920425415
528380.01,2264761.01,-42.324985504
528380.01,2264861.01,-42.450401306
528380.01,2264961.01,-41.764656067
528380.01,2265061.01,-40.981975555
528380.01,2265161.01,-40.485923767
528380.01,2265261.01,-40.280002594
528380.01,2265361.01,-39.933181763
528380.01,2265461.01,-39.782287598
528380.01,2265561.01,-40.320278168
528380.01,2265661.01,-41.05657959
528380.01,2265761.01,-41.254299164
528380.01,2265861.01,-41.611755371
528380.01,2265961.01,-41.392787933
528380.01,2266061.01,-41.184505463
528380.01,2266161.01,-40.990978241
528380.01,2266261.01,-40.801204681
528380.01,2266361.01,-40.602390289
528380.01,2266461.01,-40.407501221
528480.01,2260861.01,-27.010824203
528480.01,2260961.01,-27.788648605
528480.01,2261061.01,-28.990913391
528480.01,2261161.01,-28.368537903
528480.01,2261261.01,-29.219896317
528480.01,2261361.01,-31.369409561
528480.01,2261461.01,-31.596288681
528480.01,2261561.01,-31.82992363
528480.01,2261661.01,-32.651828766
528480.01,2261761.01,-32.688682556
528480.01,2261861.01,-33.007389069
528480.01,2261961.01,-34.537391663
528480.01,2262061.01,-34.793750763
528480.01,2262161.01,-34.7784729
528480.01,2262261.01,-35.568244934
528480.01,2262361.01,-36.578117371
528480.01,2262461.01,-36.07950592
528480.01,2262561.01,-36.904640198
528480.01,2262661.01,-38.544876099
528480.01,2262761.01,-38.578178406
528480.01,2262861.01,-38.122623444
528480.01,2262961.01,-37.59400177
528480.01,2263061.01,-38.697666168
528480.01,2263161.01,-39.819076538
528480.01,2263261.01,-40.130645752
528480.01,2263361.01,-40.053524017
528480.01,2263461.01,-38.196815491
528480.01,2263561.01,-36.186199188
528480.01,2263661.01,-35.718593597
528480.01,2263761.01,-33.760742188
528480.01,2263861.01,-34.046684265
528480.01,2263961.01,-34.703609467
528480.01,2264061.01,-32.869308472
528480.01,2264161.01,-32.191883087
528480.01,2264261.01,-34.301437378
528480.01,2264361.01,-36.820869446
528480.01,2264461.01,-40.223117828
528480.01,2264561.01,-42.717220306
528480.01,2264661.01,-42.647270203
528480.01,2264761.01,-42.084804535
528480.01,2264861.01,-41.999191284
528480.01,2264961.01,-41.689926147
528480.01,2265061.01,-40.595340729
528480.01,2265161.01,-39.761489868
528480.01,2265261.01,-39.566223145
528480.01,2265361.01,-39.509315491
528480.01,2265461.01,-39.194606781
528480.01,2265561.01,-39.154098511
528480.01,2265661.01,-39.764793396
528480.01,2265761.01,-40.129684448
528480.01,2265861.01,-40.788269043
528480.01,2265961.01,-41.160118103
528480.01,2266061.01,-41.143383026
528480.01,2266161.01,-40.815170288
528480.01,2266261.01,-40.461688995
528480.01,2266361.01,-40.153511047
528480.01,2266461.01,-39.828956604
528480.01,2266561.01,-39.583263397
528580.01,2260761.01,-27.787181854
528580.01,2260861.01,-27.904277802
528580.01,2260961.01,-28.159421921
528580.01,2261061.01,-28.800222397
528580.01,2261161.01,-29.276676178
528580.01,2261261.01,-29.737533569
528580.01,2261361.01,-31.167564392
528580.01,2261461.01,-31.162830353
528580.01,2261561.01,-31.533506393
528580.01,2261661.01,-31.616024017
528580.01,2261761.01,-31.523134232
528580.01,2261861.01,-32.929813385
528580.01,2261961.01,-33.575855255
528580.01,2262061.01,-33.958065033
528580.01,2262161.01,-34.459236145
528580.01,2262261.01,-35.892467499
528580.01,2262361.01,-35.622676849
528580.01,2262461.01,-34.444396973
528580.01,2262561.01,-35.41979599
528580.01,2262661.01,-36.440525055
528580.01,2262761.01,-37.509731293
528580.01,2262861.01,-36.921829224
528580.01,2262961.01,-36.86145401
528580.01,2263061.01,-38.827507019
528580.01,2263161.01,-40.319717407
528580.01,2263261.01,-40.871200562
528580.01,2263361.01,-40.92017746
528580.01,2263461.01,-39.352428436
528580.01,2263561.01,-36.302692413
528580.01,2263661.01,-35.071186066
528580.01,2263761.01,-33.91475296
528580.01,2263861.01,-35.268669128
528580.01,2263961.01,-36.127658844
528580.01,2264061.01,-34.110294342
528580.01,2264161.01,-31.263378143
528580.01,2264261.01,-32.793323517
528580.01,2264361.01,-34.979419708
528580.01,2264461.01,-37.577964783
528580.01,2264561.01,-40.568424225
528580.01,2264661.01,-41.775714874
528580.01,2264761.01,-41.72644043
528580.01,2264861.01,-41.3969841
528580.01,2264961.01,-40.897346497
528580.01,2265061.01,-40.187351227
528580.01,2265161.01,-39.440574646
528580.01,2265261.01,-38.964889526
528580.01,2265361.01,-38.759132385
528580.01,2265461.01,-38.295825958
528580.01,2265561.01,-38.10459137
528580.01,2265661.01,-38.86580658
528580.01,2265761.01,-39.682624817
528580.01,2265861.01,-40.10867691
528580.01,2265961.01,-40.498641968
528580.01,2266061.01,-41.178501129
528580.01,2266161.01,-40.705291748
528580.01,2266261.01,-40.21181488
528580.01,2266361.01,-39.794281006
528580.01,2266461.01,-39.418190002
528580.01,2266561.01,-39.096111298
528680.01,2260761.01,-28.698030472
528680.01,2260861.01,-28.757741928
528680.01,2260961.01,-28.883872986
528680.01,2261061.01,-29.058355331
528680.01,2261161.01,-29.612821579
528680.01,2261261.01,-30.784397125
528680.01,2261361.01,-31.649518967
528680.01,2261461.01,-31.201770782
528680.01,2261561.01,-31.518451691
528680.01,2261661.01,-31.253173828
528680.01,2261761.01,-31.109869003
528680.01,2261861.01,-32.389282227
528680.01,2261961.01,-32.594779968
528680.01,2262061.01,-33.025001526
528680.01,2262161.01,-33.678771973
528680.01,2262261.01,-34.700565338
528680.01,2262361.01,-34.488109589
528680.01,2262461.01,-33.470458984
528680.01,2262561.01,-34.690986633
528680.01,2262661.01,-35.401996613
528680.01,2262761.01,-36.806236267
528680.01,2262861.01,-35.548442841
528680.01,2262961.01,-35.611763
528680.01,2263061.01,-37.566192627
528680.01,2263161.01,-39.803375244
528680.01,2263261.01,-41.13168335
528680.01,2263361.01,-40.900192261
528680.01,2263461.01,-39.893253326
528680.01,2263561.01,-37.63054657
528680.01,2263661.01,-35.734237671
528680.01,2263761.01,-34.712001801
528680.01,2263861.01,-36.128715515
528680.01,2263961.01,-37.403308868
528680.01,2264061.01,-36.180019379
528680.01,2264161.01,-33.945201874
528680.01,2264261.01,-34.302635193
528680.01,2264361.01,-34.034141541
528680.01,2264461.01,-35.398189545
528680.01,2264561.01,-38.084266663
528680.01,2264661.01,-40.189994812
528680.01,2264761.01,-40.954235077
528680.01,2264861.01,-40.966007233
528680.01,2264961.01,-40.205162048
528680.01,2265061.01,-39.767787933
528680.01,2265161.01,-39.346099854
528680.01,2265261.01,-38.802684784
528680.01,2265361.01,-38.355201721
528680.01,2265461.01,-37.921237946
528680.01,2265561.01,-37.738868713
528680.01,2265661.01,-38.652507782
528680.01,2265761.01,-39.548294067
528680.01,2265861.01,-39.769195557
528680.01,2265961.01,-40.31180191
528680.01,2266061.01,-41.341732025
528680.01,2266161.01,-40.689155579
528680.01,2266261.01,-40.119720459
528680.01,2266361.01,-39.589271545
528680.01,2266461.01,-39.127986908
528680.01,2266561.01,-38.726947784
528680.01,2266661.01,-38.400836945
528780.01,2260661.01,-29.408254623
528780.01,2260761.01,-29.596721649
528780.01,2260861.01,-29.938112259
528780.01,2260961.01,-30.594261169
528780.01,2261061.01,-30.443943024
528780.01,2261161.01,-30.194698334
528780.01,2261261.01,-31.375759125
528780.01,2261361.01,-31.621444702
528780.01,2261461.01,-30.677442551
528780.01,2261561.01,-31.488117218
528780.01,2261661.01,-31.152059555
528780.01,2261761.01,-30.449859619
528780.01,2261861.01,-30.859083176
528780.01,2261961.01,-31.242181778
528780.01,2262061.01,-31.720355988
528780.01,2262161.01,-31.778596878
528780.01,2262261.01,-31.313285828
528780.01,2262361.01,-31.736232758
528780.01,2262461.01,-31.623422623
528780.01,2262561.01,-32.625370026
528780.01,2262661.01,-33.980804443
528780.01,2262761.01,-36.104259491
528780.01,2262861.01,-34.613239288
528780.01,2262961.01,-35.197093964
528780.01,2263061.01,-36.937438965
528780.01,2263161.01,-39.03962326
528780.01,2263261.01,-40.878437042
528780.01,2263361.01,-40.794212341
528780.01,2263461.01,-40.301307678
528780.01,2263561.01,-38.324588776
528780.01,2263661.01,-36.199382782
528780.01,2263761.01,-35.732105255
528780.01,2263861.01,-35.867687225
528780.01,2263961.01,-37.74370575
528780.01,2264061.01,-37.817962646
528780.01,2264161.01,-38.705940247
528780.01,2264261.01,-36.324474335
528780.01,2264361.01,-33.351608276
528780.01,2264461.01,-34.380714417
528780.01,2264561.01,-36.91153717
528780.01,2264661.01,-39.16135788
528780.01,2264761.01,-40.294109344
528780.01,2264861.01,-40.980499268
528780.01,2264961.01,-40.172355652
528780.01,2265061.01,-39.553684235
528780.01,2265161.01,-39.128555298
528780.01,2265261.01,-38.712944031
528780.01,2265361.01,-38.578998566
528780.01,2265461.01,-38.32201767
528780.01,2265561.01,-37.910560608
528780.01,2265661.01,-38.729305267
528780.01,2265761.01,-39.364490509
528780.01,2265861.01,-39.666950226
528780.01,2265961.01,-40.44871521
528780.01,2266061.01,-41.569664001
528780.01,2266161.01,-40.851089478
528780.01,2266261.01,-40.166362762
528780.01,2266361.01,-39.530807495
528780.01,2266461.01,-38.965644836
528780.01,2266561.01,-38.493030548
528780.01,2266661.01,-38.111961365
528880.01,2260861.01,-30.717897415
528880.01,2260961.01,-31.624212265
528880.01,2261061.01,-31.903158188
528880.01,2261161.01,-31.39998436
528880.01,2261261.01,-31.461297989
528880.01,2261361.01,-30.885736465
528880.01,2261461.01,-30.487571716
528880.01,2261561.01,-31.128730774
528880.01,2261661.01,-30.516254425
528880.01,2261761.01,-29.385499954
528880.01,2261861.01,-29.205018997
528880.01,2261961.01,-29.479976654
528880.01,2262061.01,-30.758211136
528880.01,2262161.01,-30.079656601
528880.01,2262261.01,-29.056179047
528880.01,2262361.01,-29.937818527
528880.01,2262461.01,-30.02850914
528880.01,2262561.01,-31.011730194
528880.01,2262661.01,-32.211654663
528880.01,2262761.01,-33.721492767
528880.01,2262861.01,-34.075511932
528880.01,2262961.01,-35.674865723
528880.01,2263061.01,-36.935840607
528880.01,2263161.01,-37.816082001
528880.01,2263261.01,-39.39339447
528880.01,2263361.01,-39.943649292
528880.01,2263461.01,-39.424827576
528880.01,2263561.01,-38.421852112
528880.01,2263661.01,-36.433437347
528880.01,2263761.01,-36.473140717
528880.01,2263861.01,-36.720111847
528880.01,2263961.01,-37.569412231
528880.01,2264061.01,-38.752510071
528880.01,2264161.01,-40.590923309
528880.01,2264261.01,-39.020000458
528880.01,2264361.01,-36.087955475
528880.01,2264461.01,-35.202602386
528880.01,2264561.01,-36.661453247
528880.01,2264661.01,-37.935977936
528880.01,2264761.01,-38.882026672
528880.01,2264861.01,-39.861698151
528880.01,2264961.01,-40.23109436
528880.01,2265061.01,-39.514270782
528880.01,2265161.01,-39.146530151
528880.01,2265261.01,-38.804454803
528880.01,2265361.01,-38.915287018
528880.01,2265461.01,-39.125404358
528880.01,2265561.01,-38.589504242
528880.01,2265661.01,-39.175064087
528880.01,2265761.01,-39.384792328
528880.01,2265861.01,-40.113246918
528880.01,2265961.01,-41.151447296
528880.01,2266061.01,-41.953521729
528880.01,2266161.01,-41.127353668
528880.01,2266261.01,-40.34469986
528880.01,2266361.01,-39.573871613
528880.01,2266461.01,-38.931774139
528880.01,2266561.01,-38.413238525
528880.01,2266661.01,-37.972938538
528880.01,2266761.01,-37.643699646
528980.01,2261061.01,-31.386058807
528980.01,2261161.01,-31.526941299
528980.01,2261261.01,-30.729904175
528980.01,2261361.01,-29.858989716
528980.01,2261461.01,-29.675580978
528980.01,2261561.01,-29.175113678
528980.01,2261661.01,-28.964923859
528980.01,2261761.01,-27.440916061
528980.01,2261861.01,-26.951768875
528980.01,2261961.01,-28.68583107
528980.01,2262061.01,-30.960094452
528980.01,2262161.01,-31.709068298
528980.01,2262261.01,-32.74848938
528980.01,2262361.01,-33.198600769
528980.01,2262461.01,-32.832714081
528980.01,2262561.01,-32.556278229
528980.01,2262661.01,-31.694763184
528980.01,2262761.01,-31.449821472
528980.01,2262861.01,-33.261486053
528980.01,2262961.01,-34.622871399
528980.01,2263061.01,-35.426448822
528980.01,2263161.01,-35.948062897
528980.01,2263261.01,-37.203262329
528980.01,2263361.01,-38.654788971
528980.01,2263461.01,-38.392482758
528980.01,2263561.01,-38.634906769
528980.01,2263661.01,-37.801315308
528980.01,2263761.01,-36.836975098
528980.01,2263861.01,-39.152957916
528980.01,2263961.01,-39.398399353
528980.01,2264061.01,-38.466278076
528980.01,2264161.01,-40.559894562
528980.01,2264261.01,-41.990299225
528980.01,2264361.01,-42.558998108
528980.01,2264461.01,-38.335453033
528980.01,2264561.01,-37.380897522
528980.01,2264661.01,-36.455043793
528980.01,2264761.01,-37.459121704
528980.01,2264861.01,-38.528850555
528980.01,2264961.01,-38.825950623
528980.01,2265061.01,-39.452552795
528980.01,2265161.01,-39.653362274
528980.01,2265261.01,-39.434505463
528980.01,2265361.01,-39.365879059
528980.01,2265461.01,-39.908798218
528980.01,2265561.01,-39.796123505
528980.01,2265661.01,-39.956680298
528980.01,2265761.01,-40.450954437
528980.01,2265861.01,-41.182975769
528980.01,2265961.01,-41.861911774
528980.01,2266061.01,-42.44178772
528980.01,2266161.01,-41.496147156
528980.01,2266261.01,-40.511482239
528980.01,2266361.01,-39.634849548
528980.01,2266461.01,-38.898296356
528980.01,2266561.01,-38.337291718
528980.01,2266661.01,-37.952747345
528980.01,2266761.01,-37.632705688
528980.01,2266861.01,-37.347789764
529080.01,2261161.01,-30.234922409
529080.01,2261261.01,-29.479263306
529080.01,2261361.01,-28.764144897
529080.01,2261461.01,-28.498311996
529080.01,2261561.01,-27.301288605
529080.01,2261661.01,-27.301311493
529080.01,2261761.01,-26.683601379
529080.01,2261861.01,-26.866312027
529080.01,2261961.01,-30.849412918
529080.01,2262061.01,-34.239982605
529080.01,2262161.01,-35.939788818
529080.01,2262261.01,-37.137783051
529080.01,2262361.01,-37.791347504
529080.01,2262461.01,-38.074478149
529080.01,2262561.01,-37.063240051
529080.01,2262661.01,-34.591732025
529080.01,2262761.01,-32.548782349
529080.01,2262861.01,-32.97403717
529080.01,2262961.01,-33.826099396
529080.01,2263061.01,-34.746620178
529080.01,2263161.01,-35.195716858
529080.01,2263261.01,-35.786315918
529080.01,2263361.01,-36.48991394
529080.01,2263461.01,-37.901168823
529080.01,2263561.01,-39.172611237
529080.01,2263661.01,-38.913063049
529080.01,2263761.01,-38.207172394
529080.01,2263861.01,-40.573379517
529080.01,2263961.01,-41.589344025
529080.01,2264061.01,-39.232761383
529080.01,2264161.01,-39.650695801
529080.01,2264261.01,-41.511455536
529080.01,2264361.01,-44.210460663
529080.01,2264461.01,-42.346382141
529080.01,2264561.01,-40.680702209
529080.01,2264661.01,-38.583755493
529080.01,2264761.01,-38.837368011
529080.01,2264861.01,-39.436061859
529080.01,2264961.01,-38.424865723
529080.01,2265061.01,-39.758796692
529080.01,2265161.01,-40.210395813
529080.01,2265261.01,-40.091949463
529080.01,2265361.01,-40.299106598
529080.01,2265461.01,-40.440670013
529080.01,2265561.01,-40.303909302
529080.01,2265661.01,-40.3126297
529080.01,2265761.01,-41.015697479
529080.01,2265861.01,-41.79668045
529080.01,2265961.01,-42.351177216
529080.01,2266061.01,-42.897563934
529080.01,2266161.01,-41.910404205
529080.01,2266261.01,-40.825141907
529080.01,2266361.01,-39.860103607
529080.01,2266461.01,-39.037693024
529080.01,2266561.01,-38.409626007
529080.01,2266661.01,-37.963550568
529080.01,2266761.01,-37.679988861
529080.01,2266861.01,-37.455234528
529180.01,2261361.01,-27.299798965
529180.01,2261461.01,-26.886907578
529180.01,2261561.01,-26.12774086
529180.01,2261661.01,-25.892454147
529180.01,2261761.01,-27.371332169
529180.01,2261861.01,-29.937450409
529180.01,2261961.01,-34.362876892
529180.01,2262061.01,-38.058292389
529180.01,2262161.01,-39.570461273
529180.01,2262261.01,-38.804454803
529180.01,2262361.01,-39.237510681
529180.01,2262461.01,-39.934501648
529180.01,2262561.01,-39.885063171
529180.01,2262661.01,-37.998542786
529180.01,2262761.01,-35.254837036
529180.01,2262861.01,-34.292644501
529180.01,2262961.01,-35.343925476
529180.01,2263061.01,-36.504989624
529180.01,2263161.01,-37.614597321
529180.01,2263261.01,-36.312774658
529180.01,2263361.01,-35.136100769
529180.01,2263461.01,-37.034130096
529180.01,2263561.01,-38.570968628
529180.01,2263661.01,-38.734081268
529180.01,2263761.01,-38.672985077
529180.01,2263861.01,-40.523273468
529180.01,2263961.01,-42.483337402
529180.01,2264061.01,-41.284748077
529180.01,2264161.01,-40.720581055
529180.01,2264261.01,-40.168560028
529180.01,2264361.01,-42.723407745
529180.01,2264461.01,-43.465301514
529180.01,2264561.01,-43.763759613
529180.01,2264661.01,-41.956237793
529180.01,2264761.01,-42.077522278
529180.01,2264861.01,-42.423526764
529180.01,2264961.01,-41.017410278
529180.01,2265061.01,-40.559772491
529180.01,2265161.01,-40.25851059
529180.01,2265261.01,-40.084358215
529180.01,2265361.01,-40.559516907
