"X","Y","H10_Portl (TWT)"
528480.01,2264961.01,198.264732
528480.01,2265061.01,199.132362
528480.01,2265161.01,200.632935
528480.01,2265261.01,200.491737
528480.01,2265361.01,200.482315
528480.01,2265461.01,201.798088
528480.01,2265561.01,203.238754
528480.01,2265661.01,204.732544
528480.01,2265761.01,207.79409
528480.01,2265861.01,208.845169
528480.01,2265961.01,209.154709
528480.01,2266061.01,211.498245
528480.01,2266161.01,215.873592
528480.01,2266261.01,216.134918
528480.01,2266361.01,217.255684
528480.01,2266461.01,219.780052
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,234.923759
528580.01,2260961.01,232.297943
528580.01,2261061.01,234.507507
528580.01,2261161.01,236.399521
528580.01,2261261.01,238.630585
528580.01,2261361.01,242.174
528580.01,2261461.01,244.88858
528580.01,2261561.01,246.539619
528580.01,2261661.01,249.244339
528580.01,2261761.01,250.741005
528580.01,2261861.01,251.53299
528580.01,2261961.01,253.367638
528580.01,2262061.01,257.716003
528580.01,2262161.01,262.053467
528580.01,2262261.01,261.987
528580.01,2262361.01,261.740723
528580.01,2262461.01,259.567032
528580.01,2262561.01,258.149109
528580.01,2262661.01,254.325859
528580.01,2262761.01,247.540115
528580.01,2262861.01,230.996613
528580.01,2262961.01,204.307602
528580.01,2263061.01,196.378002
528580.01,2263161.01,178.41671
528580.01,2263261.01,175.827095
528580.01,2263361.01,176.877457
528580.01,2263461.01,176.509743
528580.01,2263561.01,177.516159
528580.01,2263661.01,180.13414
528580.01,2263761.01,179.633804
528580.01,2263861.01,180.586601
528580.01,2263961.01,181.885948
528580.01,2264061.01,182.937393
528580.01,2264161.01,185.452354
528580.01,2264261.01,187.168533
528580.01,2264361.01,187.783016
528580.01,2264461.01,190.679588
528580.01,2264561.01,193.201401
528580.01,2264661.01,194.521347
528580.01,2264761.01,196.043465
528580.01,2264861.01,197.217636
528580.01,2264961.01,198.050903
528580.01,2265061.01,199.394272
528580.01,2265161.01,200.093681
528580.01,2265261.01,199.024837
528580.01,2265361.01,198.862244
528580.01,2265461.01,199.652985
528580.01,2265561.01,201.919281
528580.01,2265661.01,203.409809
528580.01,2265761.01,205.974953
528580.01,2265861.01,207.598099
528580.01,2265961.01,208.951797
528580.01,2266061.01,211.638817
528580.01,2266161.01,217.744331
528580.01,2266261.01,219.141647
528580.01,2266361.01,220.212101
528580.01,2266461.01,220.805687
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,232.473824
528680.01,2261061.01,235.537823
528680.01,2261161.01,236.711151
528680.01,2261261.01,237.570908
528680.01,2261361.01,240.155212
528680.01,2261461.01,242.687119
528680.01,2261561.01,246.904659
528680.01,2261661.01,250.366859
528680.01,2261761.01,251.857628
528680.01,2261861.01,254.627365
528680.01,2261961.01,255.473633
528680.01,2262061.01,257.276093
528680.01,2262161.01,257.554108
528680.01,2262261.01,258.557022
528680.01,2262361.01,259.608086
528680.01,2262461.01,258.460907
528680.01,2262561.01,255.920082
528680.01,2262661.01,251.495071
528680.01,2262761.01,241.577377
528680.01,2262861.01,233.705296
528680.01,2262961.01,228.386055
528680.01,2263061.01,224.979202
528680.01,2263161.01,206.878235
528680.01,2263261.01,188.488739
528680.01,2263361.01,190.766884
528680.01,2263461.01,180.347069
528680.01,2263561.01,175.707336
528680.01,2263661.01,178.09993
528680.01,2263761.01,178.177765
528680.01,2263861.01,179.469223
528680.01,2263961.01,181.502617
528680.01,2264061.01,182.544121
528680.01,2264161.01,184.78072
528680.01,2264261.01,187.470543
528680.01,2264361.01,189.513756
528680.01,2264461.01,191.735626
528680.01,2264561.01,193.800232
528680.01,2264661.01,195.189995
528680.01,2264761.01,196.231846
528680.01,2264861.01,196.937927
528680.01,2264961.01,197.250977
528680.01,2265061.01,198.352905
528680.01,2265161.01,199.485954
528680.01,2265261.01,199.400654
528680.01,2265361.01,199.522118
528680.01,2265461.01,200.878296
528680.01,2265561.01,202.058502
528680.01,2265661.01,203.887131
528680.01,2265761.01,206.454407
528680.01,2265861.01,209.273087
528680.01,2265961.01,211.190437
528680.01,2266061.01,214.297054
528680.01,2266161.01,219.280449
528680.01,2266261.01,219.010269
528680.01,2266361.01,219.665833
528680.01,2266461.01,220.691536
528680.01,2266561.01,221.466728
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,-9999
528780.01,2261061.01,234.951614
528780.01,2261161.01,235.927834
528780.01,2261261.01,237.630013
528780.01,2261361.01,238.804382
528780.01,2261461.01,241.307571
528780.01,2261561.01,245.703552
528780.01,2261661.01,250.357224
528780.01,2261761.01,252.979355
528780.01,2261861.01,254.087288
528780.01,2261961.01,254.171131
528780.01,2262061.01,252.91243
528780.01,2262161.01,252.505005
528780.01,2262261.01,252.63208
528780.01,2262361.01,252.787987
528780.01,2262461.01,251.498253
528780.01,2262561.01,248.614876
528780.01,2262661.01,243.754112
528780.01,2262761.01,239.804535
528780.01,2262861.01,233.432587
528780.01,2262961.01,227.582932
528780.01,2263061.01,224.137062
528780.01,2263161.01,218.63871
528780.01,2263261.01,208.426849
528780.01,2263361.01,199.070786
528780.01,2263461.01,192.547318
528780.01,2263561.01,190.073898
528780.01,2263661.01,189.294815
528780.01,2263761.01,182.945801
528780.01,2263861.01,179.363354
528780.01,2263961.01,179.89827
528780.01,2264061.01,182.342339
528780.01,2264161.01,185.84462
528780.01,2264261.01,188.543243
528780.01,2264361.01,190.244041
528780.01,2264461.01,191.166435
528780.01,2264561.01,193.619999
528780.01,2264661.01,194.186996
528780.01,2264761.01,196.052933
528780.01,2264861.01,196.532852
528780.01,2264961.01,197.340313
528780.01,2265061.01,198.13813
528780.01,2265161.01,199.580605
528780.01,2265261.01,200.17691
528780.01,2265361.01,200.832565
528780.01,2265461.01,202.212616
528780.01,2265561.01,202.825371
528780.01,2265661.01,203.169609
528780.01,2265761.01,207.123512
528780.01,2265861.01,210.196251
528780.01,2265961.01,212.066757
528780.01,2266061.01,214.276993
528780.01,2266161.01,216.5634
528780.01,2266261.01,217.197426
528780.01,2266361.01,219.346733
528780.01,2266461.01,220.824242
528780.01,2266561.01,221.978989
528780.01,2266661.01,222.837502
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,233.9231
528880.01,2261161.01,235.822556
528880.01,2261261.01,238.234657
528880.01,2261361.01,240.331146
528880.01,2261461.01,241.912167
528880.01,2261561.01,245.542717
528880.01,2261661.01,250.122757
528880.01,2261761.01,252.140839
528880.01,2261861.01,252.199234
528880.01,2261961.01,252.108719
528880.01,2262061.01,250.574123
528880.01,2262161.01,249.366508
528880.01,2262261.01,247.100731
528880.01,2262361.01,246.129829
528880.01,2262461.01,244.616013
528880.01,2262561.01,242.579529
528880.01,2262661.01,238.333237
528880.01,2262761.01,234.161819
528880.01,2262861.01,228.937775
528880.01,2262961.01,224.665218
528880.01,2263061.01,221.105209
528880.01,2263161.01,217.4123
528880.01,2263261.01,214.732483
528880.01,2263361.01,210.610886
528880.01,2263461.01,193.965332
528880.01,2263561.01,189.59478
528880.01,2263661.01,188.104889
528880.01,2263761.01,186.55574
528880.01,2263861.01,184.950508
528880.01,2263961.01,185.059395
528880.01,2264061.01,186.092087
528880.01,2264161.01,188.067078
528880.01,2264261.01,189.577515
528880.01,2264361.01,190.672684
528880.01,2264461.01,190.60379
528880.01,2264561.01,191.8414
528880.01,2264661.01,192.451897
528880.01,2264761.01,194.948013
528880.01,2264861.01,195.701759
528880.01,2264961.01,196.283791
528880.01,2265061.01,198.048248
528880.01,2265161.01,200.034462
528880.01,2265261.01,200.339096
528880.01,2265361.01,201.777245
528880.01,2265461.01,203.326019
528880.01,2265561.01,203.664757
528880.01,2265661.01,203.358887
528880.01,2265761.01,205.980698
528880.01,2265861.01,207.427895
528880.01,2265961.01,211.301506
528880.01,2266061.01,214.067093
528880.01,2266161.01,214.112228
528880.01,2266261.01,217.246201
528880.01,2266361.01,220.298584
528880.01,2266461.01,221.909584
528880.01,2266561.01,223.046211
528880.01,2266661.01,224.187656
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,237.843262
528980.01,2261361.01,240.053825
528980.01,2261461.01,241.333893
528980.01,2261561.01,244.65892
528980.01,2261661.01,247.797523
528980.01,2261761.01,248.580025
528980.01,2261861.01,248.731045
528980.01,2261961.01,247.544235
528980.01,2262061.01,245.415565
528980.01,2262161.01,244.563156
528980.01,2262261.01,244.636185
528980.01,2262361.01,243.935455
528980.01,2262461.01,243.259892
528980.01,2262561.01,241.625656
528980.01,2262661.01,236.309662
528980.01,2262761.01,229.951401
528980.01,2262861.01,223.972076
528980.01,2262961.01,220.150455
528980.01,2263061.01,217.587036
528980.01,2263161.01,215.773655
528980.01,2263261.01,214.363571
528980.01,2263361.01,214.294708
528980.01,2263461.01,209.914261
528980.01,2263561.01,194.652428
528980.01,2263661.01,191.077896
528980.01,2263761.01,185.647926
528980.01,2263861.01,185.302803
528980.01,2263961.01,184.721405
528980.01,2264061.01,185.876633
528980.01,2264161.01,187.979279
528980.01,2264261.01,188.640079
528980.01,2264361.01,189.324089
528980.01,2264461.01,188.731861
528980.01,2264561.01,189.345978
528980.01,2264661.01,193.756744
528980.01,2264761.01,195.22525
528980.01,2264861.01,195.197693
528980.01,2264961.01,194.856544
528980.01,2265061.01,196.964508
528980.01,2265161.01,198.115685
528980.01,2265261.01,198.970184
528980.01,2265361.01,202.143425
528980.01,2265461.01,203.847916
528980.01,2265561.01,204.141594
528980.01,2265661.01,204.293053
528980.01,2265761.01,205.902687
528980.01,2265861.01,207.596466
528980.01,2265961.01,209.019615
528980.01,2266061.01,210.885529
528980.01,2266161.01,211.598675
528980.01,2266261.01,216.278076
528980.01,2266361.01,220.654564
528980.01,2266461.01,221.362396
528980.01,2266561.01,224.376175
528980.01,2266661.01,223.885658
528980.01,2266761.01,223.691681
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,-9999
529080.01,2261361.01,-9999
529080.01,2261461.01,239.449341
529080.01,2261561.01,241.717209
529080.01,2261661.01,242.14267
529080.01,2261761.01,240.849548
529080.01,2261861.01,242.288277
529080.01,2261961.01,241.694107
529080.01,2262061.01,240.403751
529080.01,2262161.01,240.701332
529080.01,2262261.01,241.505482
529080.01,2262361.01,240.78801
529080.01,2262461.01,240.755035
529080.01,2262561.01,238.559219
529080.01,2262661.01,235.737801
529080.01,2262761.01,229.350304
529080.01,2262861.01,222.742794
529080.01,2262961.01,218.640121
529080.01,2263061.01,214.931885
529080.01,2263161.01,214.345024
529080.01,2263261.01,213.948708
529080.01,2263361.01,212.527988
529080.01,2263461.01,211.959846
529080.01,2263561.01,210.272244
529080.01,2263661.01,209.816803
529080.01,2263761.01,200.060654
529080.01,2263861.01,185.248489
529080.01,2263961.01,182.651783
529080.01,2264061.01,183.386833
529080.01,2264161.01,186.951523
529080.01,2264261.01,187.162369
529080.01,2264361.01,187.795517
529080.01,2264461.01,189.201515
529080.01,2264561.01,189.534142
529080.01,2264661.01,191.593948
529080.01,2264761.01,193.925858
529080.01,2264861.01,193.544151
529080.01,2264961.01,194.33255
529080.01,2265061.01,194.926979
529080.01,2265161.01,195.598511
529080.01,2265261.01,197.598362
529080.01,2265361.01,201.167328
529080.01,2265461.01,204.034725
529080.01,2265561.01,204.497147
529080.01,2265661.01,204.921295
529080.01,2265761.01,205.462807
529080.01,2265861.01,205.944756
529080.01,2265961.01,206.847889
529080.01,2266061.01,208.536377
529080.01,2266161.01,210.854622
529080.01,2266261.01,216.668259
529080.01,2266361.01,220.853523
529080.01,2266461.01,222.805496
529080.01,2266561.01,224.877186
529080.01,2266661.01,224.846687
529080.01,2266761.01,224.405426
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,-9999
529180.01,2261561.01,238.346832
529180.01,2261661.01,237.611931
529180.01,2261761.01,237.932678
529180.01,2261861.01,239.163742
529180.01,2261961.01,238.740059
529180.01,2262061.01,238.561295
529180.01,2262161.01,237.228531
529180.01,2262261.01,237.204605
529180.01,2262361.01,236.445389
529180.01,2262461.01,236.49239
529180.01,2262561.01,235.076492
529180.01,2262661.01,232.229187
529180.01,2262761.01,227.056213
529180.01,2262861.01,220.811966
529180.01,2262961.01,217.50795
529180.01,2263061.01,213.934048
529180.01,2263161.01,213.330437
529180.01,2263261.01,212.936905
529180.01,2263361.01,211.731277
529180.01,2263461.01,209.184555
529180.01,2263561.01,208.077713
529180.01,2263661.01,207.780502
529180.01,2263761.01,209.397877
529180.01,2263861.01,207.655334
529180.01,2263961.01,197.059677
529180.01,2264061.01,182.11676
529180.01,2264161.01,183.649178
529180.01,2264261.01,184.577637
529180.01,2264361.01,186.92907
529180.01,2264461.01,188.759178
529180.01,2264561.01,188.710052
529180.01,2264661.01,189.75444
529180.01,2264761.01,191.18631
529180.01,2264861.01,191.844383
529180.01,2264961.01,193.536194
529180.01,2265061.01,194.874035
529180.01,2265161.01,194.927719
529180.01,2265261.01,195.928627
529180.01,2265361.01,198.734177
529180.01,2265461.01,200.580929
529180.01,2265561.01,203.092751
529180.01,2265661.01,203.637138
529180.01,2265761.01,204.857422
529180.01,2265861.01,204.422935
529180.01,2265961.01,206.586731
529180.01,2266061.01,210.294556
529180.01,2266161.01,213.490986
529180.01,2266261.01,217.884567
529180.01,2266361.01,221.794025
529180.01,2266461.01,223.374573
529180.01,2266561.01,225.020416
529180.01,2266661.01,226.164352
529180.01,2266761.01,225.775311
529180.01,2266861.01,224.643494
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,-9999
529280.01,2261761.01,235.956245
529280.01,2261861.01,235.790955
529280.01,2261961.01,235.184097
529280.01,2262061.01,235.783501
529280.01,2262161.01,235.203362
529280.01,2262261.01,234.464905
529280.01,2262361.01,234.298256
529280.01,2262461.01,234.34967
529280.01,2262561.01,231.489853
529280.01,2262661.01,229.226948
529280.01,2262761.01,225.861435
529280.01,2262861.01,220.51738
529280.01,2262961.01,217.717896
529280.01,2263061.01,214.046326
529280.01,2263161.01,211.645554
529280.01,2263261.01,210.345024
529280.01,2263361.01,209.486473
529280.01,2263461.01,208.014782
529280.01,2263561.01,207.030045
529280.01,2263661.01,206.04985
529280.01,2263761.01,206.230209
529280.01,2263861.01,203.905891
529280.01,2263961.01,203.359543
529280.01,2264061.01,199.147583
529280.01,2264161.01,193.428619
529280.01,2264261.01,182.293091
529280.01,2264361.01,184.146683
529280.01,2264461.01,185.392303
529280.01,2264561.01,184.775818
529280.01,2264661.01,186.056419
529280.01,2264761.01,188.558582
529280.01,2264861.01,190.02803
529280.01,2264961.01,191.75518
529280.01,2265061.01,193.278229
529280.01,2265161.01,192.715431
529280.01,2265261.01,194.801762
529280.01,2265361.01,197.51133
529280.01,2265461.01,199.663391
529280.01,2265561.01,201.426453
529280.01,2265661.01,202.41114
529280.01,2265761.01,202.663483
529280.01,2265861.01,203.502125
529280.01,2265961.01,206.438675
529280.01,2266061.01,209.516335
529280.01,2266161.01,213.023895
529280.01,2266261.01,217.67202
529280.01,2266361.01,221.566772
529280.01,2266461.01,222.869438
529280.01,2266561.01,224.322208
529280.01,2266661.01,225.233139
529280.01,2266761.01,223.087196
529280.01,2266861.01,221.246109
529280.01,2266961.01,217.942711
529380.01,2261761.01,-9999
529380.01,2261861.01,234.580224
529380.01,2261961.01,232.718002
529380.01,2262061.01,232.621643
529380.01,2262161.01,232.645401
529380.01,2262261.01,232.26432
529380.01,2262361.01,232.098598
529380.01,2262461.01,231.257088
529380.01,2262561.01,229.432823
529380.01,2262661.01,227.938751
529380.01,2262761.01,225.927895
529380.01,2262861.01,223.422516
529380.01,2262961.01,218.053169
529380.01,2263061.01,214.366505
529380.01,2263161.01,210.240944
529380.01,2263261.01,207.259964
529380.01,2263361.01,204.739014
529380.01,2263461.01,204.362076
529380.01,2263561.01,202.648643
529380.01,2263661.01,202.337147
529380.01,2263761.01,202.260834
529380.01,2263861.01,202.08535
529380.01,2263961.01,202.50827
529380.01,2264061.01,203.182358
529380.01,2264161.01,201.995705
529380.01,2264261.01,196.379799
529380.01,2264361.01,187.125114
529380.01,2264461.01,184.471619
529380.01,2264561.01,182.172997
529380.01,2264661.01,184.274948
529380.01,2264761.01,187.105179
529380.01,2264861.01,187.524025
529380.01,2264961.01,188.652809
529380.01,2265061.01,190.872139
529380.01,2265161.01,191.652077
529380.01,2265261.01,193.630096
529380.01,2265361.01,196.459572
529380.01,2265461.01,197.9021
529380.01,2265561.01,200.513939
529380.01,2265661.01,202.043728
529380.01,2265761.01,202.835373
529380.01,2265861.01,204.801483
529380.01,2265961.01,208.255066
529380.01,2266061.01,212.669575
529380.01,2266161.01,216.075539
529380.01,2266261.01,219.140759
529380.01,2266361.01,221.297256
529380.01,2266461.01,222.564461
529380.01,2266561.01,223.169403
529380.01,2266661.01,223.457581
529380.01,2266761.01,222.241547
529380.01,2266861.01,218.863594
529380.01,2266961.01,216.773163
529380.01,2267061.01,-9999
529480.01,2261861.01,-9999
529480.01,2261961.01,-9999
529480.01,2262061.01,231.614818
529480.01,2262161.01,230.413593
529480.01,2262261.01,229.871017
529480.01,2262361.01,229.30452
529480.01,2262461.01,228.09314
529480.01,2262561.01,227.522739
529480.01,2262661.01,226.19912
529480.01,2262761.01,224.882992
529480.01,2262861.01,222.469864
529480.01,2262961.01,218.768417
529480.01,2263061.01,212.091644
