"X","Y","H01_T20m (TWT)"
538480.01,2266561.01,-38.430332184
538480.01,2266661.01,-38.335651398
538480.01,2266761.01,-37.810562134
538480.01,2266861.01,-36.213954926
538480.01,2266961.01,-34.895561218
538480.01,2267061.01,-34.471214294
538480.01,2267161.01,-33.320960999
538480.01,2267261.01,-31.884204865
538480.01,2267361.01,-31.010108948
538480.01,2267461.01,-30.712469101
538480.01,2267561.01,-31.106245041
538480.01,2267661.01,-32.572311401
538480.01,2267761.01,-30.7094841
538480.01,2267861.01,-29.011617661
538480.01,2267961.01,-29.718532562
538480.01,2268061.01,-30.999771118
538480.01,2268161.01,-30.71229744
538480.01,2268261.01,-32.407482147
538480.01,2268361.01,-35.067249298
538480.01,2268461.01,-36.618686676
538480.01,2268561.01,-37.961219788
538480.01,2268661.01,-39.044048309
538480.01,2268761.01,-40.045253754
538480.01,2268861.01,-42.100814819
538480.01,2268961.01,-44.588977814
538480.01,2269061.01,-47.068862915
538480.01,2269161.01,-48.307346344
538480.01,2269261.01,-46.201358795
538480.01,2269361.01,-42.681495667
538480.01,2269461.01,-40.181465149
538480.01,2269561.01,-38.5716362
538480.01,2269661.01,-38.546470642
538480.01,2269761.01,-37.57024765
538480.01,2269861.01,-39.311771393
538480.01,2269961.01,-39.457820892
538480.01,2270061.01,-38.629138947
538480.01,2270161.01,-39.404560089
538480.01,2270261.01,-41.383071899
538480.01,2270361.01,-42.54914093
538480.01,2270461.01,-42.48399353
538480.01,2270561.01,-41.994148254
538480.01,2270661.01,-41.908714294
538480.01,2270761.01,-40.95514679
538480.01,2270861.01,-39.558891296
538480.01,2270961.01,-39.347251892
538480.01,2271061.01,-40.147289276
538480.01,2271161.01,-42.110340118
538480.01,2271261.01,-44.18964386
538480.01,2271361.01,-45.183429718
538480.01,2271461.01,-44.829521179
538480.01,2271561.01,-44.023216248
538480.01,2271661.01,-42.929801941
538580.01,2262861.01,-38.219600677
538580.01,2262961.01,-37.56816864
538580.01,2263061.01,-36.953659058
538580.01,2263161.01,-36.629348755
538580.01,2263261.01,-36.69311142
538580.01,2263361.01,-36.593345642
538580.01,2263461.01,-36.31942749
538580.01,2263561.01,-36.568508148
538580.01,2263661.01,-38.016101837
538580.01,2263761.01,-38.638454437
538580.01,2263861.01,-37.729808807
538580.01,2263961.01,-38.297855377
538580.01,2264061.01,-38.311454773
538580.01,2264161.01,-38.523349762
538580.01,2264261.01,-39.466072083
538580.01,2264361.01,-41.263046265
538580.01,2264461.01,-42.524124146
538580.01,2264561.01,-43.359981537
538580.01,2264661.01,-41.595115662
538580.01,2264761.01,-41.501411438
538580.01,2264861.01,-41.825508118
538580.01,2264961.01,-42.109947205
538580.01,2265061.01,-41.468708038
538580.01,2265161.01,-40.447105408
538580.01,2265261.01,-40.585651398
538580.01,2265361.01,-39.957740784
538580.01,2265461.01,-39.574958801
538580.01,2265561.01,-39.761154175
538580.01,2265661.01,-39.233097076
538580.01,2265761.01,-38.708011627
538580.01,2265861.01,-38.974872589
538580.01,2265961.01,-39.011394501
538580.01,2266061.01,-38.621086121
538580.01,2266161.01,-39.350048065
538580.01,2266261.01,-39.892463684
538580.01,2266361.01,-39.040187836
538580.01,2266461.01,-37.42546463
538580.01,2266561.01,-37.048179626
538580.01,2266661.01,-37.546127319
538580.01,2266761.01,-36.646572113
538580.01,2266861.01,-35.39107132
538580.01,2266961.01,-34.871646881
538580.01,2267061.01,-34.400398254
538580.01,2267161.01,-33.306846619
538580.01,2267261.01,-31.991199493
538580.01,2267361.01,-31.283121109
538580.01,2267461.01,-30.861419678
538580.01,2267561.01,-31.264093399
538580.01,2267661.01,-31.819616318
538580.01,2267761.01,-29.606891632
538580.01,2267861.01,-28.373224258
538580.01,2267961.01,-30.129968643
538580.01,2268061.01,-31.86041069
538580.01,2268161.01,-31.483438492
538580.01,2268261.01,-33.536262512
538580.01,2268361.01,-35.980251312
538580.01,2268461.01,-37.709091187
538580.01,2268561.01,-38.52589035
538580.01,2268661.01,-38.870552063
538580.01,2268761.01,-39.666057587
538580.01,2268861.01,-42.17848587
538580.01,2268961.01,-44.678443909
538580.01,2269061.01,-46.922668457
538580.01,2269161.01,-47.195793152
538580.01,2269261.01,-45.44229126
538580.01,2269361.01,-42.584568024
538580.01,2269461.01,-40.695453644
538580.01,2269561.01,-39.372245789
538580.01,2269661.01,-38.448314667
538580.01,2269761.01,-37.466529846
538580.01,2269861.01,-38.324748993
538580.01,2269961.01,-39.447540283
538580.01,2270061.01,-38.623443604
538580.01,2270161.01,-38.31578064
538580.01,2270261.01,-39.933856964
538580.01,2270361.01,-41.276153564
538580.01,2270461.01,-41.879772186
538580.01,2270561.01,-41.144123077
538580.01,2270661.01,-40.875564575
538580.01,2270761.01,-40.413204193
538580.01,2270861.01,-39.481666565
538580.01,2270961.01,-39.198429108
538580.01,2271061.01,-39.867500305
538580.01,2271161.01,-41.381660461
538580.01,2271261.01,-43.100856781
538580.01,2271361.01,-44.029647827
538580.01,2271461.01,-43.958969116
538580.01,2271561.01,-42.676502228
538680.01,2262961.01,-38.894447327
538680.01,2263061.01,-38.723670959
538680.01,2263161.01,-38.185176849
538680.01,2263261.01,-38.262687683
538680.01,2263361.01,-38.367263794
538680.01,2263461.01,-37.828895569
538680.01,2263561.01,-37.780014038
538680.01,2263661.01,-38.688213348
538680.01,2263761.01,-38.512126923
538680.01,2263861.01,-37.822483063
538680.01,2263961.01,-38.397895813
538680.01,2264061.01,-38.454868317
538680.01,2264161.01,-38.728507996
538680.01,2264261.01,-39.717601776
538680.01,2264361.01,-41.066310883
538680.01,2264461.01,-42.059089661
538680.01,2264561.01,-42.596458435
538680.01,2264661.01,-42.265857697
538680.01,2264761.01,-41.931030273
538680.01,2264861.01,-41.7889328
538680.01,2264961.01,-42.045799255
538680.01,2265061.01,-41.687511444
538680.01,2265161.01,-40.289974213
538680.01,2265261.01,-40.411270142
538680.01,2265361.01,-40.198818207
538680.01,2265461.01,-39.950122833
538680.01,2265561.01,-40.053367615
538680.01,2265661.01,-39.73809433
538680.01,2265761.01,-39.633144379
538680.01,2265861.01,-40.075714111
538680.01,2265961.01,-39.991043091
538680.01,2266061.01,-39.290687561
538680.01,2266161.01,-39.657440186
538680.01,2266261.01,-39.881134033
538680.01,2266361.01,-39.198310852
538680.01,2266461.01,-37.781005859
538680.01,2266561.01,-36.839664459
538680.01,2266661.01,-36.066944122
538680.01,2266761.01,-35.474514008
538680.01,2266861.01,-35.352394104
538680.01,2266961.01,-34.977993011
538680.01,2267061.01,-32.328918457
538680.01,2267161.01,-32.613937378
538680.01,2267261.01,-32.472545624
538680.01,2267361.01,-31.761049271
538680.01,2267461.01,-31.114545822
538680.01,2267561.01,-30.873853683
538680.01,2267661.01,-29.601013184
538680.01,2267761.01,-28.70501709
538680.01,2267861.01,-28.713302612
538680.01,2267961.01,-31.053602219
538680.01,2268061.01,-32.531532288
538680.01,2268161.01,-33.065479279
538680.01,2268261.01,-35.245571136
538680.01,2268361.01,-37.397953033
538680.01,2268461.01,-39.249427795
538680.01,2268561.01,-39.503955841
538680.01,2268661.01,-39.450023651
538680.01,2268761.01,-40.342617035
538680.01,2268861.01,-42.655578613
538680.01,2268961.01,-45.317996979
538680.01,2269061.01,-46.964290619
538680.01,2269161.01,-45.853115082
538680.01,2269261.01,-45.199237823
538680.01,2269361.01,-43.894927979
538680.01,2269461.01,-41.249195099
538680.01,2269561.01,-39.752094269
538680.01,2269661.01,-39.141494751
538680.01,2269761.01,-38.067420959
538680.01,2269861.01,-37.278362274
538680.01,2269961.01,-38.205551147
538680.01,2270061.01,-38.241920471
538680.01,2270161.01,-37.81502533
538680.01,2270261.01,-38.566368103
538680.01,2270361.01,-40.347881317
538680.01,2270461.01,-41.872795105
538680.01,2270561.01,-41.570957184
538680.01,2270661.01,-40.978839874
538680.01,2270761.01,-40.393875122
538680.01,2270861.01,-39.643032074
538680.01,2270961.01,-39.210700989
538680.01,2271061.01,-39.563270569
538680.01,2271161.01,-40.523765564
538680.01,2271261.01,-41.807941437
538680.01,2271361.01,-42.612457275
538680.01,2271461.01,-42.200649261
538680.01,2271561.01,-41.274570465
538780.01,2262961.01,-39.84602356
538780.01,2263061.01,-39.332141876
538780.01,2263161.01,-38.683158875
538780.01,2263261.01,-39.041915894
538780.01,2263361.01,-39.498390198
538780.01,2263461.01,-39.052200317
538780.01,2263561.01,-39.12064743
538780.01,2263661.01,-39.093254089
538780.01,2263761.01,-38.763820648
538780.01,2263861.01,-38.251144409
538780.01,2263961.01,-38.726112366
538780.01,2264061.01,-39.47145462
538780.01,2264161.01,-39.758789063
538780.01,2264261.01,-40.355697632
538780.01,2264361.01,-40.72631073
538780.01,2264461.01,-41.003425598
538780.01,2264561.01,-41.033420563
538780.01,2264661.01,-41.451328278
538780.01,2264761.01,-40.978107452
538780.01,2264861.01,-40.638538361
538780.01,2264961.01,-40.908744812
538780.01,2265061.01,-41.377132416
538780.01,2265161.01,-39.93157196
538780.01,2265261.01,-39.957519531
538780.01,2265361.01,-39.804824829
538780.01,2265461.01,-39.833053589
538780.01,2265561.01,-39.854137421
538780.01,2265661.01,-39.851264954
538780.01,2265761.01,-40.201953888
538780.01,2265861.01,-40.45589447
538780.01,2265961.01,-40.232761383
538780.01,2266061.01,-39.756904602
538780.01,2266161.01,-40.067634583
538780.01,2266261.01,-39.528167725
538780.01,2266361.01,-38.939563751
538780.01,2266461.01,-38.602817535
538780.01,2266561.01,-37.677597046
538780.01,2266661.01,-35.940994263
538780.01,2266761.01,-35.613834381
538780.01,2266861.01,-35.632537842
538780.01,2266961.01,-34.88211441
538780.01,2267061.01,-28.931034088
538780.01,2267161.01,-31.435516357
538780.01,2267261.01,-32.744422913
538780.01,2267361.01,-31.491052628
538780.01,2267461.01,-30.728061676
538780.01,2267561.01,-31.026544571
538780.01,2267661.01,-30.466693878
538780.01,2267761.01,-30.205762863
538780.01,2267861.01,-30.648853302
538780.01,2267961.01,-32.803703308
538780.01,2268061.01,-33.251274109
538780.01,2268161.01,-34.339294434
538780.01,2268261.01,-36.006355286
538780.01,2268361.01,-37.799179077
538780.01,2268461.01,-39.719303131
538780.01,2268561.01,-40.000499725
538780.01,2268661.01,-40.012607574
538780.01,2268761.01,-41.103839874
538780.01,2268861.01,-42.528617859
538780.01,2268961.01,-44.649547577
538780.01,2269061.01,-46.465106964
538780.01,2269161.01,-46.325866699
538780.01,2269261.01,-46.794219971
538780.01,2269361.01,-44.751857758
538780.01,2269461.01,-40.970973969
538780.01,2269561.01,-39.012432098
538780.01,2269661.01,-39.368534088
538780.01,2269761.01,-39.554912567
538780.01,2269861.01,-38.562713623
538780.01,2269961.01,-36.901042938
538780.01,2270061.01,-37.780071259
538780.01,2270161.01,-38.402477264
538780.01,2270261.01,-37.842475891
538780.01,2270361.01,-39.031341553
538780.01,2270461.01,-41.453330994
538780.01,2270561.01,-42.178798676
538780.01,2270661.01,-41.634391785
538780.01,2270761.01,-40.79259491
538780.01,2270861.01,-39.953392029
538780.01,2270961.01,-39.351398468
538780.01,2271061.01,-39.329353333
538780.01,2271161.01,-39.881053925
538780.01,2271261.01,-40.86397934
538780.01,2271361.01,-41.157970428
538780.01,2271461.01,-40.295700073
538880.01,2263061.01,-39.163639069
538880.01,2263161.01,-38.55022049
538880.01,2263261.01,-39.084285736
538880.01,2263361.01,-39.754066467
538880.01,2263461.01,-39.916545868
538880.01,2263561.01,-39.934753418
538880.01,2263661.01,-39.48456955
538880.01,2263761.01,-39.257648468
538880.01,2263861.01,-39.084789276
538880.01,2263961.01,-39.854442596
538880.01,2264061.01,-40.604328156
538880.01,2264161.01,-40.466594696
538880.01,2264261.01,-41.013935089
538880.01,2264361.01,-40.660064697
538880.01,2264461.01,-40.319572449
538880.01,2264561.01,-40.214168549
538880.01,2264661.01,-40.061923981
538880.01,2264761.01,-39.21710968
538880.01,2264861.01,-39.048717499
538880.01,2264961.01,-38.786128998
538880.01,2265061.01,-39.167568207
538880.01,2265161.01,-39.711284637
538880.01,2265261.01,-40.204612732
538880.01,2265361.01,-39.860988617
538880.01,2265461.01,-39.779434204
538880.01,2265561.01,-39.481208801
538880.01,2265661.01,-39.60925293
538880.01,2265761.01,-40.254909515
538880.01,2265861.01,-40.200920105
538880.01,2265961.01,-40.201347351
538880.01,2266061.01,-39.462757111
538880.01,2266161.01,-39.588848114
538880.01,2266261.01,-38.893108368
538880.01,2266361.01,-37.861946106
538880.01,2266461.01,-37.958595276
538880.01,2266561.01,-37.432975769
538880.01,2266661.01,-35.124992371
538880.01,2266761.01,-34.540893555
538880.01,2266861.01,-34.982608795
538880.01,2266961.01,-35.757480621
538880.01,2267061.01,-31.660326004
538880.01,2267161.01,-30.549524307
538880.01,2267261.01,-31.752016068
538880.01,2267361.01,-31.192123413
538880.01,2267461.01,-30.583618164
538880.01,2267561.01,-32.06224823
538880.01,2267661.01,-33.107723236
538880.01,2267761.01,-32.608436584
538880.01,2267861.01,-33.423164368
538880.01,2267961.01,-34.953075409
538880.01,2268061.01,-32.822540283
538880.01,2268161.01,-34.340007782
538880.01,2268261.01,-36.065509796
538880.01,2268361.01,-37.667804718
538880.01,2268461.01,-39.805606842
538880.01,2268561.01,-39.827068329
538880.01,2268661.01,-39.891342163
538880.01,2268761.01,-40.842781067
538880.01,2268861.01,-41.774345398
538880.01,2268961.01,-43.72996521
538880.01,2269061.01,-46.121253967
538880.01,2269161.01,-46.737033844
538880.01,2269261.01,-46.241233826
538880.01,2269361.01,-44.385532379
538880.01,2269461.01,-41.135391235
538880.01,2269561.01,-39.459434509
538880.01,2269661.01,-39.291145325
538880.01,2269761.01,-38.973934174
538880.01,2269861.01,-38.618103027
538880.01,2269961.01,-36.894931793
538880.01,2270061.01,-37.400123596
538880.01,2270161.01,-38.454021454
538880.01,2270261.01,-37.299343109
538880.01,2270361.01,-38.148658752
538880.01,2270461.01,-40.552646637
538880.01,2270561.01,-41.725830078
538880.01,2270661.01,-41.631263733
538880.01,2270761.01,-41.030151367
538880.01,2270861.01,-40.189300537
538880.01,2270961.01,-39.361221313
538880.01,2271061.01,-38.936508179
538880.01,2271161.01,-39.176120758
538880.01,2271261.01,-39.715209961
538880.01,2271361.01,-39.328144073
538880.01,2271461.01,-37.927051544
538980.01,2263161.01,-38.834388733
538980.01,2263261.01,-39.29592514
538980.01,2263361.01,-39.834278107
538980.01,2263461.01,-39.91223526
538980.01,2263561.01,-39.808158875
538980.01,2263661.01,-39.889575958
538980.01,2263761.01,-39.862804413
538980.01,2263861.01,-39.417488098
538980.01,2263961.01,-40.369468689
538980.01,2264061.01,-40.638622284
538980.01,2264161.01,-40.803340912
538980.01,2264261.01,-41.082714081
538980.01,2264361.01,-40.187934875
538980.01,2264461.01,-39.45470047
538980.01,2264561.01,-39.829368591
538980.01,2264661.01,-39.474571228
538980.01,2264761.01,-38.595233917
538980.01,2264861.01,-38.464050293
538980.01,2264961.01,-37.712974548
538980.01,2265061.01,-38.696990967
538980.01,2265161.01,-39.791996002
538980.01,2265261.01,-40.12544632
538980.01,2265361.01,-39.833454132
538980.01,2265461.01,-39.260150909
538980.01,2265561.01,-39.19039917
538980.01,2265661.01,-39.333942413
538980.01,2265761.01,-39.99438858
538980.01,2265861.01,-39.81696701
538980.01,2265961.01,-39.970649719
538980.01,2266061.01,-39.176940918
538980.01,2266161.01,-38.771514893
538980.01,2266261.01,-37.863868713
538980.01,2266361.01,-36.315231323
538980.01,2266461.01,-36.678146362
538980.01,2266561.01,-36.05115509
538980.01,2266661.01,-33.167583466
538980.01,2266761.01,-32.706985474
538980.01,2266861.01,-33.202724457
538980.01,2266961.01,-34.645679474
538980.01,2267061.01,-33.221603394
538980.01,2267161.01,-30.524934769
538980.01,2267261.01,-31.067407608
538980.01,2267361.01,-31.019683838
538980.01,2267461.01,-30.253410339
538980.01,2267561.01,-31.307600021
538980.01,2267661.01,-32.805435181
538980.01,2267761.01,-33.069202423
538980.01,2267861.01,-33.965045929
538980.01,2267961.01,-34.843776703
538980.01,2268061.01,-32.401630402
538980.01,2268161.01,-34.534187317
538980.01,2268261.01,-36.476371765
538980.01,2268361.01,-37.905990601
538980.01,2268461.01,-39.954608917
538980.01,2268561.01,-39.829837799
538980.01,2268661.01,-39.587806702
538980.01,2268761.01,-40.275737762
538980.01,2268861.01,-41.470020294
538980.01,2268961.01,-43.166160583
538980.01,2269061.01,-45.433135986
538980.01,2269161.01,-46.265903473
538980.01,2269261.01,-44.738838196
538980.01,2269361.01,-44.544033051
538980.01,2269461.01,-42.296360016
538980.01,2269561.01,-42.246040344
538980.01,2269661.01,-40.888404846
538980.01,2269761.01,-39.212944031
538980.01,2269861.01,-38.847984314
538980.01,2269961.01,-38.235004425
538980.01,2270061.01,-37.754459381
538980.01,2270161.01,-37.985588074
538980.01,2270261.01,-37.500843048
538980.01,2270361.01,-38.107223511
538980.01,2270461.01,-39.736988068
538980.01,2270561.01,-40.699329376
538980.01,2270661.01,-40.947399139
538980.01,2270761.01,-40.901798248
538980.01,2270861.01,-40.236789703
538980.01,2270961.01,-39.202136993
538980.01,2271061.01,-38.404430389
538980.01,2271161.01,-37.964862823
538980.01,2271261.01,-37.6248703
538980.01,2271361.01,-36.486175537
538980.01,2271461.01,-35.223068237
539080.01,2263161.01,-39.800930023
539080.01,2263261.01,-40.077598572
539080.01,2263361.01,-40.269634247
539080.01,2263461.01,-39.802398682
539080.01,2263561.01,-39.343635559
539080.01,2263661.01,-40.671829224
539080.01,2263761.01,-40.907993317
539080.01,2263861.01,-40.040607452
539080.01,2263961.01,-40.080383301
539080.01,2264061.01,-40.351306915
539080.01,2264161.01,-40.641429901
539080.01,2264261.01,-40.601867676
539080.01,2264361.01,-39.425655365
539080.01,2264461.01,-38.581924438
539080.01,2264561.01,-39.149749756
539080.01,2264661.01,-38.964412689
539080.01,2264761.01,-38.949512482
539080.01,2264861.01,-38.717273712
539080.01,2264961.01,-38.159618378
539080.01,2265061.01,-39.708114624
539080.01,2265161.01,-39.496395111
539080.01,2265261.01,-39.302322388
539080.01,2265361.01,-39.09985733
539080.01,2265461.01,-39.094078064
539080.01,2265561.01,-39.555046082
539080.01,2265661.01,-39.570781708
539080.01,2265761.01,-39.571868896
539080.01,2265861.01,-39.3254776
539080.01,2265961.01,-39.177734375
539080.01,2266061.01,-39.280609131
539080.01,2266161.01,-38.058204651
539080.01,2266261.01,-36.561122894
