"X","Y","H40_Batho (TWT)"
537780.01,2267161.01,594.47168
537780.01,2267261.01,596.028412
537780.01,2267361.01,599.271393
537780.01,2267461.01,604.489441
537780.01,2267561.01,605.238434
537780.01,2267661.01,602.825134
537780.01,2267761.01,600.858673
537780.01,2267861.01,602.158417
537780.01,2267961.01,604.644943
537780.01,2268061.01,605.700531
537780.01,2268161.01,607.304108
537780.01,2268261.01,610.74469
537780.01,2268361.01,612.041321
537780.01,2268461.01,613.631378
537780.01,2268561.01,616.240051
537780.01,2268661.01,618.462311
537780.01,2268761.01,621.486572
537780.01,2268861.01,623.586304
537780.01,2268961.01,623.704224
537780.01,2269061.01,622.896667
537780.01,2269161.01,618.543915
537780.01,2269261.01,613.793198
537780.01,2269361.01,612.269653
537780.01,2269461.01,613.42569
537780.01,2269561.01,614.942322
537780.01,2269661.01,617.118347
537780.01,2269761.01,617.775879
537780.01,2269861.01,616.46022
537780.01,2269961.01,619.00589
537780.01,2270061.01,621.454529
537780.01,2270161.01,623.622772
537780.01,2270261.01,625.934631
537780.01,2270361.01,628.034592
537780.01,2270461.01,631.702301
537780.01,2270561.01,635.362244
537780.01,2270661.01,637.931152
537780.01,2270761.01,640.810516
537780.01,2270861.01,641.616211
537780.01,2270961.01,643.342316
537780.01,2271061.01,645.931824
537780.01,2271161.01,647.56163
537780.01,2271261.01,647.560638
537780.01,2271361.01,645.854614
537780.01,2271461.01,643.333435
537780.01,2271561.01,-9999
537780.01,2271661.01,-9999
537780.01,2271761.01,-9999
537780.01,2271861.01,-9999
537780.01,2271961.01,-9999
537880.01,2262461.01,-9999
537880.01,2262561.01,588.000122
537880.01,2262661.01,586.766418
537880.01,2262761.01,587.120117
537880.01,2262861.01,588.263733
537880.01,2262961.01,595.894623
537880.01,2263061.01,596.917999
537880.01,2263161.01,598.043411
537880.01,2263261.01,598.034424
537880.01,2263361.01,598.060944
537880.01,2263461.01,597.166565
537880.01,2263561.01,595.390564
537880.01,2263661.01,595.255219
537880.01,2263761.01,594.149979
537880.01,2263861.01,592.972168
537880.01,2263961.01,594.61908
537880.01,2264061.01,593.516724
537880.01,2264161.01,592.61084
537880.01,2264261.01,591.644623
537880.01,2264361.01,591.391846
537880.01,2264461.01,589.609039
537880.01,2264561.01,588.474792
537880.01,2264661.01,588.852539
537880.01,2264761.01,588.659241
537880.01,2264861.01,588.431458
537880.01,2264961.01,588.518066
537880.01,2265061.01,587.372375
537880.01,2265161.01,585.820984
537880.01,2265261.01,585.470825
537880.01,2265361.01,583.283936
537880.01,2265461.01,581.916199
537880.01,2265561.01,581.965668
537880.01,2265661.01,581.282074
537880.01,2265761.01,581.206894
537880.01,2265861.01,581.612244
537880.01,2265961.01,582.200073
537880.01,2266061.01,583.45575
537880.01,2266161.01,584.981506
537880.01,2266261.01,585.515778
537880.01,2266361.01,585.852798
537880.01,2266461.01,585.832306
537880.01,2266561.01,585.91571
537880.01,2266661.01,591.984009
537880.01,2266761.01,595.369446
537880.01,2266861.01,595.444046
537880.01,2266961.01,596.383362
537880.01,2267061.01,597.647583
537880.01,2267161.01,600.240967
537880.01,2267261.01,603.88562
537880.01,2267361.01,605.977173
537880.01,2267461.01,608.107437
537880.01,2267561.01,607.820313
537880.01,2267661.01,605.436234
537880.01,2267761.01,603.330627
537880.01,2267861.01,602.756226
537880.01,2267961.01,602.885406
537880.01,2268061.01,603.882202
537880.01,2268161.01,607.235352
537880.01,2268261.01,608.966858
537880.01,2268361.01,612.044235
537880.01,2268461.01,614.396118
537880.01,2268561.01,617.408813
537880.01,2268661.01,619.412598
537880.01,2268761.01,621.263153
537880.01,2268861.01,623.041077
537880.01,2268961.01,623.389099
537880.01,2269061.01,622.783997
537880.01,2269161.01,619.041443
537880.01,2269261.01,617.697754
537880.01,2269361.01,617.138153
537880.01,2269461.01,616.128632
537880.01,2269561.01,617.263428
537880.01,2269661.01,618.274887
537880.01,2269761.01,616.432495
537880.01,2269861.01,618.641571
537880.01,2269961.01,620.898621
537880.01,2270061.01,622.160782
537880.01,2270161.01,624.434479
537880.01,2270261.01,626.634598
537880.01,2270361.01,628.60199
537880.01,2270461.01,633.285461
537880.01,2270561.01,636.690063
537880.01,2270661.01,638.829956
537880.01,2270761.01,640.865036
537880.01,2270861.01,642.223694
537880.01,2270961.01,644.346924
537880.01,2271061.01,646.892578
537880.01,2271161.01,648.804321
537880.01,2271261.01,648.420227
537880.01,2271361.01,646.483917
537880.01,2271461.01,-9999
537880.01,2271561.01,-9999
537880.01,2271661.01,-9999
537880.01,2271761.01,-9999
537880.01,2271861.01,-9999
537980.01,2262561.01,587.001099
537980.01,2262661.01,589.11734
537980.01,2262761.01,588.498962
537980.01,2262861.01,589.51149
537980.01,2262961.01,591.503235
537980.01,2263061.01,594.513977
537980.01,2263161.01,596.98407
537980.01,2263261.01,600.758911
537980.01,2263361.01,602.423538
537980.01,2263461.01,602.30072
537980.01,2263561.01,600.147598
537980.01,2263661.01,600.463623
537980.01,2263761.01,598.648865
537980.01,2263861.01,597.230164
537980.01,2263961.01,597.293747
537980.01,2264061.01,595.799805
537980.01,2264161.01,594.65773
537980.01,2264261.01,594.683533
537980.01,2264361.01,594.555298
537980.01,2264461.01,593.181458
537980.01,2264561.01,593.291748
537980.01,2264661.01,592.459839
537980.01,2264761.01,591.855469
537980.01,2264861.01,591.153137
537980.01,2264961.01,591.231567
537980.01,2265061.01,589.898285
537980.01,2265161.01,588.01593
537980.01,2265261.01,586.746841
537980.01,2265361.01,584.848114
537980.01,2265461.01,583.587311
537980.01,2265561.01,583.461304
537980.01,2265661.01,583.099121
537980.01,2265761.01,582.932037
537980.01,2265861.01,583.199799
537980.01,2265961.01,583.477951
537980.01,2266061.01,583.906921
537980.01,2266161.01,584.220886
537980.01,2266261.01,584.779663
537980.01,2266361.01,584.834442
537980.01,2266461.01,584.455139
537980.01,2266561.01,584.674683
537980.01,2266661.01,591.750671
537980.01,2266761.01,594.99382
537980.01,2266861.01,595.123352
537980.01,2266961.01,598.762817
537980.01,2267061.01,601.72049
537980.01,2267161.01,604.335571
537980.01,2267261.01,607.747574
537980.01,2267361.01,609.599518
537980.01,2267461.01,610.388184
537980.01,2267561.01,609.696228
537980.01,2267661.01,606.144745
537980.01,2267761.01,604.552521
537980.01,2267861.01,602.762787
537980.01,2267961.01,601.927277
537980.01,2268061.01,602.363678
537980.01,2268161.01,606.122437
537980.01,2268261.01,607.451782
537980.01,2268361.01,611.380219
537980.01,2268461.01,613.383911
537980.01,2268561.01,615.913269
537980.01,2268661.01,618.564758
537980.01,2268761.01,619.647705
537980.01,2268861.01,620.74707
537980.01,2268961.01,621.691833
537980.01,2269061.01,620.808929
537980.01,2269161.01,619.114716
537980.01,2269261.01,618.82077
537980.01,2269361.01,618.966217
537980.01,2269461.01,618.464172
537980.01,2269561.01,619.308228
537980.01,2269661.01,618.85817
537980.01,2269761.01,618.006165
537980.01,2269861.01,620.601044
537980.01,2269961.01,621.740784
537980.01,2270061.01,623.941101
537980.01,2270161.01,626.469604
537980.01,2270261.01,628.583313
537980.01,2270361.01,630.592316
537980.01,2270461.01,633.824356
537980.01,2270561.01,637.166229
537980.01,2270661.01,639.325745
537980.01,2270761.01,640.939209
537980.01,2270861.01,644.178589
537980.01,2270961.01,646.533524
537980.01,2271061.01,647.853882
537980.01,2271161.01,649.516602
537980.01,2271261.01,648.810242
537980.01,2271361.01,-9999
537980.01,2271461.01,-9999
537980.01,2271561.01,-9999
537980.01,2271661.01,-9999
537980.01,2271761.01,-9999
537980.01,2271861.01,-9999
538080.01,2262661.01,592.948761
538080.01,2262761.01,594.238159
538080.01,2262861.01,594.278381
538080.01,2262961.01,595.233704
538080.01,2263061.01,596.076675
538080.01,2263161.01,596.430511
538080.01,2263261.01,598.564423
538080.01,2263361.01,600.63208
538080.01,2263461.01,605.222351
538080.01,2263561.01,605.759583
538080.01,2263661.01,605.440857
538080.01,2263761.01,603.477097
538080.01,2263861.01,601.543396
538080.01,2263961.01,601.278046
538080.01,2264061.01,599.562073
538080.01,2264161.01,598.000671
538080.01,2264261.01,598.108917
538080.01,2264361.01,596.94313
538080.01,2264461.01,595.7211
538080.01,2264561.01,595.847229
538080.01,2264661.01,594.925537
538080.01,2264761.01,595.39209
538080.01,2264861.01,595.103271
538080.01,2264961.01,593.51239
538080.01,2265061.01,591.6884
538080.01,2265161.01,589.174225
538080.01,2265261.01,588.008606
538080.01,2265361.01,586.322571
538080.01,2265461.01,585.129059
538080.01,2265561.01,584.795868
538080.01,2265661.01,583.816437
538080.01,2265761.01,583.687683
538080.01,2265861.01,583.912292
538080.01,2265961.01,583.834412
538080.01,2266061.01,583.990417
538080.01,2266161.01,583.734634
538080.01,2266261.01,582.965698
538080.01,2266361.01,582.600525
538080.01,2266461.01,581.867065
538080.01,2266561.01,585.08429
538080.01,2266661.01,590.747437
538080.01,2266761.01,591.034195
538080.01,2266861.01,594.615265
538080.01,2266961.01,599.263245
538080.01,2267061.01,602.826538
538080.01,2267161.01,605.64444
538080.01,2267261.01,608.606567
538080.01,2267361.01,611.349792
538080.01,2267461.01,611.880142
538080.01,2267561.01,610.570038
538080.01,2267661.01,605.950928
538080.01,2267761.01,604.059692
538080.01,2267861.01,602.01004
538080.01,2267961.01,601.751892
538080.01,2268061.01,603.843964
538080.01,2268161.01,604.982147
538080.01,2268261.01,605.923187
538080.01,2268361.01,607.614258
538080.01,2268461.01,611.052155
538080.01,2268561.01,614.224854
538080.01,2268661.01,616.476929
538080.01,2268761.01,617.337051
538080.01,2268861.01,619.020782
538080.01,2268961.01,619.739212
538080.01,2269061.01,618.292175
538080.01,2269161.01,618.326813
538080.01,2269261.01,618.885376
538080.01,2269361.01,619.706711
538080.01,2269461.01,620.389099
538080.01,2269561.01,620.633118
538080.01,2269661.01,619.57074
538080.01,2269761.01,619.143677
538080.01,2269861.01,621.263611
538080.01,2269961.01,623.893219
538080.01,2270061.01,626.546494
538080.01,2270161.01,628.95874
538080.01,2270261.01,630.777374
538080.01,2270361.01,633.711304
538080.01,2270461.01,636.187073
538080.01,2270561.01,639.159485
538080.01,2270661.01,640.839066
538080.01,2270761.01,641.400604
538080.01,2270861.01,644.792496
538080.01,2270961.01,647.266907
538080.01,2271061.01,647.568451
538080.01,2271161.01,649.304016
538080.01,2271261.01,-9999
538080.01,2271361.01,-9999
538080.01,2271461.01,-9999
538080.01,2271561.01,-9999
538080.01,2271661.01,-9999
538080.01,2271761.01,-9999
538180.01,2262661.01,-9999
538180.01,2262761.01,597.99469
538180.01,2262861.01,599.222549
538180.01,2262961.01,599.972473
538180.01,2263061.01,599.490387
538180.01,2263161.01,598.663269
538180.01,2263261.01,598.558746
538180.01,2263361.01,596.817627
538180.01,2263461.01,598.8013
538180.01,2263561.01,601.104858
538180.01,2263661.01,606.672882
538180.01,2263761.01,606.772949
538180.01,2263861.01,606.092102
538180.01,2263961.01,605.768661
538180.01,2264061.01,603.608704
538180.01,2264161.01,601.825287
538180.01,2264261.01,601.540344
538180.01,2264361.01,600.501801
538180.01,2264461.01,599.580322
538180.01,2264561.01,599.671387
538180.01,2264661.01,598.684052
538180.01,2264761.01,597.413361
538180.01,2264861.01,597.003601
538180.01,2264961.01,595.134644
538180.01,2265061.01,592.978516
538180.01,2265161.01,591.51944
538180.01,2265261.01,589.013855
538180.01,2265361.01,587.232544
538180.01,2265461.01,585.830536
538180.01,2265561.01,585.351624
538180.01,2265661.01,584.785797
538180.01,2265761.01,584.672791
538180.01,2265861.01,584.717133
538180.01,2265961.01,584.256317
538180.01,2266061.01,584.169357
538180.01,2266161.01,583.811584
538180.01,2266261.01,582.200256
538180.01,2266361.01,580.883179
538180.01,2266461.01,579.99054
538180.01,2266561.01,588.506714
538180.01,2266661.01,590.384094
538180.01,2266761.01,592.662598
538180.01,2266861.01,597.819763
538180.01,2266961.01,602.228455
538180.01,2267061.01,604.923065
538180.01,2267161.01,607.750824
538180.01,2267261.01,610.280731
538180.01,2267361.01,611.770218
538180.01,2267461.01,612.154297
538180.01,2267561.01,611.22876
538180.01,2267661.01,606.675964
538180.01,2267761.01,602.915588
538180.01,2267861.01,600.96814
538180.01,2267961.01,602.493439
538180.01,2268061.01,604.10791
538180.01,2268161.01,603.185364
538180.01,2268261.01,605.181183
538180.01,2268361.01,606.927704
538180.01,2268461.01,609.607529
538180.01,2268561.01,611.957336
538180.01,2268661.01,613.613342
538180.01,2268761.01,616.324707
538180.01,2268861.01,618.152008
538180.01,2268961.01,618.291687
538180.01,2269061.01,616.467438
538180.01,2269161.01,617.010529
538180.01,2269261.01,618.991394
538180.01,2269361.01,620.3013
538180.01,2269461.01,619.794189
538180.01,2269561.01,620.052612
538180.01,2269661.01,619.568695
538180.01,2269761.01,621.489243
538180.01,2269861.01,622.959045
538180.01,2269961.01,624.585785
538180.01,2270061.01,627.164307
538180.01,2270161.01,629.646973
538180.01,2270261.01,631.718231
538180.01,2270361.01,636.160797
538180.01,2270461.01,638.298279
538180.01,2270561.01,640.151001
538180.01,2270661.01,641.156769
538180.01,2270761.01,642.981384
538180.01,2270861.01,644.801956
538180.01,2270961.01,645.903717
538180.01,2271061.01,647.051514
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,600.04306
538280.01,2262861.01,601.508484
538280.01,2262961.01,603.655029
538280.01,2263061.01,603.524124
538280.01,2263161.01,602.893372
538280.01,2263261.01,602.531403
538280.01,2263361.01,600.273193
538280.01,2263461.01,599.766113
538280.01,2263561.01,600.935944
538280.01,2263661.01,602.322754
538280.01,2263761.01,607.378662
538280.01,2263861.01,608.50296
538280.01,2263961.01,608.467224
538280.01,2264061.01,606.069946
538280.01,2264161.01,603.946289
538280.01,2264261.01,604.187958
538280.01,2264361.01,602.972534
538280.01,2264461.01,602.280823
538280.01,2264561.01,602.197388
538280.01,2264661.01,601.214844
538280.01,2264761.01,599.825134
538280.01,2264861.01,598.984497
538280.01,2264961.01,596.819351
538280.01,2265061.01,594.304138
538280.01,2265161.01,592.687531
538280.01,2265261.01,590.088501
538280.01,2265361.01,588.144531
538280.01,2265461.01,587.271698
538280.01,2265561.01,586.265137
538280.01,2265661.01,585.671524
538280.01,2265761.01,585.739197
538280.01,2265861.01,586.148041
538280.01,2265961.01,586.409363
538280.01,2266061.01,584.877808
538280.01,2266161.01,583.713165
538280.01,2266261.01,582.006851
538280.01,2266361.01,579.497131
538280.01,2266461.01,581.3461
538280.01,2266561.01,592.767822
538280.01,2266661.01,592.708923
538280.01,2266761.01,594.929382
538280.01,2266861.01,601.577148
538280.01,2266961.01,604.583267
538280.01,2267061.01,606.575134
538280.01,2267161.01,608.668121
538280.01,2267261.01,610.27301
538280.01,2267361.01,611.136917
538280.01,2267461.01,611.518341
538280.01,2267561.01,610.869873
538280.01,2267661.01,608.642761
538280.01,2267761.01,603.123627
538280.01,2267861.01,600.861938
538280.01,2267961.01,602.356415
538280.01,2268061.01,603.89328
538280.01,2268161.01,604.264893
538280.01,2268261.01,605.031342
538280.01,2268361.01,605.998535
538280.01,2268461.01,608.457336
538280.01,2268561.01,611.709351
538280.01,2268661.01,613.845276
538280.01,2268761.01,616.387634
538280.01,2268861.01,617.236618
538280.01,2268961.01,616.504639
538280.01,2269061.01,616.264801
538280.01,2269161.01,616.508057
538280.01,2269261.01,617.735947
538280.01,2269361.01,620.202667
538280.01,2269461.01,617.740143
538280.01,2269561.01,618.602966
538280.01,2269661.01,619.865356
538280.01,2269761.01,622.317688
538280.01,2269861.01,624.553162
538280.01,2269961.01,626.384125
538280.01,2270061.01,629.174133
538280.01,2270161.01,631.921509
538280.01,2270261.01,633.761719
538280.01,2270361.01,636.360291
538280.01,2270461.01,638.979187
538280.01,2270561.01,641.161301
538280.01,2270661.01,641.535278
538280.01,2270761.01,642.559204
538280.01,2270861.01,642.862305
538280.01,2270961.01,644.900696
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,603.484894
538380.01,2262961.01,605.28363
538380.01,2263061.01,606.227295
538380.01,2263161.01,605.798035
538380.01,2263261.01,605.670105
538380.01,2263361.01,603.544846
538380.01,2263461.01,604.609268
538380.01,2263561.01,605.011902
538380.01,2263661.01,605.117645
538380.01,2263761.01,605.06189
538380.01,2263861.01,604.971436
538380.01,2263961.01,606.580963
538380.01,2264061.01,607.706696
538380.01,2264161.01,607.048523
538380.01,2264261.01,605.658691
538380.01,2264361.01,604.490967
538380.01,2264461.01,603.980423
538380.01,2264561.01,603.174225
538380.01,2264661.01,602.327637
538380.01,2264761.01,600.824005
538380.01,2264861.01,599.612
538380.01,2264961.01,597.41568
538380.01,2265061.01,594.764587
538380.01,2265161.01,593.173813
538380.01,2265261.01,591.006989
538380.01,2265361.01,588.998093
538380.01,2265461.01,588.414734
538380.01,2265561.01,587.370056
538380.01,2265661.01,586.964966
538380.01,2265761.01,587.192719
538380.01,2265861.01,587.009918
538380.01,2265961.01,586.107513
538380.01,2266061.01,585.55069
538380.01,2266161.01,584.828125
538380.01,2266261.01,584.753357
538380.01,2266361.01,584.537537
538380.01,2266461.01,592.564056
538380.01,2266561.01,597.263123
538380.01,2266661.01,596.036865
538380.01,2266761.01,598.797363
538380.01,2266861.01,602.209503
538380.01,2266961.01,604.87561
538380.01,2267061.01,606.637161
538380.01,2267161.01,608.699097
538380.01,2267261.01,610.511261
538380.01,2267361.01,611.139221
538380.01,2267461.01,611.24762
538380.01,2267561.01,610.527985
538380.01,2267661.01,609.156921
538380.01,2267761.01,604.738144
538380.01,2267861.01,602.26535
538380.01,2267961.01,603.476196
538380.01,2268061.01,603.37439
538380.01,2268161.01,603.920013
538380.01,2268261.01,604.749634
538380.01,2268361.01,606.618118
538380.01,2268461.01,608.973511
538380.01,2268561.01,611.540558
538380.01,2268661.01,612.199677
538380.01,2268761.01,614.067261
538380.01,2268861.01,615.165344
538380.01,2268961.01,615.294312
538380.01,2269061.01,615.762024
538380.01,2269161.01,616.36084
538380.01,2269261.01,619.078583
538380.01,2269361.01,618.155273
538380.01,2269461.01,616.003723
538380.01,2269561.01,616.49649
538380.01,2269661.01,619.749283
538380.01,2269761.01,621.802246
538380.01,2269861.01,624.049744
538380.01,2269961.01,626.982025
538380.01,2270061.01,629.518005
538380.01,2270161.01,632.646973
538380.01,2270261.01,634.698669
538380.01,2270361.01,637.47673
538380.01,2270461.01,640.671997
538380.01,2270561.01,642.145752
538380.01,2270661.01,640.786743
538380.01,2270761.01,640.7789
538380.01,2270861.01,641.887939
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,609.907883
538480.01,2263061.01,611.480988
538480.01,2263161.01,610.407028
538480.01,2263261.01,609.665649
538480.01,2263361.01,608.090515
538480.01,2263461.01,607.138977
538480.01,2263561.01,607.065659
538480.01,2263661.01,606.126007
538480.01,2263761.01,605.450378
538480.01,2263861.01,604.65863
538480.01,2263961.01,603.716309
538480.01,2264061.01,603.955566
538480.01,2264161.01,603.884308
538480.01,2264261.01,605.22496
538480.01,2264361.01,604.527008
538480.01,2264461.01,603.721283
538480.01,2264561.01,602.803711
538480.01,2264661.01,602.035431
538480.01,2264761.01,601.152557
538480.01,2264861.01,599.669907
538480.01,2264961.01,597.554932
538480.01,2265061.01,594.882645
538480.01,2265161.01,592.424011
538480.01,2265261.01,591.059204
538480.01,2265361.01,589.756683
538480.01,2265461.01,589.343414
538480.01,2265561.01,588.718491
538480.01,2265661.01,587.752991
538480.01,2265761.01,586.833282
538480.01,2265861.01,585.968872
538480.01,2265961.01,585.777802
538480.01,2266061.01,586.324432
538480.01,2266161.01,586.45639
538480.01,2266261.01,586.635956
538480.01,2266361.01,587.115692
538480.01,2266461.01,599.455017
538480.01,2266561.01,597.742371
538480.01,2266661.01,598.675644
538480.01,2266761.01,601.178223
538480.01,2266861.01,603.399033
538480.01,2266961.01,605.667938
538480.01,2267061.01,607.152863
538480.01,2267161.01,608.776917
538480.01,2267261.01,610.308807
538480.01,2267361.01,611.420807
538480.01,2267461.01,611.745773
538480.01,2267561.01,611.610596
538480.01,2267661.01,608.871704
538480.01,2267761.01,603.801941
538480.01,2267861.01,603.481995
538480.01,2267961.01,603.207367
538480.01,2268061.01,600.739838
538480.01,2268161.01,602.332672
538480.01,2268261.01,604.639771
538480.01,2268361.01,607.448456
538480.01,2268461.01,609.140686
538480.01,2268561.01,611.024231
538480.01,2268661.01,611.594879
538480.01,2268761.01,612.65889
538480.01,2268861.01,613.809326
538480.01,2268961.01,613.78418
538480.01,2269061.01,614.231628
538480.01,2269161.01,617.130188
538480.01,2269261.01,618.871201
538480.01,2269361.01,615.242218
538480.01,2269461.01,614.477112
538480.01,2269561.01,616.148804
538480.01,2269661.01,620.519287
538480.01,2269761.01,622.271912
538480.01,2269861.01,624.028442
538480.01,2269961.01,626.572693
538480.01,2270061.01,629.310303
538480.01,2270161.01,631.183228
538480.01,2270261.01,635.815979
538480.01,2270361.01,638.010498
538480.01,2270461.01,640.195557
538480.01,2270561.01,640.440048
538480.01,2270661.01,639.219482
538480.01,2270761.01,639.620789
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,612.185822
538580.01,2263061.01,614.713074
538580.01,2263161.01,615.086212
538580.01,2263261.01,613.836273
538580.01,2263361.01,612.642975
538580.01,2263461.01,612.724487
538580.01,2263561.01,610.744507
538580.01,2263661.01,608.107178
538580.01,2263761.01,605.862457
538580.01,2263861.01,605.017212
538580.01,2263961.01,603.316513
538580.01,2264061.01,601.840454
538580.01,2264161.01,600.948914
538580.01,2264261.01,599.721588
538580.01,2264361.01,602.016357
538580.01,2264461.01,601.621414
538580.01,2264561.01,601.030151
538580.01,2264661.01,600.294601
538580.01,2264761.01,599.259338
538580.01,2264861.01,597.936066
538580.01,2264961.01,595.950867
538580.01,2265061.01,593.892212
538580.01,2265161.01,591.766205
538580.01,2265261.01,590.776062
538580.01,2265361.01,590.037201
538580.01,2265461.01,589.148163
538580.01,2265561.01,588.705231
538580.01,2265661.01,587.767456
538580.01,2265761.01,587.212631
538580.01,2265861.01,586.443176
538580.01,2265961.01,586.548508
538580.01,2266061.01,586.543945
538580.01,2266161.01,587.503723
538580.01,2266261.01,587.996582
538580.01,2266361.01,592.013504
538580.01,2266461.01,600.562805
538580.01,2266561.01,598.497513
538580.01,2266661.01,599.454956
538580.01,2266761.01,601.516296
538580.01,2266861.01,604.183899
538580.01,2266961.01,605.475586
538580.01,2267061.01,607.791382
538580.01,2267161.01,610.393463
538580.01,2267261.01,613.182709
538580.01,2267361.01,614.808228
538580.01,2267461.01,614.07962
538580.01,2267561.01,611.8974
538580.01,2267661.01,608.795059
538580.01,2267761.01,603.52121
538580.01,2267861.01,603.023788
538580.01,2267961.01,601.284973
538580.01,2268061.01,598.84079
538580.01,2268161.01,603.13974
538580.01,2268261.01,605.406189
538580.01,2268361.01,608.198273
538580.01,2268461.01,609.9133
538580.01,2268561.01,610.438599
538580.01,2268661.01,610.834717
538580.01,2268761.01,611.473083
538580.01,2268861.01,611.238861
538580.01,2268961.01,611.995544
538580.01,2269061.01,612.953369
538580.01,2269161.01,616.419617
538580.01,2269261.01,618.332153
538580.01,2269361.01,614.124786
538580.01,2269461.01,614.645844
538580.01,2269561.01,617.36734
538580.01,2269661.01,620.437332
538580.01,2269761.01,622.91922
538580.01,2269861.01,624.673218
538580.01,2269961.01,626.81488
538580.01,2270061.01,629.747894
538580.01,2270161.01,632.324463
538580.01,2270261.01,635.628845
538580.01,2270361.01,637.401855
538580.01,2270461.01,638.285858
538580.01,2270561.01,639.822083
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,615.4422
538680.01,2263161.01,616.345581
538680.01,2263261.01,616.639954
538680.01,2263361.01,617.222931
538680.01,2263461.01,617.015228
538680.01,2263561.01,614.59288
538680.01,2263661.01,611.441101
538680.01,2263761.01,609.941345
538680.01,2263861.01,605.833252
538680.01,2263961.01,602.594055
538680.01,2264061.01,600.346741
538680.01,2264161.01,599.128235
538680.01,2264261.01,597.971161
538680.01,2264361.01,598.047089
538680.01,2264461.01,598.042175
538680.01,2264561.01,598.819061
538680.01,2264661.01,597.527283
538680.01,2264761.01,596.8396
538680.01,2264861.01,596.057831
538680.01,2264961.01,593.689941
538680.01,2265061.01,592.107513
538680.01,2265161.01,590.841858
538680.01,2265261.01,590.092438
538680.01,2265361.01,589.618896
538680.01,2265461.01,589.173447
538680.01,2265561.01,588.930664
538680.01,2265661.01,588.906097
538680.01,2265761.01,588.027161
538680.01,2265861.01,586.744873
538680.01,2265961.01,586.157257
538680.01,2266061.01,585.568573
538680.01,2266161.01,586.615509
538680.01,2266261.01,589.502441
538680.01,2266361.01,596.015411
538680.01,2266461.01,599.708618
538680.01,2266561.01,598.769073
538680.01,2266661.01,600.079773
538680.01,2266761.01,601.710526
538680.01,2266861.01,603.676758
538680.01,2266961.01,605.269592
538680.01,2267061.01,608.083679
538680.01,2267161.01,610.904053
538680.01,2267261.01,612.603683
538680.01,2267361.01,613.617279
538680.01,2267461.01,612.915054
538680.01,2267561.01,610.600922
538680.01,2267661.01,607.958374
538680.01,2267761.01,601.311157
538680.01,2267861.01,597.003815
538680.01,2267961.01,595.5159
538680.01,2268061.01,598.968048
538680.01,2268161.01,603.379303
538680.01,2268261.01,605.870728
538680.01,2268361.01,608.790344
538680.01,2268461.01,610.201599
538680.01,2268561.01,610.209229
538680.01,2268661.01,610.161407
538680.01,2268761.01,609.822815
538680.01,2268861.01,609.122681
538680.01,2268961.01,609.138489
538680.01,2269061.01,610.860962
538680.01,2269161.01,614.099106
538680.01,2269261.01,614.886261
538680.01,2269361.01,611.838547
538680.01,2269461.01,614.802734
538680.01,2269561.01,616.987579
538680.01,2269661.01,619.447205
538680.01,2269761.01,622.56073
538680.01,2269861.01,624.981018
538680.01,2269961.01,627.651398
538680.01,2270061.01,630.455841
538680.01,2270161.01,632.796082
538680.01,2270261.01,636.415253
538680.01,2270361.01,638.14325
538680.01,2270461.01,640.000853
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,619.457031
538780.01,2263261.01,620.575867
538780.01,2263361.01,619.953705
538780.01,2263461.01,619.58606
538780.01,2263561.01,617.351379
538780.01,2263661.01,614.4086
538780.01,2263761.01,613.937134
538780.01,2263861.01,609.568665
538780.01,2263961.01,605.434784
538780.01,2264061.01,603.804871
