"X","Y","H70_Arg_Lev (TWT)"
538180.01,2271161.01,763.895577
538180.01,2271261.01,765.947663
538180.01,2271361.01,767.474823
538180.01,2271461.01,768.042083
538180.01,2271561.01,768.888738
538180.01,2271661.01,770.624576
538180.01,2271761.01,771.483096
538280.01,2262761.01,730.541195
538280.01,2262861.01,734.706288
538280.01,2262961.01,737.35387
538280.01,2263061.01,737.001338
538280.01,2263161.01,733.946146
538280.01,2263261.01,734.355721
538280.01,2263361.01,732.529264
538280.01,2263461.01,730.409787
538280.01,2263561.01,731.54512
538280.01,2263661.01,730.813552
538280.01,2263761.01,731.150149
538280.01,2263861.01,732.884468
538280.01,2263961.01,734.919927
538280.01,2264061.01,739.461741
538280.01,2264161.01,738.377906
538280.01,2264261.01,738.274169
538280.01,2264361.01,738.153719
538280.01,2264461.01,736.621291
538280.01,2264561.01,737.919108
538280.01,2264661.01,739.32335
538280.01,2264761.01,736.017413
538280.01,2264861.01,735.477749
538280.01,2264961.01,732.764838
538280.01,2265061.01,728.420476
538280.01,2265161.01,727.631026
538280.01,2265261.01,724.922457
538280.01,2265361.01,722.539075
538280.01,2265461.01,721.958366
538280.01,2265561.01,719.471873
538280.01,2265661.01,717.312342
538280.01,2265761.01,715.679807
538280.01,2265861.01,714.790494
538280.01,2265961.01,714.556884
538280.01,2266061.01,714.81081
538280.01,2266161.01,712.80244
538280.01,2266261.01,710.205513
538280.01,2266361.01,709.173459
538280.01,2266461.01,711.243692
538280.01,2266561.01,711.253116
538280.01,2266661.01,718.17728
538280.01,2266761.01,721.467478
538280.01,2266861.01,723.327801
538280.01,2266961.01,724.61378
538280.01,2267061.01,726.228011
538280.01,2267161.01,729.065742
538280.01,2267261.01,732.370257
538280.01,2267361.01,733.894139
538280.01,2267461.01,734.393079
538280.01,2267561.01,732.376254
538280.01,2267661.01,722.91311
538280.01,2267761.01,724.088786
538280.01,2267861.01,723.732067
538280.01,2267961.01,721.211218
538280.01,2268061.01,721.954641
538280.01,2268161.01,727.277696
538280.01,2268261.01,728.218905
538280.01,2268361.01,728.100262
538280.01,2268461.01,730.84685
538280.01,2268561.01,734.192429
538280.01,2268661.01,735.622861
538280.01,2268761.01,738.160549
538280.01,2268861.01,738.417384
538280.01,2268961.01,737.615013
538280.01,2269061.01,738.771069
538280.01,2269161.01,739.785042
538280.01,2269261.01,740.654758
538280.01,2269361.01,739.185788
538280.01,2269461.01,741.460516
538280.01,2269561.01,742.088366
538280.01,2269661.01,743.089117
538280.01,2269761.01,742.73827
538280.01,2269861.01,741.348199
538280.01,2269961.01,742.047325
538280.01,2270061.01,745.092096
538280.01,2270161.01,746.704937
538280.01,2270261.01,748.434585
538280.01,2270361.01,749.678565
538280.01,2270461.01,751.737663
538280.01,2270561.01,752.971941
538280.01,2270661.01,757.051501
538280.01,2270761.01,761.772274
538280.01,2270861.01,761.066135
538280.01,2270961.01,763.495329
538280.01,2271061.01,765.638459
538280.01,2271161.01,767.047593
538280.01,2271261.01,768.370686
538280.01,2271361.01,769.35456
538280.01,2271461.01,769.955443
538280.01,2271561.01,770.706292
538280.01,2271661.01,771.496056
538280.01,2271761.01,772.204956
538380.01,2262761.01,-9999
538380.01,2262861.01,736.66755
538380.01,2262961.01,738.745427
538380.01,2263061.01,739.961283
538380.01,2263161.01,738.379075
538380.01,2263261.01,738.396556
538380.01,2263361.01,736.227368
538380.01,2263461.01,735.581741
538380.01,2263561.01,734.949451
538380.01,2263661.01,733.311596
538380.01,2263761.01,732.854886
538380.01,2263861.01,733.202244
538380.01,2263961.01,733.215014
538380.01,2264061.01,734.234443
538380.01,2264161.01,730.479547
538380.01,2264261.01,739.146484
538380.01,2264361.01,738.917318
538380.01,2264461.01,739.074978
538380.01,2264561.01,737.524512
538380.01,2264661.01,741.237159
538380.01,2264761.01,740.436808
538380.01,2264861.01,738.734527
538380.01,2264961.01,734.41853
538380.01,2265061.01,731.67635
538380.01,2265161.01,729.639384
538380.01,2265261.01,726.000107
538380.01,2265361.01,721.663185
538380.01,2265461.01,720.993834
538380.01,2265561.01,721.085553
538380.01,2265661.01,716.994594
538380.01,2265761.01,715.802348
538380.01,2265861.01,714.275061
538380.01,2265961.01,714.370804
538380.01,2266061.01,714.445194
538380.01,2266161.01,713.158973
538380.01,2266261.01,710.058422
538380.01,2266361.01,712.965407
538380.01,2266461.01,711.711115
538380.01,2266561.01,714.877376
538380.01,2266661.01,717.683148
538380.01,2266761.01,719.971705
538380.01,2266861.01,722.376114
538380.01,2266961.01,723.020805
538380.01,2267061.01,724.95233
538380.01,2267161.01,728.816063
538380.01,2267261.01,733.193771
538380.01,2267361.01,733.882851
538380.01,2267461.01,734.060797
538380.01,2267561.01,733.105637
538380.01,2267661.01,723.905651
538380.01,2267761.01,724.270926
538380.01,2267861.01,723.333039
538380.01,2267961.01,720.173345
538380.01,2268061.01,719.169897
538380.01,2268161.01,723.932769
538380.01,2268261.01,726.128904
538380.01,2268361.01,728.671567
538380.01,2268461.01,732.017942
538380.01,2268561.01,733.677754
538380.01,2268661.01,733.446345
538380.01,2268761.01,733.676221
538380.01,2268861.01,734.519189
538380.01,2268961.01,735.247197
538380.01,2269061.01,736.562067
538380.01,2269161.01,739.042808
538380.01,2269261.01,737.516436
538380.01,2269361.01,738.844675
538380.01,2269461.01,741.144125
538380.01,2269561.01,740.971338
538380.01,2269661.01,741.929481
538380.01,2269761.01,743.056485
538380.01,2269861.01,744.355805
538380.01,2269961.01,744.081726
538380.01,2270061.01,745.134714
538380.01,2270161.01,746.273806
538380.01,2270261.01,747.404141
538380.01,2270361.01,751.678893
538380.01,2270461.01,755.297787
538380.01,2270561.01,754.584132
538380.01,2270661.01,758.632299
538380.01,2270761.01,761.64429
538380.01,2270861.01,763.282092
538380.01,2270961.01,763.871546
538380.01,2271061.01,766.033826
538380.01,2271161.01,768.282495
538380.01,2271261.01,769.791286
538380.01,2271361.01,770.800941
538380.01,2271461.01,771.532716
538380.01,2271561.01,772.268516
538380.01,2271661.01,772.907611
538480.01,2262861.01,-9999
538480.01,2262961.01,741.654181
538480.01,2263061.01,744.617477
538480.01,2263161.01,745.101919
538480.01,2263261.01,743.953164
538480.01,2263361.01,741.583082
538480.01,2263461.01,739.231837
538480.01,2263561.01,738.797387
538480.01,2263661.01,736.437331
538480.01,2263761.01,734.519038
538480.01,2263861.01,735.281683
538480.01,2263961.01,733.07899
538480.01,2264061.01,731.156916
538480.01,2264161.01,730.340782
538480.01,2264261.01,730.755106
538480.01,2264361.01,739.620982
538480.01,2264461.01,739.143236
538480.01,2264561.01,736.542445
538480.01,2264661.01,732.246693
538480.01,2264761.01,730.712497
538480.01,2264861.01,732.75333
538480.01,2264961.01,736.812423
538480.01,2265061.01,735.135024
538480.01,2265161.01,732.531879
538480.01,2265261.01,726.100808
538480.01,2265361.01,722.243107
538480.01,2265461.01,720.759881
538480.01,2265561.01,720.063381
538480.01,2265661.01,718.303611
538480.01,2265761.01,717.694364
538480.01,2265861.01,714.993391
538480.01,2265961.01,714.245379
538480.01,2266061.01,713.843042
538480.01,2266161.01,713.765801
538480.01,2266261.01,711.982615
538480.01,2266361.01,713.642298
538480.01,2266461.01,713.387184
538480.01,2266561.01,713.822165
538480.01,2266661.01,714.709274
538480.01,2266761.01,719.220794
538480.01,2266861.01,721.775062
538480.01,2266961.01,722.928736
538480.01,2267061.01,725.850476
538480.01,2267161.01,731.478334
538480.01,2267261.01,733.443916
538480.01,2267361.01,734.217112
538480.01,2267461.01,734.108011
538480.01,2267561.01,735.056968
538480.01,2267661.01,724.211499
538480.01,2267761.01,725.69391
538480.01,2267861.01,720.478307
538480.01,2267961.01,720.997312
538480.01,2268061.01,722.665821
538480.01,2268161.01,726.647263
538480.01,2268261.01,729.772528
538480.01,2268361.01,731.341615
538480.01,2268461.01,732.366737
538480.01,2268561.01,732.426224
538480.01,2268661.01,733.498234
538480.01,2268761.01,732.97099
538480.01,2268861.01,733.110624
538480.01,2268961.01,732.99408
538480.01,2269061.01,734.164916
538480.01,2269161.01,734.498497
538480.01,2269261.01,733.085017
538480.01,2269361.01,738.557364
538480.01,2269461.01,740.376736
538480.01,2269561.01,741.354518
538480.01,2269661.01,741.678589
538480.01,2269761.01,743.435508
538480.01,2269861.01,743.719678
538480.01,2269961.01,744.492468
538480.01,2270061.01,744.286681
538480.01,2270161.01,747.017327
538480.01,2270261.01,752.847403
538480.01,2270361.01,753.458582
538480.01,2270461.01,753.918161
538480.01,2270561.01,753.367787
538480.01,2270661.01,759.286566
538480.01,2270761.01,762.224293
538480.01,2270861.01,763.615695
538480.01,2270961.01,765.246872
538480.01,2271061.01,767.101064
538480.01,2271161.01,768.434227
538480.01,2271261.01,770.124264
538480.01,2271361.01,771.31834
538480.01,2271461.01,772.082936
538480.01,2271561.01,773.384128
538480.01,2271661.01,773.471313
538580.01,2262861.01,-9999
538580.01,2262961.01,744.435541
538580.01,2263061.01,750.239114
538580.01,2263161.01,751.0912
538580.01,2263261.01,749.935493
538580.01,2263361.01,747.818718
538580.01,2263461.01,747.056182
538580.01,2263561.01,743.148737
538580.01,2263661.01,739.881017
538580.01,2263761.01,737.905237
538580.01,2263861.01,736.863851
538580.01,2263961.01,733.867926
538580.01,2264061.01,731.632072
538580.01,2264161.01,730.258833
538580.01,2264261.01,728.338753
538580.01,2264361.01,729.863523
538580.01,2264461.01,728.387824
538580.01,2264561.01,731.446219
538580.01,2264661.01,731.45199
538580.01,2264761.01,729.804684
538580.01,2264861.01,725.292833
538580.01,2264961.01,722.688664
538580.01,2265061.01,721.722768
538580.01,2265161.01,731.586576
538580.01,2265261.01,727.476845
538580.01,2265361.01,723.414689
538580.01,2265461.01,721.686562
538580.01,2265561.01,720.007804
538580.01,2265661.01,718.581215
538580.01,2265761.01,717.268164
538580.01,2265861.01,715.721555
538580.01,2265961.01,714.367013
538580.01,2266061.01,714.094095
538580.01,2266161.01,714.225281
538580.01,2266261.01,714.450515
538580.01,2266361.01,713.8752
538580.01,2266461.01,714.539419
538580.01,2266561.01,716.140641
538580.01,2266661.01,716.142454
538580.01,2266761.01,717.938218
538580.01,2266861.01,722.892594
538580.01,2266961.01,724.673628
538580.01,2267061.01,727.119743
538580.01,2267161.01,732.779466
538580.01,2267261.01,735.346143
538580.01,2267361.01,736.609391
538580.01,2267461.01,737.419622
538580.01,2267561.01,735.45013
538580.01,2267661.01,726.588281
538580.01,2267761.01,725.592688
538580.01,2267861.01,721.838432
538580.01,2267961.01,724.968479
538580.01,2268061.01,725.569357
538580.01,2268161.01,728.995026
538580.01,2268261.01,731.48156
538580.01,2268361.01,730.4055
538580.01,2268461.01,729.696312
538580.01,2268561.01,729.402662
538580.01,2268661.01,731.623069
538580.01,2268761.01,730.896641
538580.01,2268861.01,730.517841
538580.01,2268961.01,732.380984
538580.01,2269061.01,733.67833
538580.01,2269161.01,731.359575
538580.01,2269261.01,731.567759
538580.01,2269361.01,736.671291
538580.01,2269461.01,738.704968
538580.01,2269561.01,738.771536
538580.01,2269661.01,739.815468
538580.01,2269761.01,743.135173
538580.01,2269861.01,743.544183
538580.01,2269961.01,744.318032
538580.01,2270061.01,745.832746
538580.01,2270161.01,749.701188
538580.01,2270261.01,753.237966
538580.01,2270361.01,754.196034
538580.01,2270461.01,753.687609
538580.01,2270561.01,753.718803
538580.01,2270661.01,759.305367
538580.01,2270761.01,762.474175
538580.01,2270861.01,763.725151
538580.01,2270961.01,765.687587
538580.01,2271061.01,767.711336
538580.01,2271161.01,769.010223
538580.01,2271261.01,770.807032
538580.01,2271361.01,772.178743
538580.01,2271461.01,772.977865
538580.01,2271561.01,773.619995
538680.01,2262961.01,-9999
538680.01,2263061.01,753.357356
538680.01,2263161.01,753.615027
538680.01,2263261.01,752.476716
538680.01,2263361.01,751.145023
538680.01,2263461.01,750.856926
538680.01,2263561.01,747.171029
538680.01,2263661.01,744.335416
538680.01,2263761.01,742.340234
538680.01,2263861.01,738.450701
538680.01,2263961.01,734.998899
538680.01,2264061.01,732.444542
538680.01,2264161.01,730.197174
538680.01,2264261.01,728.014649
538680.01,2264361.01,725.310103
538680.01,2264461.01,723.284369
538680.01,2264561.01,724.017563
538680.01,2264661.01,716.723987
538680.01,2264761.01,720.547734
538680.01,2264861.01,719.361779
538680.01,2264961.01,720.202473
538680.01,2265061.01,719.976264
538680.01,2265161.01,715.393047
538680.01,2265261.01,713.721271
538680.01,2265361.01,713.082274
538680.01,2265461.01,719.972123
538680.01,2265561.01,719.975827
538680.01,2265661.01,720.224143
538680.01,2265761.01,718.450666
538680.01,2265861.01,715.150137
538680.01,2265961.01,713.488645
538680.01,2266061.01,713.686577
538680.01,2266161.01,713.331237
538680.01,2266261.01,714.698641
538680.01,2266361.01,714.672807
538680.01,2266461.01,716.795875
538680.01,2266561.01,717.518573
538680.01,2266661.01,718.653621
538680.01,2266761.01,720.098609
538680.01,2266861.01,722.845533
538680.01,2266961.01,725.60157
538680.01,2267061.01,730.083593
538680.01,2267161.01,734.868197
538680.01,2267261.01,740.517822
538680.01,2267361.01,741.698843
538680.01,2267461.01,741.722281
538680.01,2267561.01,739.401612
538680.01,2267661.01,725.039798
538680.01,2267761.01,725.569678
538680.01,2267861.01,725.506156
538680.01,2267961.01,726.643084
538680.01,2268061.01,727.778066
538680.01,2268161.01,728.565772
538680.01,2268261.01,730.77632
538680.01,2268361.01,730.090639
538680.01,2268461.01,728.906216
538680.01,2268561.01,727.096038
538680.01,2268661.01,726.810795
538680.01,2268761.01,726.563494
538680.01,2268861.01,726.480928
538680.01,2268961.01,729.597495
538680.01,2269061.01,731.988109
538680.01,2269161.01,730.090395
538680.01,2269261.01,731.388534
538680.01,2269361.01,736.516478
538680.01,2269461.01,737.051706
538680.01,2269561.01,736.918884
538680.01,2269661.01,738.720609
538680.01,2269761.01,741.421449
538680.01,2269861.01,744.15651
538680.01,2269961.01,747.642569
538680.01,2270061.01,749.37061
538680.01,2270161.01,751.547839
538680.01,2270261.01,755.703952
538680.01,2270361.01,757.173152
538680.01,2270461.01,757.725762
538680.01,2270561.01,755.750004
538680.01,2270661.01,758.679205
538680.01,2270761.01,760.655782
538680.01,2270861.01,763.180451
538680.01,2270961.01,765.348252
538680.01,2271061.01,766.679256
538680.01,2271161.01,769.358492
538680.01,2271261.01,771.250857
538680.01,2271361.01,772.764407
538680.01,2271461.01,773.525191
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,756.479683
538780.01,2263261.01,757.431174
538780.01,2263361.01,754.020759
538780.01,2263461.01,754.930994
538780.01,2263561.01,750.391392
538780.01,2263661.01,747.884161
538780.01,2263761.01,743.890111
538780.01,2263861.01,740.44684
538780.01,2263961.01,736.292211
538780.01,2264061.01,734.348236
538780.01,2264161.01,730.842304
538780.01,2264261.01,726.963625
538780.01,2264361.01,724.345272
538780.01,2264461.01,723.468993
538780.01,2264561.01,719.818097
538780.01,2264661.01,717.411182
538780.01,2264761.01,716.836004
538780.01,2264861.01,717.112077
538780.01,2264961.01,717.05925
538780.01,2265061.01,718.674415
538780.01,2265161.01,716.972072
538780.01,2265261.01,714.161871
538780.01,2265361.01,711.857599
538780.01,2265461.01,711.925072
538780.01,2265561.01,708.886965
538780.01,2265661.01,707.340969
538780.01,2265761.01,710.637895
538780.01,2265861.01,715.481399
538780.01,2265961.01,713.551898
538780.01,2266061.01,712.762385
538780.01,2266161.01,710.941249
538780.01,2266261.01,714.352796
538780.01,2266361.01,711.504914
538780.01,2266461.01,720.190604
538780.01,2266561.01,722.361924
538780.01,2266661.01,723.835532
538780.01,2266761.01,724.654885
538780.01,2266861.01,726.547328
538780.01,2266961.01,728.801195
538780.01,2267061.01,731.985607
538780.01,2267161.01,737.797148
538780.01,2267261.01,738.35523
538780.01,2267361.01,740.522407
538780.01,2267461.01,741.712471
538780.01,2267561.01,740.681064
538780.01,2267661.01,723.6252
538780.01,2267761.01,723.037673
538780.01,2267861.01,716.827767
538780.01,2267961.01,726.323915
538780.01,2268061.01,726.357215
538780.01,2268161.01,726.809246
538780.01,2268261.01,728.449081
538780.01,2268361.01,728.659191
538780.01,2268461.01,726.621548
538780.01,2268561.01,726.506628
538780.01,2268661.01,725.729272
538780.01,2268761.01,725.470044
538780.01,2268861.01,725.623541
538780.01,2268961.01,729.384424
538780.01,2269061.01,729.074785
538780.01,2269161.01,726.987711
538780.01,2269261.01,731.332093
538780.01,2269361.01,733.854035
538780.01,2269461.01,734.653185
538780.01,2269561.01,737.063436
538780.01,2269661.01,738.489414
538780.01,2269761.01,740.60386
538780.01,2269861.01,743.534405
538780.01,2269961.01,746.103894
538780.01,2270061.01,749.132731
538780.01,2270161.01,750.745492
538780.01,2270261.01,757.222097
538780.01,2270361.01,757.988931
538780.01,2270461.01,756.96347
538780.01,2270561.01,756.648427
538780.01,2270661.01,758.772937
538780.01,2270761.01,760.377875
538780.01,2270861.01,762.995084
538780.01,2270961.01,765.404343
538780.01,2271061.01,766.835475
538780.01,2271161.01,769.095436
538780.01,2271261.01,771.10379
538780.01,2271361.01,772.216022
538780.01,2271461.01,773.127563
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,759.796363
538880.01,2263361.01,760.108962
538880.01,2263461.01,759.163946
538880.01,2263561.01,755.790156
538880.01,2263661.01,749.844601
538880.01,2263761.01,748.297225
538880.01,2263861.01,742.338547
538880.01,2263961.01,738.66393
538880.01,2264061.01,737.093262
538880.01,2264161.01,735.276635
538880.01,2264261.01,732.539596
538880.01,2264361.01,731.270489
538880.01,2264461.01,728.188461
538880.01,2264561.01,724.049856
538880.01,2264661.01,719.865076
538880.01,2264761.01,717.838871
538880.01,2264861.01,717.850885
538880.01,2264961.01,715.864139
538880.01,2265061.01,715.55551
538880.01,2265161.01,715.829712
538880.01,2265261.01,712.131252
538880.01,2265361.01,710.072335
538880.01,2265461.01,709.433595
538880.01,2265561.01,707.077692
538880.01,2265661.01,706.497641
538880.01,2265761.01,704.632859
538880.01,2265861.01,703.742755
538880.01,2265961.01,703.043732
538880.01,2266061.01,699.523255
538880.01,2266161.01,708.782464
538880.01,2266261.01,708.122903
538880.01,2266361.01,709.487213
538880.01,2266461.01,715.86183
538880.01,2266561.01,715.865987
538880.01,2266661.01,720.12676
538880.01,2266761.01,722.802492
538880.01,2266861.01,725.831971
538880.01,2266961.01,726.543989
538880.01,2267061.01,730.174161
538880.01,2267161.01,734.845137
538880.01,2267261.01,735.946935
538880.01,2267361.01,737.851188
538880.01,2267461.01,737.046655
538880.01,2267561.01,735.020721
538880.01,2267661.01,724.654773
538880.01,2267761.01,714.674285
538880.01,2267861.01,714.992762
538880.01,2267961.01,720.376113
538880.01,2268061.01,718.962216
538880.01,2268161.01,719.886141
538880.01,2268261.01,724.742767
538880.01,2268361.01,726.619179
538880.01,2268461.01,727.319573
538880.01,2268561.01,726.333187
538880.01,2268661.01,726.189584
538880.01,2268761.01,724.316015
538880.01,2268861.01,724.668428
538880.01,2268961.01,726.366911
538880.01,2269061.01,727.304158
538880.01,2269161.01,724.84192
538880.01,2269261.01,729.324891
538880.01,2269361.01,733.128058
538880.01,2269461.01,735.281557
538880.01,2269561.01,739.214105
538880.01,2269661.01,740.338438
538880.01,2269761.01,741.087248
538880.01,2269861.01,745.009574
538880.01,2269961.01,747.319391
538880.01,2270061.01,747.687121
538880.01,2270161.01,752.131519
538880.01,2270261.01,756.691064
538880.01,2270361.01,758.292116
538880.01,2270461.01,758.077931
538880.01,2270561.01,756.543428
538880.01,2270661.01,758.5563
538880.01,2270761.01,760.263359
538880.01,2270861.01,762.909925
538880.01,2270961.01,765.466819
538880.01,2271061.01,767.004769
538880.01,2271161.01,769.381735
538880.01,2271261.01,771.4576
538880.01,2271361.01,772.517391
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,762.030089
538980.01,2263461.01,762.400409
538980.01,2263561.01,759.399567
538980.01,2263661.01,752.168368
538980.01,2263761.01,746.80841
538980.01,2263861.01,745.1935
538980.01,2263961.01,742.625931
538980.01,2264061.01,743.061525
538980.01,2264161.01,739.974468
538980.01,2264261.01,736.474094
538980.01,2264361.01,734.921833
538980.01,2264461.01,729.861309
538980.01,2264561.01,721.266789
538980.01,2264661.01,719.945526
538980.01,2264761.01,717.851826
538980.01,2264861.01,715.937509
538980.01,2264961.01,715.11284
538980.01,2265061.01,714.424182
538980.01,2265161.01,714.983732
538980.01,2265261.01,714.00279
538980.01,2265361.01,713.649332
538980.01,2265461.01,712.500527
538980.01,2265561.01,708.921535
538980.01,2265661.01,707.937743
538980.01,2265761.01,705.768394
538980.01,2265861.01,704.916298
538980.01,2265961.01,703.9027
538980.01,2266061.01,702.401488
538980.01,2266161.01,701.82652
538980.01,2266261.01,704.027764
538980.01,2266361.01,709.289721
538980.01,2266461.01,713.061189
538980.01,2266561.01,713.68213
538980.01,2266661.01,717.28105
538980.01,2266761.01,719.987404
538980.01,2266861.01,722.397324
538980.01,2266961.01,725.06233
538980.01,2267061.01,728.67555
538980.01,2267161.01,731.072638
538980.01,2267261.01,731.404263
538980.01,2267361.01,733.77979
538980.01,2267461.01,734.019065
538980.01,2267561.01,732.550542
538980.01,2267661.01,716.088058
538980.01,2267761.01,710.594183
538980.01,2267861.01,714.254934
538980.01,2267961.01,718.533174
538980.01,2268061.01,718.745549
538980.01,2268161.01,720.722821
538980.01,2268261.01,722.630029
538980.01,2268361.01,724.496488
538980.01,2268461.01,724.477601
538980.01,2268561.01,725.302912
538980.01,2268661.01,725.799045
538980.01,2268761.01,726.396323
538980.01,2268861.01,724.940648
538980.01,2268961.01,723.845614
538980.01,2269061.01,722.215231
538980.01,2269161.01,725.343861
538980.01,2269261.01,731.212877
538980.01,2269361.01,733.672392
538980.01,2269461.01,736.331774
538980.01,2269561.01,739.157265
538980.01,2269661.01,739.989023
538980.01,2269761.01,741.657872
538980.01,2269861.01,745.531258
538980.01,2269961.01,748.715781
538980.01,2270061.01,750.318769
538980.01,2270161.01,754.356884
538980.01,2270261.01,758.11372
538980.01,2270361.01,760.798668
538980.01,2270461.01,759.646195
538980.01,2270561.01,757.817337
538980.01,2270661.01,758.118604
538980.01,2270761.01,759.925074
538980.01,2270861.01,762.377636
538980.01,2270961.01,764.994323
538980.01,2271061.01,767.335923
538980.01,2271161.01,769.836851
538980.01,2271261.01,771.817267
538980.01,2271361.01,771.819214
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,763.351882
539080.01,2263461.01,764.36414
539080.01,2263561.01,761.300384
539080.01,2263661.01,757.554301
539080.01,2263761.01,754.000158
539080.01,2263861.01,754.617213
539080.01,2263961.01,753.550987
539080.01,2264061.01,752.464868
539080.01,2264161.01,747.135879
539080.01,2264261.01,739.367331
539080.01,2264361.01,736.513594
539080.01,2264461.01,730.269765
539080.01,2264561.01,724.286925
539080.01,2264661.01,723.446779
539080.01,2264761.01,719.68062
539080.01,2264861.01,717.187491
539080.01,2264961.01,716.99901
539080.01,2265061.01,717.214755
539080.01,2265161.01,717.930362
539080.01,2265261.01,718.41506
539080.01,2265361.01,716.400951
539080.01,2265461.01,712.467468
539080.01,2265561.01,710.5172
539080.01,2265661.01,708.141508
539080.01,2265761.01,706.722392
539080.01,2265861.01,703.715188
539080.01,2265961.01,702.802423
539080.01,2266061.01,702.233703
539080.01,2266161.01,703.359673
539080.01,2266261.01,716.881062
539080.01,2266361.01,716.512784
539080.01,2266461.01,717.423013
539080.01,2266561.01,717.628614
539080.01,2266661.01,718.527294
539080.01,2266761.01,721.203072
539080.01,2266861.01,724.749799
539080.01,2266961.01,725.388685
539080.01,2267061.01,726.322518
539080.01,2267161.01,728.165914
539080.01,2267261.01,728.436301
539080.01,2267361.01,730.223819
539080.01,2267461.01,731.571839
539080.01,2267561.01,712.408167
539080.01,2267661.01,710.766182
539080.01,2267761.01,710.596168
539080.01,2267861.01,715.696157
539080.01,2267961.01,719.289451
539080.01,2268061.01,720.98871
539080.01,2268161.01,721.812726
539080.01,2268261.01,723.704691
539080.01,2268361.01,724.359858
539080.01,2268461.01,725.32096
539080.01,2268561.01,726.623922
539080.01,2268661.01,727.900102
539080.01,2268761.01,729.350376
539080.01,2268861.01,732.011012
539080.01,2268961.01,730.259939
539080.01,2269061.01,728.108813
539080.01,2269161.01,725.789069
539080.01,2269261.01,732.323424
539080.01,2269361.01,734.804931
539080.01,2269461.01,737.216883
539080.01,2269561.01,738.585883
539080.01,2269661.01,739.764751
539080.01,2269761.01,740.366291
539080.01,2269861.01,744.336543
539080.01,2269961.01,747.708888
539080.01,2270061.01,750.784637
539080.01,2270161.01,756.227919
539080.01,2270261.01,757.470725
539080.01,2270361.01,759.805646
539080.01,2270461.01,757.897228
539080.01,2270561.01,758.503259
539080.01,2270661.01,758.503113
539080.01,2270761.01,760.865585
539080.01,2270861.01,762.237734
539080.01,2270961.01,764.043416
539080.01,2271061.01,767.142052
539080.01,2271161.01,769.773534
539080.01,2271261.01,771.131714
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,763.166195
539180.01,2263561.01,763.900851
539180.01,2263661.01,758.823921
539180.01,2263761.01,758.661124
539180.01,2263861.01,759.415123
539180.01,2263961.01,758.983899
539180.01,2264061.01,750.232376
539180.01,2264161.01,745.510676
539180.01,2264261.01,742.312377
539180.01,2264361.01,739.056798
539180.01,2264461.01,733.873313
539180.01,2264561.01,730.646952
539180.01,2264661.01,731.563539
539180.01,2264761.01,733.615036
539180.01,2264861.01,735.955005
539180.01,2264961.01,736.621495
539180.01,2265061.01,720.032716
539180.01,2265161.01,719.113412
539180.01,2265261.01,719.682712
539180.01,2265361.01,718.8043
539180.01,2265461.01,713.886587
539180.01,2265561.01,712.230051
539180.01,2265661.01,710.501764
539180.01,2265761.01,710.998421
539180.01,2265861.01,711.836759
539180.01,2265961.01,712.53993
539180.01,2266061.01,712.25552
539180.01,2266161.01,718.947691
539180.01,2266261.01,719.681177
539180.01,2266361.01,718.804197
539180.01,2266461.01,720.999409
539180.01,2266561.01,721.900749
539180.01,2266661.01,721.731357
539180.01,2266761.01,722.479539
539180.01,2266861.01,723.796388
539180.01,2266961.01,728.833037
539180.01,2267061.01,729.711197
539180.01,2267161.01,726.861023
539180.01,2267261.01,727.769274
539180.01,2267361.01,727.463396
539180.01,2267461.01,725.138923
539180.01,2267561.01,710.055277
539180.01,2267661.01,710.28422
539180.01,2267761.01,711.224679
539180.01,2267861.01,714.150939
539180.01,2267961.01,721.076929
539180.01,2268061.01,722.45436
539180.01,2268161.01,722.930125
539180.01,2268261.01,724.236171
539180.01,2268361.01,726.040208
539180.01,2268461.01,729.645518
539180.01,2268561.01,732.122639
539180.01,2268661.01,733.43492
539180.01,2268761.01,734.292948
539180.01,2268861.01,734.421291
539180.01,2268961.01,731.196457
539180.01,2269061.01,729.786683
539180.01,2269161.01,726.937558
539180.01,2269261.01,730.400123
539180.01,2269361.01,732.02373
539180.01,2269461.01,735.781791
539180.01,2269561.01,738.222248
539180.01,2269661.01,738.718342
539180.01,2269761.01,741.341611
539180.01,2269861.01,745.813225
539180.01,2269961.01,750.095338
539180.01,2270061.01,754.203654
539180.01,2270161.01,757.232847
539180.01,2270261.01,757.997341
539180.01,2270361.01,756.52449
539180.01,2270461.01,754.303418
539180.01,2270561.01,756.968225
539180.01,2270661.01,758.40543
539180.01,2270761.01,759.594639
539180.01,2270861.01,762.630669
539180.01,2270961.01,765.009216
539180.01,2271061.01,768.175858
539180.01,2271161.01,770.537869
539180.01,2271261.01,770.539917
539280.01,2263461.01,-9999
539280.01,2263561.01,758.311959
539280.01,2263661.01,756.396003
539280.01,2263761.01,759.586704
