"X","Y","H04_Cenom (TWT)"
528480.01,2261661.01,123.878139
528480.01,2261761.01,126.042288
528480.01,2261861.01,127.295059
528480.01,2261961.01,131.506958
528480.01,2262061.01,137.875137
528480.01,2262161.01,140.650986
528480.01,2262261.01,142.095135
528480.01,2262361.01,140.286949
528480.01,2262461.01,138.088371
528480.01,2262561.01,133.770416
528480.01,2262661.01,124.863674
528480.01,2262761.01,119.07143
528480.01,2262861.01,99.5552769
528480.01,2262961.01,79.1521034
528480.01,2263061.01,68.5440807
528480.01,2263161.01,65.5416718
528480.01,2263261.01,57.9166985
528480.01,2263361.01,57.4437408
528480.01,2263461.01,58.7951756
528480.01,2263561.01,58.6392756
528480.01,2263661.01,58.9825363
528480.01,2263761.01,58.6745911
528480.01,2263861.01,60.9842796
528480.01,2263961.01,62.8016911
528480.01,2264061.01,63.6780071
528480.01,2264161.01,65.7166615
528480.01,2264261.01,67.13937
528480.01,2264361.01,66.793087
528480.01,2264461.01,65.8600464
528480.01,2264561.01,67.7918777
528480.01,2264661.01,68.9564781
528480.01,2264761.01,71.0499878
528480.01,2264861.01,73.3681164
528480.01,2264961.01,74.9843369
528480.01,2265061.01,74.8642387
528480.01,2265161.01,76.1630325
528480.01,2265261.01,76.5078011
528480.01,2265361.01,76.3490143
528480.01,2265461.01,77.3568993
528480.01,2265561.01,77.8622131
528480.01,2265661.01,79.0761147
528480.01,2265761.01,83.7468872
528480.01,2265861.01,86.1094818
528480.01,2265961.01,87.2735558
528480.01,2266061.01,89.6358376
528480.01,2266161.01,92.0473366
528480.01,2266261.01,92.3481445
528480.01,2266361.01,90.4677277
528480.01,2266461.01,88.9385834
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,97.6499043
528580.01,2260961.01,101.198429
528580.01,2261061.01,103.70108
528580.01,2261161.01,106.584936
528580.01,2261261.01,110.756001
528580.01,2261361.01,115.571163
528580.01,2261461.01,120.204395
528580.01,2261561.01,122.568298
528580.01,2261661.01,124.408165
528580.01,2261761.01,125.806297
528580.01,2261861.01,127.118904
528580.01,2261961.01,130.164154
528580.01,2262061.01,135.113518
528580.01,2262161.01,137.551834
528580.01,2262261.01,137.740608
528580.01,2262361.01,137.189362
528580.01,2262461.01,135.841927
528580.01,2262561.01,132.893227
528580.01,2262661.01,126.585367
528580.01,2262761.01,119.395157
528580.01,2262861.01,108.809586
528580.01,2262961.01,99.5333023
528580.01,2263061.01,95.0889797
528580.01,2263161.01,78.7984428
528580.01,2263261.01,59.5727911
528580.01,2263361.01,55.8407001
528580.01,2263461.01,60.0212345
528580.01,2263561.01,62.7110348
528580.01,2263661.01,55.7392235
528580.01,2263761.01,55.9457188
528580.01,2263861.01,58.1784267
528580.01,2263961.01,59.7293549
528580.01,2264061.01,61.0446587
528580.01,2264161.01,63.8144836
528580.01,2264261.01,64.5634232
528580.01,2264361.01,65.0184269
528580.01,2264461.01,66.5921097
528580.01,2264561.01,68.6939716
528580.01,2264661.01,70.2226105
528580.01,2264761.01,71.2958565
528580.01,2264861.01,72.1377754
528580.01,2264961.01,72.3600464
528580.01,2265061.01,74.5507126
528580.01,2265161.01,75.3479691
528580.01,2265261.01,75.0644684
528580.01,2265361.01,75.4228973
528580.01,2265461.01,77.116436
528580.01,2265561.01,78.1849594
528580.01,2265661.01,78.9203205
528580.01,2265761.01,81.4392929
528580.01,2265861.01,85.7804222
528580.01,2265961.01,87.697319
528580.01,2266061.01,89.7231789
528580.01,2266161.01,90.8713264
528580.01,2266261.01,90.7404976
528580.01,2266361.01,89.8618031
528580.01,2266461.01,87.7080727
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,103.415131
528680.01,2261061.01,105.647619
528680.01,2261161.01,108.188133
528680.01,2261261.01,111.784229
528680.01,2261361.01,115.948753
528680.01,2261461.01,119.928394
528680.01,2261561.01,123.257999
528680.01,2261661.01,125.541626
528680.01,2261761.01,126.333492
528680.01,2261861.01,127.986641
528680.01,2261961.01,130.464142
528680.01,2262061.01,133.589798
528680.01,2262161.01,134.195084
528680.01,2262261.01,135.041069
528680.01,2262361.01,134.491398
528680.01,2262461.01,132.916061
528680.01,2262561.01,130.564026
528680.01,2262661.01,125.17421
528680.01,2262761.01,115.381382
528680.01,2262861.01,105.916193
528680.01,2262961.01,97.3022232
528680.01,2263061.01,95.9764061
528680.01,2263161.01,91.8154144
528680.01,2263261.01,74.7911072
528680.01,2263361.01,64.9065552
528680.01,2263461.01,63.4225044
528680.01,2263561.01,69.5236931
528680.01,2263661.01,59.013257
528680.01,2263761.01,58.806366
528680.01,2263861.01,58.6703625
528680.01,2263961.01,60.6946449
528680.01,2264061.01,62.0506268
528680.01,2264161.01,63.3673964
528680.01,2264261.01,64.7521095
528680.01,2264361.01,65.3746414
528680.01,2264461.01,68.0214233
528680.01,2264561.01,70.9664001
528680.01,2264661.01,71.45261
528680.01,2264761.01,70.9095497
528680.01,2264861.01,70.6065636
528680.01,2264961.01,70.5820656
528680.01,2265061.01,72.8779068
528680.01,2265161.01,75.5706749
528680.01,2265261.01,75.1203327
528680.01,2265361.01,75.6827736
528680.01,2265461.01,76.6807785
528680.01,2265561.01,77.6332207
528680.01,2265661.01,78.7862816
528680.01,2265761.01,81.1295395
528680.01,2265861.01,85.4983139
528680.01,2265961.01,87.5726547
528680.01,2266061.01,89.7307396
528680.01,2266161.01,89.9891281
528680.01,2266261.01,89.9454613
528680.01,2266361.01,90.7214127
528680.01,2266461.01,88.7585793
528680.01,2266561.01,90.5058098
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,-9999
528780.01,2261061.01,109.219364
528780.01,2261161.01,111.355106
528780.01,2261261.01,114.282932
528780.01,2261361.01,117.565632
528780.01,2261461.01,119.747269
528780.01,2261561.01,122.776299
528780.01,2261661.01,125.153732
528780.01,2261761.01,126.124859
528780.01,2261861.01,127.943314
528780.01,2261961.01,129.01524
528780.01,2262061.01,129.348083
528780.01,2262161.01,130.461906
528780.01,2262261.01,130.747726
528780.01,2262361.01,130.25219
528780.01,2262461.01,127.699234
528780.01,2262561.01,124.66617
528780.01,2262661.01,118.708496
528780.01,2262761.01,113.624058
528780.01,2262861.01,107.15567
528780.01,2262961.01,98.1176414
528780.01,2263061.01,96.3095627
528780.01,2263161.01,91.9757957
528780.01,2263261.01,87.2319851
528780.01,2263361.01,82.0395508
528780.01,2263461.01,71.0207138
528780.01,2263561.01,71.797226
528780.01,2263661.01,71.0662251
528780.01,2263761.01,67.3578682
528780.01,2263861.01,65.0365067
528780.01,2263961.01,65.6922073
528780.01,2264061.01,64.7716942
528780.01,2264161.01,64.4297485
528780.01,2264261.01,65.6388779
528780.01,2264361.01,66.2507858
528780.01,2264461.01,69.114109
528780.01,2264561.01,70.5803719
528780.01,2264661.01,70.3956223
528780.01,2264761.01,69.6873436
528780.01,2264861.01,68.7121735
528780.01,2264961.01,68.4291172
528780.01,2265061.01,70.3204994
528780.01,2265161.01,73.9485188
528780.01,2265261.01,74.2522583
528780.01,2265361.01,75.4078255
528780.01,2265461.01,76.8936462
528780.01,2265561.01,76.7291527
528780.01,2265661.01,77.9369392
528780.01,2265761.01,80.6862259
528780.01,2265861.01,84.0085011
528780.01,2265961.01,86.198616
528780.01,2266061.01,88.9082146
528780.01,2266161.01,90.296608
528780.01,2266261.01,90.9218044
528780.01,2266361.01,92.937252
528780.01,2266461.01,92.7199612
528780.01,2266561.01,93.3924484
528780.01,2266661.01,95.2850075
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,112.072676
528880.01,2261161.01,113.865715
528880.01,2261261.01,116.260502
528880.01,2261361.01,118.832375
528880.01,2261461.01,120.545887
528880.01,2261561.01,122.90567
528880.01,2261661.01,124.98601
528880.01,2261761.01,126.02282
528880.01,2261861.01,127.437481
528880.01,2261961.01,128.272522
528880.01,2262061.01,128.382057
528880.01,2262161.01,128.717033
528880.01,2262261.01,126.341412
528880.01,2262361.01,124.066238
528880.01,2262461.01,122.294624
528880.01,2262561.01,118.741806
528880.01,2262661.01,113.97718
528880.01,2262761.01,109.884974
528880.01,2262861.01,104.345943
528880.01,2262961.01,97.9607258
528880.01,2263061.01,95.2719193
528880.01,2263161.01,92.5636635
528880.01,2263261.01,89.6771011
528880.01,2263361.01,86.8914757
528880.01,2263461.01,79.2209091
528880.01,2263561.01,74.6451187
528880.01,2263661.01,72.6153526
528880.01,2263761.01,67.1001587
528880.01,2263861.01,66.1225395
528880.01,2263961.01,66.6149826
528880.01,2264061.01,66.4610329
528880.01,2264161.01,66.227726
528880.01,2264261.01,66.3650093
528880.01,2264361.01,68.2681808
528880.01,2264461.01,68.6890945
528880.01,2264561.01,69.1251373
528880.01,2264661.01,69.0383453
528880.01,2264761.01,69.6451836
528880.01,2264861.01,68.1182365
528880.01,2264961.01,67.4613533
528880.01,2265061.01,68.428215
528880.01,2265161.01,71.0255585
528880.01,2265261.01,72.0650139
528880.01,2265361.01,74.5784893
528880.01,2265461.01,76.8306541
528880.01,2265561.01,76.8663292
528880.01,2265661.01,78.5528564
528880.01,2265761.01,80.5846519
528880.01,2265861.01,81.7962265
528880.01,2265961.01,83.9165535
528880.01,2266061.01,87.964325
528880.01,2266161.01,88.9970474
528880.01,2266261.01,91.6116943
528880.01,2266361.01,95.3248444
528880.01,2266461.01,97.05093
528880.01,2266561.01,96.9059601
528880.01,2266661.01,97.8069649
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,114.499542
528980.01,2261261.01,116.820843
528980.01,2261361.01,119.909481
528980.01,2261461.01,121.226624
528980.01,2261561.01,123.040024
528980.01,2261661.01,124.676151
528980.01,2261761.01,125.372932
528980.01,2261861.01,126.426191
528980.01,2261961.01,126.982834
528980.01,2262061.01,126.559628
528980.01,2262161.01,126.02803
528980.01,2262261.01,124.380825
528980.01,2262361.01,121.915993
528980.01,2262461.01,119.907431
528980.01,2262561.01,116.610832
528980.01,2262661.01,111.450653
528980.01,2262761.01,107.2981
528980.01,2262861.01,100.159157
528980.01,2262961.01,94.6433468
528980.01,2263061.01,89.979847
528980.01,2263161.01,90.7641277
528980.01,2263261.01,88.8375053
528980.01,2263361.01,86.1471443
528980.01,2263461.01,84.1086121
528980.01,2263561.01,81.741169
528980.01,2263661.01,80.3436699
528980.01,2263761.01,72.4190044
528980.01,2263861.01,66.729496
528980.01,2263961.01,66.9313202
528980.01,2264061.01,63.7274933
528980.01,2264161.01,64.9122925
528980.01,2264261.01,65.8479137
528980.01,2264361.01,66.5459976
528980.01,2264461.01,66.6642685
528980.01,2264561.01,66.5050507
528980.01,2264661.01,67.9494171
528980.01,2264761.01,69.7163162
528980.01,2264861.01,68.8806782
528980.01,2264961.01,67.8599472
528980.01,2265061.01,67.6800194
528980.01,2265161.01,69.3594284
528980.01,2265261.01,71.6659393
528980.01,2265361.01,75.3945541
528980.01,2265461.01,76.8339539
528980.01,2265561.01,77.527916
528980.01,2265661.01,78.4140701
528980.01,2265761.01,80.337904
528980.01,2265861.01,81.1732483
528980.01,2265961.01,82.5401726
528980.01,2266061.01,86.5588608
528980.01,2266161.01,87.9814072
528980.01,2266261.01,91.1595955
528980.01,2266361.01,95.0416832
528980.01,2266461.01,96.5914841
528980.01,2266561.01,97.9672546
528980.01,2266661.01,99.8692513
528980.01,2266761.01,100.574409
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,-9999
529080.01,2261361.01,-9999
529080.01,2261461.01,121.249817
529080.01,2261561.01,122.707121
529080.01,2261661.01,123.425514
529080.01,2261761.01,124.00119
529080.01,2261861.01,124.31316
529080.01,2261961.01,124.255722
529080.01,2262061.01,123.25255
529080.01,2262161.01,122.306084
529080.01,2262261.01,120.471369
529080.01,2262361.01,118.362473
529080.01,2262461.01,116.404202
529080.01,2262561.01,113.458046
529080.01,2262661.01,110.299198
529080.01,2262761.01,106.025833
529080.01,2262861.01,100.481819
529080.01,2262961.01,95.9059525
529080.01,2263061.01,90.0402374
529080.01,2263161.01,89.263546
529080.01,2263261.01,88.5759087
529080.01,2263361.01,86.9241314
529080.01,2263461.01,85.8539429
529080.01,2263561.01,85.4538479
529080.01,2263661.01,84.8340454
529080.01,2263761.01,82.8619957
529080.01,2263861.01,76.7606964
529080.01,2263961.01,73.2529774
529080.01,2264061.01,64.439394
529080.01,2264161.01,63.2548876
529080.01,2264261.01,64.281723
529080.01,2264361.01,63.8762741
529080.01,2264461.01,66.2766228
529080.01,2264561.01,66.6661568
529080.01,2264661.01,66.9429359
529080.01,2264761.01,67.4514618
529080.01,2264861.01,67.5902786
529080.01,2264961.01,68.7179871
529080.01,2265061.01,69.1746216
529080.01,2265161.01,69.2000885
529080.01,2265261.01,71.4344006
529080.01,2265361.01,74.7753639
529080.01,2265461.01,76.7051449
529080.01,2265561.01,77.1036987
529080.01,2265661.01,77.2353592
529080.01,2265761.01,78.7656364
529080.01,2265861.01,79.9417915
529080.01,2265961.01,82.4012032
529080.01,2266061.01,85.564003
529080.01,2266161.01,87.4459457
529080.01,2266261.01,90.9091873
529080.01,2266361.01,95.6466141
529080.01,2266461.01,97.1899529
529080.01,2266561.01,98.365675
529080.01,2266661.01,100.119354
529080.01,2266761.01,100.58086
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,-9999
529180.01,2261561.01,122.597366
529180.01,2261661.01,122.749802
529180.01,2261761.01,122.859774
529180.01,2261861.01,122.695213
529180.01,2261961.01,121.751369
529180.01,2262061.01,121.009857
529180.01,2262161.01,118.34317
529180.01,2262261.01,117.376919
529180.01,2262361.01,116.269405
529180.01,2262461.01,114.361759
529180.01,2262561.01,111.639519
529180.01,2262661.01,108.436367
529180.01,2262761.01,103.494347
529180.01,2262861.01,99.9158363
529180.01,2262961.01,96.673111
529180.01,2263061.01,91.7958546
529180.01,2263161.01,89.2852173
529180.01,2263261.01,88.2117691
529180.01,2263361.01,87.2830429
529180.01,2263461.01,85.6601028
529180.01,2263561.01,84.9110031
529180.01,2263661.01,83.6226006
529180.01,2263761.01,83.8125992
529180.01,2263861.01,83.7058334
529180.01,2263961.01,79.8466568
529180.01,2264061.01,72.637558
529180.01,2264161.01,63.8753262
529180.01,2264261.01,63.2293453
529180.01,2264361.01,64.1229172
529180.01,2264461.01,65.953228
529180.01,2264561.01,66.1811752
529180.01,2264661.01,65.7066269
529180.01,2264761.01,65.0149231
529180.01,2264861.01,65.7101212
529180.01,2264961.01,68.0191345
529180.01,2265061.01,69.0168762
529180.01,2265161.01,68.0641098
529180.01,2265261.01,69.7264061
529180.01,2265361.01,72.5160522
529180.01,2265461.01,74.179491
529180.01,2265561.01,76.2493095
529180.01,2265661.01,77.1677322
529180.01,2265761.01,77.6028137
529180.01,2265861.01,78.0671577
529180.01,2265961.01,80.902214
529180.01,2266061.01,85.5345993
529180.01,2266161.01,87.7031078
529180.01,2266261.01,91.5950699
529180.01,2266361.01,95.6103268
529180.01,2266461.01,97.7101669
529180.01,2266561.01,98.552063
529180.01,2266661.01,99.2404251
529180.01,2266761.01,99.8158703
529180.01,2266861.01,100.710686
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,-9999
529280.01,2261761.01,121.153042
529280.01,2261861.01,119.827446
529280.01,2261961.01,118.379133
529280.01,2262061.01,117.04649
529280.01,2262161.01,116.254894
529280.01,2262261.01,115.36351
529280.01,2262361.01,115.057514
529280.01,2262461.01,113.987007
529280.01,2262561.01,109.620293
529280.01,2262661.01,106.764221
529280.01,2262761.01,103.734123
529280.01,2262861.01,99.3017654
529280.01,2262961.01,95.7663345
529280.01,2263061.01,91.3619308
529280.01,2263161.01,88.3471222
529280.01,2263261.01,86.4255085
529280.01,2263361.01,84.8691063
529280.01,2263461.01,84.5828133
529280.01,2263561.01,84.1392899
529280.01,2263661.01,83.0809479
529280.01,2263761.01,83.309639
529280.01,2263861.01,82.5906639
529280.01,2263961.01,81.5816402
529280.01,2264061.01,78.1151733
529280.01,2264161.01,75.6071205
529280.01,2264261.01,68.4899673
529280.01,2264361.01,65.8411102
529280.01,2264461.01,65.0566101
529280.01,2264561.01,64.1306248
529280.01,2264661.01,63.5001278
529280.01,2264761.01,64.0483761
529280.01,2264861.01,63.9256973
529280.01,2264961.01,65.1981392
529280.01,2265061.01,66.4017944
529280.01,2265161.01,66.2777367
529280.01,2265261.01,68.4138222
529280.01,2265361.01,70.6263504
529280.01,2265461.01,71.7032509
529280.01,2265561.01,74.3782959
529280.01,2265661.01,74.6973991
529280.01,2265761.01,74.7360039
529280.01,2265861.01,76.153326
529280.01,2265961.01,79.657753
529280.01,2266061.01,83.7457809
529280.01,2266161.01,88.719986
529280.01,2266261.01,92.2489929
529280.01,2266361.01,95.2776108
529280.01,2266461.01,97.5375595
529280.01,2266561.01,99.1891365
529280.01,2266661.01,99.1298065
529280.01,2266761.01,99.9727631
529280.01,2266861.01,100.720161
529280.01,2266961.01,-9999
529380.01,2261761.01,-9999
529380.01,2261861.01,118.797144
529380.01,2261961.01,115.715984
529380.01,2262061.01,113.712013
529380.01,2262161.01,112.970562
529380.01,2262261.01,112.456219
529380.01,2262361.01,111.889896
529380.01,2262461.01,111.054203
529380.01,2262561.01,109.699261
529380.01,2262661.01,106.616638
529380.01,2262761.01,104.509373
529380.01,2262861.01,101.645107
529380.01,2262961.01,94.9630165
529380.01,2263061.01,90.7053604
529380.01,2263161.01,86.2707748
529380.01,2263261.01,84.2511711
529380.01,2263361.01,82.0020523
529380.01,2263461.01,82.0725288
529380.01,2263561.01,82.6950035
529380.01,2263661.01,82.6031322
529380.01,2263761.01,81.7592201
529380.01,2263861.01,81.4507179
529380.01,2263961.01,81.9973679
529380.01,2264061.01,80.0291138
529380.01,2264161.01,78.2850494
529380.01,2264261.01,72.1425934
529380.01,2264361.01,67.2211533
529380.01,2264461.01,65.9365158
529380.01,2264561.01,62.1160526
529380.01,2264661.01,60.3406219
529380.01,2264761.01,61.7893353
529380.01,2264861.01,62.196476
529380.01,2264961.01,62.5416574
529380.01,2265061.01,63.1975269
529380.01,2265161.01,65.2210236
529380.01,2265261.01,67.8191223
529380.01,2265361.01,68.592495
529380.01,2265461.01,69.6673584
529380.01,2265561.01,72.5487823
529380.01,2265661.01,73.6983624
529380.01,2265761.01,75.3704681
529380.01,2265861.01,78.5847549
529380.01,2265961.01,82.4685364
529380.01,2266061.01,86.6228733
529380.01,2266161.01,91.9461365
529380.01,2266261.01,94.7715931
529380.01,2266361.01,96.684082
529380.01,2266461.01,97.8301086
529380.01,2266561.01,99.7982025
529380.01,2266661.01,99.4181175
529380.01,2266761.01,99.8960915
529380.01,2266861.01,100.081299
529380.01,2266961.01,98.9217148
529380.01,2267061.01,-9999
529480.01,2261861.01,-9999
529480.01,2261961.01,-9999
529480.01,2262061.01,112.753562
529480.01,2262161.01,110.991789
529480.01,2262261.01,110.384789
529480.01,2262361.01,108.896149
529480.01,2262461.01,107.576248
529480.01,2262561.01,107.221983
529480.01,2262661.01,105.644184
529480.01,2262761.01,102.781231
529480.01,2262861.01,99.6426544
529480.01,2262961.01,94.7427483
