"X","Y","H03_TCraie (TWT)"
532380.01,2266761.01,-17.537262291
532380.01,2266861.01,-16.818918288
532380.01,2266961.01,-16.130030155
532380.01,2267061.01,-15.477685258
532380.01,2267161.01,-14.798914082
532380.01,2267261.01,-14.108953997
532380.01,2267361.01,-13.348269276
532380.01,2267461.01,-12.509641238
532380.01,2267561.01,-11.673505418
532380.01,2267661.01,-10.549045168
532380.01,2267761.01,-9.363403544
532380.01,2267861.01,-8.576733992
532380.01,2267961.01,-8.239590563
532380.01,2268061.01,-7.950224914
532380.01,2268161.01,-7.500858046
532380.01,2268261.01,-7.030671928
532380.01,2268361.01,-6.567741744
532380.01,2268461.01,-6.172380876
532380.01,2268561.01,-5.661252886
532380.01,2268661.01,-5.267956294
532480.01,2261961.01,-1.987076364
532480.01,2262061.01,-1.885187346
532480.01,2262161.01,-1.941068447
532480.01,2262261.01,-2.041169209
532480.01,2262361.01,-2.204470569
532480.01,2262461.01,-2.370972652
532480.01,2262561.01,-2.554495353
532480.01,2262661.01,-2.875373
532480.01,2262761.01,-2.952900715
532480.01,2262861.01,-3.123578383
532480.01,2262961.01,-3.189365845
532480.01,2263061.01,-3.370655468
532480.01,2263161.01,-3.406381235
532480.01,2263261.01,-3.407649929
532480.01,2263361.01,-3.414486069
532480.01,2263461.01,-3.535672091
532480.01,2263561.01,-4.465787672
532480.01,2263661.01,-6.002890412
532480.01,2263761.01,-7.583163213
532480.01,2263861.01,-9.147334844
532480.01,2263961.01,-10.669646785
532480.01,2264061.01,-12.134906836
532480.01,2264161.01,-13.536809944
532480.01,2264261.01,-14.932560734
532480.01,2264361.01,-16.201205552
532480.01,2264461.01,-17.416723073
532480.01,2264561.01,-18.863817677
532480.01,2264661.01,-19.993573427
532480.01,2264761.01,-21.234413609
532480.01,2264861.01,-22.353895009
532480.01,2264961.01,-23.171924055
532480.01,2265061.01,-24.124588817
532480.01,2265161.01,-24.98780936
532480.01,2265261.01,-25.750271976
532480.01,2265361.01,-26.447381824
532480.01,2265461.01,-26.948185638
532480.01,2265561.01,-27.248427272
532480.01,2265661.01,-27.393111959
532480.01,2265761.01,-27.334066108
532480.01,2265861.01,-27.048038319
532480.01,2265961.01,-26.552738622
532480.01,2266061.01,-25.872495025
532480.01,2266161.01,-25.010159239
532480.01,2266261.01,-24.091102183
532480.01,2266361.01,-23.127069697
532480.01,2266461.01,-22.135751322
532480.01,2266561.01,-21.172959358
532480.01,2266661.01,-20.232798532
532480.01,2266761.01,-19.305227324
532480.01,2266861.01,-18.409211189
532480.01,2266961.01,-17.522873357
532480.01,2267061.01,-16.603264958
532480.01,2267161.01,-15.682339668
532480.01,2267261.01,-14.756275341
532480.01,2267361.01,-13.743693009
532480.01,2267461.01,-12.671834789
532480.01,2267561.01,-11.43746078
532480.01,2267661.01,-10.159508325
532480.01,2267761.01,-8.914716542
532480.01,2267861.01,-8.522766642
532480.01,2267961.01,-8.102342486
532480.01,2268061.01,-7.638800424
532480.01,2268161.01,-7.259912323
532480.01,2268261.01,-6.72065001
532480.01,2268361.01,-6.244309247
532480.01,2268461.01,-5.888088606
532480.01,2268561.01,-5.39952796
532480.01,2268661.01,-5.035721697
532580.01,2261861.01,-1.994475489
532580.01,2261961.01,-1.928673708
532580.01,2262061.01,-1.804977423
532580.01,2262161.01,-1.922150492
532580.01,2262261.01,-1.905852347
532580.01,2262361.01,-2.218118636
532580.01,2262461.01,-2.416593954
532580.01,2262561.01,-2.770897234
532580.01,2262661.01,-2.923673252
532580.01,2262761.01,-3.127675736
532580.01,2262861.01,-3.376582172
532580.01,2262961.01,-3.569565946
532580.01,2263061.01,-3.809947986
532580.01,2263161.01,-3.84780555
532580.01,2263261.01,-3.925829194
532580.01,2263361.01,-4.031864926
532580.01,2263461.01,-4.24108794
532580.01,2263561.01,-5.146985408
532580.01,2263661.01,-6.57167146
532580.01,2263761.01,-7.997750305
532580.01,2263861.01,-9.394098073
532580.01,2263961.01,-10.684766807
532580.01,2264061.01,-11.939453892
532580.01,2264161.01,-13.128194958
532580.01,2264261.01,-14.38888628
532580.01,2264361.01,-15.503387898
532580.01,2264461.01,-16.615809873
532580.01,2264561.01,-17.599226907
532580.01,2264661.01,-18.787816167
532580.01,2264761.01,-19.920084625
532580.01,2264861.01,-20.927261561
532580.01,2264961.01,-21.889813244
532580.01,2265061.01,-22.917190567
532580.01,2265161.01,-23.943409324
532580.01,2265261.01,-24.931075051
532580.01,2265361.01,-25.897273794
532580.01,2265461.01,-26.72547102
532580.01,2265561.01,-27.389874682
532580.01,2265661.01,-27.908414602
532580.01,2265761.01,-28.234776109
532580.01,2265861.01,-28.3055529
532580.01,2265961.01,-28.110399842
532580.01,2266061.01,-27.647759765
532580.01,2266161.01,-26.96970664
532580.01,2266261.01,-26.154255494
532580.01,2266361.01,-25.235090405
532580.01,2266461.01,-24.248197675
532580.01,2266561.01,-23.191669956
532580.01,2266661.01,-22.137118503
532580.01,2266761.01,-21.065359935
532580.01,2266861.01,-19.998271018
532580.01,2266961.01,-18.884329125
532580.01,2267061.01,-17.74161309
532580.01,2267161.01,-16.56053029
532580.01,2267261.01,-15.330869704
532580.01,2267361.01,-14.000222087
532580.01,2267461.01,-12.686100788
532580.01,2267561.01,-11.297005229
532580.01,2267661.01,-9.88971442
532580.01,2267761.01,-8.846638724
532580.01,2267861.01,-8.370415308
532580.01,2267961.01,-7.855234668
532580.01,2268061.01,-7.31477933
532580.01,2268161.01,-6.759907119
532580.01,2268261.01,-6.307017058
532580.01,2268361.01,-5.802718457
532580.01,2268461.01,-5.388440099
532580.01,2268561.01,-5.058347248
532580.01,2268661.01,-4.682268482
532580.01,2268761.01,-4.410190042
532680.01,2261761.01,-2.069228329
532680.01,2261861.01,-1.920872834
532680.01,2261961.01,-1.820272417
532680.01,2262061.01,-1.689150347
532680.01,2262161.01,-1.621985692
532680.01,2262261.01,-1.746934606
532680.01,2262361.01,-1.9484472
532680.01,2262461.01,-2.46176566
532680.01,2262561.01,-2.670194954
532680.01,2262661.01,-2.996517578
532680.01,2262761.01,-3.303609788
532680.01,2262861.01,-3.6279622
532680.01,2262961.01,-3.934381995
532680.01,2263061.01,-4.179530777
532680.01,2263161.01,-4.464059602
532680.01,2263261.01,-4.649100825
532680.01,2263361.01,-4.837137647
532680.01,2263461.01,-5.1023704
532680.01,2263561.01,-6.152091082
532680.01,2263661.01,-7.467539981
532680.01,2263761.01,-8.708967827
532680.01,2263861.01,-9.90674831
532680.01,2263961.01,-11.02210395
532680.01,2264061.01,-12.072023004
532680.01,2264161.01,-13.04228045
532680.01,2264261.01,-14.166791923
532680.01,2264361.01,-15.003778972
532680.01,2264461.01,-15.843756497
532680.01,2264561.01,-16.66321978
532680.01,2264661.01,-17.555324361
532680.01,2264761.01,-18.680715933
532680.01,2264861.01,-19.643008709
532680.01,2264961.01,-20.688066259
532680.01,2265061.01,-21.80452086
532680.01,2265161.01,-22.97773771
532680.01,2265261.01,-24.186721072
532680.01,2265361.01,-25.39139986
532680.01,2265461.01,-26.53680183
532680.01,2265561.01,-27.591899037
532680.01,2265661.01,-28.511930257
532680.01,2265761.01,-29.202541336
532680.01,2265861.01,-29.602931812
532680.01,2265961.01,-29.664894566
532680.01,2266061.01,-29.425788671
532680.01,2266161.01,-28.902307153
532680.01,2266261.01,-28.17459777
532680.01,2266361.01,-27.290198952
532680.01,2266461.01,-26.288703084
532680.01,2266561.01,-25.177903473
532680.01,2266661.01,-24.013716727
532680.01,2266761.01,-22.854259238
532680.01,2266861.01,-21.553408355
532680.01,2266961.01,-20.229808986
532680.01,2267061.01,-18.870627508
532680.01,2267161.01,-17.38649793
532680.01,2267261.01,-15.846835449
532680.01,2267361.01,-14.323227108
532680.01,2267461.01,-12.84361165
532680.01,2267561.01,-11.243437417
532680.01,2267661.01,-9.611487389
532680.01,2267761.01,-8.734069765
532680.01,2267861.01,-8.142462
532680.01,2267961.01,-7.523154374
532680.01,2268061.01,-6.89354958
532680.01,2268161.01,-6.27115462
532680.01,2268261.01,-5.678470246
532680.01,2268361.01,-5.266655702
532680.01,2268461.01,-4.805251025
532680.01,2268561.01,-4.412432201
532680.01,2268661.01,-4.20795707
532680.01,2268761.01,-3.977417946
532780.01,2261761.01,-1.843680046
532780.01,2261861.01,-1.64941675
532780.01,2261961.01,-1.518676407
532780.01,2262061.01,-1.287127845
532780.01,2262161.01,-1.343002077
532780.01,2262261.01,-1.502577798
532780.01,2262361.01,-1.760322368
532780.01,2262461.01,-2.238583285
532780.01,2262561.01,-2.636135323
532780.01,2262661.01,-3.039510921
532780.01,2262761.01,-3.488288261
532780.01,2262861.01,-3.925203346
532780.01,2262961.01,-4.336638376
532780.01,2263061.01,-4.720977973
532780.01,2263161.01,-5.062680226
532780.01,2263261.01,-5.397066474
532780.01,2263361.01,-5.681464449
532780.01,2263461.01,-6.165002007
532780.01,2263561.01,-7.456345949
532780.01,2263661.01,-8.646402508
532780.01,2263761.01,-9.727968834
532780.01,2263861.01,-10.73001232
532780.01,2263961.01,-11.627923697
532780.01,2264061.01,-12.425987981
532780.01,2264161.01,-13.223079033
532780.01,2264261.01,-14.000309631
532780.01,2264361.01,-14.627316035
532780.01,2264461.01,-15.259184875
532780.01,2264561.01,-15.898328274
532780.01,2264661.01,-16.821211204
532780.01,2264761.01,-17.567941919
532780.01,2264861.01,-18.420450389
532780.01,2264961.01,-19.558558241
532780.01,2265061.01,-20.741645247
532780.01,2265161.01,-22.047642618
532780.01,2265261.01,-23.457063362
532780.01,2265361.01,-24.93301034
532780.01,2265461.01,-26.377072558
532780.01,2265561.01,-27.817578986
532780.01,2265661.01,-29.111206532
532780.01,2265761.01,-30.161535367
532780.01,2265861.01,-30.8759287
532780.01,2265961.01,-31.185513362
532780.01,2266061.01,-31.153846532
532780.01,2266161.01,-30.747465789
532780.01,2266261.01,-29.914006591
532780.01,2266361.01,-29.273476452
532780.01,2266461.01,-28.263870627
532780.01,2266561.01,-27.11978741
532780.01,2266661.01,-25.884035975
532780.01,2266761.01,-24.52230081
532780.01,2266861.01,-23.077387363
532780.01,2266961.01,-21.568849683
532780.01,2267061.01,-19.927315414
532780.01,2267161.01,-18.242200837
532780.01,2267261.01,-16.561243683
532780.01,2267361.01,-14.773184434
532780.01,2267461.01,-13.04901205
532780.01,2267561.01,-11.214404367
532780.01,2267661.01,-9.354761802
532780.01,2267761.01,-8.561453782
532780.01,2267861.01,-7.849784568
532780.01,2267961.01,-7.119204849
532780.01,2268061.01,-6.379187573
532780.01,2268161.01,-5.674873013
532780.01,2268261.01,-5.026688799
532780.01,2268361.01,-4.452458117
532780.01,2268461.01,-4.099820275
532780.01,2268561.01,-3.742241301
532780.01,2268661.01,-3.552956041
532780.01,2268761.01,-3.424610244
532780.01,2268861.01,-3.392702434
532880.01,2261661.01,-1.750663272
532880.01,2261761.01,-1.431767596
532880.01,2261861.01,-1.239322359
532880.01,2261961.01,-0.994949136
532880.01,2262061.01,-0.872588484
532880.01,2262161.01,-0.952161674
532880.01,2262261.01,-1.161791617
532880.01,2262361.01,-1.563905738
532880.01,2262461.01,-2.060145373
532880.01,2262561.01,-2.565853065
532880.01,2262661.01,-3.095201449
532880.01,2262761.01,-3.671607468
532880.01,2262861.01,-4.243511241
532880.01,2262961.01,-4.783500917
532880.01,2263061.01,-5.277275573
532880.01,2263161.01,-5.753253587
532880.01,2263261.01,-6.132329348
532880.01,2263361.01,-6.520121358
532880.01,2263461.01,-7.683644071
532880.01,2263561.01,-8.943152614
532880.01,2263661.01,-10.040966794
532880.01,2263761.01,-10.99733077
532880.01,2263861.01,-11.802179739
532880.01,2263961.01,-12.554778717
532880.01,2264061.01,-13.08935415
532880.01,2264161.01,-13.534646481
532880.01,2264261.01,-14.03905265
532880.01,2264361.01,-14.416379854
532880.01,2264461.01,-14.820752665
532880.01,2264561.01,-15.34473151
532880.01,2264661.01,-16.012918204
532880.01,2264761.01,-16.646109521
532880.01,2264861.01,-17.44228974
532880.01,2264961.01,-18.475392833
532880.01,2265061.01,-19.760124385
532880.01,2265161.01,-21.173251793
532880.01,2265261.01,-22.760376334
532880.01,2265361.01,-24.427037686
532880.01,2265461.01,-26.227897033
532880.01,2265561.01,-28.002055362
532880.01,2265661.01,-29.650392011
532880.01,2265761.01,-31.044976786
532880.01,2265861.01,-32.044187188
532880.01,2265961.01,-32.609641552
532880.01,2266061.01,-32.748259604
532880.01,2266161.01,-32.478250563
532880.01,2266261.01,-31.942989677
532880.01,2266361.01,-30.935190618
532880.01,2266461.01,-29.9993027
532880.01,2266561.01,-28.63214165
532880.01,2266661.01,-27.672216296
532880.01,2266761.01,-26.179889217
532880.01,2266861.01,-24.522319436
532880.01,2266961.01,-22.848218679
532880.01,2267061.01,-21.029761061
532880.01,2267161.01,-19.19628121
532880.01,2267261.01,-17.284318805
532880.01,2267361.01,-15.295310877
532880.01,2267461.01,-13.315920718
532880.01,2267561.01,-11.252583005
532880.01,2267661.01,-9.185516275
532880.01,2267761.01,-8.39626044
532880.01,2267861.01,-7.534679491
532880.01,2267961.01,-6.680095568
532880.01,2268061.01,-5.828206427
532880.01,2268161.01,-5.026317667
532880.01,2268261.01,-4.300757777
532880.01,2268361.01,-3.709246172
532880.01,2268461.01,-3.258626442
532880.01,2268561.01,-2.997656818
532880.01,2268661.01,-2.795301843
532880.01,2268761.01,-2.788299927
532880.01,2268861.01,-2.8367755
532980.01,2261561.01,-1.62316591
532980.01,2261661.01,-1.262265025
532980.01,2261761.01,-0.924675958
532980.01,2261861.01,-0.657759956
532980.01,2261961.01,-0.405959523
532980.01,2262061.01,-0.304797606
532980.01,2262161.01,-0.424138707
532980.01,2262261.01,-0.762664655
532980.01,2262361.01,-1.15168863
532980.01,2262461.01,-1.801329432
532980.01,2262561.01,-2.442868659
532980.01,2262661.01,-3.11894482
532980.01,2262761.01,-3.841219237
532980.01,2262861.01,-4.555854946
532980.01,2262961.01,-5.233425647
532980.01,2263061.01,-5.854943767
532980.01,2263161.01,-6.422803272
532980.01,2263261.01,-6.904957816
532980.01,2263361.01,-7.939663716
532980.01,2263461.01,-9.418829344
532980.01,2263561.01,-10.652964003
532980.01,2263661.01,-11.662365869
532980.01,2263761.01,-12.547178194
532980.01,2263861.01,-13.151537627
532980.01,2263961.01,-13.572813943
532980.01,2264061.01,-13.848755509
532980.01,2264161.01,-14.026373625
532980.01,2264261.01,-14.258313924
532980.01,2264361.01,-14.382846653
532980.01,2264461.01,-14.629774727
532980.01,2264561.01,-14.892090112
532980.01,2264661.01,-15.293944627
532980.01,2264761.01,-15.858890489
532980.01,2264861.01,-16.582487151
532980.01,2264961.01,-17.591193318
532980.01,2265061.01,-18.844837323
532980.01,2265161.01,-20.371824503
532980.01,2265261.01,-22.05796726
532980.01,2265361.01,-23.997090757
532980.01,2265461.01,-26.055404916
532980.01,2265561.01,-28.123382479
532980.01,2265661.01,-30.086282641
532980.01,2265761.01,-31.77287057
532980.01,2265861.01,-33.065490425
532980.01,2265961.01,-33.844631165
532980.01,2266061.01,-34.171104431
532980.01,2266161.01,-34.054394811
532980.01,2266261.01,-33.667717129
532980.01,2266361.01,-32.105483115
532980.01,2266461.01,-30.570751056
532980.01,2266561.01,-29.376355931
532980.01,2266661.01,-29.260432348
532980.01,2266761.01,-27.749925852
532980.01,2266861.01,-26.042217389
532980.01,2266961.01,-24.16023612
532980.01,2267061.01,-22.237157449
532980.01,2267161.01,-20.205993205
532980.01,2267261.01,-18.089324236
532980.01,2267361.01,-15.887346119
532980.01,2267461.01,-13.737902045
532980.01,2267561.01,-11.446109973
532980.01,2267661.01,-9.158911183
532980.01,2267761.01,-8.182260208
532980.01,2267861.01,-7.216321304
532980.01,2267961.01,-6.262758281
532980.01,2268061.01,-5.294977687
532980.01,2268161.01,-4.38104989
532980.01,2268261.01,-3.609759733
532980.01,2268361.01,-2.906315261
532980.01,2268461.01,-2.383450512
532980.01,2268561.01,-2.131731249
532980.01,2268661.01,-1.976440893
532980.01,2268761.01,-2.041735454
532980.01,2268861.01,-2.222296316
532980.01,2268961.01,-2.45050434
533080.01,2261461.01,-1.603646204
533080.01,2261561.01,-1.150484895
533080.01,2261661.01,-0.71957038
533080.01,2261761.01,-0.317002705
533080.01,2261861.01,0.000003391
533080.01,2261961.01,0.000002952
533080.01,2262061.01,0.000001435
533080.01,2262161.01,-0.000000297
533080.01,2262261.01,-0.217371329
533080.01,2262361.01,-0.71657839
533080.01,2262461.01,-1.489525661
533080.01,2262561.01,-2.257538727
533080.01,2262661.01,-3.113137325
533080.01,2262761.01,-3.990192898
533080.01,2262861.01,-4.856029991
533080.01,2262961.01,-5.673689768
533080.01,2263061.01,-6.414627656
533080.01,2263161.01,-7.065643091
533080.01,2263261.01,-8.000127971
533080.01,2263361.01,-9.741499089
533080.01,2263461.01,-11.255133897
533080.01,2263561.01,-12.512490153
533080.01,2263661.01,-13.491455466
533080.01,2263761.01,-14.160221443
533080.01,2263861.01,-14.567742124
533080.01,2263961.01,-14.755750075
533080.01,2264061.01,-14.775785618
533080.01,2264161.01,-14.688018709
533080.01,2264261.01,-14.650335535
533080.01,2264361.01,-14.587242156
533080.01,2264461.01,-14.525927603
533080.01,2264561.01,-14.529542997
533080.01,2264661.01,-14.81363643
533080.01,2264761.01,-15.252341516
533080.01,2264861.01,-15.896258876
533080.01,2264961.01,-16.858328134
533080.01,2265061.01,-18.112240359
533080.01,2265161.01,-19.634474069
533080.01,2265261.01,-21.487884223
533080.01,2265361.01,-23.607132956
533080.01,2265461.01,-25.880545378
533080.01,2265561.01,-28.197929263
533080.01,2265661.01,-30.388997868
533080.01,2265761.01,-32.323446125
533080.01,2265861.01,-33.857211471
533080.01,2265961.01,-34.877218306
533080.01,2266061.01,-35.421092063
533080.01,2266161.01,-35.438012332
533080.01,2266261.01,-34.472264349
533080.01,2266361.01,-32.962936908
533080.01,2266461.01,-31.39301762
533080.01,2266561.01,-30.590156093
533080.01,2266661.01,-31.005216762
533080.01,2266761.01,-29.375687242
533080.01,2266861.01,-27.512002736
533080.01,2266961.01,-25.565953925
533080.01,2267061.01,-23.488869891
533080.01,2267161.01,-21.290069446
533080.01,2267261.01,-18.98249425
533080.01,2267361.01,-16.613846645
533080.01,2267461.01,-14.153201133
533080.01,2267561.01,-11.777131818
533080.01,2267661.01,-9.243502282
533080.01,2267761.01,-8.061607368
533080.01,2267861.01,-6.964558735
533080.01,2267961.01,-5.840704311
533080.01,2268061.01,-4.78735799
533080.01,2268161.01,-3.748286981
533080.01,2268261.01,-2.811094746
533080.01,2268361.01,-2.037717262
533080.01,2268461.01,-1.473838463
533080.01,2268561.01,-1.132378587
533080.01,2268661.01,-1.110093901
533080.01,2268761.01,-1.215200056
533080.01,2268861.01,-1.517315628
533080.01,2268961.01,-1.85671926
533080.01,2269061.01,-2.269726945
533180.01,2261461.01,-1.193233882
533180.01,2261561.01,-0.645193271
533180.01,2261661.01,-0.122145837
533180.01,2261761.01,-0.000002356
533180.01,2261861.01,0.000003313
533180.01,2261961.01,-0.000001471
533180.01,2262061.01,-0.000002043
