"X","Y","H00_Ground Level (TWT)"
532680.01,2265461.01,-74.242111206
532680.01,2265561.01,-70.363090515
532680.01,2265661.01,-66.185676575
532680.01,2265761.01,-66.140556335
532680.01,2265861.01,-66.550827026
532680.01,2265961.01,-67.485679626
532680.01,2266061.01,-66.520095825
532680.01,2266161.01,-69.545883179
532680.01,2266261.01,-69.789550781
532680.01,2266361.01,-72.117179871
532680.01,2266461.01,-74.252914429
532680.01,2266561.01,-76.271614075
532680.01,2266661.01,-77.828315735
532680.01,2266761.01,-79.458404541
532680.01,2266861.01,-78.67628479
532680.01,2266961.01,-78.555160522
532680.01,2267061.01,-79.73236084
532680.01,2267161.01,-74.899276733
532680.01,2267261.01,-71.802253723
532680.01,2267361.01,-72.072540283
532680.01,2267461.01,-70.103363037
532680.01,2267561.01,-71.219856262
532680.01,2267661.01,-71.902587891
532680.01,2267761.01,-72.374435425
532680.01,2267861.01,-76.91116333
532680.01,2267961.01,-81.16658783
532680.01,2268061.01,-85.049430847
532680.01,2268161.01,-91.077171326
532680.01,2268261.01,-89.623291016
532680.01,2268361.01,-88.300613403
532680.01,2268461.01,-88.55708313
532680.01,2268561.01,-86.574310303
532680.01,2268661.01,-86.228286743
532680.01,2268761.01,-86.599021912
532780.01,2261761.01,-73.403289795
532780.01,2261861.01,-73.230384827
532780.01,2261961.01,-72.833374023
532780.01,2262061.01,-71.998825073
532780.01,2262161.01,-69.924995422
532780.01,2262261.01,-69.917602539
532780.01,2262361.01,-72.678459167
532780.01,2262461.01,-75.919258118
532780.01,2262561.01,-77.531455994
532780.01,2262661.01,-78.958183289
532780.01,2262761.01,-78.934608459
532780.01,2262861.01,-79.311378479
532780.01,2262961.01,-78.882041931
532780.01,2263061.01,-74.53729248
532780.01,2263161.01,-72.533103943
532780.01,2263261.01,-71.561195374
532780.01,2263361.01,-71.144126892
532780.01,2263461.01,-71.065101624
532780.01,2263561.01,-72.434417725
532780.01,2263661.01,-73.190307617
532780.01,2263761.01,-74.445449829
532780.01,2263861.01,-76.021484375
532780.01,2263961.01,-75.382858276
532780.01,2264061.01,-73.821342468
532780.01,2264161.01,-74.194198608
532780.01,2264261.01,-76.443229675
532780.01,2264361.01,-77.864936829
532780.01,2264461.01,-79.828201294
532780.01,2264561.01,-82.502006531
532780.01,2264661.01,-85.075210571
532780.01,2264761.01,-85.701622009
532780.01,2264861.01,-85.585968018
532780.01,2264961.01,-86.737632751
532780.01,2265061.01,-85.722717285
532780.01,2265161.01,-84.580245972
532780.01,2265261.01,-83.569274902
532780.01,2265361.01,-80.648292542
532780.01,2265461.01,-76.229301453
532780.01,2265561.01,-71.079841614
532780.01,2265661.01,-66.984573364
532780.01,2265761.01,-65.795005798
532780.01,2265861.01,-65.825370789
532780.01,2265961.01,-66.211357117
532780.01,2266061.01,-65.748764038
532780.01,2266161.01,-67.101974487
532780.01,2266261.01,-68.189155579
532780.01,2266361.01,-71.267059326
532780.01,2266461.01,-73.128097534
532780.01,2266561.01,-73.739212036
532780.01,2266661.01,-73.965110779
532780.01,2266761.01,-73.39666748
532780.01,2266861.01,-72.591926575
532780.01,2266961.01,-73.756515503
532780.01,2267061.01,-73.645523071
532780.01,2267161.01,-72.970779419
532780.01,2267261.01,-71.475898743
532780.01,2267361.01,-69.905456543
532780.01,2267461.01,-69.714790344
532780.01,2267561.01,-70.5912323
532780.01,2267661.01,-71.654022217
532780.01,2267761.01,-73.060890198
532780.01,2267861.01,-78.086647034
532780.01,2267961.01,-83.028419495
532780.01,2268061.01,-87.613388062
532780.01,2268161.01,-94.261245728
532780.01,2268261.01,-92.405776978
532780.01,2268361.01,-90.335968018
532780.01,2268461.01,-89.327163696
532780.01,2268561.01,-88.166770935
532780.01,2268661.01,-87.093475342
532780.01,2268761.01,-85.074211121
532780.01,2268861.01,-82.180610657
532880.01,2261661.01,-69.85018158
532880.01,2261761.01,-70.920387268
532880.01,2261861.01,-71.777557373
532880.01,2261961.01,-71.666419983
532880.01,2262061.01,-70.276947021
532880.01,2262161.01,-68.502349854
532880.01,2262261.01,-68.791534424
532880.01,2262361.01,-70.771476746
532880.01,2262461.01,-73.573196411
532880.01,2262561.01,-75.255943298
532880.01,2262661.01,-77.381896973
532880.01,2262761.01,-77.298324585
532880.01,2262861.01,-77.018226624
532880.01,2262961.01,-76.736801147
532880.01,2263061.01,-72.915374756
532880.01,2263161.01,-71.958335876
532880.01,2263261.01,-70.340156555
532880.01,2263361.01,-68.490348816
532880.01,2263461.01,-68.407836914
532880.01,2263561.01,-69.739509583
532880.01,2263661.01,-71.464653015
532880.01,2263761.01,-72.766052246
532880.01,2263861.01,-73.086982727
532880.01,2263961.01,-73.719932556
532880.01,2264061.01,-73.147186279
532880.01,2264161.01,-74.604568481
532880.01,2264261.01,-77.122421265
532880.01,2264361.01,-77.304794312
532880.01,2264461.01,-78.636428833
532880.01,2264561.01,-81.32975769
532880.01,2264661.01,-84.307197571
532880.01,2264761.01,-85.780509949
532880.01,2264861.01,-86.701217651
532880.01,2264961.01,-87.125022888
532880.01,2265061.01,-86.957138062
532880.01,2265161.01,-86.101081848
532880.01,2265261.01,-84.91733551
532880.01,2265361.01,-82.801139832
532880.01,2265461.01,-78.756317139
532880.01,2265561.01,-72.672317505
532880.01,2265661.01,-68.44619751
532880.01,2265761.01,-66.893737793
532880.01,2265861.01,-66.047836304
532880.01,2265961.01,-66.134613037
532880.01,2266061.01,-66.195480347
532880.01,2266161.01,-67.556007385
532880.01,2266261.01,-69.341087341
532880.01,2266361.01,-70.541107178
532880.01,2266461.01,-71.538993835
532880.01,2266561.01,-70.424743652
532880.01,2266661.01,-69.666702271
532880.01,2266761.01,-68.360397339
532880.01,2266861.01,-67.701873779
532880.01,2266961.01,-70.106864929
532880.01,2267061.01,-71.66947937
532880.01,2267161.01,-72.19644165
532880.01,2267261.01,-71.336509705
532880.01,2267361.01,-70.110221863
532880.01,2267461.01,-70.114295959
532880.01,2267561.01,-70.627540588
532880.01,2267661.01,-72.561851501
532880.01,2267761.01,-74.952644348
532880.01,2267861.01,-78.597259521
532880.01,2267961.01,-85.027168274
532880.01,2268061.01,-91.382209778
532880.01,2268161.01,-93.273040771
532880.01,2268261.01,-95.172706604
532880.01,2268361.01,-93.606185913
532880.01,2268461.01,-91.716804504
532880.01,2268561.01,-88.987289429
532880.01,2268661.01,-87.29498291
532880.01,2268761.01,-84.291748047
532880.01,2268861.01,-80.175804138
532980.01,2261561.01,-63.991920471
532980.01,2261661.01,-67.236099243
532980.01,2261761.01,-68.534362793
532980.01,2261861.01,-70.725967407
532980.01,2261961.01,-70.111328125
532980.01,2262061.01,-69.512184143
532980.01,2262161.01,-69.014480591
532980.01,2262261.01,-68.977752686
532980.01,2262361.01,-70.003929138
532980.01,2262461.01,-71.762954712
532980.01,2262561.01,-73.653015137
532980.01,2262661.01,-75.4740448
532980.01,2262761.01,-76.637306213
532980.01,2262861.01,-76.078903198
532980.01,2262961.01,-74.948318481
532980.01,2263061.01,-73.351318359
532980.01,2263161.01,-70.877922058
532980.01,2263261.01,-67.929748535
532980.01,2263361.01,-65.614051819
532980.01,2263461.01,-66.796134949
532980.01,2263561.01,-68.470993042
532980.01,2263661.01,-70.75125885
532980.01,2263761.01,-71.550666809
532980.01,2263861.01,-70.943756104
532980.01,2263961.01,-72.740509033
532980.01,2264061.01,-73.238632202
532980.01,2264161.01,-74.789703369
532980.01,2264261.01,-76.08290863
532980.01,2264361.01,-76.792945862
532980.01,2264461.01,-78.682014465
532980.01,2264561.01,-81.749755859
532980.01,2264661.01,-84.694900513
532980.01,2264761.01,-86.962913513
532980.01,2264861.01,-88.279914856
532980.01,2264961.01,-88.610198975
532980.01,2265061.01,-89.184829712
532980.01,2265161.01,-89.101226807
532980.01,2265261.01,-87.213851929
532980.01,2265361.01,-84.817062378
532980.01,2265461.01,-81.060935974
532980.01,2265561.01,-75.415168762
532980.01,2265661.01,-70.635307312
532980.01,2265761.01,-68.633537292
532980.01,2265861.01,-69.215263367
532980.01,2265961.01,-69.713623047
532980.01,2266061.01,-69.734344482
532980.01,2266161.01,-68.577224731
532980.01,2266261.01,-70.656906128
532980.01,2266361.01,-69.251121521
532980.01,2266461.01,-67.632133484
532980.01,2266561.01,-66.737503052
532980.01,2266661.01,-68.159263611
532980.01,2266761.01,-67.964248657
532980.01,2266861.01,-66.532859802
532980.01,2266961.01,-67.644294739
532980.01,2267061.01,-69.712356567
532980.01,2267161.01,-71.926795959
532980.01,2267261.01,-72.079811096
532980.01,2267361.01,-71.173316956
532980.01,2267461.01,-71.915313721
532980.01,2267561.01,-72.685218811
532980.01,2267661.01,-73.63318634
532980.01,2267761.01,-76.829284668
532980.01,2267861.01,-81.51348114
532980.01,2267961.01,-87.572631836
532980.01,2268061.01,-93.63873291
532980.01,2268161.01,-96.293701172
532980.01,2268261.01,-97.648925781
532980.01,2268361.01,-95.054267883
532980.01,2268461.01,-92.379714966
532980.01,2268561.01,-90.853157043
532980.01,2268661.01,-88.132827759
532980.01,2268761.01,-84.792495728
532980.01,2268861.01,-79.285980225
532980.01,2268961.01,-74.341369629
533080.01,2261461.01,-60.886920929
533080.01,2261561.01,-62.566577911
533080.01,2261661.01,-64.186401367
533080.01,2261761.01,-66.023109436
533080.01,2261861.01,-68.400993347
533080.01,2261961.01,-68.526679993
533080.01,2262061.01,-68.350799561
533080.01,2262161.01,-68.132987976
533080.01,2262261.01,-68.317741394
533080.01,2262361.01,-69.70375061
533080.01,2262461.01,-71.037940979
533080.01,2262561.01,-71.884231567
533080.01,2262661.01,-73.524620056
533080.01,2262761.01,-74.655296326
533080.01,2262861.01,-73.786659241
533080.01,2262961.01,-74.375686646
533080.01,2263061.01,-74.204376221
533080.01,2263161.01,-70.476051331
533080.01,2263261.01,-67.250114441
533080.01,2263361.01,-66.188186646
533080.01,2263461.01,-66.333259583
533080.01,2263561.01,-67.979019165
533080.01,2263661.01,-70.718521118
533080.01,2263761.01,-71.496604919
533080.01,2263861.01,-70.95425415
533080.01,2263961.01,-71.218551636
533080.01,2264061.01,-72.242507935
533080.01,2264161.01,-72.864578247
533080.01,2264261.01,-73.761886597
533080.01,2264361.01,-75.838981628
533080.01,2264461.01,-79.591339111
533080.01,2264561.01,-83.37966156
533080.01,2264661.01,-86.807151794
533080.01,2264761.01,-88.968826294
533080.01,2264861.01,-90.136550903
533080.01,2264961.01,-91.093437195
533080.01,2265061.01,-91.847824097
533080.01,2265161.01,-90.634658813
533080.01,2265261.01,-88.822860718
533080.01,2265361.01,-85.883674622
533080.01,2265461.01,-83.377609253
533080.01,2265561.01,-80.144447327
533080.01,2265661.01,-74.814224243
533080.01,2265761.01,-72.784820557
533080.01,2265861.01,-73.508102417
533080.01,2265961.01,-73.470695496
533080.01,2266061.01,-72.415870667
533080.01,2266161.01,-70.69757843
533080.01,2266261.01,-69.751487732
533080.01,2266361.01,-67.623245239
533080.01,2266461.01,-65.777671814
533080.01,2266561.01,-66.228424072
533080.01,2266661.01,-69.18561554
533080.01,2266761.01,-67.697662354
533080.01,2266861.01,-66.552520752
533080.01,2266961.01,-66.892150879
533080.01,2267061.01,-68.298820496
533080.01,2267161.01,-70.889518738
533080.01,2267261.01,-73.033714294
533080.01,2267361.01,-73.999786377
533080.01,2267461.01,-75.131469727
533080.01,2267561.01,-76.593849182
533080.01,2267661.01,-76.788635254
533080.01,2267761.01,-77.763504028
533080.01,2267861.01,-82.709869385
533080.01,2267961.01,-89.584030151
533080.01,2268061.01,-94.266357422
533080.01,2268161.01,-99.532989502
533080.01,2268261.01,-101.629112244
533080.01,2268361.01,-98.814849854
533080.01,2268461.01,-91.639503479
533080.01,2268561.01,-92.192344666
533080.01,2268661.01,-91.53225708
533080.01,2268761.01,-86.719177246
533080.01,2268861.01,-79.280822754
533080.01,2268961.01,-72.611907959
533080.01,2269061.01,-69.262794495
533180.01,2261461.01,-59.626792908
533180.01,2261561.01,-62.308685303
533180.01,2261661.01,-63.168933868
533180.01,2261761.01,-63.941917419
533180.01,2261861.01,-66.488800049
533180.01,2261961.01,-67.109786987
533180.01,2262061.01,-67.508636475
533180.01,2262161.01,-67.606285095
533180.01,2262261.01,-67.262245178
533180.01,2262361.01,-67.893188477
533180.01,2262461.01,-69.276679993
533180.01,2262561.01,-70.417884827
533180.01,2262661.01,-71.412162781
533180.01,2262761.01,-71.688522339
533180.01,2262861.01,-71.126983643
533180.01,2262961.01,-73.632583618
533180.01,2263061.01,-74.173156738
533180.01,2263161.01,-70.631401062
533180.01,2263261.01,-67.952072144
533180.01,2263361.01,-67.401878357
533180.01,2263461.01,-68.138298035
533180.01,2263561.01,-69.661972046
533180.01,2263661.01,-70.471328735
533180.01,2263761.01,-70.717056274
533180.01,2263861.01,-68.771247864
533180.01,2263961.01,-68.521339417
533180.01,2264061.01,-69.545837402
533180.01,2264161.01,-70.005020142
533180.01,2264261.01,-71.44606781
533180.01,2264361.01,-73.675773621
533180.01,2264461.01,-78.344299316
533180.01,2264561.01,-83.929016113
533180.01,2264661.01,-87.924560547
533180.01,2264761.01,-89.512168884
533180.01,2264861.01,-91.096969604
533180.01,2264961.01,-91.69657135
533180.01,2265061.01,-91.487503052
533180.01,2265161.01,-89.058135986
533180.01,2265261.01,-85.800315857
533180.01,2265361.01,-84.258010864
533180.01,2265461.01,-83.389053345
533180.01,2265561.01,-82.798141479
533180.01,2265661.01,-80.147651672
533180.01,2265761.01,-78.321578979
533180.01,2265861.01,-77.613525391
533180.01,2265961.01,-75.67931366
533180.01,2266061.01,-73.882080078
533180.01,2266161.01,-73.482299805
533180.01,2266261.01,-69.615516663
533180.01,2266361.01,-67.549957275
533180.01,2266461.01,-66.516021729
533180.01,2266561.01,-66.707862854
533180.01,2266661.01,-67.817993164
533180.01,2266761.01,-67.331947327
533180.01,2266861.01,-66.195625305
533180.01,2266961.01,-67.609451294
533180.01,2267061.01,-69.145690918
533180.01,2267161.01,-71.355758667
533180.01,2267261.01,-74.260940552
533180.01,2267361.01,-76.800354004
533180.01,2267461.01,-79.26083374
533180.01,2267561.01,-79.140319824
533180.01,2267661.01,-78.009490967
533180.01,2267761.01,-76.222213745
533180.01,2267861.01,-80.002098083
533180.01,2267961.01,-87.481338501
533180.01,2268061.01,-93.987838745
533180.01,2268161.01,-100.040351868
533180.01,2268261.01,-103.887054443
533180.01,2268361.01,-105.153320313
533180.01,2268461.01,-97.218978882
533180.01,2268561.01,-98.32157135
533180.01,2268661.01,-96.60660553
533180.01,2268761.01,-89.952957153
533180.01,2268861.01,-78.873565674
533180.01,2268961.01,-70.76789093
533180.01,2269061.01,-67.614784241
533280.01,2261361.01,-56.098011017
533280.01,2261461.01,-57.572902679
533280.01,2261561.01,-61.92873764
533280.01,2261661.01,-62.976024628
533280.01,2261761.01,-64.710617065
533280.01,2261861.01,-66.858100891
533280.01,2261961.01,-66.582801819
533280.01,2262061.01,-65.726753235
533280.01,2262161.01,-65.285125732
533280.01,2262261.01,-65.201499939
533280.01,2262361.01,-65.733558655
533280.01,2262461.01,-67.06526947
533280.01,2262561.01,-68.997680664
533280.01,2262661.01,-70.374580383
533280.01,2262761.01,-69.510948181
533280.01,2262861.01,-69.510353088
533280.01,2262961.01,-72.981315613
533280.01,2263061.01,-73.393218994
533280.01,2263161.01,-69.124389648
533280.01,2263261.01,-67.533248901
533280.01,2263361.01,-67.971710205
533280.01,2263461.01,-69.42755127
533280.01,2263561.01,-71.019966125
533280.01,2263661.01,-71.549285889
533280.01,2263761.01,-71.457817078
533280.01,2263861.01,-68.142829895
533280.01,2263961.01,-67.605529785
533280.01,2264061.01,-67.597496033
533280.01,2264161.01,-68.527534485
533280.01,2264261.01,-70.071121216
533280.01,2264361.01,-72.564086914
533280.01,2264461.01,-77.154502869
533280.01,2264561.01,-82.792160034
533280.01,2264661.01,-86.247398376
533280.01,2264761.01,-88.119880676
533280.01,2264861.01,-89.603210449
533280.01,2264961.01,-89.609527588
533280.01,2265061.01,-88.263237
533280.01,2265161.01,-84.413604736
533280.01,2265261.01,-79.716056824
533280.01,2265361.01,-77.958442688
533280.01,2265461.01,-78.750442505
533280.01,2265561.01,-79.70388031
533280.01,2265661.01,-81.736793518
533280.01,2265761.01,-82.31212616
533280.01,2265861.01,-81.069473267
533280.01,2265961.01,-78.672836304
533280.01,2266061.01,-77.116859436
533280.01,2266161.01,-74.112678528
533280.01,2266261.01,-72.600593567
533280.01,2266361.01,-65.237838745
533280.01,2266461.01,-66.813995361
533280.01,2266561.01,-66.149986267
533280.01,2266661.01,-66.104011536
533280.01,2266761.01,-66.079162598
533280.01,2266861.01,-65.451171875
533280.01,2266961.01,-67.018859863
533280.01,2267061.01,-70.175468445
533280.01,2267161.01,-72.874237061
533280.01,2267261.01,-76.02583313
533280.01,2267361.01,-79.042823792
533280.01,2267461.01,-82.982093811
533280.01,2267561.01,-81.897277832
533280.01,2267661.01,-79.682037354
533280.01,2267761.01,-76.650894165
533280.01,2267861.01,-78.420280457
533280.01,2267961.01,-87.003303528
533280.01,2268061.01,-95.396499634
533280.01,2268161.01,-100.349494934
533280.01,2268261.01,-102.327575684
533280.01,2268361.01,-105.874717712
533280.01,2268461.01,-105.151290894
533280.01,2268561.01,-102.409988403
533280.01,2268661.01,-99.328330994
533280.01,2268761.01,-89.996421814
533280.01,2268861.01,-75.601852417
533280.01,2268961.01,-68.996788025
533280.01,2269061.01,-66.711761475
533280.01,2269161.01,-65.169013977
533380.01,2261261.01,-57.044719696
533380.01,2261361.01,-55.446640015
533380.01,2261461.01,-56.355976105
533380.01,2261561.01,-58.282772064
533380.01,2261661.01,-60.651721954
533380.01,2261761.01,-63.540607452
533380.01,2261861.01,-65.367500305
533380.01,2261961.01,-64.903373718
533380.01,2262061.01,-63.951686859
533380.01,2262161.01,-63.490242004
533380.01,2262261.01,-63.59809494
533380.01,2262361.01,-64.580612183
533380.01,2262461.01,-66.528831482
533380.01,2262561.01,-67.595451355
533380.01,2262661.01,-68.383605957
533380.01,2262761.01,-68.007675171
533380.01,2262861.01,-68.975013733
533380.01,2262961.01,-72.231513977
533380.01,2263061.01,-71.894950867
533380.01,2263161.01,-68.425834656
533380.01,2263261.01,-66.316192627
533380.01,2263361.01,-66.414710999
533380.01,2263461.01,-67.751937866
533380.01,2263561.01,-69.686813354
533380.01,2263661.01,-70.759407043
533380.01,2263761.01,-70.703414917
