"X","Y","H60_Charm (TWT)"
528480.01,2264761.01,679.878387
528480.01,2264861.01,681.467239
528480.01,2264961.01,682.335968
528480.01,2265061.01,681.486572
528480.01,2265161.01,678.616516
528480.01,2265261.01,672.441437
528480.01,2265361.01,672.839203
528480.01,2265461.01,676.370148
528480.01,2265561.01,680.032532
528480.01,2265661.01,682.277985
528480.01,2265761.01,685.083588
528480.01,2265861.01,686.690552
528480.01,2265961.01,687.527725
528480.01,2266061.01,689.885498
528480.01,2266161.01,691.345993
528480.01,2266261.01,692.215515
528480.01,2266361.01,693.754364
528480.01,2266461.01,694.818481
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,706.702759
528580.01,2260961.01,712.136749
528580.01,2261061.01,714.206543
528580.01,2261161.01,715.972794
528580.01,2261261.01,709.521057
528580.01,2261361.01,703.521255
528580.01,2261461.01,699.8125
528580.01,2261561.01,697.897247
528580.01,2261661.01,692.165955
528580.01,2261761.01,688.315948
528580.01,2261861.01,688.244781
528580.01,2261961.01,689.683823
528580.01,2262061.01,688.628357
528580.01,2262161.01,688.127441
528580.01,2262261.01,685.806732
528580.01,2262361.01,683.223694
528580.01,2262461.01,681.96199
528580.01,2262561.01,677.437042
528580.01,2262661.01,674.084732
528580.01,2262761.01,672.359192
528580.01,2262861.01,666.760468
528580.01,2262961.01,661.488159
528580.01,2263061.01,660.315689
528580.01,2263161.01,661.514618
528580.01,2263261.01,664.213135
528580.01,2263361.01,665.919983
528580.01,2263461.01,666.590759
528580.01,2263561.01,667.375549
528580.01,2263661.01,669.386169
528580.01,2263761.01,669.679382
528580.01,2263861.01,670.423065
528580.01,2263961.01,670.285492
528580.01,2264061.01,670.684265
528580.01,2264161.01,671.511261
528580.01,2264261.01,670.705261
528580.01,2264361.01,670.071472
528580.01,2264461.01,669.947784
528580.01,2264561.01,672.540344
528580.01,2264661.01,674.803833
528580.01,2264761.01,678.70285
528580.01,2264861.01,681.487213
528580.01,2264961.01,682.110107
528580.01,2265061.01,681.762558
528580.01,2265161.01,679.281281
528580.01,2265261.01,673.689514
528580.01,2265361.01,673.133667
528580.01,2265461.01,675.165619
528580.01,2265561.01,679.561829
528580.01,2265661.01,681.126541
528580.01,2265761.01,685.133484
528580.01,2265861.01,686.093201
528580.01,2265961.01,687.104065
528580.01,2266061.01,689.838135
528580.01,2266161.01,693.157562
528580.01,2266261.01,694.259735
528580.01,2266361.01,693.59639
528580.01,2266461.01,696.791504
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,716.211395
528680.01,2261061.01,717.61528
528680.01,2261161.01,718.68335
528680.01,2261261.01,718.227051
528680.01,2261361.01,712.556458
528680.01,2261461.01,718.077393
528680.01,2261561.01,710.100449
528680.01,2261661.01,697.716553
528680.01,2261761.01,695.808716
528680.01,2261861.01,690.448242
528680.01,2261961.01,689.790649
528680.01,2262061.01,688.974792
528680.01,2262161.01,688.12149
528680.01,2262261.01,687.939056
528680.01,2262361.01,684.473618
528680.01,2262461.01,682.363281
528680.01,2262561.01,679.505432
528680.01,2262661.01,678.171631
528680.01,2262761.01,674.793152
528680.01,2262861.01,669.646912
528680.01,2262961.01,664.352081
528680.01,2263061.01,661.702393
528680.01,2263161.01,657.563599
528680.01,2263261.01,659.020264
528680.01,2263361.01,658.891388
528680.01,2263461.01,661.520996
528680.01,2263561.01,664.835815
528680.01,2263661.01,667.404434
528680.01,2263761.01,667.843323
528680.01,2263861.01,669.427246
528680.01,2263961.01,669.858185
528680.01,2264061.01,670.168579
528680.01,2264161.01,670.536987
528680.01,2264261.01,670.006439
528680.01,2264361.01,669.333954
528680.01,2264461.01,670.056152
528680.01,2264561.01,672.246857
528680.01,2264661.01,674.03183
528680.01,2264761.01,677.885681
528680.01,2264861.01,680.281891
528680.01,2264961.01,681.214417
528680.01,2265061.01,681.6474
528680.01,2265161.01,680.268433
528680.01,2265261.01,676.801605
528680.01,2265361.01,673.133453
528680.01,2265461.01,674.218674
528680.01,2265561.01,678.705444
528680.01,2265661.01,680.475647
528680.01,2265761.01,682.802734
528680.01,2265861.01,685.625641
528680.01,2265961.01,687.177155
528680.01,2266061.01,690.850342
528680.01,2266161.01,693.344727
528680.01,2266261.01,694.538605
528680.01,2266361.01,693.989014
528680.01,2266461.01,696.021515
528680.01,2266561.01,695.124313
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,-9999
528780.01,2261061.01,718.961243
528780.01,2261161.01,719.298279
528780.01,2261261.01,719.193069
528780.01,2261361.01,721.217987
528780.01,2261461.01,722.595337
528780.01,2261561.01,724.651184
528780.01,2261661.01,720.672577
528780.01,2261761.01,721.415894
528780.01,2261861.01,721.10965
528780.01,2261961.01,710.067612
528780.01,2262061.01,709.795166
528780.01,2262161.01,700.199432
528780.01,2262261.01,694.868469
528780.01,2262361.01,688.029144
528780.01,2262461.01,687.306519
528780.01,2262561.01,683.592941
528780.01,2262661.01,678.716888
528780.01,2262761.01,675.236694
528780.01,2262861.01,670.482117
528780.01,2262961.01,665.68161
528780.01,2263061.01,663.355865
528780.01,2263161.01,659.158417
528780.01,2263261.01,656.87767
528780.01,2263361.01,656.612854
528780.01,2263461.01,658.249115
528780.01,2263561.01,661.977966
528780.01,2263661.01,663.220108
528780.01,2263761.01,665.634216
528780.01,2263861.01,667.218765
528780.01,2263961.01,667.999146
528780.01,2264061.01,669.632629
528780.01,2264161.01,669.867859
528780.01,2264261.01,669.636108
528780.01,2264361.01,668.858215
528780.01,2264461.01,669.751434
528780.01,2264561.01,672.204178
528780.01,2264661.01,673.725037
528780.01,2264761.01,676.440399
528780.01,2264861.01,678.943787
528780.01,2264961.01,680.430054
528780.01,2265061.01,681.847351
528780.01,2265161.01,681.212616
528780.01,2265261.01,678.639771
528780.01,2265361.01,673.154938
528780.01,2265461.01,673.225464
528780.01,2265561.01,674.362411
528780.01,2265661.01,678.265289
528780.01,2265761.01,682.259796
528780.01,2265861.01,684.848572
528780.01,2265961.01,687.075745
528780.01,2266061.01,690.615265
528780.01,2266161.01,693.194214
528780.01,2266261.01,693.86116
528780.01,2266361.01,694.397003
528780.01,2266461.01,695.552917
528780.01,2266561.01,694.81842
528780.01,2266661.01,694.620041
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,720.02243
528880.01,2261161.01,720.40271
528880.01,2261261.01,720.459106
528880.01,2261361.01,721.041687
528880.01,2261461.01,721.863068
528880.01,2261561.01,723.98468
528880.01,2261661.01,727.705688
528880.01,2261761.01,728.992859
528880.01,2261861.01,727.64505
528880.01,2261961.01,723.504639
528880.01,2262061.01,719.125015
528880.01,2262161.01,714.334869
528880.01,2262261.01,714.23053
528880.01,2262361.01,715.614258
528880.01,2262461.01,715.198242
528880.01,2262561.01,706.909821
528880.01,2262661.01,692.603027
528880.01,2262761.01,688.636047
528880.01,2262861.01,671.797333
528880.01,2262961.01,667.046066
528880.01,2263061.01,664.018982
528880.01,2263161.01,659.122406
528880.01,2263261.01,656.876648
528880.01,2263361.01,655.392685
528880.01,2263461.01,656.047638
528880.01,2263561.01,659.11911
528880.01,2263661.01,660.493134
528880.01,2263761.01,663.57959
528880.01,2263861.01,666.135681
528880.01,2263961.01,666.561676
528880.01,2264061.01,667.389145
528880.01,2264161.01,667.759766
528880.01,2264261.01,667.13266
528880.01,2264361.01,667.094421
528880.01,2264461.01,668.530762
528880.01,2264561.01,670.487854
528880.01,2264661.01,671.887863
528880.01,2264761.01,674.548615
528880.01,2264861.01,677.852448
528880.01,2264961.01,678.867584
528880.01,2265061.01,681.141968
528880.01,2265161.01,681.754242
528880.01,2265261.01,677.986359
528880.01,2265361.01,671.799774
528880.01,2265461.01,672.290405
528880.01,2265561.01,673.137115
528880.01,2265661.01,677.861877
528880.01,2265761.01,681.979248
528880.01,2265861.01,682.830505
528880.01,2265961.01,686.15416
528880.01,2266061.01,689.997681
528880.01,2266161.01,691.373047
528880.01,2266261.01,693.476105
528880.01,2266361.01,694.929687
528880.01,2266461.01,696.199799
528880.01,2266561.01,695.956879
528880.01,2266661.01,696.558029
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,720.047821
528980.01,2261361.01,721.095642
528980.01,2261461.01,721.904022
528980.01,2261561.01,723.835876
528980.01,2261661.01,725.602844
528980.01,2261761.01,725.706726
528980.01,2261861.01,725.593765
528980.01,2261961.01,722.522827
528980.01,2262061.01,720.318115
528980.01,2262161.01,718.007446
528980.01,2262261.01,715.657928
528980.01,2262361.01,717.165527
528980.01,2262461.01,719.411377
528980.01,2262561.01,715.101196
528980.01,2262661.01,708.652161
528980.01,2262761.01,703.878235
528980.01,2262861.01,697.098755
528980.01,2262961.01,692.353867
528980.01,2263061.01,676.171478
528980.01,2263161.01,659.937546
528980.01,2263261.01,652.451874
528980.01,2263361.01,651.393463
528980.01,2263461.01,651.981384
528980.01,2263561.01,655.892242
528980.01,2263661.01,657.35611
528980.01,2263761.01,660.601227
528980.01,2263861.01,663.526764
528980.01,2263961.01,660.422302
528980.01,2264061.01,661.902863
528980.01,2264161.01,662.862
528980.01,2264261.01,662.425964
528980.01,2264361.01,663.87265
528980.01,2264461.01,665.879761
528980.01,2264561.01,666.948364
528980.01,2264661.01,669.7565
528980.01,2264761.01,672.876465
528980.01,2264861.01,674.721603
528980.01,2264961.01,677.145264
528980.01,2265061.01,679.356293
528980.01,2265161.01,680.491028
528980.01,2265261.01,676.829834
528980.01,2265361.01,671.414337
528980.01,2265461.01,671.704712
528980.01,2265561.01,673.039215
528980.01,2265661.01,677.906647
528980.01,2265761.01,683.076782
528980.01,2265861.01,683.250793
528980.01,2265961.01,686.576996
528980.01,2266061.01,689.057922
528980.01,2266161.01,690.589981
528980.01,2266261.01,692.253845
528980.01,2266361.01,695.109283
528980.01,2266461.01,696.310608
528980.01,2266561.01,697.655396
528980.01,2266661.01,697.420258
528980.01,2266761.01,696.172607
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,-9999
529080.01,2261361.01,-9999
529080.01,2261461.01,722.246704
529080.01,2261561.01,723.347061
529080.01,2261661.01,723.996399
529080.01,2261761.01,722.264343
529080.01,2261861.01,721.811462
529080.01,2261961.01,721.40564
529080.01,2262061.01,721.083206
529080.01,2262161.01,720.994263
529080.01,2262261.01,719.361633
529080.01,2262361.01,720.358337
529080.01,2262461.01,718.890259
529080.01,2262561.01,714.378296
529080.01,2262661.01,711.671326
529080.01,2262761.01,706.650543
529080.01,2262861.01,701.790207
529080.01,2262961.01,697.824524
529080.01,2263061.01,692.756897
529080.01,2263161.01,683.113129
529080.01,2263261.01,676.588684
529080.01,2263361.01,654.042252
529080.01,2263461.01,650.668182
529080.01,2263561.01,654.085495
529080.01,2263661.01,656.275452
529080.01,2263761.01,657.377686
529080.01,2263861.01,658.138123
529080.01,2263961.01,657.776871
529080.01,2264061.01,658.77829
529080.01,2264161.01,660.160049
529080.01,2264261.01,660.044312
529080.01,2264361.01,661.571655
529080.01,2264461.01,663.842773
529080.01,2264561.01,665.480774
529080.01,2264661.01,667.785034
529080.01,2264761.01,671.100555
529080.01,2264861.01,672.723877
529080.01,2264961.01,675.353088
529080.01,2265061.01,678.04541
529080.01,2265161.01,678.590912
529080.01,2265261.01,677.109238
529080.01,2265361.01,671.15451
529080.01,2265461.01,671.470657
529080.01,2265561.01,672.39917
529080.01,2265661.01,677.390076
529080.01,2265761.01,682.129822
529080.01,2265861.01,684.107147
529080.01,2265961.01,686.78244
529080.01,2266061.01,688.68222
529080.01,2266161.01,690.443481
529080.01,2266261.01,692.531616
529080.01,2266361.01,695.599396
529080.01,2266461.01,696.489166
529080.01,2266561.01,697.162949
529080.01,2266661.01,696.502563
529080.01,2266761.01,695.762634
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,-9999
529180.01,2261561.01,723.797882
529180.01,2261661.01,723.422638
529180.01,2261761.01,721.805801
529180.01,2261861.01,720.541473
529180.01,2261961.01,719.786072
529180.01,2262061.01,720.358521
529180.01,2262161.01,721.96759
529180.01,2262261.01,721.722015
529180.01,2262361.01,720.933685
529180.01,2262461.01,719.012848
529180.01,2262561.01,715.113129
529180.01,2262661.01,712.604401
529180.01,2262761.01,708.49646
529180.01,2262861.01,703.682129
529180.01,2262961.01,702.039063
529180.01,2263061.01,697.3638
529180.01,2263161.01,691.253326
529180.01,2263261.01,688.768555
529180.01,2263361.01,673.633911
529180.01,2263461.01,657.679199
529180.01,2263561.01,655.163223
529180.01,2263661.01,656.342468
529180.01,2263761.01,655.967133
529180.01,2263861.01,655.730347
529180.01,2263961.01,655.910156
529180.01,2264061.01,655.804687
529180.01,2264161.01,657.123077
529180.01,2264261.01,657.159637
529180.01,2264361.01,659.501129
529180.01,2264461.01,662.566528
529180.01,2264561.01,664.105713
529180.01,2264661.01,666.340942
529180.01,2264761.01,669.266052
529180.01,2264861.01,671.282608
529180.01,2264961.01,674.978577
529180.01,2265061.01,677.602707
529180.01,2265161.01,678.320312
529180.01,2265261.01,677.553162
529180.01,2265361.01,671.611206
529180.01,2265461.01,670.892227
529180.01,2265561.01,672.126923
529180.01,2265661.01,677.093307
529180.01,2265761.01,681.217804
529180.01,2265861.01,682.653809
529180.01,2265961.01,686.304993
529180.01,2266061.01,688.231262
529180.01,2266161.01,689.447632
529180.01,2266261.01,692.327454
529180.01,2266361.01,694.592651
529180.01,2266461.01,693.159119
529180.01,2266561.01,693.041718
529180.01,2266661.01,693.528748
529180.01,2266761.01,694.613144
529180.01,2266861.01,694.430176
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,-9999
529280.01,2261761.01,720.482788
529280.01,2261861.01,720.718994
529280.01,2261961.01,721.210709
529280.01,2262061.01,721.018951
529280.01,2262161.01,721.457581
529280.01,2262261.01,720.74054
529280.01,2262361.01,719.804626
529280.01,2262461.01,718.754089
529280.01,2262561.01,714.939697
529280.01,2262661.01,713.430313
529280.01,2262761.01,710.66333
529280.01,2262861.01,707.643539
529280.01,2262961.01,706.917969
529280.01,2263061.01,702.68454
529280.01,2263161.01,695.935242
529280.01,2263261.01,692.506775
529280.01,2263361.01,684.935028
529280.01,2263461.01,672.635651
529280.01,2263561.01,665.652832
529280.01,2263661.01,658.768982
529280.01,2263761.01,654.663574
529280.01,2263861.01,652.208313
529280.01,2263961.01,654.449463
529280.01,2264061.01,655.210144
529280.01,2264161.01,655.252808
529280.01,2264261.01,655.387512
529280.01,2264361.01,657.789795
529280.01,2264461.01,661.342896
529280.01,2264561.01,662.471741
529280.01,2264661.01,664.890594
529280.01,2264761.01,667.75032
529280.01,2264861.01,669.865845
529280.01,2264961.01,673.638245
529280.01,2265061.01,676.900024
529280.01,2265161.01,678.197296
529280.01,2265261.01,678.54686
529280.01,2265361.01,673.256226
529280.01,2265461.01,671.323639
529280.01,2265561.01,672.870728
529280.01,2265661.01,677.121033
529280.01,2265761.01,678.492462
529280.01,2265861.01,681.641006
529280.01,2265961.01,684.572296
529280.01,2266061.01,686.791656
529280.01,2266161.01,689.75769
529280.01,2266261.01,692.042847
529280.01,2266361.01,693.311829
529280.01,2266461.01,693.446747
529280.01,2266561.01,694.158051
529280.01,2266661.01,694.755188
529280.01,2266761.01,694.039398
529280.01,2266861.01,692.521851
529280.01,2266961.01,694.13385
529380.01,2261761.01,-9999
529380.01,2261861.01,721.335372
529380.01,2261961.01,721.754517
529380.01,2262061.01,722.020691
529380.01,2262161.01,721.875854
529380.01,2262261.01,721.617554
529380.01,2262361.01,720.088562
529380.01,2262461.01,718.78363
529380.01,2262561.01,718.134186
529380.01,2262661.01,715.345276
529380.01,2262761.01,712.524353
529380.01,2262861.01,712.160492
529380.01,2262961.01,708.107025
529380.01,2263061.01,702.454865
529380.01,2263161.01,696.185669
529380.01,2263261.01,692.259369
529380.01,2263361.01,686.671143
529380.01,2263461.01,679.628479
529380.01,2263561.01,675.57663
529380.01,2263661.01,667.091675
529380.01,2263761.01,656.29364
529380.01,2263861.01,652.992767
529380.01,2263961.01,653.011292
529380.01,2264061.01,655.645966
529380.01,2264161.01,655.34845
529380.01,2264261.01,654.949921
529380.01,2264361.01,656.694962
529380.01,2264461.01,657.574829
529380.01,2264561.01,660.29834
529380.01,2264661.01,663.352844
529380.01,2264761.01,666.664307
529380.01,2264861.01,668.590698
529380.01,2264961.01,672.483887
529380.01,2265061.01,675.581055
529380.01,2265161.01,677.167267
529380.01,2265261.01,678.58136
529380.01,2265361.01,674.738983
529380.01,2265461.01,671.614655
529380.01,2265561.01,673.690796
529380.01,2265661.01,678.291626
529380.01,2265761.01,680.381836
529380.01,2265861.01,682.662811
529380.01,2265961.01,684.539917
529380.01,2266061.01,686.907867
529380.01,2266161.01,688.824707
529380.01,2266261.01,690.208694
529380.01,2266361.01,690.298645
529380.01,2266461.01,692.363647
529380.01,2266561.01,694.353088
529380.01,2266661.01,694.949554
529380.01,2266761.01,694.686157
529380.01,2266861.01,694.184204
529380.01,2266961.01,694.742371
529380.01,2267061.01,-9999
529480.01,2261861.01,-9999
529480.01,2261961.01,-9999
529480.01,2262061.01,722.308266
529480.01,2262161.01,722.745193
529480.01,2262261.01,722.949219
529480.01,2262361.01,722.327118
529480.01,2262461.01,721.021545
529480.01,2262561.01,721.524887
529480.01,2262661.01,719.175842
529480.01,2262761.01,715.740677
529480.01,2262861.01,713.862732
529480.01,2262961.01,708.575348
529480.01,2263061.01,702.682312
