"X","Y","H50_Aal (TWT)"
537580.01,2265161.01,625.88504
537580.01,2265261.01,624.341431
537580.01,2265361.01,624.801208
537580.01,2265461.01,623.3591
537580.01,2265561.01,622.203033
537580.01,2265661.01,622.643402
537580.01,2265761.01,622.791809
537580.01,2265861.01,624.017029
537580.01,2265961.01,625.625031
537580.01,2266061.01,627.892426
537580.01,2266161.01,629.375183
537580.01,2266261.01,629.991364
537580.01,2266361.01,631.195312
537580.01,2266461.01,631.274414
537580.01,2266561.01,631.066223
537580.01,2266661.01,632.060791
537580.01,2266761.01,630.612076
537580.01,2266861.01,635.706421
537580.01,2266961.01,636.798035
537580.01,2267061.01,636.88147
537580.01,2267161.01,638.595825
537580.01,2267261.01,640.251617
537580.01,2267361.01,642.91301
537580.01,2267461.01,647.145477
537580.01,2267561.01,649.243103
537580.01,2267661.01,646.269897
537580.01,2267761.01,644.389374
537580.01,2267861.01,646.315887
537580.01,2267961.01,652.637329
537580.01,2268061.01,655.826019
537580.01,2268161.01,656.154297
537580.01,2268261.01,655.777313
537580.01,2268361.01,656.427979
537580.01,2268461.01,657.185028
537580.01,2268561.01,658.73056
537580.01,2268661.01,660.729172
537580.01,2268761.01,659.536743
537580.01,2268861.01,659.729401
537580.01,2268961.01,656.682251
537580.01,2269061.01,653.847961
537580.01,2269161.01,653.535614
537580.01,2269261.01,652.909088
537580.01,2269361.01,652.004684
537580.01,2269461.01,652.815796
537580.01,2269561.01,654.494232
537580.01,2269661.01,657.124268
537580.01,2269761.01,658.101257
537580.01,2269861.01,653.814819
537580.01,2269961.01,655.738022
537580.01,2270061.01,658.36322
537580.01,2270161.01,660.721527
537580.01,2270261.01,663.916687
537580.01,2270361.01,667.652252
537580.01,2270461.01,670.206024
537580.01,2270561.01,676.357727
537580.01,2270661.01,680.908539
537580.01,2270761.01,682.166748
537580.01,2270861.01,684.077515
537580.01,2270961.01,687.676086
537580.01,2271061.01,689.409714
537580.01,2271161.01,691.514862
537580.01,2271261.01,691.478394
537580.01,2271361.01,690.19696
537580.01,2271461.01,689.738739
537580.01,2271561.01,691.915283
537580.01,2271661.01,693.133392
537580.01,2271761.01,-9999
537580.01,2271861.01,-9999
537580.01,2271961.01,-9999
537580.01,2272061.01,-9999
537680.01,2262361.01,-9999
537680.01,2262461.01,647.044037
537680.01,2262561.01,648.799377
537680.01,2262661.01,648.557587
537680.01,2262761.01,648.102112
537680.01,2262861.01,652.288696
537680.01,2262961.01,650.084808
537680.01,2263061.01,648.62912
537680.01,2263161.01,646.143707
537680.01,2263261.01,643.075302
537680.01,2263361.01,640.708374
537680.01,2263461.01,639.921417
537680.01,2263561.01,637.743103
537680.01,2263661.01,636.360107
537680.01,2263761.01,636.531799
537680.01,2263861.01,635.863724
537680.01,2263961.01,635.41452
537680.01,2264061.01,636.198242
537680.01,2264161.01,634.774414
537680.01,2264261.01,633.805267
537680.01,2264361.01,634.075195
537680.01,2264461.01,632.940765
537680.01,2264561.01,632.065002
537680.01,2264661.01,632.403076
537680.01,2264761.01,632.210388
537680.01,2264861.01,631.99292
537680.01,2264961.01,632.362106
537680.01,2265061.01,631.042023
537680.01,2265161.01,629.412216
537680.01,2265261.01,627.541687
537680.01,2265361.01,627.10321
537680.01,2265461.01,625.584351
537680.01,2265561.01,624.412628
537680.01,2265661.01,624.722992
537680.01,2265761.01,626.340515
537680.01,2265861.01,627.15094
537680.01,2265961.01,628.651672
537680.01,2266061.01,630.109711
537680.01,2266161.01,631.00116
537680.01,2266261.01,631.839859
537680.01,2266361.01,633.136749
537680.01,2266461.01,633.093613
537680.01,2266561.01,633.419556
537680.01,2266661.01,633.125092
537680.01,2266761.01,632.273865
537680.01,2266861.01,635.109863
537680.01,2266961.01,637.492554
537680.01,2267061.01,637.980652
537680.01,2267161.01,639.069962
537680.01,2267261.01,640.89978
537680.01,2267361.01,643.707153
537680.01,2267461.01,647.340149
537680.01,2267561.01,648.457718
537680.01,2267661.01,644.102539
537680.01,2267761.01,643.769684
537680.01,2267861.01,646.987854
537680.01,2267961.01,651.361481
537680.01,2268061.01,654.473816
537680.01,2268161.01,655.044403
537680.01,2268261.01,655.154358
537680.01,2268361.01,656.841034
537680.01,2268461.01,658.825806
537680.01,2268561.01,662.531616
537680.01,2268661.01,666.881531
537680.01,2268761.01,667.590942
537680.01,2268861.01,666.574066
537680.01,2268961.01,662.727905
537680.01,2269061.01,658.035263
537680.01,2269161.01,657.291565
537680.01,2269261.01,654.045776
537680.01,2269361.01,652.28241
537680.01,2269461.01,653.002213
537680.01,2269561.01,655.175018
537680.01,2269661.01,659.780701
537680.01,2269761.01,659.905151
537680.01,2269861.01,658.927063
537680.01,2269961.01,661.311127
537680.01,2270061.01,662.423279
537680.01,2270161.01,664.085739
537680.01,2270261.01,666.34259
537680.01,2270361.01,667.944
537680.01,2270461.01,671.62738
537680.01,2270561.01,676.500946
537680.01,2270661.01,680.951416
537680.01,2270761.01,681.967209
537680.01,2270861.01,684.520142
537680.01,2270961.01,689.567932
537680.01,2271061.01,691.119781
537680.01,2271161.01,691.93158
537680.01,2271261.01,690.832794
537680.01,2271361.01,689.436401
537680.01,2271461.01,688.291702
537680.01,2271561.01,691.5401
537680.01,2271661.01,692.868591
537680.01,2271761.01,-9999
537680.01,2271861.01,-9999
537680.01,2271961.01,-9999
537780.01,2262461.01,642.019592
537780.01,2262561.01,640.532288
537780.01,2262661.01,640.708557
537780.01,2262761.01,641.553177
537780.01,2262861.01,647.03775
537780.01,2262961.01,650.692429
537780.01,2263061.01,649.612183
537780.01,2263161.01,647.282593
537780.01,2263261.01,644.826843
537780.01,2263361.01,643.837601
537780.01,2263461.01,642.167114
537780.01,2263561.01,642.159882
537780.01,2263661.01,642.404999
537780.01,2263761.01,641.220337
537780.01,2263861.01,640.851227
537780.01,2263961.01,640.195801
537780.01,2264061.01,640.29837
537780.01,2264161.01,638.981812
537780.01,2264261.01,637.414902
537780.01,2264361.01,636.795837
537780.01,2264461.01,634.915039
537780.01,2264561.01,633.859802
537780.01,2264661.01,634.082245
537780.01,2264761.01,634.071838
537780.01,2264861.01,635.149048
537780.01,2264961.01,635.359375
537780.01,2265061.01,634.157166
537780.01,2265161.01,632.029968
537780.01,2265261.01,631.212311
537780.01,2265361.01,630.059235
537780.01,2265461.01,628.617218
537780.01,2265561.01,628.572235
537780.01,2265661.01,628.013184
537780.01,2265761.01,628.229187
537780.01,2265861.01,628.955627
537780.01,2265961.01,630.016068
537780.01,2266061.01,631.053558
537780.01,2266161.01,632.562866
537780.01,2266261.01,633.431885
537780.01,2266361.01,633.607605
537780.01,2266461.01,633.873016
537780.01,2266561.01,634.665955
537780.01,2266661.01,633.646622
537780.01,2266761.01,635.368317
537780.01,2266861.01,637.518494
537780.01,2266961.01,639.192566
537780.01,2267061.01,639.503876
537780.01,2267161.01,640.787628
537780.01,2267261.01,642.54454
537780.01,2267361.01,644.980011
537780.01,2267461.01,650.320282
537780.01,2267561.01,650.414459
537780.01,2267661.01,645.151123
537780.01,2267761.01,646.643433
537780.01,2267861.01,648.722198
537780.01,2267961.01,650.022858
537780.01,2268061.01,652.63031
537780.01,2268161.01,653.177185
537780.01,2268261.01,654.834534
537780.01,2268361.01,656.758759
537780.01,2268461.01,659.347046
537780.01,2268561.01,663.688171
537780.01,2268661.01,666.878448
537780.01,2268761.01,668.770813
537780.01,2268861.01,669.741882
537780.01,2268961.01,669.978821
537780.01,2269061.01,668.666229
537780.01,2269161.01,664.122498
537780.01,2269261.01,656.90918
537780.01,2269361.01,654.409668
537780.01,2269461.01,654.883698
537780.01,2269561.01,656.220154
537780.01,2269661.01,659.16156
537780.01,2269761.01,658.982422
537780.01,2269861.01,659.846588
537780.01,2269961.01,662.149841
537780.01,2270061.01,663.779297
537780.01,2270161.01,665.863617
537780.01,2270261.01,667.773865
537780.01,2270361.01,669.928375
537780.01,2270461.01,673.542877
537780.01,2270561.01,677.626923
537780.01,2270661.01,680.353638
537780.01,2270761.01,682.84137
537780.01,2270861.01,686.393127
537780.01,2270961.01,688.514954
537780.01,2271061.01,691.570312
537780.01,2271161.01,692.350082
537780.01,2271261.01,690.666351
537780.01,2271361.01,689.240967
537780.01,2271461.01,687.92157
537780.01,2271561.01,-9999
537780.01,2271661.01,-9999
537780.01,2271761.01,-9999
537780.01,2271861.01,-9999
537780.01,2271961.01,-9999
537880.01,2262461.01,-9999
537880.01,2262561.01,637.869141
537880.01,2262661.01,637.894257
537880.01,2262761.01,638.310242
537880.01,2262861.01,639.445312
537880.01,2262961.01,641.604004
537880.01,2263061.01,641.632782
537880.01,2263161.01,644.812454
537880.01,2263261.01,646.157806
537880.01,2263361.01,647.003998
537880.01,2263461.01,646.25592
537880.01,2263561.01,645.602692
537880.01,2263661.01,645.768799
537880.01,2263761.01,644.060944
537880.01,2263861.01,643.155701
537880.01,2263961.01,644.559875
537880.01,2264061.01,643.333496
537880.01,2264161.01,642.111572
537880.01,2264261.01,640.719452
537880.01,2264361.01,640.113037
537880.01,2264461.01,638.161026
537880.01,2264561.01,637.174896
537880.01,2264661.01,637.381805
537880.01,2264761.01,637.029419
537880.01,2264861.01,636.935059
537880.01,2264961.01,637.124268
537880.01,2265061.01,635.755127
537880.01,2265161.01,633.647247
537880.01,2265261.01,632.814392
537880.01,2265361.01,631.563782
537880.01,2265461.01,630.92749
537880.01,2265561.01,631.18248
537880.01,2265661.01,631.035767
537880.01,2265761.01,630.749039
537880.01,2265861.01,631.301758
537880.01,2265961.01,631.920685
537880.01,2266061.01,632.705139
537880.01,2266161.01,633.157471
537880.01,2266261.01,633.627136
537880.01,2266361.01,633.140152
537880.01,2266461.01,633.505798
537880.01,2266561.01,633.194214
537880.01,2266661.01,635.239014
537880.01,2266761.01,639.263428
537880.01,2266861.01,642.164978
537880.01,2266961.01,644.586487
537880.01,2267061.01,644.782455
537880.01,2267161.01,647.192688
537880.01,2267261.01,649.313202
537880.01,2267361.01,650.178894
537880.01,2267461.01,652.037979
537880.01,2267561.01,652.365601
537880.01,2267661.01,647.685806
537880.01,2267761.01,647.082886
537880.01,2267861.01,648.169189
537880.01,2267961.01,648.976593
537880.01,2268061.01,650.614014
537880.01,2268161.01,651.660278
537880.01,2268261.01,654.898621
537880.01,2268361.01,657.832108
537880.01,2268461.01,661.454102
537880.01,2268561.01,665.3862
537880.01,2268661.01,666.993408
537880.01,2268761.01,667.467392
537880.01,2268861.01,669.009949
537880.01,2268961.01,669.847183
537880.01,2269061.01,668.52887
537880.01,2269161.01,666.289185
537880.01,2269261.01,662.247253
537880.01,2269361.01,660.141602
537880.01,2269461.01,657.22934
537880.01,2269561.01,658.401154
537880.01,2269661.01,658.155121
537880.01,2269761.01,657.85083
537880.01,2269861.01,662.043396
537880.01,2269961.01,664.02179
537880.01,2270061.01,664.714188
537880.01,2270161.01,666.604553
537880.01,2270261.01,668.838394
537880.01,2270361.01,670.594849
537880.01,2270461.01,675.317261
537880.01,2270561.01,679.169098
537880.01,2270661.01,681.69278
537880.01,2270761.01,683.89592
537880.01,2270861.01,686.788361
537880.01,2270961.01,689.017334
537880.01,2271061.01,692.617981
537880.01,2271161.01,692.417114
537880.01,2271261.01,691.232941
537880.01,2271361.01,689.534012
537880.01,2271461.01,-9999
537880.01,2271561.01,-9999
537880.01,2271661.01,-9999
537880.01,2271761.01,-9999
537880.01,2271861.01,-9999
537980.01,2262561.01,636.82019
537980.01,2262661.01,638.361069
537980.01,2262761.01,639.431152
537980.01,2262861.01,639.246841
537980.01,2262961.01,639.891418
537980.01,2263061.01,641.349609
537980.01,2263161.01,642.044037
537980.01,2263261.01,646.919373
537980.01,2263361.01,650.256348
537980.01,2263461.01,652.664276
537980.01,2263561.01,651.312378
537980.01,2263661.01,651.49176
537980.01,2263761.01,648.887878
537980.01,2263861.01,646.695251
537980.01,2263961.01,646.409546
537980.01,2264061.01,645.240601
537980.01,2264161.01,644.264877
537980.01,2264261.01,644.013916
537980.01,2264361.01,643.445374
537980.01,2264461.01,641.83905
537980.01,2264561.01,641.724396
537980.01,2264661.01,640.729156
537980.01,2264761.01,640.011353
537980.01,2264861.01,639.473526
537980.01,2264961.01,639.189941
537980.01,2265061.01,637.428925
537980.01,2265161.01,634.802307
537980.01,2265261.01,634.042862
537980.01,2265361.01,632.849609
537980.01,2265461.01,632.097382
537980.01,2265561.01,632.445984
537980.01,2265661.01,632.869446
537980.01,2265761.01,632.581726
537980.01,2265861.01,632.695801
537980.01,2265961.01,632.693008
537980.01,2266061.01,632.685638
537980.01,2266161.01,632.776184
537980.01,2266261.01,633.095093
537980.01,2266361.01,631.757141
537980.01,2266461.01,631.765625
537980.01,2266561.01,632.071182
537980.01,2266661.01,635.380859
537980.01,2266761.01,641.032333
537980.01,2266861.01,643.716125
537980.01,2266961.01,646.376221
537980.01,2267061.01,647.709991
537980.01,2267161.01,649.587372
537980.01,2267261.01,651.940933
537980.01,2267361.01,653.68689
537980.01,2267461.01,655.142548
537980.01,2267561.01,653.509888
537980.01,2267661.01,648.373871
537980.01,2267761.01,648.127899
537980.01,2267861.01,647.569168
537980.01,2267961.01,648.279938
537980.01,2268061.01,648.448975
537980.01,2268161.01,650.131958
537980.01,2268261.01,653.779724
537980.01,2268361.01,658.560364
537980.01,2268461.01,662.063904
537980.01,2268561.01,664.500107
537980.01,2268661.01,665.365173
537980.01,2268761.01,665.336121
537980.01,2268861.01,666.206482
537980.01,2268961.01,666.88208
537980.01,2269061.01,665.908875
537980.01,2269161.01,665.393921
537980.01,2269261.01,664.09967
537980.01,2269361.01,663.573944
537980.01,2269461.01,660.514709
537980.01,2269561.01,661.030579
537980.01,2269661.01,659.078705
537980.01,2269761.01,659.276764
537980.01,2269861.01,663.358688
537980.01,2269961.01,665.640198
537980.01,2270061.01,668.006531
537980.01,2270161.01,669.963684
537980.01,2270261.01,671.806335
537980.01,2270361.01,673.822144
537980.01,2270461.01,676.141922
537980.01,2270561.01,679.675201
537980.01,2270661.01,681.608826
537980.01,2270761.01,684.098633
537980.01,2270861.01,688.550659
537980.01,2270961.01,691.112885
537980.01,2271061.01,693.204346
537980.01,2271161.01,692.213989
537980.01,2271261.01,691.335022
537980.01,2271361.01,-9999
537980.01,2271461.01,-9999
537980.01,2271561.01,-9999
537980.01,2271661.01,-9999
537980.01,2271761.01,-9999
537980.01,2271861.01,-9999
538080.01,2262661.01,641.512177
538080.01,2262761.01,642.926453
538080.01,2262861.01,642.914246
538080.01,2262961.01,644.148804
538080.01,2263061.01,644.104248
538080.01,2263161.01,644.036804
538080.01,2263261.01,644.862015
538080.01,2263361.01,646.047607
538080.01,2263461.01,650.067749
538080.01,2263561.01,655.151855
538080.01,2263661.01,655.908997
538080.01,2263761.01,654.920685
538080.01,2263861.01,651.776703
538080.01,2263961.01,650.67276
538080.01,2264061.01,648.272156
538080.01,2264161.01,646.858551
538080.01,2264261.01,646.808167
538080.01,2264361.01,645.800659
538080.01,2264461.01,644.46228
538080.01,2264561.01,644.490143
538080.01,2264661.01,643.155701
538080.01,2264761.01,643.149963
538080.01,2264861.01,642.889954
538080.01,2264961.01,641.067627
538080.01,2265061.01,638.673019
538080.01,2265161.01,636.193054
538080.01,2265261.01,635.420074
538080.01,2265361.01,634.13855
538080.01,2265461.01,633.391632
538080.01,2265561.01,633.247009
538080.01,2265661.01,633.130066
538080.01,2265761.01,633.246826
538080.01,2265861.01,633.294739
538080.01,2265961.01,632.557068
538080.01,2266061.01,632.154602
538080.01,2266161.01,631.803131
538080.01,2266261.01,630.65686
538080.01,2266361.01,629.60347
538080.01,2266461.01,628.672424
538080.01,2266561.01,630.171997
538080.01,2266661.01,636.769348
538080.01,2266761.01,637.891434
538080.01,2266861.01,641.641998
538080.01,2266961.01,645.284134
538080.01,2267061.01,648.202209
538080.01,2267161.01,650.27774
538080.01,2267261.01,652.584656
538080.01,2267361.01,655.355652
538080.01,2267461.01,656.374054
538080.01,2267561.01,653.202972
538080.01,2267661.01,648.543503
538080.01,2267761.01,648.092285
538080.01,2267861.01,646.71286
538080.01,2267961.01,647.302002
538080.01,2268061.01,646.863846
538080.01,2268161.01,649.448181
538080.01,2268261.01,652.560318
538080.01,2268361.01,654.632202
538080.01,2268461.01,659.223022
538080.01,2268561.01,661.613098
538080.01,2268661.01,662.055298
538080.01,2268761.01,663.302948
538080.01,2268861.01,665.619507
538080.01,2268961.01,665.835251
538080.01,2269061.01,665.089966
538080.01,2269161.01,663.705688
538080.01,2269261.01,663.179016
538080.01,2269361.01,663.356766
538080.01,2269461.01,664.850952
538080.01,2269561.01,663.89093
538080.01,2269661.01,661.000671
538080.01,2269761.01,659.733215
538080.01,2269861.01,663.260071
538080.01,2269961.01,666.545349
538080.01,2270061.01,669.600418
538080.01,2270161.01,672.081757
538080.01,2270261.01,673.903229
538080.01,2270361.01,676.460937
538080.01,2270461.01,679.330597
538080.01,2270561.01,681.075989
538080.01,2270661.01,682.16069
538080.01,2270761.01,685.204742
538080.01,2270861.01,689.616318
538080.01,2270961.01,691.483215
538080.01,2271061.01,693.038818
538080.01,2271161.01,692.395813
538080.01,2271261.01,-9999
538080.01,2271361.01,-9999
538080.01,2271461.01,-9999
538080.01,2271561.01,-9999
538080.01,2271661.01,-9999
538080.01,2271761.01,-9999
538180.01,2262661.01,-9999
538180.01,2262761.01,646.697479
538180.01,2262861.01,649.103638
538180.01,2262961.01,650.15448
538180.01,2263061.01,649.687958
538180.01,2263161.01,647.975159
538180.01,2263261.01,647.543625
538180.01,2263361.01,646.332611
538180.01,2263461.01,646.480927
538180.01,2263561.01,647.177795
538180.01,2263661.01,652.642761
538180.01,2263761.01,656.38208
538180.01,2263861.01,656.055725
538180.01,2263961.01,655.079742
538180.01,2264061.01,652.193237
538180.01,2264161.01,650.487671
538180.01,2264261.01,650.263428
538180.01,2264361.01,649.218658
538180.01,2264461.01,648.299377
538180.01,2264561.01,648.27832
538180.01,2264661.01,646.946472
538180.01,2264761.01,645.311203
538180.01,2264861.01,644.97937
538180.01,2264961.01,642.758759
538180.01,2265061.01,640.185425
538180.01,2265161.01,638.742615
538180.01,2265261.01,636.875839
538180.01,2265361.01,635.007629
538180.01,2265461.01,633.941315
538180.01,2265561.01,633.796509
538180.01,2265661.01,633.400208
538180.01,2265761.01,633.38623
538180.01,2265861.01,633.462738
538180.01,2265961.01,633.346527
538180.01,2266061.01,632.582611
538180.01,2266161.01,632.08783
538180.01,2266261.01,629.7565
538180.01,2266361.01,628.466858
538180.01,2266461.01,626.705719
538180.01,2266561.01,633.364761
538180.01,2266661.01,636.930603
538180.01,2266761.01,639.561066
538180.01,2266861.01,643.2229
538180.01,2266961.01,646.905273
538180.01,2267061.01,649.097168
538180.01,2267161.01,651.707458
538180.01,2267261.01,653.678955
538180.01,2267361.01,655.27002
538180.01,2267461.01,655.999207
538180.01,2267561.01,654.510223
538180.01,2267661.01,648.652344
538180.01,2267761.01,647.38324
538180.01,2267861.01,645.731018
538180.01,2267961.01,646.607086
538180.01,2268061.01,646.881866
538180.01,2268161.01,650.992126
538180.01,2268261.01,653.664948
538180.01,2268361.01,654.623322
538180.01,2268461.01,656.617599
538180.01,2268561.01,658.27182
538180.01,2268661.01,659.514679
538180.01,2268761.01,662.365662
538180.01,2268861.01,664.708282
538180.01,2268961.01,664.386017
538180.01,2269061.01,662.478973
538180.01,2269161.01,662.29985
538180.01,2269261.01,662.855042
538180.01,2269361.01,663.027557
538180.01,2269461.01,663.92572
538180.01,2269561.01,663.670776
538180.01,2269661.01,662.249054
538180.01,2269761.01,663.415955
538180.01,2269861.01,664.949158
538180.01,2269961.01,666.537903
538180.01,2270061.01,669.73114
538180.01,2270161.01,672.452728
538180.01,2270261.01,674.506592
538180.01,2270361.01,676.734039
538180.01,2270461.01,680.409088
538180.01,2270561.01,683.273315
538180.01,2270661.01,684.857452
538180.01,2270761.01,686.791443
538180.01,2270861.01,688.87323
538180.01,2270961.01,690.828796
538180.01,2271061.01,692.213318
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,649.655457
538280.01,2262861.01,651.757751
538280.01,2262961.01,654.974701
538280.01,2263061.01,654.666809
538280.01,2263161.01,652.849762
538280.01,2263261.01,652.438019
538280.01,2263361.01,650.177307
538280.01,2263461.01,648.739716
538280.01,2263561.01,649.547394
538280.01,2263661.01,650.10611
538280.01,2263761.01,652.3284
538280.01,2263861.01,653.701752
538280.01,2263961.01,656.338867
538280.01,2264061.01,654.783356
538280.01,2264161.01,652.697327
538280.01,2264261.01,652.87262
538280.01,2264361.01,652.080582
538280.01,2264461.01,651.555756
538280.01,2264561.01,651.361938
538280.01,2264661.01,650.203918
538280.01,2264761.01,648.180786
538280.01,2264861.01,647.096985
538280.01,2264961.01,644.535446
538280.01,2265061.01,641.363861
538280.01,2265161.01,639.989624
538280.01,2265261.01,638.025818
538280.01,2265361.01,636.05603
538280.01,2265461.01,635.282776
538280.01,2265561.01,634.25589
538280.01,2265661.01,633.342422
538280.01,2265761.01,633.361694
538280.01,2265861.01,633.824463
538280.01,2265961.01,634.999084
538280.01,2266061.01,634.130981
538280.01,2266161.01,632.863251
538280.01,2266261.01,630.602234
538280.01,2266361.01,628.888702
538280.01,2266461.01,628.582367
538280.01,2266561.01,635.56012
538280.01,2266661.01,638.786224
538280.01,2266761.01,641.308044
538280.01,2266861.01,645.529938
538280.01,2266961.01,648.090424
538280.01,2267061.01,649.552063
538280.01,2267161.01,651.899536
538280.01,2267261.01,653.920593
538280.01,2267361.01,654.797821
538280.01,2267461.01,655.683838
538280.01,2267561.01,654.567215
538280.01,2267661.01,651.170898
538280.01,2267761.01,647.631165
538280.01,2267861.01,645.49231
538280.01,2267961.01,646.790527
538280.01,2268061.01,647.895599
538280.01,2268161.01,652.177338
538280.01,2268261.01,652.301422
538280.01,2268361.01,652.793396
538280.01,2268461.01,655.484528
538280.01,2268561.01,658.151062
538280.01,2268661.01,659.416824
538280.01,2268761.01,661.462006
538280.01,2268861.01,662.196243
538280.01,2268961.01,661.171204
538280.01,2269061.01,661.071686
538280.01,2269161.01,661.600037
538280.01,2269261.01,661.828018
538280.01,2269361.01,662.592957
538280.01,2269461.01,662.98587
538280.01,2269561.01,662.253845
538280.01,2269661.01,662.733337
538280.01,2269761.01,665.79657
538280.01,2269861.01,667.258972
538280.01,2269961.01,668.416351
538280.01,2270061.01,670.925751
538280.01,2270161.01,673.981369
538280.01,2270261.01,675.59845
538280.01,2270361.01,677.699249
538280.01,2270461.01,681.618774
538280.01,2270561.01,684.165375
538280.01,2270661.01,685.019653
538280.01,2270761.01,685.858093
538280.01,2270861.01,687.800171
538280.01,2270961.01,689.994934
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,655.574493
538380.01,2262961.01,657.479187
538380.01,2263061.01,657.660034
538380.01,2263161.01,656.07486
538380.01,2263261.01,655.746826
538380.01,2263361.01,653.838455
538380.01,2263461.01,653.679443
538380.01,2263561.01,653.509094
538380.01,2263661.01,652.318634
538380.01,2263761.01,652.132874
538380.01,2263861.01,652.276108
538380.01,2263961.01,652.992126
538380.01,2264061.01,654.575912
538380.01,2264161.01,654.793213
538380.01,2264261.01,654.337524
538380.01,2264361.01,653.391479
538380.01,2264461.01,653.334991
538380.01,2264561.01,652.552948
538380.01,2264661.01,651.594498
538380.01,2264761.01,649.766953
538380.01,2264861.01,648.35022
538380.01,2264961.01,645.465607
538380.01,2265061.01,642.195618
538380.01,2265161.01,641.055267
538380.01,2265261.01,638.919434
538380.01,2265361.01,637.108719
538380.01,2265461.01,636.285828
538380.01,2265561.01,635.619904
538380.01,2265661.01,634.132568
538380.01,2265761.01,633.934967
538380.01,2265861.01,633.758331
538380.01,2265961.01,633.991089
538380.01,2266061.01,633.53064
538380.01,2266161.01,632.947083
538380.01,2266261.01,632.141144
538380.01,2266361.01,631.834229
538380.01,2266461.01,633.499496
538380.01,2266561.01,639.30188
538380.01,2266661.01,641.008072
538380.01,2266761.01,642.986328
538380.01,2266861.01,645.666412
538380.01,2266961.01,648.098145
538380.01,2267061.01,649.554703
538380.01,2267161.01,651.666626
538380.01,2267261.01,654.373779
538380.01,2267361.01,655.451416
538380.01,2267461.01,655.594299
538380.01,2267561.01,655.171112
538380.01,2267661.01,653.128662
538380.01,2267761.01,648.832886
538380.01,2267861.01,648.164063
538380.01,2267961.01,648.253998
538380.01,2268061.01,649.308838
538380.01,2268161.01,650.243866
538380.01,2268261.01,651.34906
538380.01,2268361.01,653.448639
538380.01,2268461.01,655.4245
538380.01,2268561.01,657.579834
538380.01,2268661.01,657.656952
538380.01,2268761.01,658.711792
538380.01,2268861.01,659.964203
538380.01,2268961.01,659.813446
538380.01,2269061.01,660.399506
538380.01,2269161.01,660.688385
538380.01,2269261.01,660.706512
538380.01,2269361.01,660.829529
538380.01,2269461.01,662.280243
538380.01,2269561.01,662.097717
538380.01,2269661.01,662.441467
538380.01,2269761.01,665.413025
538380.01,2269861.01,666.632141
538380.01,2269961.01,668.884491
538380.01,2270061.01,671.472656
538380.01,2270161.01,674.484894
538380.01,2270261.01,676.374939
538380.01,2270361.01,679.148468
538380.01,2270461.01,683.795074
538380.01,2270561.01,684.294067
538380.01,2270661.01,684.654419
538380.01,2270761.01,685.034424
538380.01,2270861.01,685.671906
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,661.176453
538480.01,2263061.01,661.585205
538480.01,2263161.01,660.526184
538480.01,2263261.01,660.589417
538480.01,2263361.01,658.591553
538480.01,2263461.01,656.896423
538480.01,2263561.01,656.64917
538480.01,2263661.01,654.561768
538480.01,2263761.01,653.163483
538480.01,2263861.01,652.650116
538480.01,2263961.01,651.246765
538480.01,2264061.01,651.038025
538480.01,2264161.01,650.526733
538480.01,2264261.01,652.043915
538480.01,2264361.01,653.105621
538480.01,2264461.01,652.665222
538480.01,2264561.01,651.92041
538480.01,2264661.01,651.135254
538480.01,2264761.01,650.164917
538480.01,2264861.01,648.376358
538480.01,2264961.01,645.852264
538480.01,2265061.01,642.764481
538480.01,2265161.01,640.828339
538480.01,2265261.01,639.144714
538480.01,2265361.01,637.230286
538480.01,2265461.01,636.366364
538480.01,2265561.01,637.008179
538480.01,2265661.01,636.072418
538480.01,2265761.01,635.807251
538480.01,2265861.01,634.460449
538480.01,2265961.01,633.743134
538480.01,2266061.01,633.658173
538480.01,2266161.01,633.401062
538480.01,2266261.01,632.685181
538480.01,2266361.01,633.387512
538480.01,2266461.01,639.528534
538480.01,2266561.01,641.399475
538480.01,2266661.01,642.764313
538480.01,2266761.01,644.637085
538480.01,2266861.01,646.699829
538480.01,2266961.01,648.798889
538480.01,2267061.01,650.203186
538480.01,2267161.01,652.49292
538480.01,2267261.01,654.731567
538480.01,2267361.01,656.128632
538480.01,2267461.01,656.048309
538480.01,2267561.01,656.148712
538480.01,2267661.01,653.953369
538480.01,2267761.01,647.452545
538480.01,2267861.01,647.947449
538480.01,2267961.01,646.979492
538480.01,2268061.01,646.968048
538480.01,2268161.01,649.247955
538480.01,2268261.01,652.203979
538480.01,2268361.01,654.82251
538480.01,2268461.01,655.926819
538480.01,2268561.01,657.04425
538480.01,2268661.01,657.328339
538480.01,2268761.01,657.608154
