"X","Y","(H00-H01) Vint"
527980.01,2261561.01,900.798583984
527980.01,2261661.01,889.617858887
527980.01,2261761.01,872.921325684
527980.01,2261861.01,857.425964355
527980.01,2261961.01,842.233703613
527980.01,2262061.01,832.60144043
527980.01,2262161.01,834.208251953
527980.01,2262261.01,848.329711914
527980.01,2262361.01,867.253295898
527980.01,2262461.01,882.115905762
527980.01,2262561.01,890.395141602
527980.01,2262661.01,893.641601563
527980.01,2262761.01,894.465820313
527980.01,2262861.01,899.25958252
527980.01,2262961.01,913.132568359
527980.01,2263061.01,936.627197266
527980.01,2263161.01,964.813049316
527980.01,2263261.01,990.920959473
527980.01,2263361.01,1010.877929688
527980.01,2263461.01,1023.081542969
527980.01,2263561.01,1030.998657227
527980.01,2263661.01,1038.125976563
527980.01,2263761.01,1045.965942383
527980.01,2263861.01,1053.767333984
527980.01,2263961.01,1057.456542969
527980.01,2264061.01,1051.876708984
527980.01,2264161.01,1032.54284668
527980.01,2264261.01,995.511535645
527980.01,2264361.01,940.850402832
527980.01,2264461.01,873.844909668
527980.01,2264561.01,803.558410645
527980.01,2264661.01,740.273925781
527980.01,2264761.01,698.924987793
527980.01,2264861.01,692.017272949
527980.01,2264961.01,717.320556641
527980.01,2265061.01,754.396179199
527980.01,2265161.01,779.204467773
527980.01,2265261.01,781.359436035
527980.01,2265361.01,767.041442871
527980.01,2265461.01,748.010681152
527980.01,2265561.01,733.801696777
527980.01,2265661.01,729.396484375
527980.01,2265761.01,736.104370117
527980.01,2265861.01,753.050231934
527980.01,2265961.01,778.437011719
527980.01,2266061.01,810.206787109
527980.01,2266161.01,845.39263916
527980.01,2266261.01,880.896972656
528080.01,2260961.01,934.683898926
528080.01,2261061.01,933.750305176
528080.01,2261161.01,930.313049316
528080.01,2261261.01,924.179748535
528080.01,2261361.01,912.427856445
528080.01,2261461.01,902.810668945
528080.01,2261561.01,894.49987793
528080.01,2261661.01,880.989929199
528080.01,2261761.01,867.742248535
528080.01,2261861.01,852.423034668
528080.01,2261961.01,840.754882813
528080.01,2262061.01,835.837341309
528080.01,2262161.01,840.665222168
528080.01,2262261.01,855.717224121
528080.01,2262361.01,874.812316895
528080.01,2262461.01,890.79486084
528080.01,2262561.01,900.408447266
528080.01,2262661.01,904.176879883
528080.01,2262761.01,904.600402832
528080.01,2262861.01,906.634887695
528080.01,2262961.01,917.687255859
528080.01,2263061.01,937.521911621
528080.01,2263161.01,963.186889648
528080.01,2263261.01,988.241882324
528080.01,2263361.01,1009.680114746
528080.01,2263461.01,1026.452026367
528080.01,2263561.01,1039.652099609
528080.01,2263661.01,1051.659667969
528080.01,2263761.01,1063.801025391
528080.01,2263861.01,1073.518676758
528080.01,2263961.01,1076.089477539
528080.01,2264061.01,1066.430541992
528080.01,2264161.01,1040.897827148
528080.01,2264261.01,997.543579102
528080.01,2264361.01,938.958496094
528080.01,2264461.01,871.30859375
528080.01,2264561.01,803.351379395
528080.01,2264661.01,744.888427734
528080.01,2264761.01,707.764587402
528080.01,2264861.01,698.441650391
528080.01,2264961.01,712.207214355
528080.01,2265061.01,735.671081543
528080.01,2265161.01,753.084289551
528080.01,2265261.01,756.100830078
528080.01,2265361.01,746.958496094
528080.01,2265461.01,733.245544434
528080.01,2265561.01,722.311584473
528080.01,2265661.01,718.930847168
528080.01,2265761.01,724.996826172
528080.01,2265861.01,740.686035156
528080.01,2265961.01,764.690185547
528080.01,2266061.01,794.917724609
528080.01,2266161.01,828.921386719
528080.01,2266261.01,863.775390625
528080.01,2266361.01,896.159851074
528180.01,2260961.01,935.44909668
528180.01,2261061.01,937.21295166
528180.01,2261161.01,926.225158691
528180.01,2261261.01,913.136657715
528180.01,2261361.01,905.600219727
528180.01,2261461.01,901.498840332
528180.01,2261561.01,889.453369141
528180.01,2261661.01,878.095458984
528180.01,2261761.01,868.24206543
528180.01,2261861.01,856.467712402
528180.01,2261961.01,848.731384277
528180.01,2262061.01,847.368103027
528180.01,2262161.01,854.744567871
528180.01,2262261.01,869.083374023
528180.01,2262361.01,886.105163574
528180.01,2262461.01,900.652648926
528180.01,2262561.01,909.721862793
528180.01,2262661.01,912.334533691
528180.01,2262761.01,911.224304199
528180.01,2262861.01,911.842224121
528180.01,2262961.01,917.488037109
528180.01,2263061.01,932.694885254
528180.01,2263161.01,954.586608887
528180.01,2263261.01,978.426818848
528180.01,2263361.01,1000.734802246
528180.01,2263461.01,1020.804626465
528180.01,2263561.01,1038.545898438
528180.01,2263661.01,1056.082275391
528180.01,2263761.01,1073.229858398
528180.01,2263861.01,1087.314575195
528180.01,2263961.01,1092.924072266
528180.01,2264061.01,1084.330322266
528180.01,2264161.01,1058.323364258
528180.01,2264261.01,1015.196838379
528180.01,2264361.01,958.466125488
528180.01,2264461.01,894.801635742
528180.01,2264561.01,832.363464355
528180.01,2264661.01,779.948425293
528180.01,2264761.01,745.35345459
528180.01,2264861.01,731.47454834
528180.01,2264961.01,733.698730469
528180.01,2265061.01,743.030517578
528180.01,2265161.01,749.196350098
528180.01,2265261.01,746.536682129
528180.01,2265361.01,736.693908691
528180.01,2265461.01,724.331054688
528180.01,2265561.01,714.611877441
528180.01,2265661.01,711.389404297
528180.01,2265761.01,716.77331543
528180.01,2265861.01,731.521850586
528180.01,2265961.01,754.487731934
528180.01,2266061.01,783.688476563
528180.01,2266161.01,816.877380371
528180.01,2266261.01,851.536193848
528180.01,2266361.01,881.319580078
528280.01,2260861.01,943.817993164
528280.01,2260961.01,946.700805664
528280.01,2261061.01,933.372009277
