"X","Y","(H02-H03) Vint"
528280.01,2266061.01,2310.325439453
528280.01,2266161.01,2334.381591797
528280.01,2266261.01,2358.154541016
528280.01,2266361.01,2381.78515625
528280.01,2266461.01,2404.019042969
528380.01,2260861.01,0
528380.01,2260961.01,0
528380.01,2261061.01,0
528380.01,2261161.01,0
528380.01,2261261.01,0
528380.01,2261361.01,0
528380.01,2261461.01,0
528380.01,2261561.01,114.525085449
528380.01,2261661.01,1454.351074219
528380.01,2261761.01,1851.591796875
528380.01,2261861.01,1899.999267578
528380.01,2261961.01,1899.999023438
528380.01,2262061.01,1899.999511719
528380.01,2262161.01,1899.999755859
528380.01,2262261.01,1899.999023438
528380.01,2262361.01,1899.999755859
528380.01,2262461.01,1899.99987793
528380.01,2262561.01,1899.999755859
