"X","Y","(H20-H30) Vint"
528180.01,2263961.01,2515.443115234
528180.01,2264061.01,2517.26171875
528180.01,2264161.01,2507.996582031
528180.01,2264261.01,2498.653808594
528180.01,2264361.01,2483.443359375
528180.01,2264461.01,2484.12890625
528180.01,2264561.01,2477.731201172
528180.01,2264661.01,2447.152832031
528180.01,2264761.01,2452.298095703
528180.01,2264861.01,2445.448242188
528180.01,2264961.01,2457.451171875
528180.01,2265061.01,2462.779052734
528180.01,2265161.01,2469.193603516
528180.01,2265261.01,2463.162353516
528180.01,2265361.01,2491.251220703
528180.01,2265461.01,2543.420166016
528180.01,2265561.01,2326.019287109
528180.01,2265661.01,2475.428222656
528180.01,2265761.01,2444.700683594
528180.01,2265861.01,2479.457275391
528180.01,2265961.01,2477.775146484
528180.01,2266061.01,2466.583007813
528180.01,2266161.01,2464.665283203
528180.01,2266261.01,2472.443115234
528180.01,2266361.01,-9999
528280.01,2260861.01,-9999
528280.01,2260961.01,-9999
528280.01,2261061.01,2553.885742188
528280.01,2261161.01,2609.482177734
528280.01,2261261.01,2625.197509766
528280.01,2261361.01,2677.327636719
528280.01,2261461.01,2564.742919922
528280.01,2261561.01,2603.906982422
528280.01,2261661.01,2017.977050781
528280.01,2261761.01,2735.12109375
528280.01,2261861.01,2901.864257813
528280.01,2261961.01,2540.984619141
528280.01,2262061.01,2552.476806641
528280.01,2262161.01,2538.294921875
528280.01,2262261.01,2488.914794922
528280.01,2262361.01,2504.299072266
528280.01,2262461.01,2486.940185547
528280.01,2262561.01,2476.919921875
528280.01,2262661.01,2508.785400391
528280.01,2262761.01,2526.28125
528280.01,2262861.01,2528.183349609
528280.01,2262961.01,2536.672607422
528280.01,2263061.01,2539.591552734
528280.01,2263161.01,2542.267578125
528280.01,2263261.01,2540.602050781
528280.01,2263361.01,2541.609130859
528280.01,2263461.01,2540.455322266
528280.01,2263561.01,2535.803466797
528280.01,2263661.01,2533.51171875
528280.01,2263761.01,2531.182373047
528280.01,2263861.01,2521.154785156
528280.01,2263961.01,2518.440673828
528280.01,2264061.01,2511.100097656
528280.01,2264161.01,2499.604980469
528280.01,2264261.01,2491.996826172
528280.01,2264361.01,2478.242431641
528280.01,2264461.01,2475.984863281
528280.01,2264561.01,2474.375244141
528280.01,2264661.01,2457.74609375
528280.01,2264761.01,2460.632080078
528280.01,2264861.01,2453.642578125
528280.01,2264961.01,2463.317871094
528280.01,2265061.01,2461.233398438
528280.01,2265161.01,2463.710693359
528280.01,2265261.01,2469.379150391
528280.01,2265361.01,2498.524902344
528280.01,2265461.01,2504.084716797
528280.01,2265561.01,2427.605957031
528280.01,2265661.01,2451.663574219
528280.01,2265761.01,2464.519775391
528280.01,2265861.01,2475.850341797
528280.01,2265961.01,2473.415039063
528280.01,2266061.01,2471.910888672
528280.01,2266161.01,2467.436035156
528280.01,2266261.01,2479.800292969
528280.01,2266361.01,-9999
528280.01,2266461.01,-9999
528380.01,2260861.01,2567.450927734
528380.01,2260961.01,2559.579589844
528380.01,2261061.01,2561.395019531
528380.01,2261161.01,2550.740722656
528380.01,2261261.01,2543.5625
