"X","Y","H50_Aal (Depth)"
536280.01,2263861.01,865.690368652
536280.01,2263961.01,860.545593262
536280.01,2264061.01,856.090393066
536280.01,2264161.01,855.585388184
536280.01,2264261.01,853.434692383
536280.01,2264361.01,852.765808105
536280.01,2264461.01,850.576293945
536280.01,2264561.01,849.130981445
536280.01,2264661.01,846.891845703
536280.01,2264761.01,844.604675293
536280.01,2264861.01,841.515808105
536280.01,2264961.01,838.458618164
536280.01,2265061.01,836.990783691
536280.01,2265161.01,833.885131836
536280.01,2265261.01,830.40057373
536280.01,2265361.01,829.021728516
536280.01,2265461.01,826.830200195
536280.01,2265561.01,826.628112793
536280.01,2265661.01,826.419616699
536280.01,2265761.01,826.356994629
536280.01,2265861.01,829.361022949
536280.01,2265961.01,831.119567871
536280.01,2266061.01,831.11126709
536280.01,2266161.01,833.15234375
536280.01,2266261.01,834.828552246
536280.01,2266361.01,837.195373535
536280.01,2266461.01,842.879516602
536280.01,2266561.01,847.167602539
536280.01,2266661.01,851.137512207
536280.01,2266761.01,859.273254395
536280.01,2266861.01,868.148193359
536280.01,2266961.01,874.484924316
536280.01,2267061.01,886.126037598
536280.01,2267161.01,893.155151367
536280.01,2267261.01,897.721374512
536280.01,2267361.01,904.810058594
536280.01,2267461.01,912.110900879
536280.01,2267561.01,917.398498535
536280.01,2267661.01,921.41986084
536280.01,2267761.01,914.390441895
536280.01,2267861.01,918.754943848
536280.01,2267961.01,925.196899414
536280.01,2268061.01,930.434082031
536280.01,2268161.01,933.612915039
536280.01,2268261.01,937.514587402
536280.01,2268361.01,939.126831055
536280.01,2268461.01,938.443725586
536280.01,2268561.01,936.879821777
536280.01,2268661.01,935.046142578
536280.01,2268761.01,931.972412109
536280.01,2268861.01,931.156738281
536280.01,2268961.01,930.097106934
536280.01,2269061.01,925.133056641
536280.01,2269161.01,925.040283203
536280.01,2269261.01,927.144165039
536280.01,2269361.01,927.213317871
536280.01,2269461.01,925.70526123
536280.01,2269561.01,924.298217773
536280.01,2269661.01,921.104858398
536280.01,2269761.01,918.937316895
536280.01,2269861.01,919.394775391
536280.01,2269961.01,920.010742188
536280.01,2270061.01,920.151550293
536280.01,2270161.01,921.75579834
536280.01,2270261.01,920.804382324
536280.01,2270361.01,918.651794434
536280.01,2270461.01,916.797851563
536280.01,2270561.01,917.090515137
536280.01,2270661.01,905.012023926
536280.01,2270761.01,905.230651855
536280.01,2270861.01,904.942687988
536280.01,2270961.01,908.461975098
536280.01,2271061.01,909.94519043
536280.01,2271161.01,913.423461914
536280.01,2271261.01,917.156005859
536280.01,2271361.01,920.888916016
536280.01,2271461.01,925.581054688
536280.01,2271561.01,929.470703125
536280.01,2271661.01,931.51965332
536280.01,2271761.01,932.90447998
536280.01,2271861.01,929.480224609
536280.01,2271961.01,929.985107422
536280.01,2272061.01,933.06854248
536280.01,2272161.01,937.358215332
536280.01,2272261.01,941.643859863
536280.01,2272361.01,944.959411621
536280.01,2272461.01,948.069458008
536280.01,2272561.01,950.527893066
536280.01,2272661.01,-9999
536380.01,2261161.01,-9999
536380.01,2261261.01,-9999
536380.01,2261361.01,-9999
536380.01,2261461.01,-9999
536380.01,2261561.01,927.757995605
536380.01,2261661.01,925.610778809
536380.01,2261761.01,918.079101563
536380.01,2261861.01,914.874450684
536380.01,2261961.01,911.847473145
536380.01,2262061.01,906.880371094
536380.01,2262161.01,902.081604004
536380.01,2262261.01,897.695068359
536380.01,2262361.01,897.326171875
536380.01,2262461.01,898.09197998
536380.01,2262561.01,898.087646484
536380.01,2262661.01,896.234436035
536380.01,2262761.01,894.636962891
536380.01,2262861.01,890.584411621
536380.01,2262961.01,885.279174805
536380.01,2263061.01,881.339599609
536380.01,2263161.01,877.469360352
536380.01,2263261.01,875.03137207
536380.01,2263361.01,873.399963379
536380.01,2263461.01,872.260498047
536380.01,2263561.01,870.808959961
536380.01,2263661.01,869.99395752
536380.01,2263761.01,861.77545166
536380.01,2263861.01,867.270324707
536380.01,2263961.01,864.747009277
536380.01,2264061.01,861.910339355
536380.01,2264161.01,855.568115234
536380.01,2264261.01,854.00378418
536380.01,2264361.01,852.475463867
536380.01,2264461.01,850.499084473
536380.01,2264561.01,847.649230957
536380.01,2264661.01,846.241638184
536380.01,2264761.01,843.36517334
536380.01,2264861.01,841.444519043
536380.01,2264961.01,840.639465332
536380.01,2265061.01,838.121459961
536380.01,2265161.01,835.106140137
536380.01,2265261.01,832.037414551
536380.01,2265361.01,831.39666748
536380.01,2265461.01,829.354980469
536380.01,2265561.01,828.485107422
536380.01,2265661.01,829.614135742
536380.01,2265761.01,828.865844727
536380.01,2265861.01,831.447875977
536380.01,2265961.01,833.205688477
536380.01,2266061.01,832.57800293
536380.01,2266161.01,834.510009766
536380.01,2266261.01,836.461730957
536380.01,2266361.01,839.692138672
536380.01,2266461.01,842.540344238
536380.01,2266561.01,843.957824707
536380.01,2266661.01,849.754882813
536380.01,2266761.01,857.793579102
536380.01,2266861.01,864.27520752
536380.01,2266961.01,878.248840332
536380.01,2267061.01,887.523681641
536380.01,2267161.01,894.440673828
536380.01,2267261.01,899.706359863
536380.01,2267361.01,906.696716309
536380.01,2267461.01,915.662231445
536380.01,2267561.01,922.248718262
536380.01,2267661.01,924.469970703
536380.01,2267761.01,915.171813965
536380.01,2267861.01,919.061523438
536380.01,2267961.01,924.651245117
536380.01,2268061.01,929.796020508
536380.01,2268161.01,932.088623047
536380.01,2268261.01,934.399169922
536380.01,2268361.01,936.68737793
536380.01,2268461.01,937.330200195
536380.01,2268561.01,935.252380371
536380.01,2268661.01,932.865600586
536380.01,2268761.01,930.567382813
536380.01,2268861.01,928.060058594
536380.01,2268961.01,925.946533203
536380.01,2269061.01,924.442016602
536380.01,2269161.01,924.549438477
536380.01,2269261.01,925.316101074
536380.01,2269361.01,924.407531738
536380.01,2269461.01,922.024719238
536380.01,2269561.01,920.808166504
536380.01,2269661.01,917.208496094
536380.01,2269761.01,915.619995117
536380.01,2269861.01,916.436950684
536380.01,2269961.01,918.453491211
536380.01,2270061.01,919.131896973
536380.01,2270161.01,921.146789551
536380.01,2270261.01,921.296020508
536380.01,2270361.01,919.184204102
536380.01,2270461.01,915.667114258
536380.01,2270561.01,903.290283203
536380.01,2270661.01,904.434692383
536380.01,2270761.01,902.720153809
536380.01,2270861.01,902.918762207
536380.01,2270961.01,907.637939453
536380.01,2271061.01,910.528320313
536380.01,2271161.01,915.58605957
536380.01,2271261.01,921.180969238
536380.01,2271361.01,924.30871582
536380.01,2271461.01,927.90057373
536380.01,2271561.01,929.59967041
536380.01,2271661.01,931.657043457
536380.01,2271761.01,934.491455078
536380.01,2271861.01,930.673278809
536380.01,2271961.01,931.153076172
536380.01,2272061.01,934.795043945
536380.01,2272161.01,939.619995117
536380.01,2272261.01,943.47644043
536380.01,2272361.01,946.88104248
536380.01,2272461.01,949.809936523
536380.01,2272561.01,952.393737793
536380.01,2272661.01,954.369445801
536380.01,2272761.01,-9999
536480.01,2261361.01,-9999
536480.01,2261461.01,-9999
536480.01,2261561.01,-9999
536480.01,2261661.01,919.049255371
536480.01,2261761.01,916.19732666
536480.01,2261861.01,913.065551758
536480.01,2261961.01,909.780029297
536480.01,2262061.01,904.867492676
536480.01,2262161.01,898.860778809
536480.01,2262261.01,898.503112793
536480.01,2262361.01,900.137512207
536480.01,2262461.01,901.087341309
536480.01,2262561.01,900.621459961
536480.01,2262661.01,898.411621094
536480.01,2262761.01,896.548034668
536480.01,2262861.01,892.333068848
536480.01,2262961.01,885.918029785
536480.01,2263061.01,882.153930664
536480.01,2263161.01,877.780944824
536480.01,2263261.01,875.469421387
536480.01,2263361.01,874.801818848
536480.01,2263461.01,872.046447754
536480.01,2263561.01,866.042480469
536480.01,2263661.01,868.223754883
536480.01,2263761.01,863.12701416
536480.01,2263861.01,861.091491699
536480.01,2263961.01,860.152160645
536480.01,2264061.01,859.985900879
536480.01,2264161.01,856.98840332
536480.01,2264261.01,854.772949219
536480.01,2264361.01,853.781494141
536480.01,2264461.01,851.195922852
536480.01,2264561.01,849.132995605
536480.01,2264661.01,848.178283691
536480.01,2264761.01,847.230651855
536480.01,2264861.01,844.176696777
536480.01,2264961.01,842.152893066
536480.01,2265061.01,838.895263672
536480.01,2265161.01,836.689819336
536480.01,2265261.01,835.763244629
536480.01,2265361.01,833.614257813
536480.01,2265461.01,831.872558594
536480.01,2265561.01,830.902893066
536480.01,2265661.01,830.975891113
536480.01,2265761.01,830.883483887
536480.01,2265861.01,832.519287109
536480.01,2265961.01,833.461242676
536480.01,2266061.01,834.78314209
536480.01,2266161.01,836.635070801
536480.01,2266261.01,837.93548584
536480.01,2266361.01,842.307739258
536480.01,2266461.01,844.89239502
536480.01,2266561.01,846.444580078
536480.01,2266661.01,851.888366699
536480.01,2266761.01,860.768493652
536480.01,2266861.01,867.022888184
536480.01,2266961.01,877.239501953
536480.01,2267061.01,885.949462891
536480.01,2267161.01,889.545532227
536480.01,2267261.01,898.719665527
536480.01,2267361.01,910.963989258
536480.01,2267461.01,920.825134277
536480.01,2267561.01,926.028625488
536480.01,2267661.01,924.51940918
536480.01,2267761.01,918.68536377
536480.01,2267861.01,922.983642578
536480.01,2267961.01,925.491210938
536480.01,2268061.01,928.723388672
536480.01,2268161.01,930.685852051
536480.01,2268261.01,933.573913574
536480.01,2268361.01,936.73223877
536480.01,2268461.01,938.017150879
536480.01,2268561.01,935.018676758
536480.01,2268661.01,929.155273438
536480.01,2268761.01,927.373291016
536480.01,2268861.01,924.877624512
536480.01,2268961.01,922.840332031
536480.01,2269061.01,920.991271973
536480.01,2269161.01,921.009094238
536480.01,2269261.01,922.010253906
536480.01,2269361.01,921.590026855
536480.01,2269461.01,920.557983398
536480.01,2269561.01,919.060058594
536480.01,2269661.01,913.71295166
536480.01,2269761.01,912.689453125
536480.01,2269861.01,914.073608398
536480.01,2269961.01,915.571105957
536480.01,2270061.01,916.640136719
536480.01,2270161.01,918.556152344
536480.01,2270261.01,918.060180664
536480.01,2270361.01,908.374938965
536480.01,2270461.01,905.052734375
536480.01,2270561.01,900.462890625
536480.01,2270661.01,900.203308105
536480.01,2270761.01,901.328613281
536480.01,2270861.01,901.562194824
536480.01,2270961.01,904.873046875
536480.01,2271061.01,910.426574707
536480.01,2271161.01,916.068847656
536480.01,2271261.01,923.809387207
536480.01,2271361.01,927.479003906
536480.01,2271461.01,932.546203613
536480.01,2271561.01,932.073303223
536480.01,2271661.01,931.825866699
536480.01,2271761.01,931.732788086
536480.01,2271861.01,931.562927246
536480.01,2271961.01,933.163391113
536480.01,2272061.01,935.828918457
536480.01,2272161.01,940.277038574
536480.01,2272261.01,943.630065918
536480.01,2272361.01,946.802001953
536480.01,2272461.01,951.010681152
536480.01,2272561.01,952.75201416
536480.01,2272661.01,955.62878418
536480.01,2272761.01,957.76171875
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,913.193969727
536580.01,2261861.01,910.593017578
536580.01,2261961.01,905.773681641
536580.01,2262061.01,902.830688477
536580.01,2262161.01,899.476379395
536580.01,2262261.01,899.345947266
536580.01,2262361.01,901.130737305
536580.01,2262461.01,902.192749023
536580.01,2262561.01,901.998962402
536580.01,2262661.01,900.111877441
536580.01,2262761.01,898.248535156
536580.01,2262861.01,893.115600586
536580.01,2262961.01,886.713500977
536580.01,2263061.01,883.39831543
536580.01,2263161.01,878.254394531
536580.01,2263261.01,874.830627441
536580.01,2263361.01,872.292785645
536580.01,2263461.01,870.06048584
536580.01,2263561.01,866.34564209
536580.01,2263661.01,866.466796875
536580.01,2263761.01,865.282470703
536580.01,2263861.01,864.305847168
536580.01,2263961.01,864.336853027
536580.01,2264061.01,862.996154785
536580.01,2264161.01,861.069580078
536580.01,2264261.01,859.183105469
536580.01,2264361.01,858.719909668
536580.01,2264461.01,855.589599609
536580.01,2264561.01,852.718444824
536580.01,2264661.01,852.055175781
536580.01,2264761.01,849.816650391
536580.01,2264861.01,846.644165039
536580.01,2264961.01,844.825805664
536580.01,2265061.01,840.493591309
536580.01,2265161.01,837.963806152
536580.01,2265261.01,836.707885742
536580.01,2265361.01,834.23236084
536580.01,2265461.01,832.437133789
536580.01,2265561.01,831.537963867
536580.01,2265661.01,831.311584473
536580.01,2265761.01,832.069396973
536580.01,2265861.01,832.611999512
536580.01,2265961.01,833.786987305
536580.01,2266061.01,835.28338623
536580.01,2266161.01,837.478027344
536580.01,2266261.01,838.712463379
536580.01,2266361.01,842.689758301
536580.01,2266461.01,847.530334473
536580.01,2266561.01,849.774108887
536580.01,2266661.01,855.456542969
536580.01,2266761.01,863.84967041
536580.01,2266861.01,867.903747559
536580.01,2266961.01,877.891174316
536580.01,2267061.01,884.581665039
536580.01,2267161.01,888.182739258
536580.01,2267261.01,898.922912598
536580.01,2267361.01,910.889831543
536580.01,2267461.01,917.568969727
536580.01,2267561.01,925.802612305
536580.01,2267661.01,925.034362793
536580.01,2267761.01,923.374267578
536580.01,2267861.01,927.337219238
536580.01,2267961.01,929.613586426
536580.01,2268061.01,930.638244629
536580.01,2268161.01,931.253540039
536580.01,2268261.01,932.336853027
536580.01,2268361.01,934.123352051
536580.01,2268461.01,932.416503906
536580.01,2268561.01,931.171142578
536580.01,2268661.01,927.525146484
536580.01,2268761.01,925.694580078
536580.01,2268861.01,923.005187988
536580.01,2268961.01,920.89831543
536580.01,2269061.01,917.60748291
536580.01,2269161.01,917.603271484
536580.01,2269261.01,918.498168945
536580.01,2269361.01,918.136779785
536580.01,2269461.01,917.344543457
536580.01,2269561.01,914.38684082
536580.01,2269661.01,910.469421387
536580.01,2269761.01,910.525390625
536580.01,2269861.01,911.499328613
536580.01,2269961.01,914.019958496
536580.01,2270061.01,915.08380127
536580.01,2270161.01,916.981750488
536580.01,2270261.01,909.267333984
536580.01,2270361.01,905.006225586
536580.01,2270461.01,904.074462891
536580.01,2270561.01,903.157531738
536580.01,2270661.01,904.958190918
536580.01,2270761.01,905.445068359
536580.01,2270861.01,907.33013916
536580.01,2270961.01,910.952514648
536580.01,2271061.01,914.972290039
536580.01,2271161.01,919.021179199
536580.01,2271261.01,922.9375
536580.01,2271361.01,928.387451172
536580.01,2271461.01,933.316711426
536580.01,2271561.01,932.706420898
536580.01,2271661.01,929.909423828
536580.01,2271761.01,930.662658691
536580.01,2271861.01,933.230224609
536580.01,2271961.01,936.647338867
536580.01,2272061.01,939.453125
536580.01,2272161.01,942.524902344
536580.01,2272261.01,945.037414551
536580.01,2272361.01,947.71875
536580.01,2272461.01,950.298217773
536580.01,2272561.01,951.771789551
536580.01,2272661.01,954.969726563
536580.01,2272761.01,957.382995605
536580.01,2272861.01,958.492858887
536580.01,2272961.01,-9999
536680.01,2261761.01,912.226806641
536680.01,2261861.01,910.641418457
536680.01,2261961.01,905.372680664
536680.01,2262061.01,903.48449707
536680.01,2262161.01,901.778869629
536680.01,2262261.01,902.28729248
536680.01,2262361.01,903.399963379
536680.01,2262461.01,904.075073242
536680.01,2262561.01,903.029296875
536680.01,2262661.01,902.206298828
536680.01,2262761.01,899.572143555
536680.01,2262861.01,894.562316895
536680.01,2262961.01,887.078796387
536680.01,2263061.01,883.147888184
536680.01,2263161.01,877.140319824
536680.01,2263261.01,872.496826172
536680.01,2263361.01,870.663818359
536680.01,2263461.01,868.555541992
536680.01,2263561.01,867.853515625
536680.01,2263661.01,868.469543457
536680.01,2263761.01,867.287780762
536680.01,2263861.01,865.463928223
536680.01,2263961.01,864.917602539
536680.01,2264061.01,863.553344727
536680.01,2264161.01,862.131835938
536680.01,2264261.01,860.263427734
536680.01,2264361.01,858.021240234
536680.01,2264461.01,856.24407959
536680.01,2264561.01,854.847473145
536680.01,2264661.01,852.954956055
536680.01,2264761.01,851.265563965
536680.01,2264861.01,849.426879883
536680.01,2264961.01,847.04119873
536680.01,2265061.01,842.979370117
536680.01,2265161.01,839.464416504
536680.01,2265261.01,838.601257324
536680.01,2265361.01,836.096557617
536680.01,2265461.01,833.840698242
536680.01,2265561.01,832.275695801
