"X","Y","H20_Kimm (Depth)"
528380.01,2264761.01,261.274871826
528380.01,2264861.01,261.223052979
528380.01,2264961.01,262.477172852
528380.01,2265061.01,263.304595947
528380.01,2265161.01,265.175415039
528380.01,2265261.01,266.079040527
528380.01,2265361.01,266.446289063
528380.01,2265461.01,269.395294189
528380.01,2265561.01,258.387969971
528380.01,2265661.01,258.387969971
528380.01,2265761.01,259.20501709
528380.01,2265861.01,259.213470459
528380.01,2265961.01,258.677520752
528380.01,2266061.01,259.895874023
528380.01,2266161.01,261.167724609
528380.01,2266261.01,262.574310303
528380.01,2266361.01,263.345336914
528380.01,2266461.01,-9999
528480.01,2260861.01,-9999
528480.01,2260961.01,270.515075684
528480.01,2261061.01,272.20703125
528480.01,2261161.01,276.813964844
528480.01,2261261.01,278.90133667
528480.01,2261361.01,282.66229248
528480.01,2261461.01,287.611572266
528480.01,2261561.01,292.295959473
528480.01,2261661.01,297.431427002
528480.01,2261761.01,301.354705811
528480.01,2261861.01,302.183380127
528480.01,2261961.01,303.448913574
528480.01,2262061.01,303.675109863
528480.01,2262161.01,303.675109863
528480.01,2262261.01,303.675109863
528480.01,2262361.01,291.235076904
528480.01,2262461.01,296.401428223
528480.01,2262561.01,245.390136719
528480.01,2262661.01,223.730606079
528480.01,2262761.01,223.730606079
528480.01,2262861.01,224.920928955
528480.01,2262961.01,225.266723633
528480.01,2263061.01,225.128204346
528480.01,2263161.01,225.315612793
528480.01,2263261.01,229.770965576
528480.01,2263361.01,227.970275879
528480.01,2263461.01,228.570602417
528480.01,2263561.01,230.129684448
528480.01,2263661.01,231.836502075
528480.01,2263761.01,232.103256226
528480.01,2263861.01,233.729309082
528480.01,2263961.01,236.782150269
528480.01,2264061.01,238.980392456
528480.01,2264161.01,243.575241089
528480.01,2264261.01,247.429229736
528480.01,2264361.01,250.733383179
528480.01,2264461.01,256.914367676
528480.01,2264561.01,259.17565918
528480.01,2264661.01,259.641906738
528480.01,2264761.01,259.286773682
528480.01,2264861.01,260.181854248
528480.01,2264961.01,261.065216064
528480.01,2265061.01,262.571502686
528480.01,2265161.01,264.787231445
528480.01,2265261.01,265.203308105
528480.01,2265361.01,266.231048584
528480.01,2265461.01,268.673126221
528480.01,2265561.01,268.65927124
528480.01,2265661.01,258.387969971
528480.01,2265761.01,258.423736572
528480.01,2265861.01,258.110198975
528480.01,2265961.01,257.910064697
528480.01,2266061.01,260.15927124
528480.01,2266161.01,262.219512939
528480.01,2266261.01,263.972595215
528480.01,2266361.01,265.791687012
528480.01,2266461.01,265.863098145
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,268.860321045
528580.01,2260961.01,271.057861328
528580.01,2261061.01,273.206390381
528580.01,2261161.01,275.365234375
528580.01,2261261.01,278.693267822
528580.01,2261361.01,283.415618896
528580.01,2261461.01,289.17086792
528580.01,2261561.01,292.003326416
528580.01,2261661.01,296.266662598
528580.01,2261761.01,299.377471924
528580.01,2261861.01,300.877471924
528580.01,2261961.01,302.658508301
528580.01,2262061.01,303.655029297
528580.01,2262161.01,303.683959961
528580.01,2262261.01,303.242980957
528580.01,2262361.01,302.669891357
528580.01,2262461.01,301.304321289
528580.01,2262561.01,299.061889648
528580.01,2262661.01,296.905822754
528580.01,2262761.01,296.191589355
528580.01,2262861.01,235.966812134
528580.01,2262961.01,225.395477295
528580.01,2263061.01,225.395477295
528580.01,2263161.01,225.395477295
528580.01,2263261.01,225.862731934
528580.01,2263361.01,227.092071533
528580.01,2263461.01,227.592941284
528580.01,2263561.01,228.747375488
528580.01,2263661.01,230.164337158
528580.01,2263761.01,230.314071655
528580.01,2263861.01,233.289245605
528580.01,2263961.01,236.455612183
528580.01,2264061.01,238.738586426
528580.01,2264161.01,242.416152954
528580.01,2264261.01,247.685150146
528580.01,2264361.01,251.205947876
528580.01,2264461.01,255.837097168
528580.01,2264561.01,257.800506592
528580.01,2264661.01,257.388793945
528580.01,2264761.01,257.50579834
528580.01,2264861.01,258.843902588
528580.01,2264961.01,259.62020874
528580.01,2265061.01,261.500946045
528580.01,2265161.01,263.809265137
528580.01,2265261.01,265.535614014
528580.01,2265361.01,265.924072266
528580.01,2265461.01,267.473693848
528580.01,2265561.01,266.267059326
528580.01,2265661.01,258.387969971
528580.01,2265761.01,258.473327637
528580.01,2265861.01,258.065551758
528580.01,2265961.01,257.668304443
528580.01,2266061.01,259.837341309
528580.01,2266161.01,262.786407471
528580.01,2266261.01,263.398345947
528580.01,2266361.01,265.623687744
528580.01,2266461.01,267.360046387
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,273.209716797
528680.01,2261061.01,274.119567871
528680.01,2261161.01,275.170349121
528680.01,2261261.01,277.405334473
528680.01,2261361.01,281.347869873
528680.01,2261461.01,285.240386963
528680.01,2261561.01,290.949798584
528680.01,2261661.01,296.238372803
528680.01,2261761.01,299.234558105
528680.01,2261861.01,302.16519165
528680.01,2261961.01,303.829956055
528680.01,2262061.01,303.727752686
528680.01,2262161.01,302.853393555
528680.01,2262261.01,302.009429932
528680.01,2262361.01,301.534790039
528680.01,2262461.01,299.907226563
528680.01,2262561.01,298.515106201
528680.01,2262661.01,296.765411377
528680.01,2262761.01,294.310058594
528680.01,2262861.01,291.396789551
528680.01,2262961.01,286.207061768
528680.01,2263061.01,282.704681396
528680.01,2263161.01,228.084533691
528680.01,2263261.01,225.395477295
528680.01,2263361.01,226.069702148
528680.01,2263461.01,227.644958496
528680.01,2263561.01,228.886917114
528680.01,2263661.01,229.741897583
528680.01,2263761.01,230.400115967
528680.01,2263861.01,231.693466187
528680.01,2263961.01,234.001754761
528680.01,2264061.01,242.097198486
528680.01,2264161.01,243.082717896
528680.01,2264261.01,249.176254272
528680.01,2264361.01,252.40713501
528680.01,2264461.01,255.029556274
528680.01,2264561.01,255.729049683
528680.01,2264661.01,255.495422363
528680.01,2264761.01,255.880706787
528680.01,2264861.01,258.119689941
528680.01,2264961.01,258.991577148
528680.01,2265061.01,260.889373779
528680.01,2265161.01,262.682617188
528680.01,2265261.01,264.126403809
528680.01,2265361.01,265.266387939
528680.01,2265461.01,266.035491943
528680.01,2265561.01,258.387969971
528680.01,2265661.01,258.387969971
528680.01,2265761.01,258.53616333
528680.01,2265861.01,258.465942383
528680.01,2265961.01,259.089416504
528680.01,2266061.01,260.876068115
528680.01,2266161.01,262.516784668
528680.01,2266261.01,263.521026611
528680.01,2266361.01,265.814361572
528680.01,2266461.01,268.191162109
528680.01,2266561.01,272.531555176
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,274.280456543
528780.01,2261061.01,275.482513428
528780.01,2261161.01,277.195587158
528780.01,2261261.01,277.915008545
528780.01,2261361.01,280.186218262
528780.01,2261461.01,283.02444458
528780.01,2261561.01,289.215454102
528780.01,2261661.01,296.280853271
528780.01,2261761.01,299.325256348
528780.01,2261861.01,303.72567749
528780.01,2261961.01,303.130981445
528780.01,2262061.01,301.054077148
528780.01,2262161.01,297.58581543
528780.01,2262261.01,297.006988525
528780.01,2262361.01,296.905822754
528780.01,2262461.01,295.202819824
528780.01,2262561.01,295.101654053
528780.01,2262661.01,293.220428467
528780.01,2262761.01,290.34375
528780.01,2262861.01,288.761108398
528780.01,2262961.01,287.098175049
528780.01,2263061.01,283.480285645
528780.01,2263161.01,277.040618896
528780.01,2263261.01,228.886917114
528780.01,2263361.01,228.886917114
528780.01,2263461.01,229.743392944
528780.01,2263561.01,230.400115967
528780.01,2263661.01,230.400115967
528780.01,2263761.01,230.400115967
528780.01,2263861.01,230.400115967
528780.01,2263961.01,246.213867188
528780.01,2264061.01,244.726242065
528780.01,2264161.01,243.154403687
528780.01,2264261.01,248.847320557
528780.01,2264361.01,251.921905518
528780.01,2264461.01,253.9243927
528780.01,2264561.01,254.400283813
528780.01,2264661.01,254.606689453
528780.01,2264761.01,256.030914307
528780.01,2264861.01,257.822113037
528780.01,2264961.01,258.971557617
528780.01,2265061.01,261.004272461
528780.01,2265161.01,262.536956787
528780.01,2265261.01,263.513549805
528780.01,2265361.01,265.146697998
528780.01,2265461.01,265.473846436
528780.01,2265561.01,266.978820801
528780.01,2265661.01,258.387969971
528780.01,2265761.01,259.613952637
528780.01,2265861.01,261.217803955
528780.01,2265961.01,260.901062012
528780.01,2266061.01,261.461791992
528780.01,2266161.01,263.198150635
528780.01,2266261.01,264.852874756
528780.01,2266361.01,267.010650635
528780.01,2266461.01,270.605712891
528780.01,2266561.01,274.511199951
528780.01,2266661.01,276.731079102
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,276.928863525
528880.01,2261161.01,278.420623779
528880.01,2261261.01,280.388092041
528880.01,2261361.01,282.065795898
528880.01,2261461.01,284.780181885
528880.01,2261561.01,290.44744873
528880.01,2261661.01,295.669647217
528880.01,2261761.01,298.630065918
528880.01,2261861.01,302.183502197
528880.01,2261961.01,301.053649902
528880.01,2262061.01,299.085388184
528880.01,2262161.01,294.852966309
528880.01,2262261.01,292.223205566
528880.01,2262361.01,290.603027344
528880.01,2262461.01,289.149993896
528880.01,2262561.01,286.325897217
528880.01,2262661.01,283.342926025
528880.01,2262761.01,280.382720947
528880.01,2262861.01,280.683990479
528880.01,2262961.01,279.77633667
528880.01,2263061.01,279.671691895
528880.01,2263161.01,277.934875488
528880.01,2263261.01,273.208587646
528880.01,2263361.01,266.91229248
528880.01,2263461.01,230.400115967
528880.01,2263561.01,230.400115967
528880.01,2263661.01,232.032592773
528880.01,2263761.01,233.9584198
528880.01,2263861.01,250.42817688
528880.01,2263961.01,247.018707275
528880.01,2264061.01,247.289413452
528880.01,2264161.01,247.183364868
528880.01,2264261.01,248.345581055
528880.01,2264361.01,251.493881226
528880.01,2264461.01,252.981643677
528880.01,2264561.01,253.362625122
528880.01,2264661.01,254.06690979
528880.01,2264761.01,255.712463379
528880.01,2264861.01,257.436279297
528880.01,2264961.01,258.19430542
528880.01,2265061.01,260.318725586
528880.01,2265161.01,261.925201416
528880.01,2265261.01,262.998901367
528880.01,2265361.01,264.038787842
528880.01,2265461.01,260.758575439
528880.01,2265561.01,266.978820801
528880.01,2265661.01,258.776733398
528880.01,2265761.01,260.572601318
528880.01,2265861.01,262.053222656
528880.01,2265961.01,261.759643555
528880.01,2266061.01,261.021240234
528880.01,2266161.01,262.474700928
528880.01,2266261.01,264.362213135
528880.01,2266361.01,268.443908691
528880.01,2266461.01,271.335998535
528880.01,2266561.01,274.161590576
528880.01,2266661.01,277.176422119
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,279.04119873
528980.01,2261261.01,281.484039307
528980.01,2261361.01,285.085571289
528980.01,2261461.01,286.040344238
528980.01,2261561.01,289.749450684
528980.01,2261661.01,294.144195557
528980.01,2261761.01,295.438842773
528980.01,2261861.01,295.385772705
528980.01,2261961.01,294.202545166
528980.01,2262061.01,292.365966797
528980.01,2262161.01,290.376861572
528980.01,2262261.01,289.477508545
528980.01,2262361.01,288.231048584
528980.01,2262461.01,288.77520752
528980.01,2262561.01,285.074890137
528980.01,2262661.01,280.990753174
528980.01,2262761.01,277.36730957
528980.01,2262861.01,273.167205811
528980.01,2262961.01,270.577728271
528980.01,2263061.01,267.404266357
528980.01,2263161.01,264.000793457
528980.01,2263261.01,268.941314697
528980.01,2263361.01,267.829315186
528980.01,2263461.01,266.743835449
528980.01,2263561.01,232.032592773
528980.01,2263661.01,233.9584198
528980.01,2263761.01,233.782211304
528980.01,2263861.01,256.741210938
528980.01,2263961.01,254.63293457
528980.01,2264061.01,240.226974487
528980.01,2264161.01,247.581924438
528980.01,2264261.01,248.655853271
528980.01,2264361.01,251.054794312
528980.01,2264461.01,252.565078735
528980.01,2264561.01,252.228424072
528980.01,2264661.01,251.982543945
528980.01,2264761.01,254.25340271
528980.01,2264861.01,254.907974243
528980.01,2264961.01,257.270080566
528980.01,2265061.01,259.023681641
528980.01,2265161.01,260.615783691
528980.01,2265261.01,261.00088501
528980.01,2265361.01,262.677032471
528980.01,2265461.01,262.971710205
528980.01,2265561.01,260.758575439
528980.01,2265661.01,266.978820801
528980.01,2265761.01,265.205169678
528980.01,2265861.01,264.394744873
528980.01,2265961.01,260.880004883
528980.01,2266061.01,259.980926514
528980.01,2266161.01,261.537658691
528980.01,2266261.01,264.206054688
528980.01,2266361.01,268.118347168
528980.01,2266461.01,270.37286377
528980.01,2266561.01,272.611328125
528980.01,2266661.01,277.249694824
528980.01,2266761.01,277.542297363
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,284.254364014
529080.01,2261361.01,284.65246582
529080.01,2261461.01,285.44909668
529080.01,2261561.01,287.931976318
529080.01,2261661.01,289.991699219
529080.01,2261761.01,291.445739746
529080.01,2261861.01,290.402740479
529080.01,2261961.01,289.599884033
529080.01,2262061.01,288.27130127
529080.01,2262161.01,286.37890625
529080.01,2262261.01,286.18939209
529080.01,2262361.01,287.091064453
529080.01,2262461.01,287.101104736
529080.01,2262561.01,284.454681396
529080.01,2262661.01,282.187652588
529080.01,2262761.01,277.492462158
529080.01,2262861.01,271.972747803
529080.01,2262961.01,269.016662598
529080.01,2263061.01,264.973815918
529080.01,2263161.01,263.909729004
529080.01,2263261.01,261.899078369
529080.01,2263361.01,265.739959717
529080.01,2263461.01,266.092773438
529080.01,2263561.01,263.442077637
529080.01,2263661.01,262.188995361
529080.01,2263761.01,237.913650513
529080.01,2263861.01,234.351959229
529080.01,2263961.01,235.311843872
529080.01,2264061.01,244.020309448
529080.01,2264161.01,246.85748291
529080.01,2264261.01,247.834640503
529080.01,2264361.01,250.019744873
529080.01,2264461.01,250.504318237
529080.01,2264561.01,249.779174805
529080.01,2264661.01,249.903991699
529080.01,2264761.01,252.181213379
529080.01,2264861.01,253.332427979
529080.01,2264961.01,255.46824646
529080.01,2265061.01,257.211639404
529080.01,2265161.01,257.295166016
529080.01,2265261.01,258.967895508
529080.01,2265361.01,262.676635742
529080.01,2265461.01,263.529083252
529080.01,2265561.01,262.971710205
529080.01,2265661.01,268.211029053
529080.01,2265761.01,266.456848145
529080.01,2265861.01,264.303710938
529080.01,2265961.01,259.716796875
529080.01,2266061.01,260.035858154
529080.01,2266161.01,261.81829834
529080.01,2266261.01,265.239105225
529080.01,2266361.01,268.622589111
529080.01,2266461.01,270.789031982
529080.01,2266561.01,271.708984375
529080.01,2266661.01,274.371948242
529080.01,2266761.01,276.228973389
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,286.676269531
529180.01,2261561.01,287.186065674
529180.01,2261661.01,287.12991333
529180.01,2261761.01,288.421417236
529180.01,2261861.01,287.815704346
529180.01,2261961.01,287.034576416
529180.01,2262061.01,286.149688721
529180.01,2262161.01,285.362609863
529180.01,2262261.01,285.858978271
529180.01,2262361.01,285.246276855
529180.01,2262461.01,284.939453125
529180.01,2262561.01,283.655212402
529180.01,2262661.01,281.814025879
529180.01,2262761.01,276.942230225
529180.01,2262861.01,271.352600098
529180.01,2262961.01,267.939880371
529180.01,2263061.01,264.709594727
529180.01,2263161.01,263.392913818
529180.01,2263261.01,262.308502197
529180.01,2263361.01,260.390533447
529180.01,2263461.01,262.414154053
529180.01,2263561.01,261.641265869
529180.01,2263661.01,261.669158936
529180.01,2263761.01,259.832489014
529180.01,2263861.01,258.635131836
529180.01,2263961.01,238.764541626
529180.01,2264061.01,245.11340332
529180.01,2264161.01,245.346817017
529180.01,2264261.01,246.714630127
529180.01,2264361.01,248.434036255
529180.01,2264461.01,249.271011353
529180.01,2264561.01,248.188598633
529180.01,2264661.01,248.593093872
529180.01,2264761.01,250.248214722
529180.01,2264861.01,251.472915649
529180.01,2264961.01,253.933517456
529180.01,2265061.01,255.751312256
529180.01,2265161.01,256.790649414
529180.01,2265261.01,258.238220215
529180.01,2265361.01,262.549835205
529180.01,2265461.01,265.085113525
529180.01,2265561.01,268.330474854
529180.01,2265661.01,269.573760986
529180.01,2265761.01,267.356964111
529180.01,2265861.01,264.744476318
529180.01,2265961.01,259.442352295
529180.01,2266061.01,259.284423828
529180.01,2266161.01,261.738342285
529180.01,2266261.01,266.084014893
529180.01,2266361.01,269.702301025
529180.01,2266461.01,271.663085938
529180.01,2266561.01,273.406280518
529180.01,2266661.01,273.922790527
529180.01,2266761.01,275.631530762
529180.01,2266861.01,275.027252197
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,286.425170898
