"X","Y","H30_Lusit (Depth)"
528380.01,2265261.01,402.215881348
528380.01,2265361.01,403.781341553
528380.01,2265461.01,405.185211182
528380.01,2265561.01,403.689788818
528380.01,2265661.01,402.649169922
528380.01,2265761.01,396.960723877
528380.01,2265861.01,397.317169189
528380.01,2265961.01,396.233123779
528380.01,2266061.01,396.610137939
528380.01,2266161.01,397.811126709
528380.01,2266261.01,398.480255127
528380.01,2266361.01,399.586212158
528380.01,2266461.01,-9999
528480.01,2260861.01,-9999
528480.01,2260961.01,428.030639648
528480.01,2261061.01,429.778259277
528480.01,2261161.01,429.533996582
528480.01,2261261.01,429.232879639
528480.01,2261361.01,431.936553955
528480.01,2261461.01,437.760467529
528480.01,2261561.01,440.425048828
528480.01,2261661.01,449.058532715
528480.01,2261761.01,449.579711914
528480.01,2261861.01,450.525268555
528480.01,2261961.01,450.525268555
528480.01,2262061.01,387.682647705
528480.01,2262161.01,384.809051514
528480.01,2262261.01,372.644348145
528480.01,2262361.01,371.212249756
528480.01,2262461.01,371.094940186
528480.01,2262561.01,371.094940186
528480.01,2262661.01,371.039154053
528480.01,2262761.01,371.039154053
528480.01,2262861.01,371.039154053
528480.01,2262961.01,372.250457764
528480.01,2263061.01,373.447662354
528480.01,2263161.01,374.484832764
528480.01,2263261.01,374.657806396
528480.01,2263361.01,377.125244141
528480.01,2263461.01,376.526153564
528480.01,2263561.01,377.883178711
528480.01,2263661.01,379.170776367
528480.01,2263761.01,378.163604736
528480.01,2263861.01,379.116363525
528480.01,2263961.01,381.291259766
528480.01,2264061.01,382.998504639
528480.01,2264161.01,384.251922607
528480.01,2264261.01,386.267089844
528480.01,2264361.01,387.008758545
528480.01,2264461.01,390.054840088
528480.01,2264561.01,393.232635498
528480.01,2264661.01,393.425750732
528480.01,2264761.01,393.33505249
528480.01,2264861.01,395.226043701
528480.01,2264961.01,395.332244873
528480.01,2265061.01,395.333099365
528480.01,2265161.01,399.483123779
528480.01,2265261.01,401.700073242
528480.01,2265361.01,402.475280762
528480.01,2265461.01,403.689788818
528480.01,2265561.01,402.922241211
528480.01,2265661.01,402.425537109
528480.01,2265761.01,398.350189209
528480.01,2265861.01,397.798797607
528480.01,2265961.01,397.855316162
528480.01,2266061.01,398.802520752
528480.01,2266161.01,399.771087646
528480.01,2266261.01,400.372283936
528480.01,2266361.01,400.340393066
528480.01,2266461.01,400.123718262
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,423.779907227
528580.01,2260961.01,427.420440674
528580.01,2261061.01,430.07723999
528580.01,2261161.01,430.03527832
528580.01,2261261.01,430.102783203
528580.01,2261361.01,433.347808838
528580.01,2261461.01,437.278747559
528580.01,2261561.01,438.356414795
528580.01,2261661.01,442.026824951
528580.01,2261761.01,450.525268555
528580.01,2261861.01,450.525268555
528580.01,2261961.01,450.525268555
528580.01,2262061.01,450.525268555
528580.01,2262161.01,450.525268555
528580.01,2262261.01,449.163299561
528580.01,2262361.01,444.280914307
528580.01,2262461.01,442.055267334
528580.01,2262561.01,398.172332764
528580.01,2262661.01,371.039154053
528580.01,2262761.01,371.039154053
528580.01,2262861.01,371.039154053
528580.01,2262961.01,371.114868164
528580.01,2263061.01,372.044952393
528580.01,2263161.01,372.634216309
528580.01,2263261.01,373.581634521
528580.01,2263361.01,374.408081055
528580.01,2263461.01,373.855987549
528580.01,2263561.01,373.333068848
528580.01,2263661.01,375.046478271
528580.01,2263761.01,376.035491943
528580.01,2263861.01,379.107513428
528580.01,2263961.01,381.326568604
528580.01,2264061.01,382.111358643
528580.01,2264161.01,383.943084717
528580.01,2264261.01,387.035247803
528580.01,2264361.01,390.540344238
528580.01,2264461.01,392.559204102
528580.01,2264561.01,394.217407227
528580.01,2264661.01,390.437194824
528580.01,2264761.01,392.07522583
528580.01,2264861.01,394.153198242
528580.01,2264961.01,394.403869629
528580.01,2265061.01,396.534881592
528580.01,2265161.01,398.931304932
528580.01,2265261.01,400.562438965
528580.01,2265361.01,401.810699463
528580.01,2265461.01,402.685821533
528580.01,2265561.01,401.91104126
528580.01,2265661.01,400.671478271
528580.01,2265761.01,397.94052124
528580.01,2265861.01,396.355957031
528580.01,2265961.01,395.915771484
528580.01,2266061.01,398.68258667
528580.01,2266161.01,402.116333008
528580.01,2266261.01,401.571868896
528580.01,2266361.01,399.702270508
528580.01,2266461.01,400.290100098
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,427.145965576
528680.01,2261061.01,429.265533447
528680.01,2261161.01,429.608978271
528680.01,2261261.01,429.290405273
528680.01,2261361.01,431.42300415
528680.01,2261461.01,431.880859375
528680.01,2261561.01,437.342132568
528680.01,2261661.01,441.035888672
528680.01,2261761.01,445.038909912
528680.01,2261861.01,448.372619629
528680.01,2261961.01,449.979888916
528680.01,2262061.01,450.525268555
528680.01,2262161.01,449.122650146
528680.01,2262261.01,447.864624023
528680.01,2262361.01,444.247436523
528680.01,2262461.01,441.878723145
528680.01,2262561.01,439.062438965
528680.01,2262661.01,435.975921631
528680.01,2262761.01,433.995330811
528680.01,2262861.01,405.467773438
528680.01,2262961.01,371.039154053
528680.01,2263061.01,371.039154053
528680.01,2263161.01,372.362854004
528680.01,2263261.01,373.27746582
528680.01,2263361.01,373.223022461
528680.01,2263461.01,372.791717529
528680.01,2263561.01,372.791717529
528680.01,2263661.01,373.659606934
528680.01,2263761.01,374.753967285
528680.01,2263861.01,378.320159912
528680.01,2263961.01,381.053253174
528680.01,2264061.01,381.908325195
528680.01,2264161.01,382.574584961
528680.01,2264261.01,389.426849365
528680.01,2264361.01,392.88583374
528680.01,2264461.01,395.273742676
528680.01,2264561.01,389.923522949
528680.01,2264661.01,388.018493652
528680.01,2264761.01,391.340545654
528680.01,2264861.01,393.85534668
528680.01,2264961.01,394.042602539
528680.01,2265061.01,394.975952148
528680.01,2265161.01,397.201843262
528680.01,2265261.01,397.437011719
528680.01,2265361.01,400.189575195
528680.01,2265461.01,400.832672119
528680.01,2265561.01,392.313232422
528680.01,2265661.01,392.475891113
528680.01,2265761.01,391.884521484
528680.01,2265861.01,394.661560059
528680.01,2265961.01,395.645385742
528680.01,2266061.01,398.386230469
528680.01,2266161.01,402.415893555
528680.01,2266261.01,402.816955566
528680.01,2266361.01,400.144256592
528680.01,2266461.01,400.417175293
528680.01,2266561.01,402.957855225
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,428.738769531
528780.01,2261061.01,429.510406494
528780.01,2261161.01,430.556793213
528780.01,2261261.01,431.579467773
528780.01,2261361.01,430.218383789
528780.01,2261461.01,431.44329834
528780.01,2261561.01,436.626983643
528780.01,2261661.01,440.7527771
528780.01,2261761.01,444.530181885
528780.01,2261861.01,450.083374023
528780.01,2261961.01,447.99017334
528780.01,2262061.01,444.280914307
528780.01,2262161.01,443.572845459
528780.01,2262261.01,442.867095947
528780.01,2262361.01,442.140777588
528780.01,2262461.01,439.770263672
528780.01,2262561.01,437.8644104
528780.01,2262661.01,435.456695557
528780.01,2262761.01,434.002655029
528780.01,2262861.01,432.348236084
528780.01,2262961.01,430.418457031
528780.01,2263061.01,402.026367188
528780.01,2263161.01,363.658081055
528780.01,2263261.01,402.523742676
528780.01,2263361.01,384.403686523
528780.01,2263461.01,372.791717529
528780.01,2263561.01,372.791717529
528780.01,2263661.01,372.791717529
528780.01,2263761.01,373.511260986
528780.01,2263861.01,380.571777344
528780.01,2263961.01,381.030853271
528780.01,2264061.01,381.730499268
528780.01,2264161.01,382.233551025
528780.01,2264261.01,389.244140625
528780.01,2264361.01,392.29699707
528780.01,2264461.01,393.453796387
528780.01,2264561.01,386.444549561
528780.01,2264661.01,388.136993408
528780.01,2264761.01,391.187561035
528780.01,2264861.01,392.753265381
528780.01,2264961.01,392.579040527
528780.01,2265061.01,392.401580811
528780.01,2265161.01,396.985168457
528780.01,2265261.01,397.226989746
528780.01,2265361.01,399.675567627
528780.01,2265461.01,400.280700684
528780.01,2265561.01,391.938903809
528780.01,2265661.01,392.27557373
528780.01,2265761.01,393.54788208
528780.01,2265861.01,397.886779785
528780.01,2265961.01,396.189697266
528780.01,2266061.01,398.635345459
528780.01,2266161.01,401.194793701
528780.01,2266261.01,402.694641113
528780.01,2266361.01,402.681427002
528780.01,2266461.01,402.640625
528780.01,2266561.01,404.399047852
528780.01,2266661.01,405.628662109
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,430.20526123
528880.01,2261161.01,432.259460449
528880.01,2261261.01,434.404510498
528880.01,2261361.01,433.331176758
528880.01,2261461.01,435.051269531
528880.01,2261561.01,437.896392822
528880.01,2261661.01,441.469787598
528880.01,2261761.01,444.912200928
528880.01,2261861.01,448.504272461
528880.01,2261961.01,445.379577637
528880.01,2262061.01,441.778106689
528880.01,2262161.01,440.589630127
528880.01,2262261.01,436.742279053
528880.01,2262361.01,435.334014893
528880.01,2262461.01,433.349609375
528880.01,2262561.01,434.143890381
528880.01,2262661.01,433.413330078
528880.01,2262761.01,431.306854248
528880.01,2262861.01,430.298156738
528880.01,2262961.01,429.022888184
528880.01,2263061.01,427.5
528880.01,2263161.01,423.90133667
528880.01,2263261.01,372.791717529
528880.01,2263361.01,372.791717529
528880.01,2263461.01,372.791717529
528880.01,2263561.01,372.791717529
528880.01,2263661.01,372.791717529
528880.01,2263761.01,372.791717529
528880.01,2263861.01,383.399658203
528880.01,2263961.01,384.021240234
528880.01,2264061.01,378.712921143
528880.01,2264161.01,382.998687744
528880.01,2264261.01,389.109680176
528880.01,2264361.01,391.444793701
528880.01,2264461.01,393.528594971
528880.01,2264561.01,387.27911377
528880.01,2264661.01,387.800231934
528880.01,2264761.01,390.570465088
528880.01,2264861.01,391.249847412
528880.01,2264961.01,390.734832764
528880.01,2265061.01,392.245849609
528880.01,2265161.01,394.847412109
528880.01,2265261.01,397.522338867
528880.01,2265361.01,392.063903809
528880.01,2265461.01,398.639282227
528880.01,2265561.01,391.938903809
528880.01,2265661.01,393.046600342
528880.01,2265761.01,393.414367676
528880.01,2265861.01,394.582824707
528880.01,2265961.01,396.641601563
528880.01,2266061.01,398.337554932
528880.01,2266161.01,400.845489502
528880.01,2266261.01,404.331298828
528880.01,2266361.01,404.982635498
528880.01,2266461.01,407.356536865
528880.01,2266561.01,408.497314453
528880.01,2266661.01,406.393127441
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,433.793945313
528980.01,2261261.01,435.342407227
528980.01,2261361.01,436.535919189
528980.01,2261461.01,437.830566406
528980.01,2261561.01,440.638244629
528980.01,2261661.01,441.627197266
528980.01,2261761.01,441.385955811
528980.01,2261861.01,441.79309082
528980.01,2261961.01,440.086181641
528980.01,2262061.01,436.967010498
528980.01,2262161.01,436.39263916
528980.01,2262261.01,435.932159424
528980.01,2262361.01,435.617248535
528980.01,2262461.01,433.27331543
528980.01,2262561.01,431.712799072
528980.01,2262661.01,428.400299072
528980.01,2262761.01,425.625549316
528980.01,2262861.01,425.31161499
528980.01,2262961.01,423.499725342
528980.01,2263061.01,423.992126465
528980.01,2263161.01,423.407501221
528980.01,2263261.01,419.323730469
528980.01,2263361.01,417.782653809
528980.01,2263461.01,373.740753174
528980.01,2263561.01,375.123962402
528980.01,2263661.01,377.067962646
528980.01,2263761.01,377.958221436
528980.01,2263861.01,373.740753174
528980.01,2263961.01,377.067962646
528980.01,2264061.01,379.052307129
528980.01,2264161.01,385.894836426
528980.01,2264261.01,389.895446777
528980.01,2264361.01,390.548370361
528980.01,2264461.01,388.289123535
528980.01,2264561.01,384.115478516
528980.01,2264661.01,386.853607178
528980.01,2264761.01,389.696502686
528980.01,2264861.01,389.889404297
528980.01,2264961.01,389.744781494
528980.01,2265061.01,390.728240967
528980.01,2265161.01,392.181427002
528980.01,2265261.01,393.395996094
528980.01,2265361.01,391.856536865
528980.01,2265461.01,391.938903809
528980.01,2265561.01,398.639282227
528980.01,2265661.01,392.273254395
528980.01,2265761.01,393.130737305
528980.01,2265861.01,393.447387695
528980.01,2265961.01,394.076477051
528980.01,2266061.01,397.707733154
528980.01,2266161.01,400.932983398
528980.01,2266261.01,402.926940918
528980.01,2266361.01,405.47467041
528980.01,2266461.01,405.952819824
528980.01,2266561.01,407.048095703
528980.01,2266661.01,405.189239502
528980.01,2266761.01,403.70803833
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,437.812713623
529080.01,2261361.01,439.518615723
529080.01,2261461.01,440.086517334
529080.01,2261561.01,439.902984619
529080.01,2261661.01,439.505340576
529080.01,2261761.01,438.449157715
529080.01,2261861.01,436.804168701
529080.01,2261961.01,435.627655029
529080.01,2262061.01,433.19821167
529080.01,2262161.01,434.774658203
529080.01,2262261.01,435.10369873
529080.01,2262361.01,434.682128906
529080.01,2262461.01,433.566070557
529080.01,2262561.01,431.184570313
529080.01,2262661.01,428.659332275
529080.01,2262761.01,425.101654053
529080.01,2262861.01,421.263977051
529080.01,2262961.01,419.226715088
529080.01,2263061.01,415.527832031
529080.01,2263161.01,416.333251953
529080.01,2263261.01,415.980987549
529080.01,2263361.01,417.233184814
529080.01,2263461.01,414.62677002
529080.01,2263561.01,383.838470459
529080.01,2263661.01,375.918395996
529080.01,2263761.01,376.224395752
529080.01,2263861.01,377.067962646
529080.01,2263961.01,379.080322266
529080.01,2264061.01,380.672912598
529080.01,2264161.01,385.630065918
529080.01,2264261.01,388.229980469
529080.01,2264361.01,388.218994141
529080.01,2264461.01,383.28338623
529080.01,2264561.01,382.278930664
529080.01,2264661.01,384.751373291
529080.01,2264761.01,386.259674072
529080.01,2264861.01,386.608062744
529080.01,2264961.01,389.055480957
529080.01,2265061.01,388.638702393
529080.01,2265161.01,387.466339111
529080.01,2265261.01,390.498626709
529080.01,2265361.01,391.522155762
529080.01,2265461.01,391.938903809
529080.01,2265561.01,398.639282227
529080.01,2265661.01,398.612823486
529080.01,2265761.01,396.965087891
529080.01,2265861.01,396.160369873
529080.01,2265961.01,396.483276367
529080.01,2266061.01,396.674102783
529080.01,2266161.01,397.331634521
529080.01,2266261.01,401.125183105
529080.01,2266361.01,403.888549805
529080.01,2266461.01,406.127227783
529080.01,2266561.01,406.357635498
529080.01,2266661.01,405.653259277
529080.01,2266761.01,403.393463135
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,438.922485352
529180.01,2261561.01,438.311859131
529180.01,2261661.01,438.591278076
529180.01,2261761.01,438.600006104
529180.01,2261861.01,436.278594971
529180.01,2261961.01,435.878112793
529180.01,2262061.01,432.005950928
529180.01,2262161.01,433.740386963
529180.01,2262261.01,434.828948975
529180.01,2262361.01,433.302093506
529180.01,2262461.01,432.340148926
529180.01,2262561.01,431.891662598
529180.01,2262661.01,430.491699219
529180.01,2262761.01,424.516204834
529180.01,2262861.01,418.684844971
529180.01,2262961.01,416.504699707
529180.01,2263061.01,415.49331665
529180.01,2263161.01,412.591583252
529180.01,2263261.01,413.98815918
529180.01,2263361.01,415.019470215
529180.01,2263461.01,413.534454346
529180.01,2263561.01,412.311676025
529180.01,2263661.01,408.875091553
529180.01,2263761.01,404.388000488
529180.01,2263861.01,370.608032227
529180.01,2263961.01,380.049102783
529180.01,2264061.01,380.683227539
529180.01,2264161.01,383.896789551
529180.01,2264261.01,386.059387207
529180.01,2264361.01,386.883422852
529180.01,2264461.01,383.30960083
529180.01,2264561.01,380.684417725
529180.01,2264661.01,382.244506836
529180.01,2264761.01,385.606933594
529180.01,2264861.01,385.34777832
529180.01,2264961.01,387.597137451
529180.01,2265061.01,388.357971191
529180.01,2265161.01,387.600494385
529180.01,2265261.01,389.467376709
529180.01,2265361.01,391.0597229
529180.01,2265461.01,392.023162842
529180.01,2265561.01,399.435638428
529180.01,2265661.01,399.553100586
529180.01,2265761.01,396.874786377
529180.01,2265861.01,391.183563232
529180.01,2265961.01,394.214904785
529180.01,2266061.01,397.561004639
529180.01,2266161.01,398.719329834
529180.01,2266261.01,401.407684326
529180.01,2266361.01,405.079864502
529180.01,2266461.01,407.200286865
529180.01,2266561.01,407.680664063
529180.01,2266661.01,406.582580566
529180.01,2266761.01,405.680358887
529180.01,2266861.01,404.8359375
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,439.166778564
