"X","Y","H40_Batho (Depth)"
531280.01,2263061.01,786.563537598
531280.01,2263161.01,786.057922363
531280.01,2263261.01,783.396789551
531280.01,2263361.01,781.455749512
531280.01,2263461.01,779.709350586
531280.01,2263561.01,779.413757324
531280.01,2263661.01,778.208312988
531280.01,2263761.01,777.120727539
531280.01,2263861.01,777.292663574
531280.01,2263961.01,777.215515137
531280.01,2264061.01,776.548583984
531280.01,2264161.01,776.232055664
531280.01,2264261.01,776.08416748
531280.01,2264361.01,775.821960449
531280.01,2264461.01,775.332763672
531280.01,2264561.01,775.151855469
531280.01,2264661.01,775.744384766
531280.01,2264761.01,776.884033203
531280.01,2264861.01,777.166931152
531280.01,2264961.01,776.57611084
531280.01,2265061.01,777.217468262
531280.01,2265161.01,778.897460938
531280.01,2265261.01,779.090881348
531280.01,2265361.01,782.849609375
531280.01,2265461.01,787.74005127
531280.01,2265561.01,789.995483398
531280.01,2265661.01,789.68170166
531280.01,2265761.01,789.975769043
531280.01,2265861.01,788.664733887
531280.01,2265961.01,787.902160645
531280.01,2266061.01,786.527099609
531280.01,2266161.01,793.334533691
531280.01,2266261.01,797.807189941
531280.01,2266361.01,807.790893555
531280.01,2266461.01,815.829589844
531280.01,2266561.01,819.051025391
531280.01,2266661.01,822.330078125
531280.01,2266761.01,824.1328125
531280.01,2266861.01,827.923706055
531280.01,2266961.01,827.198852539
531280.01,2267061.01,826.392944336
531280.01,2267161.01,825.569519043
531280.01,2267261.01,823.527770996
531280.01,2267361.01,823.468994141
531280.01,2267461.01,821.785644531
531280.01,2267561.01,819.611206055
531280.01,2267661.01,816.433532715
531280.01,2267761.01,814.49420166
531280.01,2267861.01,811.383850098
531280.01,2267961.01,808.304199219
531280.01,2268061.01,-9999
531380.01,2262761.01,-9999
531380.01,2262861.01,784.203430176
531380.01,2262961.01,785.474243164
531380.01,2263061.01,785.538696289
531380.01,2263161.01,785.347839355
531380.01,2263261.01,781.825439453
531380.01,2263361.01,777.099060059
531380.01,2263461.01,775.679321289
531380.01,2263561.01,774.597961426
531380.01,2263661.01,773.887268066
531380.01,2263761.01,773.807556152
531380.01,2263861.01,774.883178711
531380.01,2263961.01,775.278259277
531380.01,2264061.01,775.944458008
531380.01,2264161.01,775.214538574
531380.01,2264261.01,774.666137695
531380.01,2264361.01,773.958557129
531380.01,2264461.01,774.190734863
531380.01,2264561.01,773.035522461
531380.01,2264661.01,771.748535156
531380.01,2264761.01,773.89251709
531380.01,2264861.01,772.979614258
531380.01,2264961.01,772.220031738
531380.01,2265061.01,772.502502441
531380.01,2265161.01,773.789123535
531380.01,2265261.01,774.562194824
531380.01,2265361.01,778.734863281
531380.01,2265461.01,783.143188477
531380.01,2265561.01,784.550537109
531380.01,2265661.01,788.028320313
531380.01,2265761.01,791.859741211
531380.01,2265861.01,794.332458496
531380.01,2265961.01,802.099304199
531380.01,2266061.01,810.676025391
531380.01,2266161.01,793.351745605
531380.01,2266261.01,797.747924805
531380.01,2266361.01,805.340576172
531380.01,2266461.01,813.770385742
531380.01,2266561.01,817.24621582
531380.01,2266661.01,822.670043945
531380.01,2266761.01,825.942199707
531380.01,2266861.01,828.046081543
531380.01,2266961.01,828.284301758
531380.01,2267061.01,826.407653809
531380.01,2267161.01,824.55847168
531380.01,2267261.01,821.393615723
531380.01,2267361.01,820.191711426
531380.01,2267461.01,819.527038574
531380.01,2267561.01,817.93536377
531380.01,2267661.01,815.604736328
531380.01,2267761.01,813.288879395
531380.01,2267861.01,812.014038086
531380.01,2267961.01,808.651062012
531380.01,2268061.01,-9999
531480.01,2262661.01,-9999
531480.01,2262761.01,774.988525391
531480.01,2262861.01,780.159423828
531480.01,2262961.01,781.075439453
531480.01,2263061.01,779.254699707
531480.01,2263161.01,777.684875488
531480.01,2263261.01,776.010131836
531480.01,2263361.01,774.565490723
531480.01,2263461.01,774.062011719
531480.01,2263561.01,773.885314941
531480.01,2263661.01,773.195617676
531480.01,2263761.01,772.973327637
531480.01,2263861.01,773.265563965
531480.01,2263961.01,773.384155273
531480.01,2264061.01,773.471130371
531480.01,2264161.01,773.069763184
531480.01,2264261.01,771.917785645
531480.01,2264361.01,770.576171875
531480.01,2264461.01,770.485290527
531480.01,2264561.01,769.764282227
531480.01,2264661.01,769.353820801
531480.01,2264761.01,770.989624023
531480.01,2264861.01,771.037231445
531480.01,2264961.01,769.180175781
531480.01,2265061.01,768.100646973
531480.01,2265161.01,769.993896484
531480.01,2265261.01,771.455932617
531480.01,2265361.01,775.427246094
531480.01,2265461.01,778.557617188
531480.01,2265561.01,780.987731934
531480.01,2265661.01,786.691040039
531480.01,2265761.01,794.811157227
531480.01,2265861.01,798.432006836
531480.01,2265961.01,802.132995605
531480.01,2266061.01,809.759765625
531480.01,2266161.01,813.285400391
531480.01,2266261.01,796.851379395
531480.01,2266361.01,802.628967285
531480.01,2266461.01,810.944091797
531480.01,2266561.01,814.457763672
531480.01,2266661.01,821.026184082
531480.01,2266761.01,825.082946777
531480.01,2266861.01,826.203125
531480.01,2266961.01,826.807250977
531480.01,2267061.01,826.08026123
531480.01,2267161.01,825.1328125
531480.01,2267261.01,822.897460938
531480.01,2267361.01,820.411804199
531480.01,2267461.01,819.194824219
531480.01,2267561.01,817.816833496
531480.01,2267661.01,816.167114258
531480.01,2267761.01,815.524597168
531480.01,2267861.01,813.463745117
531480.01,2267961.01,810.162597656
531480.01,2268061.01,807.615905762
531480.01,2268161.01,-9999
531580.01,2262661.01,769.839782715
531580.01,2262761.01,773.128234863
531580.01,2262861.01,775.86340332
531580.01,2262961.01,775.45123291
531580.01,2263061.01,773.723876953
531580.01,2263161.01,771.02154541
531580.01,2263261.01,770.572753906
531580.01,2263361.01,770.556091309
531580.01,2263461.01,771.792541504
531580.01,2263561.01,772.129760742
531580.01,2263661.01,771.93927002
531580.01,2263761.01,772.424682617
531580.01,2263861.01,772.695129395
531580.01,2263961.01,772.411071777
531580.01,2264061.01,771.968933105
531580.01,2264161.01,770.52142334
531580.01,2264261.01,769.460754395
531580.01,2264361.01,768.525390625
531580.01,2264461.01,768.214599609
531580.01,2264561.01,767.738891602
531580.01,2264661.01,767.080749512
531580.01,2264761.01,766.237915039
531580.01,2264861.01,765.575561523
531580.01,2264961.01,765.357727051
531580.01,2265061.01,765.721008301
531580.01,2265161.01,767.782531738
531580.01,2265261.01,769.322143555
531580.01,2265361.01,773.426940918
531580.01,2265461.01,777.091369629
531580.01,2265561.01,778.992492676
531580.01,2265661.01,785.748046875
531580.01,2265761.01,796.074462891
531580.01,2265861.01,801.498474121
531580.01,2265961.01,807.53515625
531580.01,2266061.01,811.380981445
531580.01,2266161.01,813.556213379
531580.01,2266261.01,798.201965332
531580.01,2266361.01,802.066040039
531580.01,2266461.01,803.569885254
531580.01,2266561.01,810.330810547
531580.01,2266661.01,818.037963867
531580.01,2266761.01,823.192016602
531580.01,2266861.01,824.778381348
531580.01,2266961.01,825.817016602
531580.01,2267061.01,825.422851563
531580.01,2267161.01,824.232299805
531580.01,2267261.01,822.796203613
531580.01,2267361.01,820.577087402
531580.01,2267461.01,819.446655273
531580.01,2267561.01,817.401550293
531580.01,2267661.01,816.52722168
531580.01,2267761.01,816.381835938
531580.01,2267861.01,813.090332031
531580.01,2267961.01,809.756347656
531580.01,2268061.01,807.068786621
531580.01,2268161.01,806.916809082
531580.01,2268261.01,-9999
531680.01,2262561.01,767.916137695
531680.01,2262661.01,768.506713867
531680.01,2262761.01,770.851196289
531680.01,2262861.01,773.416015625
531680.01,2262961.01,773.435180664
531680.01,2263061.01,773.018981934
531680.01,2263161.01,770.497131348
531680.01,2263261.01,769.424255371
531680.01,2263361.01,769.464233398
531680.01,2263461.01,769.858642578
531680.01,2263561.01,770.118347168
531680.01,2263661.01,770.217102051
531680.01,2263761.01,771.139404297
531680.01,2263861.01,770.819763184
531680.01,2263961.01,769.936035156
531680.01,2264061.01,769.23449707
531680.01,2264161.01,769.145019531
531680.01,2264261.01,767.989624023
531680.01,2264361.01,767.984802246
531680.01,2264461.01,767.031982422
531680.01,2264561.01,766.191894531
531680.01,2264661.01,765.613037109
531680.01,2264761.01,762.40222168
531680.01,2264861.01,761.944152832
531680.01,2264961.01,762.948547363
531680.01,2265061.01,764.703369141
531680.01,2265161.01,766.630004883
531680.01,2265261.01,769.865539551
531680.01,2265361.01,773.06036377
531680.01,2265461.01,775.504089355
531680.01,2265561.01,777.412719727
531680.01,2265661.01,783.117797852
531680.01,2265761.01,794.225585938
531680.01,2265861.01,802.088256836
531680.01,2265961.01,809.674072266
531680.01,2266061.01,813.522216797
531680.01,2266161.01,814.484069824
531680.01,2266261.01,814.309692383
531680.01,2266361.01,801.169433594
531680.01,2266461.01,801.992492676
531680.01,2266561.01,805.968383789
531680.01,2266661.01,814.12890625
531680.01,2266761.01,816.669494629
531680.01,2266861.01,821.911376953
531680.01,2266961.01,823.946777344
531680.01,2267061.01,823.419311523
531680.01,2267161.01,821.078491211
531680.01,2267261.01,821.17364502
531680.01,2267361.01,820.449584961
531680.01,2267461.01,820.339477539
531680.01,2267561.01,818.481933594
531680.01,2267661.01,815.727172852
531680.01,2267761.01,814.019470215
531680.01,2267861.01,810.622436523
531680.01,2267961.01,808.503295898
531680.01,2268061.01,808.197692871
531680.01,2268161.01,807.012512207
531680.01,2268261.01,-9999
531780.01,2262461.01,767.916137695
531780.01,2262561.01,767.916137695
531780.01,2262661.01,767.916137695
531780.01,2262761.01,769.204040527
531780.01,2262861.01,770.019592285
531780.01,2262961.01,769.389099121
531780.01,2263061.01,769.389099121
531780.01,2263161.01,769.637023926
531780.01,2263261.01,769.484130859
531780.01,2263361.01,769.36126709
531780.01,2263461.01,769.643676758
531780.01,2263561.01,769.840087891
531780.01,2263661.01,769.813354492
531780.01,2263761.01,769.707458496
531780.01,2263861.01,768.622375488
531780.01,2263961.01,768.609130859
531780.01,2264061.01,767.61138916
531780.01,2264161.01,770.14453125
531780.01,2264261.01,768.721435547
531780.01,2264361.01,768.428527832
531780.01,2264461.01,767.602355957
531780.01,2264561.01,767.260681152
531780.01,2264661.01,759.347106934
531780.01,2264761.01,760.821166992
531780.01,2264861.01,761.000183105
531780.01,2264961.01,764.087890625
531780.01,2265061.01,766.545043945
531780.01,2265161.01,767.41027832
531780.01,2265261.01,769.438537598
531780.01,2265361.01,770.489685059
531780.01,2265461.01,771.130371094
531780.01,2265561.01,774.073303223
531780.01,2265661.01,781.407165527
531780.01,2265761.01,792.775085449
531780.01,2265861.01,798.802734375
531780.01,2265961.01,808.170410156
531780.01,2266061.01,813.934814453
531780.01,2266161.01,815.385314941
531780.01,2266261.01,814.766784668
531780.01,2266361.01,798.307617188
531780.01,2266461.01,798.4921875
531780.01,2266561.01,799.590393066
531780.01,2266661.01,806.552612305
531780.01,2266761.01,809.868530273
531780.01,2266861.01,816.690002441
531780.01,2266961.01,820.967407227
531780.01,2267061.01,820.721618652
531780.01,2267161.01,820.481445313
531780.01,2267261.01,820.741943359
531780.01,2267361.01,820.899047852
531780.01,2267461.01,820.971740723
531780.01,2267561.01,819.678588867
531780.01,2267661.01,815.107727051
531780.01,2267761.01,812.75958252
531780.01,2267861.01,810.341430664
531780.01,2267961.01,808.796020508
531780.01,2268061.01,809.249084473
531780.01,2268161.01,807.367797852
531780.01,2268261.01,-9999
531780.01,2268361.01,-9999
531880.01,2262361.01,811.082092285
531880.01,2262461.01,767.916137695
531880.01,2262561.01,767.916137695
531880.01,2262661.01,767.916137695
531880.01,2262761.01,768.302490234
531880.01,2262861.01,802.700927734
531880.01,2262961.01,801.4921875
531880.01,2263061.01,799.524536133
531880.01,2263161.01,769.389099121
531880.01,2263261.01,769.389099121
531880.01,2263361.01,769.389099121
531880.01,2263461.01,769.389099121
531880.01,2263561.01,769.631835938
531880.01,2263661.01,770.053955078
531880.01,2263761.01,767.817932129
531880.01,2263861.01,767.817932129
531880.01,2263961.01,767.360534668
531880.01,2264061.01,763.549987793
531880.01,2264161.01,763.549987793
531880.01,2264261.01,768.895263672
531880.01,2264361.01,768.694519043
531880.01,2264461.01,768.254699707
531880.01,2264561.01,767.626220703
531880.01,2264661.01,758.028320313
531880.01,2264761.01,763.481567383
531880.01,2264861.01,761.534606934
531880.01,2264961.01,762.80291748
531880.01,2265061.01,765.738464355
531880.01,2265161.01,766.233154297
531880.01,2265261.01,767.781799316
531880.01,2265361.01,767.140441895
531880.01,2265461.01,767.268127441
531880.01,2265561.01,769.965454102
531880.01,2265661.01,777.597290039
531880.01,2265761.01,783.184448242
531880.01,2265861.01,795.012634277
531880.01,2265961.01,805.05859375
531880.01,2266061.01,809.082092285
531880.01,2266161.01,814.193664551
531880.01,2266261.01,814.671936035
531880.01,2266361.01,814.309692383
531880.01,2266461.01,795.845825195
531880.01,2266561.01,796.966125488
531880.01,2266661.01,799.145812988
531880.01,2266761.01,803.419677734
531880.01,2266861.01,811.818786621
531880.01,2266961.01,817.745239258
531880.01,2267061.01,818.767456055
531880.01,2267161.01,820.323547363
531880.01,2267261.01,820.642822266
531880.01,2267361.01,821.088012695
531880.01,2267461.01,821.686706543
531880.01,2267561.01,820.516662598
531880.01,2267661.01,818.529968262
531880.01,2267761.01,814.531921387
531880.01,2267861.01,811.779174805
531880.01,2267961.01,812.416870117
531880.01,2268061.01,810.078857422
531880.01,2268161.01,808.847290039
531880.01,2268261.01,808.332275391
531880.01,2268361.01,-9999
531980.01,2262361.01,811.082092285
531980.01,2262461.01,811.082092285
531980.01,2262561.01,811.082092285
531980.01,2262661.01,810.948242188
531980.01,2262761.01,805.976196289
531980.01,2262861.01,805.351318359
531980.01,2262961.01,802.700927734
531980.01,2263061.01,799.971496582
531980.01,2263161.01,797.952575684
531980.01,2263261.01,796.928100586
531980.01,2263361.01,795.496032715
531980.01,2263461.01,793.291687012
531980.01,2263561.01,792.496582031
531980.01,2263661.01,788.498291016
531980.01,2263761.01,785.539916992
531980.01,2263861.01,767.817932129
531980.01,2263961.01,764.696166992
531980.01,2264061.01,763.93963623
531980.01,2264161.01,762.696105957
531980.01,2264261.01,760.528259277
531980.01,2264361.01,758.028320313
531980.01,2264461.01,758.028320313
531980.01,2264561.01,758.028320313
531980.01,2264661.01,757.467041016
531980.01,2264761.01,757.030273438
531980.01,2264861.01,758.821594238
531980.01,2264961.01,760.178344727
531980.01,2265061.01,762.524780273
531980.01,2265161.01,763.210144043
531980.01,2265261.01,763.900817871
531980.01,2265361.01,764.19354248
531980.01,2265461.01,763.697265625
531980.01,2265561.01,765.934631348
531980.01,2265661.01,772.488647461
531980.01,2265761.01,776.202331543
531980.01,2265861.01,788.53125
531980.01,2265961.01,799.89831543
531980.01,2266061.01,803.666625977
531980.01,2266161.01,810.260131836
531980.01,2266261.01,812.963134766
531980.01,2266361.01,812.530822754
531980.01,2266461.01,813.244384766
531980.01,2266561.01,795.313354492
531980.01,2266661.01,796.242431641
531980.01,2266761.01,798.282043457
531980.01,2266861.01,807.169433594
531980.01,2266961.01,814.742431641
531980.01,2267061.01,817.816772461
531980.01,2267161.01,821.008117676
531980.01,2267261.01,822.344604492
531980.01,2267361.01,821.328674316
531980.01,2267461.01,820.243286133
531980.01,2267561.01,819.529724121
531980.01,2267661.01,817.871582031
531980.01,2267761.01,815.190307617
531980.01,2267861.01,814.264465332
531980.01,2267961.01,812.746032715
531980.01,2268061.01,810.042480469
531980.01,2268161.01,809.476867676
531980.01,2268261.01,808.64239502
531980.01,2268361.01,-9999
531980.01,2268461.01,-9999
532080.01,2262261.01,810.708496094
532080.01,2262361.01,811.255004883
532080.01,2262461.01,809.252502441
532080.01,2262561.01,805.667175293
532080.01,2262661.01,805.865722656
532080.01,2262761.01,803.048950195
532080.01,2262861.01,800.37878418
532080.01,2262961.01,800.009399414
532080.01,2263061.01,797.590942383
532080.01,2263161.01,796.927124023
532080.01,2263261.01,796.149169922
532080.01,2263361.01,794.876220703
532080.01,2263461.01,793.578796387
532080.01,2263561.01,792.409118652
532080.01,2263661.01,786.363769531
532080.01,2263761.01,767.414855957
