"X","Y","H70_Arg_lev (Depth)"
528380.01,2262661.01,1021.093933105
528380.01,2262761.01,1012.031738281
528380.01,2262861.01,1011.182861328
528380.01,2262961.01,1014.48840332
528380.01,2263061.01,1012.528991699
528380.01,2263161.01,1008.435241699
528380.01,2263261.01,1013.577941895
528380.01,2263361.01,1016.96081543
528380.01,2263461.01,1016.406311035
528380.01,2263561.01,1016.050354004
528380.01,2263661.01,1018.768432617
528380.01,2263761.01,1018.501220703
528380.01,2263861.01,1018.355407715
528380.01,2263961.01,1016.543457031
528380.01,2264061.01,1011.832336426
528380.01,2264161.01,1008.665222168
528380.01,2264261.01,1004.734741211
528380.01,2264361.01,1002.123413086
528380.01,2264461.01,1001.655456543
528380.01,2264561.01,1004.63873291
528380.01,2264661.01,1008.889831543
528380.01,2264761.01,1009.910949707
528380.01,2264861.01,1011.788574219
528380.01,2264961.01,1012.569824219
528380.01,2265061.01,1011.243041992
528380.01,2265161.01,1010.388061523
528380.01,2265261.01,998.049133301
528380.01,2265361.01,998.79296875
528380.01,2265461.01,1003.888244629
528380.01,2265561.01,1007.621826172
528380.01,2265661.01,1010.375061035
528380.01,2265761.01,1014.528320313
528380.01,2265861.01,1017.005249023
528380.01,2265961.01,1018.724121094
528380.01,2266061.01,1020.236572266
528380.01,2266161.01,1022.764953613
528380.01,2266261.01,1024.204223633
528380.01,2266361.01,1024.344970703
528380.01,2266461.01,-9999
528480.01,2260861.01,-9999
528480.01,2260961.01,1035.549316406
528480.01,2261061.01,1033.556884766
528480.01,2261161.01,1031.323608398
528480.01,2261261.01,1032.492797852
528480.01,2261361.01,1032.910888672
528480.01,2261461.01,1029.315673828
528480.01,2261561.01,1026.614868164
528480.01,2261661.01,1020.999389648
528480.01,2261761.01,1013.709228516
528480.01,2261861.01,1009.256713867
528480.01,2261961.01,1006.723876953
528480.01,2262061.01,1005.591247559
528480.01,2262161.01,1004.599243164
528480.01,2262261.01,1004.599243164
528480.01,2262361.01,990.609680176
528480.01,2262461.01,988.181091309
528480.01,2262561.01,1021.830200195
528480.01,2262661.01,1020.964782715
528480.01,2262761.01,1010.277526855
528480.01,2262861.01,1008.823852539
528480.01,2262961.01,1016.396362305
528480.01,2263061.01,1014.373046875
528480.01,2263161.01,1009.943847656
528480.01,2263261.01,1009.402770996
528480.01,2263361.01,1012.142578125
528480.01,2263461.01,1010.675048828
528480.01,2263561.01,1012.494628906
528480.01,2263661.01,1014.073242188
528480.01,2263761.01,1014.405944824
528480.01,2263861.01,1014.590759277
528480.01,2263961.01,1011.778137207
528480.01,2264061.01,1009.696228027
528480.01,2264161.01,1008.174621582
528480.01,2264261.01,1005.119262695
528480.01,2264361.01,1003.331115723
528480.01,2264461.01,1000.558654785
528480.01,2264561.01,1003.492614746
528480.01,2264661.01,1007.903869629
528480.01,2264761.01,1009.622924805
528480.01,2264861.01,1011.015625
528480.01,2264961.01,1011.803527832
528480.01,2265061.01,1010.315307617
528480.01,2265161.01,1008.852539063
528480.01,2265261.01,998.664123535
528480.01,2265361.01,998.394775391
528480.01,2265461.01,1002.176940918
528480.01,2265561.01,1006.533081055
528480.01,2265661.01,1008.066345215
528480.01,2265761.01,1014.368896484
528480.01,2265861.01,1017.916625977
528480.01,2265961.01,1019.671630859
528480.01,2266061.01,1022.823669434
528480.01,2266161.01,1023.684265137
528480.01,2266261.01,1023.79284668
528480.01,2266361.01,1025.240966797
528480.01,2266461.01,1026.462768555
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,-9999
528580.01,2260961.01,1064.505371094
528580.01,2261061.01,1063.030273438
528580.01,2261161.01,1065.323608398
528580.01,2261261.01,1025.972167969
528580.01,2261361.01,1020.366210938
528580.01,2261461.01,1020.211120605
528580.01,2261561.01,1017.152526855
528580.01,2261661.01,1017.504821777
528580.01,2261761.01,1012.030761719
528580.01,2261861.01,1009.899719238
528580.01,2261961.01,1006.723876953
528580.01,2262061.01,1005.029663086
528580.01,2262161.01,1004.599243164
528580.01,2262261.01,1004.599243164
528580.01,2262361.01,990.146911621
528580.01,2262461.01,989.756103516
528580.01,2262561.01,982.89831543
528580.01,2262661.01,976.231567383
528580.01,2262761.01,977.207641602
528580.01,2262861.01,1013.832885742
528580.01,2262961.01,1017.883850098
528580.01,2263061.01,1014.917724609
528580.01,2263161.01,1011.591552734
528580.01,2263261.01,1010.481140137
528580.01,2263361.01,1010.856750488
528580.01,2263461.01,1010.169006348
528580.01,2263561.01,1009.938720703
528580.01,2263661.01,1010.105224609
528580.01,2263761.01,1006.973083496
528580.01,2263861.01,1005.969421387
528580.01,2263961.01,1009.58581543
528580.01,2264061.01,1009.414672852
528580.01,2264161.01,1008.850646973
528580.01,2264261.01,1006.319885254
528580.01,2264361.01,1003.370056152
528580.01,2264461.01,1000.225402832
528580.01,2264561.01,1002.421630859
528580.01,2264661.01,1005.11920166
528580.01,2264761.01,1008.720214844
528580.01,2264861.01,1010.160766602
528580.01,2264961.01,1010.493835449
528580.01,2265061.01,1009.440368652
528580.01,2265161.01,1008.553833008
528580.01,2265261.01,997.512023926
528580.01,2265361.01,997.838378906
528580.01,2265461.01,1000.504699707
528580.01,2265561.01,1003.919921875
528580.01,2265661.01,1006.583679199
528580.01,2265761.01,1011.795471191
528580.01,2265861.01,1016.935546875
528580.01,2265961.01,1018.636230469
528580.01,2266061.01,1022.868103027
528580.01,2266161.01,1025.217163086
528580.01,2266261.01,1026.056884766
528580.01,2266361.01,1024.474121094
528580.01,2266461.01,1028.450805664
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,1063.030273438
528680.01,2261061.01,1065.323608398
528680.01,2261161.01,1065.813842773
528680.01,2261261.01,1056.177612305
528680.01,2261361.01,1019.003112793
528680.01,2261461.01,1023.750061035
528680.01,2261561.01,1009.270385742
528680.01,2261661.01,1006.876098633
528680.01,2261761.01,1005.537597656
528680.01,2261861.01,1005.138793945
528680.01,2261961.01,1004.85736084
528680.01,2262061.01,1005.077148438
528680.01,2262161.01,1004.599243164
528680.01,2262261.01,1004.599243164
528680.01,2262361.01,997.818664551
528680.01,2262461.01,994.768981934
528680.01,2262561.01,993.27142334
528680.01,2262661.01,988.101257324
528680.01,2262761.01,977.311645508
528680.01,2262861.01,977.311645508
528680.01,2262961.01,975.897155762
528680.01,2263061.01,977.311645508
528680.01,2263161.01,1013.411621094
528680.01,2263261.01,1002.772705078
528680.01,2263361.01,996.762939453
528680.01,2263461.01,999.451660156
528680.01,2263561.01,1003.858764648
528680.01,2263661.01,1005.635864258
528680.01,2263761.01,1002.071105957
528680.01,2263861.01,1003.571960449
528680.01,2263961.01,1008.086975098
528680.01,2264061.01,1009.119262695
528680.01,2264161.01,1008.249572754
528680.01,2264261.01,1005.613586426
528680.01,2264361.01,1001.250732422
528680.01,2264461.01,1000.235534668
528680.01,2264561.01,1002.104064941
528680.01,2264661.01,1004.260864258
528680.01,2264761.01,1007.652709961
528680.01,2264861.01,1008.672851563
528680.01,2264961.01,1009.229858398
528680.01,2265061.01,1008.879760742
528680.01,2265161.01,1008.189941406
528680.01,2265261.01,995.838378906
528680.01,2265361.01,997.964355469
528680.01,2265461.01,998.964233398
528680.01,2265561.01,1001.276550293
528680.01,2265661.01,1004.982849121
528680.01,2265761.01,1011.535888672
528680.01,2265861.01,1015.954467773
528680.01,2265961.01,1017.376464844
528680.01,2266061.01,1022.209289551
528680.01,2266161.01,1025.40246582
528680.01,2266261.01,1027.217529297
528680.01,2266361.01,1025.435668945
528680.01,2266461.01,1027.989990234
528680.01,2266561.01,1025.649291992
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,1063.736206055
528780.01,2261061.01,1064.501708984
528780.01,2261161.01,1065.43371582
528780.01,2261261.01,1067.472900391
528780.01,2261361.01,1067.472900391
528780.01,2261461.01,1067.472900391
528780.01,2261561.01,1067.472900391
528780.01,2261661.01,1023.919494629
528780.01,2261761.01,1023.055664063
528780.01,2261861.01,1036.904785156
528780.01,2261961.01,1007.522338867
528780.01,2262061.01,1014.917114258
528780.01,2262161.01,1045.181152344
528780.01,2262261.01,1042.353027344
528780.01,2262361.01,1027.439941406
528780.01,2262461.01,1025.840942383
528780.01,2262561.01,1018.145568848
528780.01,2262661.01,1004.544921875
528780.01,2262761.01,977.311645508
528780.01,2262861.01,977.311645508
528780.01,2262961.01,977.311645508
528780.01,2263061.01,977.311645508
528780.01,2263161.01,977.311645508
528780.01,2263261.01,977.556030273
528780.01,2263361.01,982.054138184
528780.01,2263461.01,988.573303223
528780.01,2263561.01,994.17199707
528780.01,2263661.01,995.577819824
528780.01,2263761.01,996.926086426
528780.01,2263861.01,1002.418212891
528780.01,2263961.01,1002.696594238
528780.01,2264061.01,1006.073181152
528780.01,2264161.01,1007.075073242
528780.01,2264261.01,1004.878112793
528780.01,2264361.01,1000.393676758
528780.01,2264461.01,1000.141662598
528780.01,2264561.01,1002.269470215
528780.01,2264661.01,1003.939331055
528780.01,2264761.01,1005.231689453
528780.01,2264861.01,1006.816894531
528780.01,2264961.01,1007.403747559
528780.01,2265061.01,1007.675048828
528780.01,2265161.01,1006.108459473
528780.01,2265261.01,994.872070313
528780.01,2265361.01,996.611755371
528780.01,2265461.01,997.12286377
528780.01,2265561.01,997.214355469
528780.01,2265661.01,1002.382873535
528780.01,2265761.01,1008.337768555
528780.01,2265861.01,1013.623474121
528780.01,2265961.01,1016.622558594
528780.01,2266061.01,1022.246154785
528780.01,2266161.01,1026.347412109
528780.01,2266261.01,1027.130859375
528780.01,2266361.01,1027.411376953
528780.01,2266461.01,1028.103027344
528780.01,2266561.01,1025.808105469
528780.01,2266661.01,1024.564697266
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,1063.884155273
528880.01,2261161.01,1065.358032227
528880.01,2261261.01,1066.26171875
528880.01,2261361.01,1066.904052734
528880.01,2261461.01,1066.916381836
528880.01,2261561.01,1067.429443359
528880.01,2261661.01,1067.472900391
528880.01,2261761.01,1067.472900391
528880.01,2261861.01,1067.344726563
528880.01,2261961.01,1066.685791016
528880.01,2262061.01,1065.435302734
528880.01,2262161.01,1065.068359375
528880.01,2262261.01,1065.068359375
528880.01,2262361.01,1065.068359375
528880.01,2262461.01,1065.068359375
528880.01,2262561.01,1065.068359375
528880.01,2262661.01,1039.326293945
528880.01,2262761.01,1032.093017578
528880.01,2262861.01,977.311645508
528880.01,2262961.01,977.311645508
528880.01,2263061.01,977.311645508
528880.01,2263161.01,977.311645508
528880.01,2263261.01,977.311645508
528880.01,2263361.01,980.093444824
528880.01,2263461.01,987.430541992
528880.01,2263561.01,992.060852051
528880.01,2263661.01,993.369018555
528880.01,2263761.01,996.310119629
528880.01,2263861.01,998.80480957
528880.01,2263961.01,999.135314941
528880.01,2264061.01,1001.323913574
528880.01,2264161.01,1002.616027832
528880.01,2264261.01,1000.39630127
528880.01,2264361.01,997.283569336
528880.01,2264461.01,999.59765625
528880.01,2264561.01,1000.857116699
528880.01,2264661.01,1002.034057617
528880.01,2264761.01,1003.176879883
528880.01,2264861.01,1004.418395996
528880.01,2264961.01,1004.253601074
528880.01,2265061.01,1005.077697754
528880.01,2265161.01,1004.990539551
528880.01,2265261.01,1003.564025879
528880.01,2265361.01,993.252868652
528880.01,2265461.01,993.868835449
528880.01,2265561.01,996.190185547
528880.01,2265661.01,1000.317626953
528880.01,2265761.01,1006.604370117
528880.01,2265861.01,1009.256469727
528880.01,2265961.01,1015.278930664
528880.01,2266061.01,1021.706481934
528880.01,2266161.01,1025.264404297
528880.01,2266261.01,1027.376098633
528880.01,2266361.01,1028.251586914
528880.01,2266461.01,1028.973022461
528880.01,2266561.01,1027.145874023
528880.01,2266661.01,1026.982666016
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,1065.239379883
528980.01,2261361.01,1066.71472168
528980.01,2261461.01,1067.353881836
528980.01,2261561.01,1067.13659668
528980.01,2261661.01,1067.042114258
528980.01,2261761.01,1066.924804688
528980.01,2261861.01,1066.814453125
528980.01,2261961.01,1065.161254883
528980.01,2262061.01,1064.281616211
528980.01,2262161.01,1064.89831543
528980.01,2262261.01,1065.068359375
528980.01,2262361.01,1065.050537109
528980.01,2262461.01,1065.068359375
528980.01,2262561.01,1065.068359375
528980.01,2262661.01,1063.107666016
528980.01,2262761.01,1048.146362305
528980.01,2262861.01,1056.274536133
528980.01,2262961.01,1053.621337891
528980.01,2263061.01,1051.74206543
528980.01,2263161.01,977.311645508
528980.01,2263261.01,977.619506836
528980.01,2263361.01,978.682373047
528980.01,2263461.01,983.20098877
528980.01,2263561.01,986.721374512
528980.01,2263661.01,987.475891113
528980.01,2263761.01,992.512451172
528980.01,2263861.01,994.324829102
528980.01,2263961.01,989.932312012
528980.01,2264061.01,993.732299805
528980.01,2264161.01,995.907165527
528980.01,2264261.01,993.431945801
528980.01,2264361.01,994.182250977
528980.01,2264461.01,996.092590332
528980.01,2264561.01,997.122070313
528980.01,2264661.01,998.488647461
528980.01,2264761.01,1000.420776367
528980.01,2264861.01,1001.250488281
528980.01,2264961.01,1002.137512207
528980.01,2265061.01,1002.78302002
528980.01,2265161.01,1002.295959473
528980.01,2265261.01,1000.255432129
528980.01,2265361.01,990.463989258
528980.01,2265461.01,989.868713379
528980.01,2265561.01,995.348876953
528980.01,2265661.01,1001.432556152
528980.01,2265761.01,1006.838928223
528980.01,2265861.01,1009.779052734
528980.01,2265961.01,1016.902587891
528980.01,2266061.01,1022.629577637
528980.01,2266161.01,1025.134643555
528980.01,2266261.01,1026.144042969
528980.01,2266361.01,1028.475708008
528980.01,2266461.01,1028.967529297
528980.01,2266561.01,1030.473022461
528980.01,2266661.01,1030.169799805
528980.01,2266761.01,1028.990966797
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,1066.315185547
529080.01,2261361.01,1068.032958984
529080.01,2261461.01,1069.395629883
529080.01,2261561.01,1067.519165039
529080.01,2261661.01,1067.465576172
529080.01,2261761.01,1064.779418945
529080.01,2261861.01,1062.037841797
529080.01,2261961.01,1062.096557617
529080.01,2262061.01,1062.037963867
529080.01,2262161.01,1064.095458984
529080.01,2262261.01,1064.861938477
529080.01,2262361.01,1064.861938477
529080.01,2262461.01,1063.587646484
529080.01,2262561.01,1062.606079102
529080.01,2262661.01,1061.127563477
529080.01,2262761.01,1059.887817383
529080.01,2262861.01,1048.146362305
529080.01,2262961.01,1053.649536133
529080.01,2263061.01,1051.74206543
529080.01,2263161.01,1049.173217773
529080.01,2263261.01,1007.624145508
529080.01,2263361.01,977.311645508
529080.01,2263461.01,979.401000977
529080.01,2263561.01,984.254760742
529080.01,2263661.01,984.840637207
529080.01,2263761.01,984.252197266
529080.01,2263861.01,985.491943359
529080.01,2263961.01,985.508789063
529080.01,2264061.01,987.379638672
529080.01,2264161.01,992.082275391
529080.01,2264261.01,990.097412109
529080.01,2264361.01,991.63293457
529080.01,2264461.01,993.310852051
529080.01,2264561.01,995.190063477
529080.01,2264661.01,995.919921875
529080.01,2264761.01,998.016357422
529080.01,2264861.01,998.588134766
529080.01,2264961.01,999.476257324
529080.01,2265061.01,1000.48425293
529080.01,2265161.01,999.063659668
529080.01,2265261.01,1000.055419922
529080.01,2265361.01,988.762145996
529080.01,2265461.01,990.028747559
529080.01,2265561.01,994.034606934
529080.01,2265661.01,999.577514648
529080.01,2265761.01,1006.831176758
529080.01,2265861.01,1011.442626953
529080.01,2265961.01,1018.842224121
529080.01,2266061.01,1023.044677734
529080.01,2266161.01,1024.6640625
529080.01,2266261.01,1025.797241211
529080.01,2266361.01,1028.383178711
529080.01,2266461.01,1028.955322266
529080.01,2266561.01,1029.845703125
529080.01,2266661.01,1030.179443359
529080.01,2266761.01,1028.722290039
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,1068.53112793
529180.01,2261561.01,1068.954833984
529180.01,2261661.01,1068.671142578
529180.01,2261761.01,1064.875854492
529180.01,2261861.01,1061.086425781
529180.01,2261961.01,1061.126464844
529180.01,2262061.01,1061.221191406
529180.01,2262161.01,1063.348022461
529180.01,2262261.01,1064.237426758
529180.01,2262361.01,1062.820800781
529180.01,2262461.01,1059.62121582
529180.01,2262561.01,1054.901733398
529180.01,2262661.01,1052.14831543
529180.01,2262761.01,1049.141845703
529180.01,2262861.01,1048.380126953
529180.01,2262961.01,1046.483154297
529180.01,2263061.01,1051.63269043
529180.01,2263161.01,1051.74206543
529180.01,2263261.01,1051.74206543
529180.01,2263361.01,1015.03704834
529180.01,2263461.01,982.823852539
529180.01,2263561.01,982.999206543
529180.01,2263661.01,982.288757324
529180.01,2263761.01,981.303771973
529180.01,2263861.01,980.962524414
529180.01,2263961.01,981.198730469
529180.01,2264061.01,984.188842773
529180.01,2264161.01,985.952697754
529180.01,2264261.01,984.903503418
529180.01,2264361.01,987.945983887
529180.01,2264461.01,991.227539063
529180.01,2264561.01,992.926391602
529180.01,2264661.01,994.518798828
