"X","Y","H10_Portl (Depth)"
533480.01,2268861.01,175.3490448
533480.01,2268961.01,175.798904419
533480.01,2269061.01,174.485809326
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,197.373474121
533580.01,2261261.01,197.577667236
533580.01,2261361.01,198.27532959
533580.01,2261461.01,199.488769531
533580.01,2261561.01,199.508377075
533580.01,2261661.01,201.278213501
533580.01,2261761.01,203.601455688
533580.01,2261861.01,203.056915283
533580.01,2261961.01,200.419326782
533580.01,2262061.01,198.16619873
533580.01,2262161.01,195.863998413
533580.01,2262261.01,193.998504639
533580.01,2262361.01,191.888397217
533580.01,2262461.01,189.161880493
533580.01,2262561.01,186.942657471
533580.01,2262661.01,183.732009888
533580.01,2262761.01,181.052215576
533580.01,2262861.01,179.245880127
533580.01,2262961.01,174.920562744
533580.01,2263061.01,171.827316284
533580.01,2263161.01,172.240234375
533580.01,2263261.01,150.77381897
533580.01,2263361.01,148.598968506
533580.01,2263461.01,146.871322632
533580.01,2263561.01,145.672576904
533580.01,2263661.01,141.422241211
533580.01,2263761.01,142.214981079
533580.01,2263861.01,139.398727417
533580.01,2263961.01,134.826873779
533580.01,2264061.01,132.306106567
533580.01,2264161.01,128.911117554
533580.01,2264261.01,125.048942566
533580.01,2264361.01,121.609199524
533580.01,2264461.01,121.773193359
533580.01,2264561.01,110.1379776
533580.01,2264661.01,109.094276428
533580.01,2264761.01,108.363327026
533580.01,2264861.01,111.92149353
533580.01,2264961.01,115.483230591
533580.01,2265061.01,117.967353821
533580.01,2265161.01,120.974075317
533580.01,2265261.01,124.07270813
533580.01,2265361.01,127.968078613
533580.01,2265461.01,134.72833252
533580.01,2265561.01,139.545394897
533580.01,2265661.01,139.862747192
533580.01,2265761.01,138.158706665
533580.01,2265861.01,136.665771484
533580.01,2265961.01,136.596160889
533580.01,2266061.01,138.081878662
533580.01,2266161.01,140.424713135
533580.01,2266261.01,144.091995239
533580.01,2266361.01,144.309265137
533580.01,2266461.01,147.500091553
533580.01,2266561.01,150.299575806
533580.01,2266661.01,150.262664795
533580.01,2266761.01,153.322463989
533580.01,2266861.01,162.146789551
533580.01,2266961.01,163.016937256
533580.01,2267061.01,178.770614624
533580.01,2267161.01,179.423751831
533580.01,2267261.01,180.303512573
533580.01,2267361.01,180.516601563
533580.01,2267461.01,180.516601563
533580.01,2267561.01,175.686141968
533580.01,2267661.01,175.501449585
533580.01,2267761.01,175.305419922
533580.01,2267861.01,176.021347046
533580.01,2267961.01,178.311523438
533580.01,2268061.01,180.845565796
533580.01,2268161.01,183.135314941
533580.01,2268261.01,182.125656128
533580.01,2268361.01,180.02305603
533580.01,2268461.01,178.376922607
533580.01,2268561.01,177.952697754
533580.01,2268661.01,177.050933838
533580.01,2268761.01,174.916351318
533580.01,2268861.01,173.453979492
533580.01,2268961.01,173.490875244
533580.01,2269061.01,173.096160889
533580.01,2269161.01,-9999
533580.01,2269261.01,-9999
533680.01,2261061.01,-9999
533680.01,2261161.01,195.801040649
533680.01,2261261.01,195.595245361
533680.01,2261361.01,195.968154907
533680.01,2261461.01,196.171829224
533680.01,2261561.01,195.598449707
533680.01,2261661.01,196.632644653
533680.01,2261761.01,197.346099854
533680.01,2261861.01,196.563690186
533680.01,2261961.01,196.8722229
533680.01,2262061.01,196.065933228
533680.01,2262161.01,194.021652222
533680.01,2262261.01,191.619506836
533680.01,2262361.01,187.999465942
533680.01,2262461.01,186.472503662
533680.01,2262561.01,185.796234131
533680.01,2262661.01,183.383483887
533680.01,2262761.01,180.587646484
533680.01,2262861.01,175.893630981
533680.01,2262961.01,170.029998779
533680.01,2263061.01,165.918197632
533680.01,2263161.01,167.985305786
533680.01,2263261.01,157.269058228
533680.01,2263361.01,154.262832642
533680.01,2263461.01,159.66065979
533680.01,2263561.01,148.824676514
533680.01,2263661.01,144.204528809
533680.01,2263761.01,141.986999512
533680.01,2263861.01,138.70866394
533680.01,2263961.01,135.449249268
533680.01,2264061.01,133.361221313
533680.01,2264161.01,128.192184448
533680.01,2264261.01,121.624954224
533680.01,2264361.01,117.763748169
533680.01,2264461.01,114.069885254
533680.01,2264561.01,111.493598938
533680.01,2264661.01,111.514167786
533680.01,2264761.01,109.683074951
533680.01,2264861.01,110.989562988
533680.01,2264961.01,117.222724915
533680.01,2265061.01,119.878311157
533680.01,2265161.01,122.590194702
533680.01,2265261.01,126.679542542
533680.01,2265361.01,131.566345215
533680.01,2265461.01,136.056381226
533680.01,2265561.01,137.330551147
533680.01,2265661.01,136.60635376
533680.01,2265761.01,136.60635376
533680.01,2265861.01,136.60635376
533680.01,2265961.01,136.60635376
533680.01,2266061.01,136.763183594
533680.01,2266161.01,138.346115112
533680.01,2266261.01,139.597442627
533680.01,2266361.01,143.311782837
533680.01,2266461.01,146.129470825
533680.01,2266561.01,149.005584717
533680.01,2266661.01,156.23236084
533680.01,2266761.01,157.156814575
533680.01,2266861.01,160.815353394
533680.01,2266961.01,178.15234375
533680.01,2267061.01,178.376724243
533680.01,2267161.01,178.789077759
533680.01,2267261.01,179.594421387
533680.01,2267361.01,180.23765564
533680.01,2267461.01,180.516601563
533680.01,2267561.01,180.516601563
533680.01,2267661.01,175.57572937
533680.01,2267761.01,175.943771362
533680.01,2267861.01,176.60774231
533680.01,2267961.01,178.031600952
533680.01,2268061.01,180.181976318
533680.01,2268161.01,179.921813965
533680.01,2268261.01,180.700668335
533680.01,2268361.01,180.058532715
533680.01,2268461.01,179.133880615
533680.01,2268561.01,178.794158936
533680.01,2268661.01,177.349960327
533680.01,2268761.01,175.000701904
533680.01,2268861.01,174.719573975
533680.01,2268961.01,174.577880859
533680.01,2269061.01,174.274185181
533680.01,2269161.01,175.201431274
533680.01,2269261.01,-9999
533680.01,2269361.01,-9999
533780.01,2261061.01,-9999
533780.01,2261161.01,193.43208313
533780.01,2261261.01,193.593414307
533780.01,2261361.01,193.737426758
533780.01,2261461.01,191.724716187
533780.01,2261561.01,192.695571899
533780.01,2261661.01,193.101577759
533780.01,2261761.01,192.936569214
533780.01,2261861.01,192.437683105
533780.01,2261961.01,192.250946045
533780.01,2262061.01,190.854293823
533780.01,2262161.01,188.34286499
533780.01,2262261.01,186.841827393
533780.01,2262361.01,186.200698853
533780.01,2262461.01,185.299346924
533780.01,2262561.01,185.094543457
533780.01,2262661.01,182.620605469
533780.01,2262761.01,174.919342041
533780.01,2262861.01,171.077667236
533780.01,2262961.01,168.466781616
533780.01,2263061.01,166.63269043
533780.01,2263161.01,163.514007568
533780.01,2263261.01,161.181213379
533780.01,2263361.01,157.65461731
533780.01,2263461.01,154.457611084
533780.01,2263561.01,149.8800354
533780.01,2263661.01,145.584945679
533780.01,2263761.01,142.846664429
533780.01,2263861.01,139.00819397
533780.01,2263961.01,136.324432373
533780.01,2264061.01,131.809371948
533780.01,2264161.01,125.966011047
533780.01,2264261.01,121.602493286
533780.01,2264361.01,118.667457581
533780.01,2264461.01,115.224266052
533780.01,2264561.01,113.590866089
533780.01,2264661.01,112.993080139
533780.01,2264761.01,113.245246887
533780.01,2264861.01,114.030967712
533780.01,2264961.01,117.320022583
533780.01,2265061.01,120.853981018
533780.01,2265161.01,124.471916199
533780.01,2265261.01,129.903701782
533780.01,2265361.01,137.80696106
533780.01,2265461.01,138.468215942
533780.01,2265561.01,136.60635376
533780.01,2265661.01,145.553527832
533780.01,2265761.01,136.60635376
533780.01,2265861.01,146.668395996
533780.01,2265961.01,147.131530762
533780.01,2266061.01,149.037445068
533780.01,2266161.01,142.125244141
533780.01,2266261.01,154.048400879
533780.01,2266361.01,143.089187622
533780.01,2266461.01,146.690856934
533780.01,2266561.01,166.433349609
533780.01,2266661.01,168.826095581
533780.01,2266761.01,171.702407837
533780.01,2266861.01,172.706542969
533780.01,2266961.01,175.241455078
533780.01,2267061.01,175.230484009
533780.01,2267161.01,176.581283569
533780.01,2267261.01,177.309936523
533780.01,2267361.01,179.317153931
533780.01,2267461.01,180.516601563
533780.01,2267561.01,180.516601563
533780.01,2267661.01,180.516601563
533780.01,2267761.01,175.892547607
533780.01,2267861.01,176.81010437
533780.01,2267961.01,179.708724976
533780.01,2268061.01,180.795654297
533780.01,2268161.01,181.257522583
533780.01,2268261.01,182.485946655
533780.01,2268361.01,181.608062744
533780.01,2268461.01,180.70463562
533780.01,2268561.01,180.05241394
533780.01,2268661.01,178.722549438
533780.01,2268761.01,176.933547974
533780.01,2268861.01,176.486160278
533780.01,2268961.01,175.601104736
533780.01,2269061.01,175.368865967
533780.01,2269161.01,175.882659912
533780.01,2269261.01,177.595825195
533780.01,2269361.01,-9999
533880.01,2261061.01,190.897918701
533880.01,2261161.01,191.516555786
533880.01,2261261.01,190.715408325
533880.01,2261361.01,190.516967773
533880.01,2261461.01,189.833908081
533880.01,2261561.01,190.170928955
533880.01,2261661.01,190.588897705
533880.01,2261761.01,189.524490356
533880.01,2261861.01,186.453536987
533880.01,2261961.01,186.70274353
533880.01,2262061.01,185.696044922
533880.01,2262161.01,183.946044922
533880.01,2262261.01,183.138671875
533880.01,2262361.01,183.297073364
533880.01,2262461.01,182.413299561
533880.01,2262561.01,180.541015625
533880.01,2262661.01,176.00819397
533880.01,2262761.01,172.495697021
533880.01,2262861.01,170.423370361
533880.01,2262961.01,168.249603271
533880.01,2263061.01,166.125228882
533880.01,2263161.01,162.683029175
533880.01,2263261.01,160.320831299
533880.01,2263361.01,157.651123047
533880.01,2263461.01,153.046081543
533880.01,2263561.01,148.5025177
533880.01,2263661.01,145.936630249
533880.01,2263761.01,144.357635498
533880.01,2263861.01,141.542678833
533880.01,2263961.01,136.061859131
533880.01,2264061.01,132.186721802
533880.01,2264161.01,125.94719696
533880.01,2264261.01,121.571418762
533880.01,2264361.01,119.126213074
533880.01,2264461.01,115.848014832
533880.01,2264561.01,114.737457275
533880.01,2264661.01,115.047470093
533880.01,2264761.01,116.745918274
533880.01,2264861.01,119.078575134
533880.01,2264961.01,121.779632568
533880.01,2265061.01,124.48752594
533880.01,2265161.01,129.20375061
533880.01,2265261.01,133.266845703
533880.01,2265361.01,137.418945313
533880.01,2265461.01,139.760513306
533880.01,2265561.01,143.653244019
533880.01,2265661.01,145.520019531
533880.01,2265761.01,146.328445435
533880.01,2265861.01,147.411499023
533880.01,2265961.01,147.504623413
533880.01,2266061.01,148.32723999
533880.01,2266161.01,151.200805664
533880.01,2266261.01,151.601593018
533880.01,2266361.01,146.703567505
533880.01,2266461.01,163.188919067
533880.01,2266561.01,162.774200439
533880.01,2266661.01,165.832611084
533880.01,2266761.01,167.05569458
533880.01,2266861.01,168.629669189
533880.01,2266961.01,166.85546875
533880.01,2267061.01,171.125961304
533880.01,2267161.01,171.679260254
533880.01,2267261.01,174.326919556
533880.01,2267361.01,178.579116821
533880.01,2267461.01,177.808334351
533880.01,2267561.01,180.516601563
533880.01,2267661.01,180.516601563
533880.01,2267761.01,180.39982605
533880.01,2267861.01,179.983062744
533880.01,2267961.01,179.783477783
533880.01,2268061.01,180.62361145
533880.01,2268161.01,180.669296265
533880.01,2268261.01,182.481903076
533880.01,2268361.01,181.373809814
533880.01,2268461.01,182.082931519
533880.01,2268561.01,181.603591919
533880.01,2268661.01,180.241394043
533880.01,2268761.01,180.299880981
533880.01,2268861.01,179.417480469
533880.01,2268961.01,178.484237671
533880.01,2269061.01,178.653335571
533880.01,2269161.01,178.09085083
533880.01,2269261.01,178.185638428
533880.01,2269361.01,-9999
533880.01,2269461.01,-9999
533980.01,2260961.01,-9999
533980.01,2261061.01,189.375442505
533980.01,2261161.01,189.264602661
533980.01,2261261.01,188.655593872
533980.01,2261361.01,187.931396484
533980.01,2261461.01,186.723205566
533980.01,2261561.01,186.583068848
533980.01,2261661.01,186.063568115
533980.01,2261761.01,184.240615845
533980.01,2261861.01,182.861709595
533980.01,2261961.01,183.235595703
533980.01,2262061.01,182.579330444
533980.01,2262161.01,182.094467163
533980.01,2262261.01,179.925949097
533980.01,2262361.01,178.795623779
533980.01,2262461.01,177.1665802
533980.01,2262561.01,174.309768677
533980.01,2262661.01,170.507034302
533980.01,2262761.01,168.931564331
533980.01,2262861.01,167.940673828
533980.01,2262961.01,165.704971313
533980.01,2263061.01,164.270111084
533980.01,2263161.01,162.088912964
533980.01,2263261.01,159.242584229
533980.01,2263361.01,157.040008545
533980.01,2263461.01,153.236557007
533980.01,2263561.01,149.124420166
533980.01,2263661.01,147.406692505
533980.01,2263761.01,144.50769043
533980.01,2263861.01,141.707717896
533980.01,2263961.01,139.307281494
533980.01,2264061.01,135.115982056
533980.01,2264161.01,127.829292297
533980.01,2264261.01,121.266418457
533980.01,2264361.01,119.608718872
533980.01,2264461.01,115.328712463
533980.01,2264561.01,116.406181335
533980.01,2264661.01,119.312477112
533980.01,2264761.01,120.962028503
533980.01,2264861.01,125.981903076
533980.01,2264961.01,126.20287323
533980.01,2265061.01,128.559234619
533980.01,2265161.01,132.212051392
533980.01,2265261.01,135.554733276
533980.01,2265361.01,140.124267578
533980.01,2265461.01,142.600418091
533980.01,2265561.01,141.873352051
533980.01,2265661.01,143.299743652
533980.01,2265761.01,145.257644653
533980.01,2265861.01,145.183853149
533980.01,2265961.01,146.679489136
533980.01,2266061.01,147.41204834
533980.01,2266161.01,146.721725464
533980.01,2266261.01,146.827957153
533980.01,2266361.01,147.959777832
533980.01,2266461.01,151.075134277
533980.01,2266561.01,157.228591919
533980.01,2266661.01,160.406494141
533980.01,2266761.01,163.135665894
533980.01,2266861.01,164.108184814
533980.01,2266961.01,166.671508789
533980.01,2267061.01,168.315841675
533980.01,2267161.01,168.745529175
533980.01,2267261.01,171.228546143
533980.01,2267361.01,176.014099121
533980.01,2267461.01,179.387298584
533980.01,2267561.01,180.439071655
533980.01,2267661.01,180.516601563
533980.01,2267761.01,179.704498291
533980.01,2267861.01,178.784103394
533980.01,2267961.01,178.002731323
533980.01,2268061.01,179.94909668
533980.01,2268161.01,181.710494995
533980.01,2268261.01,181.940567017
533980.01,2268361.01,182.382080078
533980.01,2268461.01,183.159317017
533980.01,2268561.01,182.984024048
533980.01,2268661.01,182.321258545
533980.01,2268761.01,184.605300903
533980.01,2268861.01,183.690002441
533980.01,2268961.01,182.021087646
533980.01,2269061.01,181.212127686
533980.01,2269161.01,179.561889648
533980.01,2269261.01,179.669250488
533980.01,2269361.01,179.660354614
533980.01,2269461.01,-9999
534080.01,2260961.01,-9999
534080.01,2261061.01,188.528762817
534080.01,2261161.01,188.593353271
534080.01,2261261.01,187.792953491
534080.01,2261361.01,186.773223877
534080.01,2261461.01,184.847229004
534080.01,2261561.01,183.132171631
534080.01,2261661.01,181.816925049
534080.01,2261761.01,180.383483887
534080.01,2261861.01,179.553817749
534080.01,2261961.01,180.259765625
534080.01,2262061.01,179.652648926
534080.01,2262161.01,178.75
534080.01,2262261.01,177.472167969
534080.01,2262361.01,175.177566528
534080.01,2262461.01,173.917144775
534080.01,2262561.01,172.033309937
534080.01,2262661.01,169.107803345
534080.01,2262761.01,165.342178345
534080.01,2262861.01,165.010559082
534080.01,2262961.01,163.474868774
534080.01,2263061.01,162.207427979
534080.01,2263161.01,160.75491333
534080.01,2263261.01,159.156509399
534080.01,2263361.01,158.866394043
534080.01,2263461.01,155.919998169
534080.01,2263561.01,151.403167725
534080.01,2263661.01,148.458251953
534080.01,2263761.01,144.887283325
534080.01,2263861.01,141.509262085
534080.01,2263961.01,139.582260132
534080.01,2264061.01,136.427261353
534080.01,2264161.01,133.401824951
534080.01,2264261.01,131.924026489
534080.01,2264361.01,128.5753479
534080.01,2264461.01,123.298477173
534080.01,2264561.01,123.90473175
534080.01,2264661.01,125.915435791
534080.01,2264761.01,128.159072876
534080.01,2264861.01,127.365432739
534080.01,2264961.01,126.369346619
534080.01,2265061.01,127.89831543
534080.01,2265161.01,132.445007324
534080.01,2265261.01,138.937911987
534080.01,2265361.01,141.753219604
534080.01,2265461.01,142.277587891
534080.01,2265561.01,143.461593628
534080.01,2265661.01,142.440231323
534080.01,2265761.01,143.435684204
