"X","Y","H03_TCraie (Depth)"
532780.01,2264861.01,-70.262496948
532780.01,2264961.01,-71.514411926
532780.01,2265061.01,-72.815811157
532780.01,2265161.01,-74.252410889
532780.01,2265261.01,-75.802764893
532780.01,2265361.01,-77.426315308
532780.01,2265461.01,-79.014785767
532780.01,2265561.01,-80.599342346
532780.01,2265661.01,-82.022323608
532780.01,2265761.01,-83.177688599
532780.01,2265861.01,-83.963523865
532780.01,2265961.01,-84.30406189
532780.01,2266061.01,-84.269233704
532780.01,2266161.01,-83.822212219
532780.01,2266261.01,-83.126838684
532780.01,2266361.01,-82.200820923
532780.01,2266461.01,-81.090263367
532780.01,2266561.01,-79.831764221
532780.01,2266661.01,-78.472442627
532780.01,2266761.01,-76.974533081
532780.01,2266861.01,-75.385124207
532780.01,2266961.01,-73.725738525
532780.01,2267061.01,-71.920043945
532780.01,2267161.01,-70.066421509
532780.01,2267261.01,-68.21736908
532780.01,2267361.01,-66.25050354
532780.01,2267461.01,-64.353919983
532780.01,2267561.01,-62.335845947
532780.01,2267661.01,-60.290233612
532780.01,2267761.01,-58.265972137
532780.01,2267861.01,-56.297470093
532780.01,2267961.01,-54.435512543
532780.01,2268061.01,-52.704055786
532780.01,2268161.01,-51.197784424
532780.01,2268261.01,-49.949424744
532780.01,2268361.01,-48.982303619
532780.01,2268461.01,-48.604038239
532780.01,2268561.01,-48.301498413
532780.01,2268661.01,-48.431171417
532780.01,2268761.01,-48.736328125
532780.01,2268861.01,-49.261619568
532880.01,2261661.01,-44.037197113
532880.01,2261761.01,-42.598567963
532880.01,2261861.01,-41.578262329
532880.01,2261961.01,-40.561172485
532880.01,2262061.01,-39.903171539
532880.01,2262161.01,-39.760368347
532880.01,2262261.01,-39.973400116
532880.01,2262361.01,-40.690063477
532880.01,2262461.01,-41.71049118
532880.01,2262561.01,-42.868221283
532880.01,2262661.01,-44.221000671
532880.01,2262761.01,-45.835456848
532880.01,2262861.01,-47.607791901
532880.01,2262961.01,-49.47403717
532880.01,2263061.01,-51.383152008
532880.01,2263161.01,-53.362869263
532880.01,2263261.01,-55.157749176
532880.01,2263361.01,-56.902935028
532880.01,2263461.01,-58.452007294
532880.01,2263561.01,-59.837467194
532880.01,2263661.01,-61.045059204
532880.01,2263761.01,-62.097061157
532880.01,2263861.01,-62.982398987
532880.01,2263961.01,-63.810253143
532880.01,2264061.01,-64.398292542
532880.01,2264161.01,-64.888114929
532880.01,2264261.01,-65.442955017
532880.01,2264361.01,-65.858016968
532880.01,2264461.01,-66.302825928
532880.01,2264561.01,-66.879203796
532880.01,2264661.01,-67.614212036
532880.01,2264761.01,-68.310714722
532880.01,2264861.01,-69.186515808
532880.01,2264961.01,-70.322929382
532880.01,2265061.01,-71.73613739
532880.01,2265161.01,-73.29058075
532880.01,2265261.01,-75.0364151
532880.01,2265361.01,-76.869743347
532880.01,2265461.01,-78.85068512
532880.01,2265561.01,-80.802261353
532880.01,2265661.01,-82.615432739
532880.01,2265761.01,-84.149475098
532880.01,2265861.01,-85.248603821
532880.01,2265961.01,-85.870605469
532880.01,2266061.01,-86.023086548
532880.01,2266161.01,-85.726074219
532880.01,2266261.01,-85.137283325
532880.01,2266361.01,-84.268470764
532880.01,2266461.01,-83.208953857
532880.01,2266561.01,-81.913917542
532880.01,2266661.01,-80.439430237
532880.01,2266761.01,-78.79788208
532880.01,2266861.01,-76.97454834
532880.01,2266961.01,-75.133041382
532880.01,2267061.01,-73.132743835
532880.01,2267161.01,-71.115905762
532880.01,2267261.01,-69.012756348
532880.01,2267361.01,-66.82484436
532880.01,2267461.01,-64.647514343
532880.01,2267561.01,-62.377845764
532880.01,2267661.01,-60.104064941
532880.01,2267761.01,-57.905902863
532880.01,2267861.01,-55.664157867
532880.01,2267961.01,-53.59954834
532880.01,2268061.01,-51.694862366
532880.01,2268161.01,-50.040870667
532880.01,2268261.01,-48.673488617
532880.01,2268361.01,-47.694030762
532880.01,2268461.01,-47.09412384
532880.01,2268561.01,-46.947540283
532880.01,2268661.01,-46.95136261
532880.01,2268761.01,-47.388381958
532880.01,2268861.01,-47.930480957
532980.01,2261561.01,-45.331295013
532980.01,2261661.01,-43.734989166
532980.01,2261761.01,-42.352535248
532980.01,2261861.01,-41.261901855
532980.01,2261961.01,-40.299983978
532980.01,2262061.01,-39.726833344
532980.01,2262161.01,-39.66947937
532980.01,2262261.01,-40.124721527
532980.01,2262361.01,-40.732933044
532980.01,2262461.01,-41.98859787
532980.01,2262561.01,-43.330223083
532980.01,2262661.01,-44.886833191
532980.01,2262761.01,-46.706291199
532980.01,2262861.01,-48.684246063
532980.01,2262961.01,-50.755199432
532980.01,2263061.01,-52.860042572
532980.01,2263161.01,-54.969219208
532980.01,2263261.01,-56.939277649
532980.01,2263361.01,-58.733627319
532980.01,2263461.01,-60.360713959
532980.01,2263561.01,-61.718257904
532980.01,2263661.01,-62.828601837
532980.01,2263761.01,-63.801898956
532980.01,2263861.01,-64.466690063
532980.01,2263961.01,-64.930091858
532980.01,2264061.01,-65.233634949
532980.01,2264161.01,-65.429008484
532980.01,2264261.01,-65.684150696
532980.01,2264361.01,-65.821136475
532980.01,2264461.01,-66.092750549
532980.01,2264561.01,-66.38130188
532980.01,2264661.01,-66.82334137
532980.01,2264761.01,-67.444778442
532980.01,2264861.01,-68.240737915
532980.01,2264961.01,-69.350311279
532980.01,2265061.01,-70.729316711
532980.01,2265161.01,-72.409011841
532980.01,2265261.01,-74.263763428
532980.01,2265361.01,-76.39680481
532980.01,2265461.01,-78.660949707
532980.01,2265561.01,-80.935714722
532980.01,2265661.01,-83.094909668
532980.01,2265761.01,-84.950157166
532980.01,2265861.01,-86.372032166
532980.01,2265961.01,-87.229095459
532980.01,2266061.01,-87.58821106
532980.01,2266161.01,-87.459831238
532980.01,2266261.01,-87.034492493
532980.01,2266361.01,-86.252288818
532980.01,2266461.01,-85.186927795
532980.01,2266561.01,-83.864341736
532980.01,2266661.01,-82.255393982
532980.01,2266761.01,-80.524917603
532980.01,2266861.01,-78.646438599
532980.01,2266961.01,-76.576263428
532980.01,2267061.01,-74.460876465
532980.01,2267161.01,-72.226593018
532980.01,2267261.01,-69.898254395
532980.01,2267361.01,-67.476074219
532980.01,2267461.01,-65.111694336
532980.01,2267561.01,-62.59072113
532980.01,2267661.01,-60.074798584
532980.01,2267761.01,-57.542415619
532980.01,2267861.01,-55.134922028
532980.01,2267961.01,-52.928848267
532980.01,2268061.01,-50.85200119
532980.01,2268161.01,-49.030227661
532980.01,2268261.01,-47.6276474
532980.01,2268361.01,-46.43957901
532980.01,2268461.01,-45.671798706
532980.01,2268561.01,-45.493354797
532980.01,2268661.01,-45.499832153
532980.01,2268761.01,-45.95614624
532980.01,2268861.01,-46.631393433
532980.01,2268961.01,-47.378929138
533080.01,2261461.01,-46.740486145
533080.01,2261561.01,-44.922000885
533080.01,2261661.01,-43.320365906
533080.01,2261761.01,-41.943244934
533080.01,2261861.01,-40.713783264
533080.01,2261961.01,-39.973121643
533080.01,2262061.01,-39.486701965
533080.01,2262161.01,-39.547569275
533080.01,2262261.01,-40.08638382
533080.01,2262361.01,-40.838424683
533080.01,2262461.01,-42.241539001
533080.01,2262561.01,-43.729732513
533080.01,2262661.01,-45.55047226
533080.01,2262761.01,-47.591156006
533080.01,2262861.01,-49.79782486
533080.01,2262961.01,-52.09192276
533080.01,2263061.01,-54.396541595
533080.01,2263161.01,-56.647842407
533080.01,2263261.01,-58.800140381
533080.01,2263361.01,-60.715644836
533080.01,2263461.01,-62.380645752
533080.01,2263561.01,-63.76374054
533080.01,2263661.01,-64.84059906
533080.01,2263761.01,-65.57624054
533080.01,2263861.01,-66.024520874
533080.01,2263961.01,-66.231323242
533080.01,2264061.01,-66.253364563
533080.01,2264161.01,-66.156822205
533080.01,2264261.01,-66.115371704
533080.01,2264361.01,-66.045967102
533080.01,2264461.01,-65.978515625
533080.01,2264561.01,-65.982498169
533080.01,2264661.01,-66.294998169
533080.01,2264761.01,-66.777580261
533080.01,2264861.01,-67.48588562
533080.01,2264961.01,-68.544166565
533080.01,2265061.01,-69.923461914
533080.01,2265161.01,-71.597923279
533080.01,2265261.01,-73.636672974
533080.01,2265361.01,-75.967842102
533080.01,2265461.01,-78.468605042
533080.01,2265561.01,-81.017723083
533080.01,2265661.01,-83.427894592
533080.01,2265761.01,-85.555793762
533080.01,2265861.01,-87.242935181
533080.01,2265961.01,-88.364936829
533080.01,2266061.01,-88.963195801
533080.01,2266161.01,-89.051742554
533080.01,2266261.01,-88.751747131
533080.01,2266361.01,-88.073646545
533080.01,2266461.01,-87.052680969
533080.01,2266561.01,-85.674133301
533080.01,2266661.01,-84.105735779
533080.01,2266761.01,-82.31325531
533080.01,2266861.01,-80.263198853
533080.01,2266961.01,-78.122543335
533080.01,2267061.01,-75.837760925
533080.01,2267161.01,-73.419075012
533080.01,2267261.01,-70.880737305
533080.01,2267361.01,-68.275230408
533080.01,2267461.01,-65.568519592
533080.01,2267561.01,-62.954841614
533080.01,2267661.01,-60.167850494
533080.01,2267761.01,-57.46213913
533080.01,2267861.01,-54.837276459
533080.01,2267961.01,-52.341896057
533080.01,2268061.01,-50.172786713
533080.01,2268161.01,-48.170524597
533080.01,2268261.01,-46.48632431
533080.01,2268361.01,-45.196628571
533080.01,2268461.01,-44.348934174
533080.01,2268561.01,-43.926330566
533080.01,2268661.01,-44.121456146
533080.01,2268761.01,-44.520626068
533080.01,2268861.01,-45.306594849
533080.01,2268961.01,-46.162799835
533080.01,2269061.01,-47.193817139
533180.01,2261461.01,-46.063343048
533180.01,2261561.01,-44.278884888
533180.01,2261661.01,-42.704071045
533180.01,2261761.01,-41.250537872
533180.01,2261861.01,-40.197662354
533180.01,2261961.01,-39.553577423
533180.01,2262061.01,-39.152721405
533180.01,2262161.01,-39.369503021
533180.01,2262261.01,-39.87330246
533180.01,2262361.01,-40.876422882
533180.01,2262461.01,-42.437309265
533180.01,2262561.01,-44.139713287
533180.01,2262661.01,-46.179481506
533180.01,2262761.01,-48.458213806
533180.01,2262861.01,-50.900569916
533180.01,2262961.01,-53.418430328
533180.01,2263061.01,-55.943199158
533180.01,2263161.01,-58.401130676
533180.01,2263261.01,-60.730434418
533180.01,2263361.01,-62.790626526
533180.01,2263461.01,-64.531410217
533180.01,2263561.01,-65.875602722
533180.01,2263661.01,-66.864601135
533180.01,2263761.01,-67.455451965
533180.01,2263861.01,-67.696327209
533180.01,2263961.01,-67.656166077
533180.01,2264061.01,-67.40776825
533180.01,2264161.01,-67.031326294
533180.01,2264261.01,-66.762306213
533180.01,2264361.01,-66.356735229
533180.01,2264461.01,-65.98991394
533180.01,2264561.01,-65.88822937
533180.01,2264661.01,-65.977935791
533180.01,2264761.01,-66.326797485
533180.01,2264861.01,-66.950706482
533180.01,2264961.01,-67.953933716
533180.01,2265061.01,-69.283111572
533180.01,2265161.01,-71.033164978
533180.01,2265261.01,-73.170967102
533180.01,2265361.01,-75.642272949
533180.01,2265461.01,-78.345657349
533180.01,2265561.01,-81.087974548
533180.01,2265661.01,-83.716163635
533180.01,2265761.01,-86.074790955
533180.01,2265861.01,-87.97492981
533180.01,2265961.01,-89.375602722
533180.01,2266061.01,-90.217483521
533180.01,2266161.01,-90.483154297
533180.01,2266261.01,-90.34602356
533180.01,2266361.01,-89.779319763
533180.01,2266461.01,-88.774803162
533180.01,2266561.01,-87.497924805
533180.01,2266661.01,-85.921974182
533180.01,2266761.01,-84.028251648
533180.01,2266861.01,-81.971740723
533180.01,2266961.01,-79.716079712
533180.01,2267061.01,-77.289932251
533180.01,2267161.01,-74.725761414
533180.01,2267261.01,-72.006912231
533180.01,2267361.01,-69.178718567
533180.01,2267461.01,-66.308486938
533180.01,2267561.01,-63.436264038
533180.01,2267661.01,-60.423793793
533180.01,2267761.01,-57.496631622
533180.01,2267861.01,-54.741939545
533180.01,2267961.01,-52.056907654
533180.01,2268061.01,-49.588386536
533180.01,2268161.01,-47.390666962
533180.01,2268261.01,-45.564079285
533180.01,2268361.01,-44.158973694
533180.01,2268461.01,-43.206287384
533180.01,2268561.01,-42.761043549
533180.01,2268661.01,-42.921897888
533180.01,2268761.01,-43.36964035
533180.01,2268861.01,-44.224155426
533180.01,2268961.01,-45.210887909
533180.01,2269061.01,-46.279476166
533280.01,2261361.01,-46.939823151
533280.01,2261461.01,-45.187335968
533280.01,2261561.01,-43.444129944
533280.01,2261661.01,-41.911022186
533280.01,2261761.01,-40.532558441
533280.01,2261861.01,-39.537086487
533280.01,2261961.01,-38.909450531
533280.01,2262061.01,-38.743854523
533280.01,2262161.01,-38.913848877
533280.01,2262261.01,-39.627567291
533280.01,2262361.01,-40.795009613
533280.01,2262461.01,-42.383453369
533280.01,2262561.01,-44.430446625
533280.01,2262661.01,-46.69713974
533280.01,2262761.01,-49.213321686
533280.01,2262861.01,-51.873123169
533280.01,2262961.01,-54.644813538
533280.01,2263061.01,-57.44499588
533280.01,2263161.01,-60.122257233
533280.01,2263261.01,-62.646274567
533280.01,2263361.01,-64.835281372
533280.01,2263461.01,-66.65209198
533280.01,2263561.01,-68.004058838
533280.01,2263661.01,-68.925971985
533280.01,2263761.01,-69.379074097
533280.01,2263861.01,-69.420799255
533280.01,2263961.01,-69.156021118
533280.01,2264061.01,-68.658073425
533280.01,2264161.01,-68.062492371
533280.01,2264261.01,-67.382987976
533280.01,2264361.01,-66.778457642
533280.01,2264461.01,-66.257415771
533280.01,2264561.01,-66.016410828
533280.01,2264661.01,-65.911636353
533280.01,2264761.01,-66.125236511
533280.01,2264861.01,-66.680953979
533280.01,2264961.01,-67.605575562
533280.01,2265061.01,-68.972702026
533280.01,2265161.01,-70.746582031
533280.01,2265261.01,-72.950050354
533280.01,2265361.01,-75.539634705
533280.01,2265461.01,-78.370422363
533280.01,2265561.01,-81.286354065
533280.01,2265661.01,-84.09728241
533280.01,2265761.01,-86.607559204
533280.01,2265861.01,-88.724075317
533280.01,2265961.01,-90.31867218
533280.01,2266061.01,-91.390075684
533280.01,2266161.01,-91.834121704
533280.01,2266261.01,-91.798362732
533280.01,2266361.01,-91.360717773
533280.01,2266461.01,-90.507781982
533280.01,2266561.01,-89.279518127
533280.01,2266661.01,-87.631347656
533280.01,2266761.01,-85.815841675
533280.01,2266861.01,-83.711921692
533280.01,2266961.01,-81.364494324
533280.01,2267061.01,-78.834922791
533280.01,2267161.01,-76.109016418
533280.01,2267261.01,-73.259338379
533280.01,2267361.01,-70.225486755
533280.01,2267461.01,-67.12702179
533280.01,2267561.01,-64.093994141
533280.01,2267661.01,-60.943241119
533280.01,2267761.01,-57.832897186
533280.01,2267861.01,-54.808990479
533280.01,2267961.01,-51.917564392
533280.01,2268061.01,-49.265407562
533280.01,2268161.01,-46.768280029
533280.01,2268261.01,-44.791255951
533280.01,2268361.01,-43.267772675
533280.01,2268461.01,-42.257896423
533280.01,2268561.01,-41.786941528
533280.01,2268661.01,-41.805091858
533280.01,2268761.01,-42.419139862
533280.01,2268861.01,-43.258323669
533280.01,2268961.01,-44.41966629
533280.01,2269061.01,-45.583770752
533280.01,2269161.01,-46.812877655
533380.01,2261261.01,-47.515655518
533380.01,2261361.01,-45.821788788
533380.01,2261461.01,-44.13469696
533380.01,2261561.01,-42.516456604
533380.01,2261661.01,-40.97120285
533380.01,2261761.01,-39.748714447
533380.01,2261861.01,-38.836299896
533380.01,2261961.01,-38.314659119
533380.01,2262061.01,-38.236938477
533380.01,2262161.01,-38.573051453
533380.01,2262261.01,-39.408237457
533380.01,2262361.01,-40.745544434
533380.01,2262461.01,-42.522029877
533380.01,2262561.01,-44.758045197
533380.01,2262661.01,-47.190109253
533380.01,2262761.01,-49.944858551
533380.01,2262861.01,-52.847774506
533380.01,2262961.01,-55.865146637
533380.01,2263061.01,-58.867816925
533380.01,2263161.01,-61.754047394
533380.01,2263261.01,-64.416419983
533380.01,2263361.01,-66.777183533
533380.01,2263461.01,-68.702651978
533380.01,2263561.01,-70.078926086
533380.01,2263661.01,-70.946426392
533380.01,2263761.01,-71.278923035
533380.01,2263861.01,-71.155670166
533380.01,2263961.01,-70.693527222
533380.01,2264061.01,-69.99420166
533380.01,2264161.01,-69.135780334
533380.01,2264261.01,-68.185623169
533380.01,2264361.01,-67.424064636
533380.01,2264461.01,-66.737762451
533380.01,2264561.01,-66.299095154
533380.01,2264661.01,-66.075042725
533380.01,2264761.01,-66.206207275
533380.01,2264861.01,-66.681221008
533380.01,2264961.01,-67.645957947
533380.01,2265061.01,-69.021141052
533380.01,2265161.01,-70.839187622
533380.01,2265261.01,-73.101150513
533380.01,2265361.01,-75.773727417
533380.01,2265461.01,-78.704605103
533380.01,2265561.01,-81.70223999
533380.01,2265661.01,-84.643989563
533380.01,2265761.01,-87.307815552
533380.01,2265861.01,-89.546508789
533380.01,2265961.01,-91.332061768
533380.01,2266061.01,-92.563812256
533380.01,2266161.01,-93.118751526
533380.01,2266261.01,-93.286750793
533380.01,2266361.01,-92.970672607
533380.01,2266461.01,-92.207298279
533380.01,2266561.01,-90.941688538
533380.01,2266661.01,-89.458328247
533380.01,2266761.01,-87.609771729
533380.01,2266861.01,-85.484672546
533380.01,2266961.01,-83.086524963
533380.01,2267061.01,-80.450233459
533380.01,2267161.01,-77.612487793
533380.01,2267261.01,-74.573913574
533380.01,2267361.01,-71.423744202
533380.01,2267461.01,-68.167182922
533380.01,2267561.01,-65.016014099
533380.01,2267661.01,-61.581523895
533380.01,2267761.01,-58.27955246
533380.01,2267861.01,-55.04473114
533380.01,2267961.01,-51.973953247
533380.01,2268061.01,-49.163303375
533380.01,2268161.01,-46.656589508
533380.01,2268261.01,-44.542980194
533380.01,2268361.01,-42.915622711
533380.01,2268461.01,-41.796985626
533380.01,2268561.01,-41.27532196
533380.01,2268661.01,-41.297042847
533380.01,2268761.01,-41.821128845
533380.01,2268861.01,-42.844406128
533380.01,2268961.01,-44.080162048
533380.01,2269061.01,-45.255725861
533380.01,2269161.01,-46.507457733
533480.01,2261161.01,-47.75761795
533480.01,2261261.01,-46.21723175
533480.01,2261361.01,-44.599147797
533480.01,2261461.01,-43.001594543
533480.01,2261561.01,-41.443386078
533480.01,2261661.01,-40.062839508
533480.01,2261761.01,-38.937934875
533480.01,2261861.01,-38.134098053
533480.01,2261961.01,-37.736896515
533480.01,2262061.01,-37.675441742
533480.01,2262161.01,-38.162654877
533480.01,2262261.01,-39.169025421
