"X","Y","H00_Ground Level (Depth)"
535780.01,2267661.01,-112.913795471
535780.01,2267761.01,-114.334152222
535780.01,2267861.01,-114.305137634
535780.01,2267961.01,-115.510116577
535780.01,2268061.01,-117.781394958
535780.01,2268161.01,-119.561485291
535780.01,2268261.01,-119.722640991
535780.01,2268361.01,-117.71370697
535780.01,2268461.01,-114.579986572
535780.01,2268561.01,-109.575164795
535780.01,2268661.01,-105.694740295
535780.01,2268761.01,-104.972724915
535780.01,2268861.01,-105.376655579
535780.01,2268961.01,-106.164207458
535780.01,2269061.01,-106.749740601
535780.01,2269161.01,-108.531051636
535780.01,2269261.01,-109.012298584
535780.01,2269361.01,-109.792144775
535780.01,2269461.01,-110.945350647
535780.01,2269561.01,-111.326469421
535780.01,2269661.01,-111.958236694
535780.01,2269761.01,-112.359886169
535780.01,2269861.01,-111.838905334
535780.01,2269961.01,-111.313156128
535780.01,2270061.01,-111.043983459
535780.01,2270161.01,-110.860496521
535780.01,2270261.01,-110.082763672
535780.01,2270361.01,-109.990631104
535780.01,2270461.01,-110.010215759
535780.01,2270561.01,-109.946281433
535780.01,2270661.01,-110.219284058
535780.01,2270761.01,-110.527122498
535780.01,2270861.01,-111.352203369
535780.01,2270961.01,-111.659034729
535780.01,2271061.01,-111.435050964
535780.01,2271161.01,-110.875091553
535780.01,2271261.01,-110.915313721
535780.01,2271361.01,-110.859046936
535780.01,2271461.01,-110.557907104
535780.01,2271561.01,-110.047950745
535780.01,2271661.01,-109.607391357
535780.01,2271761.01,-110.25844574
535780.01,2271861.01,-110.625534058
535780.01,2271961.01,-111.062049866
535780.01,2272061.01,-110.476837158
535780.01,2272161.01,-110.983451843
535780.01,2272261.01,-112.233833313
535880.01,2260861.01,-95.502105713
535880.01,2260961.01,-96.885421753
535880.01,2261061.01,-98.002540588
535880.01,2261161.01,-98.602386475
535880.01,2261261.01,-98.702346802
535880.01,2261361.01,-99.368545532
535880.01,2261461.01,-100.760978699
535880.01,2261561.01,-100.761558533
535880.01,2261661.01,-100.362915039
535880.01,2261761.01,-99.860420227
535880.01,2261861.01,-99.043762207
535880.01,2261961.01,-99.162200928
535880.01,2262061.01,-99.030433655
535880.01,2262161.01,-97.095108032
535880.01,2262261.01,-95.254798889
535880.01,2262361.01,-95.596733093
535880.01,2262461.01,-97.897621155
535880.01,2262561.01,-98.080703735
535880.01,2262661.01,-97.758094788
535880.01,2262761.01,-98.93421936
535880.01,2262861.01,-102.152153015
535880.01,2262961.01,-106.042915344
535880.01,2263061.01,-109.626083374
535880.01,2263161.01,-110.418495178
535880.01,2263261.01,-111.272781372
535880.01,2263361.01,-111.064422607
535880.01,2263461.01,-111.024215698
535880.01,2263561.01,-112.677604675
535880.01,2263661.01,-115.301986694
535880.01,2263761.01,-116.523429871
535880.01,2263861.01,-116.362350464
535880.01,2263961.01,-116.670928955
535880.01,2264061.01,-118.030418396
535880.01,2264161.01,-119.74772644
535880.01,2264261.01,-120.263580322
535880.01,2264361.01,-121.431129456
535880.01,2264461.01,-122.154098511
535880.01,2264561.01,-121.743652344
535880.01,2264661.01,-123.671386719
535880.01,2264761.01,-125.816879272
535880.01,2264861.01,-127.0832901
535880.01,2264961.01,-128.878952026
535880.01,2265061.01,-132.267318726
535880.01,2265161.01,-132.655029297
535880.01,2265261.01,-132.81854248
535880.01,2265361.01,-131.640777588
535880.01,2265461.01,-130.061904907
535880.01,2265561.01,-129.340911865
535880.01,2265661.01,-129.190032959
535880.01,2265761.01,-128.967910767
535880.01,2265861.01,-129.05039978
535880.01,2265961.01,-129.647491455
535880.01,2266061.01,-130.224334717
535880.01,2266161.01,-130.209732056
535880.01,2266261.01,-131.106414795
535880.01,2266361.01,-132.004699707
535880.01,2266461.01,-133.969940186
535880.01,2266561.01,-134.731262207
535880.01,2266661.01,-134.035552979
535880.01,2266761.01,-133.130737305
535880.01,2266861.01,-131.755218506
535880.01,2266961.01,-130.533416748
535880.01,2267061.01,-127.547660828
535880.01,2267161.01,-123.628837585
535880.01,2267261.01,-120.25945282
535880.01,2267361.01,-117.213920593
535880.01,2267461.01,-114.73626709
535880.01,2267561.01,-113.873222351
535880.01,2267661.01,-113.281021118
535880.01,2267761.01,-114.07674408
535880.01,2267861.01,-114.045524597
535880.01,2267961.01,-115.432685852
535880.01,2268061.01,-117.131126404
535880.01,2268161.01,-118.436134338
535880.01,2268261.01,-119.549781799
535880.01,2268361.01,-118.410888672
535880.01,2268461.01,-114.508796692
535880.01,2268561.01,-108.909484863
535880.01,2268661.01,-105.482223511
535880.01,2268761.01,-104.80216217
535880.01,2268861.01,-105.495414734
535880.01,2268961.01,-106.483085632
535880.01,2269061.01,-106.844093323
535880.01,2269161.01,-108.185997009
535880.01,2269261.01,-109.522598267
535880.01,2269361.01,-110.242889404
535880.01,2269461.01,-111.342102051
535880.01,2269561.01,-112.116828918
535880.01,2269661.01,-112.881256104
535880.01,2269761.01,-113.264404297
535880.01,2269861.01,-112.8070755
535880.01,2269961.01,-112.309623718
535880.01,2270061.01,-111.64276886
535880.01,2270161.01,-110.68144989
535880.01,2270261.01,-109.8539505
535880.01,2270361.01,-109.920135498
535880.01,2270461.01,-109.969772339
535880.01,2270561.01,-109.959091187
535880.01,2270661.01,-111.347328186
535880.01,2270761.01,-111.727729797
535880.01,2270861.01,-111.962059021
535880.01,2270961.01,-112.037307739
535880.01,2271061.01,-111.948303223
535880.01,2271161.01,-111.556121826
535880.01,2271261.01,-111.096061707
535880.01,2271361.01,-110.466690063
535880.01,2271461.01,-109.995758057
535880.01,2271561.01,-109.931640625
535880.01,2271661.01,-110.042739868
535880.01,2271761.01,-110.121810913
535880.01,2271861.01,-110.043136597
535880.01,2271961.01,-110.237121582
535880.01,2272061.01,-110.153289795
535880.01,2272161.01,-110.748100281
535880.01,2272261.01,-111.236038208
535880.01,2272361.01,-111.152259827
535980.01,2260861.01,-96.388626099
535980.01,2260961.01,-97.816345215
535980.01,2261061.01,-99.08366394
535980.01,2261161.01,-99.81047821
535980.01,2261261.01,-99.445365906
535980.01,2261361.01,-99.303192139
535980.01,2261461.01,-101.659690857
535980.01,2261561.01,-102.835121155
535980.01,2261661.01,-101.571411133
535980.01,2261761.01,-100.891593933
535980.01,2261861.01,-99.545600891
535980.01,2261961.01,-98.867759705
535980.01,2262061.01,-98.974517822
535980.01,2262161.01,-98.469055176
535980.01,2262261.01,-96.992126465
535980.01,2262361.01,-94.417823792
535980.01,2262461.01,-95.809707642
535980.01,2262561.01,-96.285049438
535980.01,2262661.01,-96.645874023
535980.01,2262761.01,-98.758224487
535980.01,2262861.01,-102.452804565
535980.01,2262961.01,-105.682853699
535980.01,2263061.01,-108.751739502
535980.01,2263161.01,-110.430496216
535980.01,2263261.01,-111.444786072
535980.01,2263361.01,-111.272789001
535980.01,2263461.01,-111.007881165
535980.01,2263561.01,-111.950241089
535980.01,2263661.01,-113.939628601
535980.01,2263761.01,-114.60068512
535980.01,2263861.01,-114.262321472
535980.01,2263961.01,-114.409004211
535980.01,2264061.01,-115.690170288
535980.01,2264161.01,-116.98991394
535980.01,2264261.01,-117.559120178
535980.01,2264361.01,-118.59790802
535980.01,2264461.01,-119.622161865
535980.01,2264561.01,-119.619789124
535980.01,2264661.01,-121.715827942
535980.01,2264761.01,-124.935783386
535980.01,2264861.01,-126.731781006
535980.01,2264961.01,-129.064849854
535980.01,2265061.01,-131.958374023
535980.01,2265161.01,-132.075592041
535980.01,2265261.01,-132.974517822
535980.01,2265361.01,-132.61378479
535980.01,2265461.01,-131.163284302
535980.01,2265561.01,-130.531997681
535980.01,2265661.01,-130.317062378
535980.01,2265761.01,-129.68838501
535980.01,2265861.01,-129.409255981
535980.01,2265961.01,-129.922683716
535980.01,2266061.01,-130.911865234
535980.01,2266161.01,-130.934661865
535980.01,2266261.01,-130.981216431
535980.01,2266361.01,-132.757522583
535980.01,2266461.01,-134.31993103
535980.01,2266561.01,-135.146743774
535980.01,2266661.01,-134.965667725
535980.01,2266761.01,-134.370895386
535980.01,2266861.01,-133.457565308
535980.01,2266961.01,-131.444946289
535980.01,2267061.01,-127.796615601
535980.01,2267161.01,-124.332763672
535980.01,2267261.01,-121.12171936
535980.01,2267361.01,-118.586799622
535980.01,2267461.01,-115.472625732
535980.01,2267561.01,-115.186836243
535980.01,2267661.01,-115.089668274
535980.01,2267761.01,-114.339187622
535980.01,2267861.01,-114.417274475
535980.01,2267961.01,-116.031715393
535980.01,2268061.01,-116.72908783
535980.01,2268161.01,-116.876502991
535980.01,2268261.01,-117.904853821
535980.01,2268361.01,-116.934585571
535980.01,2268461.01,-112.983451843
535980.01,2268561.01,-108.103622437
535980.01,2268661.01,-105.791519165
535980.01,2268761.01,-105.119926453
535980.01,2268861.01,-105.705360413
535980.01,2268961.01,-106.779190063
535980.01,2269061.01,-107.014671326
535980.01,2269161.01,-107.837120056
535980.01,2269261.01,-109.607040405
535980.01,2269361.01,-110.653968811
535980.01,2269461.01,-111.901573181
535980.01,2269561.01,-112.90549469
535980.01,2269661.01,-113.645721436
535980.01,2269761.01,-114.038360596
535980.01,2269861.01,-113.266098022
535980.01,2269961.01,-112.686164856
535980.01,2270061.01,-111.990592957
535980.01,2270161.01,-110.582122803
535980.01,2270261.01,-109.795898438
535980.01,2270361.01,-109.817123413
535980.01,2270461.01,-110.204170227
535980.01,2270561.01,-110.611671448
535980.01,2270661.01,-111.45400238
535980.01,2270761.01,-112.896057129
535980.01,2270861.01,-112.333618164
535980.01,2270961.01,-112.036148071
535980.01,2271061.01,-111.978256226
535980.01,2271161.01,-111.615020752
535980.01,2271261.01,-111.100982666
535980.01,2271361.01,-109.947593689
535980.01,2271461.01,-110.036643982
535980.01,2271561.01,-109.750312805
535980.01,2271661.01,-109.612487793
535980.01,2271761.01,-109.667411804
535980.01,2271861.01,-109.821525574
535980.01,2271961.01,-109.682014465
535980.01,2272061.01,-109.852226257
535980.01,2272161.01,-110.438163757
535980.01,2272261.01,-110.73740387
535980.01,2272361.01,-111.001411438
535980.01,2272461.01,-110.508865356
536080.01,2260861.01,-97.263816833
536080.01,2260961.01,-98.753005981
536080.01,2261061.01,-99.954200745
536080.01,2261161.01,-100.311294556
536080.01,2261261.01,-99.821929932
536080.01,2261361.01,-99.269309998
536080.01,2261461.01,-100.658782959
536080.01,2261561.01,-103.201934814
536080.01,2261661.01,-102.97858429
536080.01,2261761.01,-101.818641663
536080.01,2261861.01,-100.384735107
536080.01,2261961.01,-99.042037964
536080.01,2262061.01,-98.349357605
536080.01,2262161.01,-98.598526001
536080.01,2262261.01,-97.676040649
536080.01,2262361.01,-94.521026611
536080.01,2262461.01,-94.224098206
536080.01,2262561.01,-96.366630554
536080.01,2262661.01,-97.905403137
536080.01,2262761.01,-99.950912476
536080.01,2262861.01,-103.642715454
536080.01,2262961.01,-105.791923523
536080.01,2263061.01,-108.330711365
536080.01,2263161.01,-110.373847961
536080.01,2263261.01,-111.372535706
536080.01,2263361.01,-111.303161621
536080.01,2263461.01,-110.794029236
536080.01,2263561.01,-111.129478455
536080.01,2263661.01,-112.533584595
536080.01,2263761.01,-112.778190613
536080.01,2263861.01,-112.00743103
536080.01,2263961.01,-112.325767517
536080.01,2264061.01,-113.750930786
536080.01,2264161.01,-114.691917419
536080.01,2264261.01,-114.999412537
536080.01,2264361.01,-116.415855408
536080.01,2264461.01,-117.624710083
536080.01,2264561.01,-119.506515503
536080.01,2264661.01,-122.604896545
536080.01,2264761.01,-126.174087524
536080.01,2264861.01,-127.888748169
536080.01,2264961.01,-129.727920532
536080.01,2265061.01,-132.21862793
536080.01,2265161.01,-133.245895386
536080.01,2265261.01,-133.999023438
536080.01,2265361.01,-133.536804199
536080.01,2265461.01,-132.151550293
536080.01,2265561.01,-131.182189941
536080.01,2265661.01,-130.792633057
536080.01,2265761.01,-130.391860962
536080.01,2265861.01,-129.821762085
536080.01,2265961.01,-129.857177734
536080.01,2266061.01,-130.934921265
536080.01,2266161.01,-130.835189819
536080.01,2266261.01,-130.147293091
536080.01,2266361.01,-130.980224609
536080.01,2266461.01,-133.296020508
536080.01,2266561.01,-134.657348633
536080.01,2266661.01,-135.29498291
536080.01,2266761.01,-135.282577515
536080.01,2266861.01,-134.600631714
536080.01,2266961.01,-132.010192871
536080.01,2267061.01,-128.789138794
536080.01,2267161.01,-125.370498657
536080.01,2267261.01,-121.566070557
536080.01,2267361.01,-119.166503906
536080.01,2267461.01,-116.971321106
536080.01,2267561.01,-116.858200073
536080.01,2267661.01,-116.185852051
536080.01,2267761.01,-114.907836914
536080.01,2267861.01,-115.193382263
536080.01,2267961.01,-116.374885559
536080.01,2268061.01,-116.846206665
536080.01,2268161.01,-117.008262634
536080.01,2268261.01,-116.174964905
536080.01,2268361.01,-114.673446655
536080.01,2268461.01,-112.41104126
536080.01,2268561.01,-108.592071533
536080.01,2268661.01,-107.102478027
536080.01,2268761.01,-105.896560669
536080.01,2268861.01,-106.037506104
536080.01,2268961.01,-106.467468262
536080.01,2269061.01,-106.401649475
536080.01,2269161.01,-107.216499329
536080.01,2269261.01,-109.142585754
536080.01,2269361.01,-110.672966003
536080.01,2269461.01,-111.965896606
536080.01,2269561.01,-113.039993286
536080.01,2269661.01,-113.725463867
536080.01,2269761.01,-113.935493469
536080.01,2269861.01,-112.800117493
536080.01,2269961.01,-112.364135742
536080.01,2270061.01,-111.947364807
536080.01,2270161.01,-110.593399048
536080.01,2270261.01,-110.076568604
536080.01,2270361.01,-110.047302246
536080.01,2270461.01,-110.846351624
536080.01,2270561.01,-112.342254639
536080.01,2270661.01,-112.770851135
536080.01,2270761.01,-113.084030151
536080.01,2270861.01,-112.464744568
536080.01,2270961.01,-111.957115173
536080.01,2271061.01,-111.910957336
536080.01,2271161.01,-111.172584534
536080.01,2271261.01,-110.754981995
536080.01,2271361.01,-109.507797241
536080.01,2271461.01,-109.414619446
536080.01,2271561.01,-109.025894165
536080.01,2271661.01,-108.131202698
536080.01,2271761.01,-108.051383972
536080.01,2271861.01,-108.740150452
536080.01,2271961.01,-108.907943726
536080.01,2272061.01,-109.427986145
536080.01,2272161.01,-110.092643738
536080.01,2272261.01,-110.501838684
536080.01,2272361.01,-110.665740967
536080.01,2272461.01,-110.036590576
536180.01,2260861.01,-98.217559814
536180.01,2260961.01,-99.828117371
536180.01,2261061.01,-101.109977722
536180.01,2261161.01,-101.607254028
536180.01,2261261.01,-101.254798889
536180.01,2261361.01,-100.387840271
536180.01,2261461.01,-100.459877014
536180.01,2261561.01,-102.999794006
536180.01,2261661.01,-104.538726807
536180.01,2261761.01,-103.188087463
536180.01,2261861.01,-101.336151123
536180.01,2261961.01,-99.704818726
536180.01,2262061.01,-98.027130127
536180.01,2262161.01,-97.77848053
536180.01,2262261.01,-97.236122131
536180.01,2262361.01,-95.07926178
536180.01,2262461.01,-94.512954712
536180.01,2262561.01,-98.193412781
536180.01,2262661.01,-100.268478394
536180.01,2262761.01,-101.888122559
536180.01,2262861.01,-103.731864929
536180.01,2262961.01,-105.358009338
536180.01,2263061.01,-108.204963684
536180.01,2263161.01,-110.418777466
536180.01,2263261.01,-111.024353027
536180.01,2263361.01,-110.672088623
536180.01,2263461.01,-110.363845825
536180.01,2263561.01,-110.895423889
536180.01,2263661.01,-112.148384094
536180.01,2263761.01,-111.938796997
536180.01,2263861.01,-110.262519836
536180.01,2263961.01,-110.830383301
536180.01,2264061.01,-112.417015076
536180.01,2264161.01,-113.72428894
536180.01,2264261.01,-114.321479797
536180.01,2264361.01,-116.135620117
536180.01,2264461.01,-118.17250061
536180.01,2264561.01,-121.518508911
536180.01,2264661.01,-125.394935608
536180.01,2264761.01,-128.340042114
536180.01,2264861.01,-129.909729004
536180.01,2264961.01,-131.199645996
536180.01,2265061.01,-132.788345337
536180.01,2265161.01,-133.851272583
536180.01,2265261.01,-134.292526245
536180.01,2265361.01,-133.72315979
536180.01,2265461.01,-132.628448486
536180.01,2265561.01,-131.64616394
536180.01,2265661.01,-131.411193848
536180.01,2265761.01,-131.514282227
536180.01,2265861.01,-130.567138672
536180.01,2265961.01,-130.173309326
536180.01,2266061.01,-130.326980591
536180.01,2266161.01,-130.156387329
536180.01,2266261.01,-129.760055542
536180.01,2266361.01,-130.127090454
536180.01,2266461.01,-131.847839355
536180.01,2266561.01,-133.880599976
536180.01,2266661.01,-135.425079346
536180.01,2266761.01,-135.691314697
536180.01,2266861.01,-134.053894043
536180.01,2266961.01,-131.427642822
536180.01,2267061.01,-129.272354126
536180.01,2267161.01,-126.21496582
536180.01,2267261.01,-122.145309448
536180.01,2267361.01,-119.744506836
536180.01,2267461.01,-118.603767395
536180.01,2267561.01,-117.510116577
536180.01,2267661.01,-116.004089355
536180.01,2267761.01,-114.983734131
536180.01,2267861.01,-115.528427124
536180.01,2267961.01,-116.074043274
536180.01,2268061.01,-116.7420578
536180.01,2268161.01,-117.142585754
536180.01,2268261.01,-116.111930847
536180.01,2268361.01,-115.761657715
536180.01,2268461.01,-115.008666992
536180.01,2268561.01,-112.40222168
536180.01,2268661.01,-109.50252533
536180.01,2268761.01,-106.855415344
536180.01,2268861.01,-106.146614075
536180.01,2268961.01,-106.256347656
536180.01,2269061.01,-105.938873291
536180.01,2269161.01,-106.904075623
536180.01,2269261.01,-108.672355652
536180.01,2269361.01,-111.196098328
