"X","Y","H60_Charm (Depth)"
532380.01,2266661.01,965.66998291
532380.01,2266761.01,968.555236816
532380.01,2266861.01,951.591491699
532380.01,2266961.01,944.897155762
532380.01,2267061.01,986.466125488
532380.01,2267161.01,986.466125488
532380.01,2267261.01,985.387634277
532380.01,2267361.01,980.597106934
532380.01,2267461.01,978.224060059
532380.01,2267561.01,978.545593262
532380.01,2267661.01,980.701965332
532380.01,2267761.01,981.444946289
532380.01,2267861.01,981.341308594
532380.01,2267961.01,981.513977051
532380.01,2268061.01,981.198059082
532380.01,2268161.01,980.361633301
532380.01,2268261.01,978.579528809
532380.01,2268361.01,974.00177002
532380.01,2268461.01,971.198242188
532380.01,2268561.01,-9999
532380.01,2268661.01,-9999
532480.01,2261961.01,1000.609741211
532480.01,2262061.01,1004.193359375
532480.01,2262161.01,1003.85723877
532480.01,2262261.01,1002.467651367
532480.01,2262361.01,1002.075073242
532480.01,2262461.01,1000.631164551
532480.01,2262561.01,1000.431640625
532480.01,2262661.01,998.754089355
532480.01,2262761.01,997.622558594
532480.01,2262861.01,995.714477539
532480.01,2262961.01,994.254943848
532480.01,2263061.01,993.415283203
532480.01,2263161.01,982.635314941
532480.01,2263261.01,997.306030273
532480.01,2263361.01,997.486328125
532480.01,2263461.01,998.287963867
532480.01,2263561.01,964.233886719
532480.01,2263661.01,960.761474609
532480.01,2263761.01,959.302124023
532480.01,2263861.01,959.04284668
532480.01,2263961.01,958.872070313
532480.01,2264061.01,957.850341797
532480.01,2264161.01,962.600097656
532480.01,2264261.01,961.077331543
532480.01,2264361.01,959.573181152
532480.01,2264461.01,958.61541748
532480.01,2264561.01,954.86541748
532480.01,2264661.01,952.869689941
532480.01,2264761.01,948.625
532480.01,2264861.01,943.602294922
532480.01,2264961.01,938.575683594
532480.01,2265061.01,933.392028809
532480.01,2265161.01,932.242736816
532480.01,2265261.01,928.293945313
532480.01,2265361.01,928.821899414
532480.01,2265461.01,930.094299316
532480.01,2265561.01,929.538879395
532480.01,2265661.01,929.798339844
532480.01,2265761.01,934.581298828
532480.01,2265861.01,942.423706055
532480.01,2265961.01,948.398498535
532480.01,2266061.01,955.995727539
532480.01,2266161.01,962.877319336
532480.01,2266261.01,966.954467773
532480.01,2266361.01,969.616394043
532480.01,2266461.01,968.768859863
532480.01,2266561.01,972.542297363
532480.01,2266661.01,973.50769043
532480.01,2266761.01,971.722717285
532480.01,2266861.01,973.258178711
532480.01,2266961.01,944.897155762
532480.01,2267061.01,944.897155762
532480.01,2267161.01,986.466125488
532480.01,2267261.01,958.686584473
532480.01,2267361.01,978.382568359
532480.01,2267461.01,974.133178711
532480.01,2267561.01,974.665100098
532480.01,2267661.01,976.897338867
532480.01,2267761.01,978.11706543
532480.01,2267861.01,975.693725586
532480.01,2267961.01,976.034790039
532480.01,2268061.01,976.503967285
532480.01,2268161.01,976.529724121
532480.01,2268261.01,976.377746582
532480.01,2268361.01,976.279968262
532480.01,2268461.01,980.067199707
532480.01,2268561.01,981.002258301
532480.01,2268661.01,-9999
532580.01,2261861.01,997.197021484
532580.01,2261961.01,1002.205932617
532580.01,2262061.01,1007.501647949
532580.01,2262161.01,1004.549438477
532580.01,2262261.01,1002.960449219
532580.01,2262361.01,1002.960449219
532580.01,2262461.01,1002.960449219
532580.01,2262561.01,1002.30065918
532580.01,2262661.01,1000.319335938
532580.01,2262761.01,998.887939453
532580.01,2262861.01,996.083740234
532580.01,2262961.01,994.590759277
532580.01,2263061.01,996.370605469
532580.01,2263161.01,996.93371582
532580.01,2263261.01,997.486328125
532580.01,2263361.01,998.287963867
532580.01,2263461.01,998.287963867
532580.01,2263561.01,998.287963867
532580.01,2263661.01,998.287963867
532580.01,2263761.01,959.332519531
532580.01,2263861.01,958.957519531
532580.01,2263961.01,958.774963379
532580.01,2264061.01,957.52911377
532580.01,2264161.01,962.600097656
532580.01,2264261.01,960.264892578
532580.01,2264361.01,957.966491699
532580.01,2264461.01,958.972961426
532580.01,2264561.01,958.31652832
532580.01,2264661.01,956.80078125
532580.01,2264761.01,953.261047363
532580.01,2264861.01,948.480651855
532580.01,2264961.01,945.045043945
532580.01,2265061.01,927.144592285
532580.01,2265161.01,924.721252441
532580.01,2265261.01,923.91619873
532580.01,2265361.01,924.840820313
532580.01,2265461.01,926.917480469
532580.01,2265561.01,927.453613281
532580.01,2265661.01,930.401489258
532580.01,2265761.01,934.830383301
532580.01,2265861.01,943.403564453
532580.01,2265961.01,949.938964844
532580.01,2266061.01,959.365661621
532580.01,2266161.01,964.978088379
532580.01,2266261.01,967.708312988
532580.01,2266361.01,969.101074219
532580.01,2266461.01,970.898681641
532580.01,2266561.01,972.319213867
532580.01,2266661.01,950.604736328
532580.01,2266761.01,970.708435059
532580.01,2266861.01,944.599304199
532580.01,2266961.01,945.224731445
532580.01,2267061.01,949.018737793
532580.01,2267161.01,955.970581055
532580.01,2267261.01,966.228820801
532580.01,2267361.01,968.427124023
532580.01,2267461.01,970.811584473
532580.01,2267561.01,971.413696289
532580.01,2267661.01,972.81036377
532580.01,2267761.01,973.729370117
532580.01,2267861.01,972.751281738
532580.01,2267961.01,973.404296875
532580.01,2268061.01,973.176574707
532580.01,2268161.01,972.98626709
532580.01,2268261.01,975.602111816
532580.01,2268361.01,982.268371582
532580.01,2268461.01,985.261779785
532580.01,2268561.01,982.191223145
532580.01,2268661.01,-9999
532580.01,2268761.01,-9999
532680.01,2261761.01,990.966491699
532680.01,2261861.01,994.104492188
532680.01,2261961.01,997.668212891
532680.01,2262061.01,998.197631836
532680.01,2262161.01,997.350036621
532680.01,2262261.01,983.12689209
532680.01,2262361.01,1002.30065918
532680.01,2262461.01,982.596191406
532680.01,2262561.01,982.952270508
532680.01,2262661.01,983.227844238
532680.01,2262761.01,983.227844238
532680.01,2262861.01,992.862670898
532680.01,2262961.01,994.602050781
532680.01,2263061.01,995.572814941
532680.01,2263161.01,996.817138672
532680.01,2263261.01,997.306030273
532680.01,2263361.01,997.486328125
532680.01,2263461.01,998.287963867
532680.01,2263561.01,998.287963867
532680.01,2263661.01,998.287963867
532680.01,2263761.01,998.287963867
532680.01,2263861.01,998.287963867
532680.01,2263961.01,988.478942871
532680.01,2264061.01,983.620300293
532680.01,2264161.01,978.999511719
532680.01,2264261.01,973.038146973
532680.01,2264361.01,970.11126709
532680.01,2264461.01,958.945678711
532680.01,2264561.01,958.495422363
532680.01,2264661.01,956.548828125
532680.01,2264761.01,951.196533203
532680.01,2264861.01,947.843200684
532680.01,2264961.01,928.530761719
532680.01,2265061.01,928.266540527
532680.01,2265161.01,928.002380371
532680.01,2265261.01,926.637878418
532680.01,2265361.01,927.148376465
532680.01,2265461.01,926.899230957
532680.01,2265561.01,927.874145508
532680.01,2265661.01,929.479187012
532680.01,2265761.01,932.737060547
532680.01,2265861.01,935.578125
532680.01,2265961.01,950.376220703
532680.01,2266061.01,959.842285156
532680.01,2266161.01,970.707702637
532680.01,2266261.01,971.336914063
532680.01,2266361.01,970.874328613
532680.01,2266461.01,969.661010742
532680.01,2266561.01,972.114807129
532680.01,2266661.01,977.155334473
532680.01,2266761.01,944.09979248
532680.01,2266861.01,943.965148926
532680.01,2266961.01,945.754821777
532680.01,2267061.01,949.818115234
532680.01,2267161.01,953.398193359
532680.01,2267261.01,961.987304688
532680.01,2267361.01,966.275146484
532680.01,2267461.01,966.84362793
532680.01,2267561.01,966.966796875
532680.01,2267661.01,967.975830078
532680.01,2267761.01,968.649108887
532680.01,2267861.01,967.528991699
532680.01,2267961.01,967.677185059
532680.01,2268061.01,968.591552734
532680.01,2268161.01,969.782836914
532680.01,2268261.01,976.089538574
532680.01,2268361.01,983.633300781
532680.01,2268461.01,985.117736816
532680.01,2268561.01,979.583496094
532680.01,2268661.01,974.634643555
532680.01,2268761.01,-9999
532780.01,2261761.01,988.99810791
532780.01,2261861.01,990.495361328
532780.01,2261961.01,990.707458496
532780.01,2262061.01,989.314819336
532780.01,2262161.01,986.972290039
532780.01,2262261.01,981.718383789
532780.01,2262361.01,981.929260254
532780.01,2262461.01,982.352294922
532780.01,2262561.01,982.677001953
532780.01,2262661.01,982.75970459
532780.01,2262761.01,983.109008789
532780.01,2262861.01,984.359130859
532780.01,2262961.01,986.63470459
532780.01,2263061.01,993.641296387
532780.01,2263161.01,996.500854492
532780.01,2263261.01,996.739318848
532780.01,2263361.01,997.903747559
532780.01,2263461.01,998.287963867
532780.01,2263561.01,998.287963867
532780.01,2263661.01,998.287963867
532780.01,2263761.01,994.441467285
532780.01,2263861.01,992.000976563
532780.01,2263961.01,990.238098145
532780.01,2264061.01,981.076782227
532780.01,2264161.01,974.416809082
532780.01,2264261.01,969.114746094
532780.01,2264361.01,944.719238281
532780.01,2264461.01,943.343933105
532780.01,2264561.01,941.695861816
532780.01,2264661.01,952.292785645
532780.01,2264761.01,949.147033691
532780.01,2264861.01,947.190979004
532780.01,2264961.01,947.190979004
532780.01,2265061.01,928.530761719
532780.01,2265161.01,947.58782959
532780.01,2265261.01,946.0625
532780.01,2265361.01,946.731384277
532780.01,2265461.01,946.337402344
532780.01,2265561.01,947.879089355
532780.01,2265661.01,948.418334961
532780.01,2265761.01,948.693115234
532780.01,2265861.01,949.396179199
532780.01,2265961.01,950.415222168
532780.01,2266061.01,955.568603516
532780.01,2266161.01,962.137084961
532780.01,2266261.01,971.166015625
532780.01,2266361.01,972.172729492
532780.01,2266461.01,973.643554688
532780.01,2266561.01,975.613708496
532780.01,2266661.01,978.771179199
532780.01,2266761.01,943.996948242
532780.01,2266861.01,943.830444336
532780.01,2266961.01,943.53503418
532780.01,2267061.01,946.913085938
532780.01,2267161.01,951.059814453
532780.01,2267261.01,963.713806152
532780.01,2267361.01,964.663757324
532780.01,2267461.01,964.846862793
532780.01,2267561.01,964.794311523
532780.01,2267661.01,964.864379883
532780.01,2267761.01,962.531677246
532780.01,2267861.01,961.524841309
532780.01,2267961.01,962.837463379
532780.01,2268061.01,964.48449707
532780.01,2268161.01,971.030273438
532780.01,2268261.01,972.960083008
532780.01,2268361.01,977.875854492
532780.01,2268461.01,978.364379883
532780.01,2268561.01,975.775878906
532780.01,2268661.01,974.120544434
532780.01,2268761.01,-9999
532780.01,2268861.01,-9999
532880.01,2261661.01,989.289123535
532880.01,2261761.01,990.362426758
532880.01,2261861.01,989.316223145
532880.01,2261961.01,985.928955078
532880.01,2262061.01,983.553283691
532880.01,2262161.01,982.010864258
532880.01,2262261.01,981.76953125
532880.01,2262361.01,981.911987305
532880.01,2262461.01,983.270812988
532880.01,2262561.01,983.993896484
532880.01,2262661.01,982.767333984
532880.01,2262761.01,982.534790039
532880.01,2262861.01,983.790649414
532880.01,2262961.01,987.959594727
532880.01,2263061.01,990.491149902
532880.01,2263161.01,992.668457031
532880.01,2263261.01,995.626159668
532880.01,2263361.01,995.703186035
532880.01,2263461.01,996.951843262
532880.01,2263561.01,998.287963867
532880.01,2263661.01,998.287963867
532880.01,2263761.01,998.287963867
532880.01,2263861.01,994.987915039
532880.01,2263961.01,994.823730469
532880.01,2264061.01,987.025634766
532880.01,2264161.01,974.408752441
532880.01,2264261.01,946.920532227
532880.01,2264361.01,946.853393555
532880.01,2264461.01,946.651367188
532880.01,2264561.01,946.36328125
532880.01,2264661.01,943.723266602
532880.01,2264761.01,946.225097656
532880.01,2264861.01,945.878051758
532880.01,2264961.01,946.799072266
532880.01,2265061.01,947.210266113
532880.01,2265161.01,948.229980469
532880.01,2265261.01,948.479431152
532880.01,2265361.01,948.29901123
532880.01,2265461.01,946.693054199
532880.01,2265561.01,947.210144043
532880.01,2265661.01,948.202026367
532880.01,2265761.01,949.577453613
532880.01,2265861.01,949.036376953
532880.01,2265961.01,950.852050781
532880.01,2266061.01,954.615539551
532880.01,2266161.01,958.828308105
532880.01,2266261.01,968.467285156
532880.01,2266361.01,974.604614258
532880.01,2266461.01,976.628845215
532880.01,2266561.01,978.682739258
532880.01,2266661.01,979.036499023
532880.01,2266761.01,944.09979248
532880.01,2266861.01,944.38848877
532880.01,2266961.01,944.677185059
532880.01,2267061.01,945.803833008
532880.01,2267161.01,945.902404785
532880.01,2267261.01,963.719116211
532880.01,2267361.01,963.411315918
532880.01,2267461.01,963.933654785
532880.01,2267561.01,963.835754395
532880.01,2267661.01,963.052978516
532880.01,2267761.01,961.772460938
532880.01,2267861.01,960.946777344
532880.01,2267961.01,962.16796875
532880.01,2268061.01,964.055908203
532880.01,2268161.01,969.478210449
532880.01,2268261.01,970.946105957
532880.01,2268361.01,972.057922363
532880.01,2268461.01,974.840270996
532880.01,2268561.01,975.100219727
532880.01,2268661.01,973.778259277
532880.01,2268761.01,973.987915039
532880.01,2268861.01,-9999
532980.01,2261561.01,989.965209961
532980.01,2261661.01,989.674560547
532980.01,2261761.01,988.53302002
532980.01,2261861.01,988.521179199
532980.01,2261961.01,985.50177002
532980.01,2262061.01,983.330871582
532980.01,2262161.01,982.07043457
532980.01,2262261.01,981.929260254
532980.01,2262361.01,982.391845703
532980.01,2262461.01,982.920349121
532980.01,2262561.01,983.815002441
532980.01,2262661.01,983.496032715
532980.01,2262761.01,983.399658203
532980.01,2262861.01,986.38104248
532980.01,2262961.01,987.634033203
532980.01,2263061.01,988.995117188
532980.01,2263161.01,991.144104004
532980.01,2263261.01,992.180847168
532980.01,2263361.01,995.490661621
532980.01,2263461.01,997.234130859
532980.01,2263561.01,998.287963867
532980.01,2263661.01,994.640808105
532980.01,2263761.01,996.273986816
532980.01,2263861.01,961.270629883
532980.01,2263961.01,958.046508789
532980.01,2264061.01,953.482971191
532980.01,2264161.01,948.939880371
532980.01,2264261.01,950.127929688
532980.01,2264361.01,949.581359863
532980.01,2264461.01,945.336547852
532980.01,2264561.01,943.942504883
532980.01,2264661.01,942.747070313
532980.01,2264761.01,943.395996094
532980.01,2264861.01,945.215087891
532980.01,2264961.01,947.593383789
532980.01,2265061.01,949.37286377
532980.01,2265161.01,948.824462891
532980.01,2265261.01,947.541137695
532980.01,2265361.01,947.163513184
532980.01,2265461.01,947.532104492
532980.01,2265561.01,945.725769043
532980.01,2265661.01,945.279052734
532980.01,2265761.01,946.964233398
532980.01,2265861.01,946.747314453
532980.01,2265961.01,950.441833496
532980.01,2266061.01,955.625549316
532980.01,2266161.01,959.70111084
532980.01,2266261.01,967.613647461
532980.01,2266361.01,974.170227051
532980.01,2266461.01,976.408203125
532980.01,2266561.01,979.036499023
532980.01,2266661.01,979.036499023
532980.01,2266761.01,979.036499023
532980.01,2266861.01,944.09979248
532980.01,2266961.01,944.3203125
532980.01,2267061.01,944.09979248
532980.01,2267161.01,945.245849609
532980.01,2267261.01,964.864440918
532980.01,2267361.01,965.787231445
532980.01,2267461.01,969.094055176
532980.01,2267561.01,960.909362793
532980.01,2267661.01,961.136657715
532980.01,2267761.01,961.507324219
532980.01,2267861.01,961.40057373
532980.01,2267961.01,961.932617188
532980.01,2268061.01,963.375549316
532980.01,2268161.01,968.042358398
532980.01,2268261.01,970.508850098
532980.01,2268361.01,971.15020752
532980.01,2268461.01,973.243652344
532980.01,2268561.01,975.520019531
532980.01,2268661.01,977.574645996
532980.01,2268761.01,978.614440918
532980.01,2268861.01,-9999
532980.01,2268961.01,-9999
533080.01,2261461.01,1020.668273926
533080.01,2261561.01,1023.282287598
533080.01,2261661.01,988.440917969
533080.01,2261761.01,984.23236084
533080.01,2261861.01,981.929260254
533080.01,2261961.01,981.929260254
533080.01,2262061.01,981.929260254
533080.01,2262161.01,981.929260254
533080.01,2262261.01,982.391845703
533080.01,2262361.01,983.440979004
533080.01,2262461.01,982.391845703
533080.01,2262561.01,982.391845703
533080.01,2262661.01,983.440979004
533080.01,2262761.01,983.440979004
533080.01,2262861.01,983.797973633
533080.01,2262961.01,984.594055176
533080.01,2263061.01,986.153320313
533080.01,2263161.01,988.317626953
533080.01,2263261.01,989.528381348
533080.01,2263361.01,997.278198242
533080.01,2263461.01,996.93371582
533080.01,2263561.01,997.306030273
533080.01,2263661.01,992.171142578
