"X","Y","H02_TBeauce (Depth)"
528280.01,2266461.01,-89.960372925
528380.01,2260861.01,-78.42061615
528380.01,2260961.01,-79.343444824
528380.01,2261061.01,-80.962882996
528380.01,2261161.01,-80.812797546
528380.01,2261261.01,-82.050369263
528380.01,2261361.01,-83.792907715
528380.01,2261461.01,-84.627807617
528380.01,2261561.01,-84.861244202
528380.01,2261661.01,-85.992095947
528380.01,2261761.01,-86.038238525
528380.01,2261861.01,-86.170890808
528380.01,2261961.01,-87.164611816
528380.01,2262061.01,-87.75567627
528380.01,2262161.01,-87.166481018
528380.01,2262261.01,-87.223892212
528380.01,2262361.01,-88.018447876
528380.01,2262461.01,-88.005577087
528380.01,2262561.01,-88.927383423
528380.01,2262661.01,-88.458892822
528380.01,2262761.01,-88.166473389
528380.01,2262861.01,-89.037948608
528380.01,2262961.01,-88.170516968
528380.01,2263061.01,-88.21118927
528380.01,2263161.01,-89.443611145
528380.01,2263261.01,-90.768768311
528380.01,2263361.01,-90.973381042
528380.01,2263461.01,-89.23777771
528380.01,2263561.01,-88.310272217
528380.01,2263661.01,-86.974594116
528380.01,2263761.01,-85.471359253
528380.01,2263861.01,-85.097473145
528380.01,2263961.01,-84.696357727
528380.01,2264061.01,-83.668678284
528380.01,2264161.01,-85.727401733
528380.01,2264261.01,-88.03918457
528380.01,2264361.01,-90.777519226
528380.01,2264461.01,-92.514038086
528380.01,2264561.01,-94.055618286
528380.01,2264661.01,-95.150115967
528380.01,2264761.01,-95.32800293
528380.01,2264861.01,-97.072914124
528380.01,2264961.01,-96.066200256
528380.01,2265061.01,-95.102333069
528380.01,2265161.01,-94.184410095
528380.01,2265261.01,-93.337127686
528380.01,2265361.01,-92.603607178
528380.01,2265461.01,-91.937362671
528380.01,2265561.01,-91.386421204
528380.01,2265661.01,-90.913040161
528380.01,2265761.01,-90.529922485
528380.01,2265861.01,-90.221214294
528380.01,2265961.01,-89.967514038
528380.01,2266061.01,-89.746208191
528380.01,2266161.01,-89.564224243
528380.01,2266261.01,-89.409973145
528380.01,2266361.01,-89.277961731
528380.01,2266461.01,-89.176925659
528480.01,2260861.01,-79.582984924
528480.01,2260961.01,-80.449577332
528480.01,2261061.01,-81.738754272
528480.01,2261161.01,-81.161682129
528480.01,2261261.01,-82.070854187
528480.01,2261361.01,-84.275222778
528480.01,2261461.01,-84.469619751
528480.01,2261561.01,-84.597312927
528480.01,2261661.01,-85.263046265
528480.01,2261761.01,-85.098587036
528480.01,2261861.01,-85.17338562
528480.01,2261961.01,-86.328216553
528480.01,2262061.01,-86.267875671
528480.01,2262161.01,-85.973693848
528480.01,2262261.01,-86.449714661
528480.01,2262361.01,-87.191558838
528480.01,2262461.01,-86.544761658
528480.01,2262561.01,-87.20526123
528480.01,2262661.01,-88.692001343
528480.01,2262761.01,-88.703300476
528480.01,2262861.01,-88.312454224
528480.01,2262961.01,-87.881149292
528480.01,2263061.01,-89.037811279
528480.01,2263161.01,-90.238616943
528480.01,2263261.01,-91.761100769
528480.01,2263361.01,-92.530105591
528480.01,2263461.01,-89.576080322
528480.01,2263561.01,-87.505470276
528480.01,2263661.01,-87.244239807
528480.01,2263761.01,-85.359527588
528480.01,2263861.01,-85.768379211
528480.01,2263961.01,-86.533279419
528480.01,2264061.01,-84.75453186
528480.01,2264161.01,-84.134338379
528480.01,2264261.01,-86.319717407
528480.01,2264361.01,-88.61000824
528480.01,2264461.01,-91.688293457
528480.01,2264561.01,-93.84286499
528480.01,2264661.01,-94.432434082
528480.01,2264761.01,-94.683837891
528480.01,2264861.01,-96.017105103
528480.01,2264961.01,-96.898445129
528480.01,2265061.01,-96.11428833
528480.01,2265161.01,-95.226356506
528480.01,2265261.01,-94.338279724
528480.01,2265361.01,-93.490707397
528480.01,2265461.01,-92.721664429
528480.01,2265561.01,-92.031227112
528480.01,2265661.01,-91.425315857
528480.01,2265761.01,-90.892745972
528480.01,2265861.01,-90.422233582
528480.01,2265961.01,-90.000732422
528480.01,2266061.01,-89.616119385
528480.01,2266161.01,-89.280059814
528480.01,2266261.01,-88.964515686
528480.01,2266361.01,-88.710662842
528480.01,2266461.01,-88.509712219
528480.01,2266561.01,-88.366439819
528580.01,2260761.01,-80.234664917
528580.01,2260861.01,-80.430679321
528580.01,2260961.01,-80.762672424
528580.01,2261061.01,-81.4793396
528580.01,2261161.01,-82.020523071
528580.01,2261261.01,-82.528739929
528580.01,2261361.01,-83.995292664
528580.01,2261461.01,-83.947669983
528580.01,2261561.01,-84.211364746
528580.01,2261661.01,-84.12335968
528580.01,2261761.01,-83.829444885
528580.01,2261861.01,-85.009597778
528580.01,2261961.01,-85.34034729
528580.01,2262061.01,-85.416755676
528580.01,2262161.01,-85.612876892
528580.01,2262261.01,-86.741897583
528580.01,2262361.01,-86.288719177
528580.01,2262461.01,-85.015228271
528580.01,2262561.01,-85.840293884
528580.01,2262661.01,-86.764801025
528580.01,2262761.01,-87.772743225
528580.01,2262861.01,-87.253501892
528580.01,2262961.01,-87.278137207
528580.01,2263061.01,-89.264907837
528580.01,2263161.01,-90.831832886
528580.01,2263261.01,-92.453361511
528580.01,2263361.01,-93.411834717
528580.01,2263461.01,-91.076583862
528580.01,2263561.01,-87.796669006
528580.01,2263661.01,-86.681678772
528580.01,2263761.01,-85.623092651
528580.01,2263861.01,-87.115005493
528580.01,2263961.01,-88.092575073
528580.01,2264061.01,-86.127655029
528580.01,2264161.01,-83.296363831
528580.01,2264261.01,-84.897979736
528580.01,2264361.01,-87.074897766
528580.01,2264461.01,-89.379837036
528580.01,2264561.01,-92.024742126
528580.01,2264661.01,-92.906814575
528580.01,2264761.01,-93.526603699
528580.01,2264861.01,-94.452880859
528580.01,2264961.01,-94.993415833
528580.01,2265061.01,-94.961929321
528580.01,2265161.01,-94.662574768
528580.01,2265261.01,-95.0026474
528580.01,2265361.01,-94.403266907
528580.01,2265461.01,-93.536125183
528580.01,2265561.01,-92.733901978
528580.01,2265661.01,-92.000526428
528580.01,2265761.01,-91.326950073
528580.01,2265861.01,-90.70426178
528580.01,2265961.01,-90.106407166
528580.01,2266061.01,-89.559951782
528580.01,2266161.01,-89.066802979
528580.01,2266261.01,-88.634056091
528580.01,2266361.01,-88.253669739
528580.01,2266461.01,-87.947044373
528580.01,2266561.01,-87.722167969
528680.01,2260761.01,-81.084098816
528680.01,2260861.01,-81.21622467
528680.01,2260961.01,-81.408729553
528680.01,2261061.01,-81.644424438
528680.01,2261161.01,-82.255844116
528680.01,2261261.01,-83.474388123
528680.01,2261361.01,-84.353622437
528680.01,2261461.01,-83.846611023
528680.01,2261561.01,-84.061447144
528680.01,2261661.01,-83.633995056
528680.01,2261761.01,-83.305152893
528680.01,2261861.01,-84.373451233
528680.01,2261961.01,-84.293464661
528680.01,2262061.01,-84.446228027
528680.01,2262161.01,-84.809936523
528680.01,2262261.01,-85.56842804
528680.01,2262361.01,-85.189544678
528680.01,2262461.01,-84.087341309
528680.01,2262561.01,-85.165672302
528680.01,2262661.01,-85.79989624
528680.01,2262761.01,-87.140830994
528680.01,2262861.01,-85.998771667
528680.01,2262961.01,-86.153709412
528680.01,2263061.01,-88.146896362
528680.01,2263161.01,-90.432723999
528680.01,2263261.01,-92.260009766
528680.01,2263361.01,-92.813117981
528680.01,2263461.01,-91.563056946
528680.01,2263561.01,-89.18964386
528680.01,2263661.01,-87.458000183
528680.01,2263761.01,-86.530830383
528680.01,2263861.01,-88.08946991
528680.01,2263961.01,-89.496238708
528680.01,2264061.01,-88.343788147
528680.01,2264161.01,-86.140113831
528680.01,2264261.01,-86.550498962
528680.01,2264361.01,-86.274139404
528680.01,2264461.01,-87.506484985
528680.01,2264561.01,-89.865432739
528680.01,2264661.01,-91.618621826
528680.01,2264761.01,-92.043014526
528680.01,2264861.01,-93.054267883
528680.01,2264961.01,-93.171318054
528680.01,2265061.01,-93.652290344
528680.01,2265161.01,-94.027069092
528680.01,2265261.01,-94.175476074
528680.01,2265361.01,-94.413253784
528680.01,2265461.01,-94.376708984
528680.01,2265561.01,-93.477455139
528680.01,2265661.01,-92.604957581
528680.01,2265761.01,-91.800308228
528680.01,2265861.01,-91.045837402
528680.01,2265961.01,-90.319969177
528680.01,2266061.01,-89.623413086
528680.01,2266161.01,-88.984146118
528680.01,2266261.01,-88.404838562
528680.01,2266361.01,-87.899520874
528680.01,2266461.01,-87.498733521
528680.01,2266561.01,-87.190505981
528680.01,2266661.01,-86.989028931
528780.01,2260661.01,-81.669075012
528780.01,2260761.01,-81.893119812
528780.01,2260861.01,-82.305885315
528780.01,2260961.01,-83.03187561
528780.01,2261061.01,-82.925849915
528780.01,2261161.01,-82.705482483
528780.01,2261261.01,-83.923362732
528780.01,2261361.01,-84.158447266
528780.01,2261461.01,-83.141517639
528780.01,2261561.01,-83.870384216
528780.01,2261661.01,-83.391830444
528780.01,2261761.01,-82.517059326
528780.01,2261861.01,-82.773872375
528780.01,2261961.01,-82.882286072
528780.01,2262061.01,-83.080688477
528780.01,2262161.01,-82.919937134
528780.01,2262261.01,-82.289207458
528780.01,2262361.01,-82.536888123
528780.01,2262461.01,-82.312713623
528780.01,2262561.01,-83.206336975
528780.01,2262661.01,-84.471092224
528780.01,2262761.01,-86.492301941
528780.01,2262861.01,-85.144119263
528780.01,2262961.01,-85.807785034
528780.01,2263061.01,-87.605529785
528780.01,2263161.01,-89.816490173
528780.01,2263261.01,-91.757675171
528780.01,2263361.01,-91.891769409
528780.01,2263461.01,-91.700210571
528780.01,2263561.01,-89.985145569
528780.01,2263661.01,-88.024253845
528780.01,2263761.01,-87.668647766
528780.01,2263861.01,-87.923278809
528780.01,2263961.01,-89.946273804
528780.01,2264061.01,-90.12097168
528780.01,2264161.01,-91.096412659
528780.01,2264261.01,-88.732154846
528780.01,2264361.01,-85.707115173
528780.01,2264461.01,-86.723564148
528780.01,2264561.01,-88.943305969
528780.01,2264661.01,-90.826011658
528780.01,2264761.01,-91.607086182
528780.01,2264861.01,-92.241928101
528780.01,2264961.01,-92.370681763
528780.01,2265061.01,-92.671150208
528780.01,2265161.01,-93.093635559
528780.01,2265261.01,-93.362632751
528780.01,2265361.01,-94.16809845
528780.01,2265461.01,-94.548789978
528780.01,2265561.01,-94.224716187
528780.01,2265661.01,-93.275123596
528780.01,2265761.01,-92.362373352
528780.01,2265861.01,-91.478019714
528780.01,2265961.01,-90.618331909
528780.01,2266061.01,-89.790374756
528780.01,2266161.01,-89.014289856
528780.01,2266261.01,-88.303916931
528780.01,2266361.01,-87.680213928
528780.01,2266461.01,-87.16721344
528780.01,2266561.01,-86.783401489
528780.01,2266661.01,-86.526397705
528880.01,2260861.01,-82.991325378
528880.01,2260961.01,-83.952690125
528880.01,2261061.01,-84.269264221
528880.01,2261161.01,-83.774475098
528880.01,2261261.01,-83.836471558
528880.01,2261361.01,-83.224365234
528880.01,2261461.01,-82.76424408
528880.01,2261561.01,-83.332992554
528880.01,2261661.01,-82.595291138
528880.01,2261761.01,-81.310218811
528880.01,2261861.01,-80.985671997
528880.01,2261961.01,-81.032775879
528880.01,2262061.01,-82.035270691
528880.01,2262161.01,-81.198852539
528880.01,2262261.01,-80.062240601
528880.01,2262361.01,-80.766723633
528880.01,2262461.01,-80.771888733
528880.01,2262561.01,-81.640487671
528880.01,2262661.01,-82.777374268
528880.01,2262761.01,-84.253646851
528880.01,2262861.01,-84.674980164
528880.01,2262961.01,-86.318817139
528880.01,2263061.01,-87.712364197
528880.01,2263161.01,-88.727088928
528880.01,2263261.01,-90.432151794
528880.01,2263361.01,-91.173728943
528880.01,2263461.01,-90.916236877
528880.01,2263561.01,-90.181213379
528880.01,2263661.01,-88.349517822
528880.01,2263761.01,-88.508766174
528880.01,2263861.01,-88.88571167
528880.01,2263961.01,-89.868721008
528880.01,2264061.01,-91.178649902
528880.01,2264161.01,-93.044624329
528880.01,2264261.01,-91.513473511
528880.01,2264361.01,-88.629478455
528880.01,2264461.01,-87.681274414
528880.01,2264561.01,-88.87903595
528880.01,2264661.01,-89.843643188
528880.01,2264761.01,-90.44467926
528880.01,2264861.01,-91.035232544
528880.01,2264961.01,-91.659004211
528880.01,2265061.01,-91.823661804
528880.01,2265161.01,-92.378356934
528880.01,2265261.01,-92.727630615
528880.01,2265361.01,-94.048591614
528880.01,2265461.01,-95.309783936
528880.01,2265561.01,-94.883171082
528880.01,2265661.01,-93.994651794
528880.01,2265761.01,-92.984680176
528880.01,2265861.01,-91.984230042
528880.01,2265961.01,-91.008262634
528880.01,2266061.01,-90.05632782
528880.01,2266161.01,-89.155982971
528880.01,2266261.01,-88.33026886
528880.01,2266361.01,-87.595176697
528880.01,2266461.01,-86.985191345
528880.01,2266561.01,-86.521873474
528880.01,2266661.01,-86.206367493
528880.01,2266761.01,-86.02936554
528980.01,2261061.01,-83.584915161
528980.01,2261161.01,-83.733299255
528980.01,2261261.01,-82.906852722
528980.01,2261361.01,-81.988113403
528980.01,2261461.01,-81.747871399
528980.01,2261561.01,-81.167076111
528980.01,2261661.01,-80.861907959
528980.01,2261761.01,-79.203056335
528980.01,2261861.01,-78.592483521
528980.01,2261961.01,-80.101539612
528980.01,2262061.01,-82.074310303
528980.01,2262161.01,-82.616485596
528980.01,2262261.01,-83.464691162
528980.01,2262361.01,-83.795188904
528980.01,2262461.01,-83.365653992
528980.01,2262561.01,-83.077316284
528980.01,2262661.01,-82.276634216
528980.01,2262761.01,-82.105239868
528980.01,2262861.01,-83.960845947
528980.01,2262961.01,-85.388504028
528980.01,2263061.01,-86.326400757
528980.01,2263161.01,-87.022590637
528980.01,2263261.01,-88.434356689
528980.01,2263361.01,-90.043334961
528980.01,2263461.01,-90.037055969
528980.01,2263561.01,-90.493301392
528980.01,2263661.01,-89.835296631
528980.01,2263761.01,-88.970916748
528980.01,2263861.01,-91.451965332
528980.01,2263961.01,-91.819007874
528980.01,2264061.01,-90.984947205
528980.01,2264161.01,-93.156974792
528980.01,2264261.01,-94.477882385
528980.01,2264361.01,-94.95426178
528980.01,2264461.01,-90.823654175
528980.01,2264561.01,-89.732681274
528980.01,2264661.01,-88.608222961
528980.01,2264761.01,-89.263175964
528980.01,2264861.01,-89.935699463
528980.01,2264961.01,-89.838989258
528980.01,2265061.01,-90.920455933
528980.01,2265161.01,-92.566139221
528980.01,2265261.01,-93.114601135
528980.01,2265361.01,-93.911849976
528980.01,2265461.01,-95.795608521
528980.01,2265561.01,-95.783332825
528980.01,2265661.01,-94.701721191
528980.01,2265761.01,-93.629997253
528980.01,2265861.01,-92.569961548
528980.01,2265961.01,-91.497459412
528980.01,2266061.01,-90.430381775
528980.01,2266161.01,-89.421333313
528980.01,2266261.01,-88.485908508
528980.01,2266361.01,-87.653106689
528980.01,2266461.01,-86.95337677
528980.01,2266561.01,-86.420425415
528980.01,2266661.01,-86.055107117
528980.01,2266761.01,-85.823448181
528980.01,2266861.01,-85.708473206
529080.01,2261161.01,-82.236175537
529080.01,2261261.01,-81.436447144
529080.01,2261361.01,-80.679733276
529080.01,2261461.01,-80.362380981
529080.01,2261561.01,-79.084671021
529080.01,2261661.01,-79.015182495
529080.01,2261761.01,-78.303565979
529080.01,2261861.01,-78.35584259
529080.01,2261961.01,-81.961196899
529080.01,2262061.01,-85.016677856
529080.01,2262161.01,-86.489692688
529080.01,2262261.01,-87.50957489
529080.01,2262361.01,-88.0496521
529080.01,2262461.01,-88.27532196
529080.01,2262561.01,-87.311859131
529080.01,2262661.01,-85.003326416
529080.01,2262761.01,-83.162826538
529080.01,2262861.01,-83.689682007
529080.01,2262961.01,-84.658935547
529080.01,2263061.01,-85.724632263
529080.01,2263161.01,-86.367050171
529080.01,2263261.01,-87.160804749
529080.01,2263361.01,-88.07938385
529080.01,2263461.01,-89.661750793
529080.01,2263561.01,-91.103424072
529080.01,2263661.01,-91.053825378
529080.01,2263761.01,-90.45249939
529080.01,2263861.01,-92.984931946
529080.01,2263961.01,-94.119247437
529080.01,2264061.01,-91.849578857
529080.01,2264161.01,-92.359558105
529080.01,2264261.01,-94.145950317
529080.01,2264361.01,-96.661178589
529080.01,2264461.01,-94.771980286
529080.01,2264561.01,-93.009147644
529080.01,2264661.01,-90.773330688
529080.01,2264761.01,-90.714988708
529080.01,2264861.01,-90.938026428
529080.01,2264961.01,-89.59413147
529080.01,2265061.01,-90.681106567
529080.01,2265161.01,-92.775596619
529080.01,2265261.01,-93.471054077
529080.01,2265361.01,-94.592941284
529080.01,2265461.01,-95.705223083
529080.01,2265561.01,-95.985984802
529080.01,2265661.01,-95.456718445
529080.01,2265761.01,-94.336463928
529080.01,2265861.01,-93.198204041
529080.01,2265961.01,-92.059394836
529080.01,2266061.01,-90.919494629
529080.01,2266161.01,-89.814880371
529080.01,2266261.01,-88.783882141
529080.01,2266361.01,-87.867095947
529080.01,2266461.01,-87.0858078
529080.01,2266561.01,-86.489143372
529080.01,2266661.01,-86.065376282
529080.01,2266761.01,-85.795982361
529080.01,2266861.01,-85.652961731
529180.01,2261361.01,-78.994728088
529180.01,2261461.01,-78.532409668
529180.01,2261561.01,-77.718925476
529180.01,2261661.01,-77.429595947
529180.01,2261761.01,-78.767990112
529180.01,2261861.01,-81.039619446
529180.01,2261961.01,-85.087539673
529180.01,2262061.01,-88.720252991
529180.01,2262161.01,-89.774078369
529180.01,2262261.01,-88.957771301
529180.01,2262361.01,-89.313606262
529180.01,2262461.01,-89.956977844
529180.01,2262561.01,-89.930709839
529180.01,2262661.01,-88.221214294
529180.01,2262761.01,-85.717773438
529180.01,2262861.01,-84.946411133
529180.01,2262961.01,-86.123649597
529180.01,2263061.01,-87.435127258
529180.01,2263161.01,-88.720451355
529180.01,2263261.01,-87.735961914
529180.01,2263361.01,-86.870567322
529180.01,2263461.01,-88.9246521
529180.01,2263561.01,-90.626419067
529180.01,2263661.01,-90.952148438
529180.01,2263761.01,-91.006950378
529180.01,2263861.01,-93.012374878
529180.01,2263961.01,-95.063209534
529180.01,2264061.01,-94.012290955
529180.01,2264161.01,-93.508766174
529180.01,2264261.01,-92.983917236
529180.01,2264361.01,-95.351493835
529180.01,2264461.01,-95.949172974
529180.01,2264561.01,-96.055747986
529180.01,2264661.01,-94.098648071
529180.01,2264761.01,-93.917961121
529180.01,2264861.01,-93.902938843
529180.01,2264961.01,-92.183502197
529180.01,2265061.01,-91.420448303
529180.01,2265161.01,-92.085014343
529180.01,2265261.01,-92.539497375
529180.01,2265361.01,-93.972488403
